from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-06-18T05:00Z,3.9,0.0,44.7,0.6,10.0,20.6,0.0,2.2,18.0
2023-06-18T05:30Z,3.9,0.0,38.6,0.6,15.0,20.3,0.0,4.2,17.4
2023-06-18T06:00Z,3.8,0.0,35.9,0.5,15.1,19.5,0.0,6.4,18.7
2023-06-18T06:30Z,3.5,0.0,25.9,0.4,24.1,18.2,0.0,8.5,19.5
2023-06-18T07:00Z,3.2,0.0,24.8,0.4,23.4,17.3,0.0,10.8,20.1
2023-06-18T07:30Z,3.1,0.0,26.3,0.4,22.3,16.7,0.0,13.2,18.0
2023-06-18T08:00Z,2.9,0.0,26.4,0.3,21.3,16.0,0.0,15.7,17.4
2023-06-18T08:30Z,2.9,0.0,25.5,0.3,20.8,15.6,0.0,17.8,17.0
2023-06-18T09:00Z,2.8,0.0,24.4,0.3,20.4,15.3,0.0,19.8,17.1
2023-06-18T09:30Z,2.7,0.0,23.8,0.3,20.7,14.8,0.0,21.0,16.8
2023-06-18T10:00Z,2.6,0.0,22.9,0.2,20.2,14.4,0.0,22.3,17.3
2023-06-18T10:30Z,2.6,0.0,25.0,0.2,19.0,14.3,0.0,22.2,16.6
2023-06-18T11:00Z,2.6,0.0,26.7,0.2,18.5,14.0,0.0,21.0,16.9
2023-06-18T11:30Z,2.7,0.0,27.5,0.2,17.9,14.1,0.0,20.1,17.4
2023-06-18T12:00Z,2.0,0.0,29.1,0.1,18.3,14.4,0.0,18.4,17.6
2023-06-18T12:30Z,2.5,0.0,27.3,0.1,21.8,14.5,0.0,16.2,17.6
2023-06-18T13:00Z,2.7,0.0,27.6,0.1,22.4,14.5,0.0,14.4,18.4
2023-06-18T13:30Z,2.6,0.0,29.3,0.2,20.5,14.7,0.0,13.0,19.8
2023-06-18T14:00Z,2.6,0.0,30.2,0.2,20.1,14.6,0.0,11.4,20.9
2023-06-18T14:30Z,2.6,0.0,33.0,0.2,18.4,14.4,0.0,9.3,22.0
2023-06-18T15:00Z,2.6,0.4,35.5,0.3,17.6,13.9,0.0,7.2,22.5
2023-06-18T15:30Z,2.6,0.9,41.4,0.4,11.9,13.8,0.0,5.8,23.2
2023-06-18T16:00Z,2.6,0.8,41.4,0.4,11.5,13.7,0.0,4.9,24.6
2023-06-18T16:30Z,2.5,1.2,44.7,0.5,7.8,13.8,0.0,4.0,25.4
2023-06-18T17:00Z,2.6,1.0,45.2,0.7,7.9,14.0,0.0,3.0,25.6
2023-06-18T17:30Z,2.6,0.8,43.2,0.7,10.2,14.2,0.0,2.3,26.1
2023-06-18T18:00Z,2.6,0.4,46.3,0.8,10.4,14.4,0.0,1.7,23.4
2023-06-18T18:30Z,2.7,0.4,49.2,0.8,8.3,15.0,0.0,1.2,22.3
2023-06-18T19:00Z,2.8,0.5,49.6,1.2,8.3,15.1,0.0,0.6,21.8
2023-06-18T19:30Z,2.8,0.2,50.3,1.7,8.4,15.6,0.0,0.2,20.8
2023-06-18T20:00Z,2.9,0.0,50.0,1.4,8.5,15.9,0.0,0.0,21.3
2023-06-18T20:30Z,3.0,0.0,51.1,1.1,7.0,16.4,0.0,0.0,21.5
2023-06-18T21:00Z,3.1,0.0,51.0,0.8,7.1,16.9,0.0,0.0,21.0
2023-06-18T21:30Z,3.2,0.1,50.2,0.7,7.8,17.6,0.0,0.0,20.4
2023-06-18T22:00Z,3.3,0.0,48.6,0.8,8.0,17.9,0.0,0.0,21.5
2023-06-18T22:30Z,3.4,0.0,46.7,0.5,9.6,17.8,0.0,0.0,22.0
2023-06-18T23:00Z,3.4,0.0,47.0,0.3,9.7,17.7,0.0,0.0,22.0
2023-06-18T23:30Z,3.5,0.0,46.6,0.3,8.9,17.8,0.0,0.0,22.9
2023-06-19T00:00Z,3.4,0.0,45.9,0.3,8.5,17.2,0.0,0.4,24.3
2023-06-19T00:30Z,3.4,0.0,46.4,0.3,6.0,17.0,0.0,0.0,26.9
2023-06-19T01:00Z,3.5,0.0,44.9,0.3,6.0,17.1,0.0,0.0,28.2
2023-06-19T01:30Z,3.7,0.0,43.7,0.3,6.3,17.7,0.0,0.0,28.4
2023-06-19T02:00Z,3.6,0.0,44.2,0.3,6.1,17.4,0.0,0.0,28.3
2023-06-19T02:30Z,3.6,0.0,45.4,0.3,3.1,17.4,0.0,0.0,30.2
2023-06-19T03:00Z,3.7,0.0,42.9,0.3,3.0,17.5,0.0,0.2,32.4
2023-06-19T03:30Z,3.7,0.0,39.9,0.3,2.4,17.5,0.0,0.2,36.1
2023-06-19T04:00Z,3.5,0.0,37.6,0.3,2.5,17.2,0.0,0.2,38.6
2023-06-19T04:30Z,3.5,0.0,37.5,0.3,2.5,17.5,0.0,0.2,38.4
