from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-04-09T10:30Z,6.8,0.0,12.0,0.3,15.3,15.1,0.0,22.4,28.1
2023-04-09T11:00Z,6.5,0.0,11.7,0.3,14.7,14.7,0.0,22.8,29.4
2023-04-09T11:30Z,5.4,0.0,10.2,0.3,15.8,14.8,0.0,22.9,30.6
2023-04-09T12:00Z,4.6,0.0,10.0,0.3,15.6,14.8,0.0,22.1,32.6
2023-04-09T12:30Z,4.5,0.0,12.7,0.3,12.8,15.1,0.0,20.9,33.8
2023-04-09T13:00Z,5.8,0.0,12.0,0.3,12.9,14.9,0.0,19.2,35.0
2023-04-09T13:30Z,6.8,0.0,11.9,0.3,11.5,15.1,0.0,17.2,37.3
2023-04-09T14:00Z,7.2,0.0,12.6,0.4,11.0,15.1,0.0,14.9,39.0
2023-04-09T14:30Z,7.1,0.0,18.6,0.5,7.7,15.4,0.0,12.5,38.2
2023-04-09T15:00Z,5.9,0.0,23.1,1.2,7.3,15.1,0.0,9.9,37.4
2023-04-09T15:30Z,5.6,0.0,28.4,1.8,4.3,15.0,0.0,7.5,37.4
2023-04-09T16:00Z,6.6,0.0,31.1,2.4,3.8,14.5,0.0,5.0,36.7
2023-04-09T16:30Z,6.5,0.0,33.0,2.8,3.5,14.5,0.0,3.2,36.4
2023-04-09T17:00Z,6.5,0.0,33.7,2.8,3.5,14.4,0.0,1.9,37.2
2023-04-09T17:30Z,6.5,0.0,34.0,2.6,3.5,14.3,0.0,0.9,38.2
2023-04-09T18:00Z,6.5,0.0,34.4,1.9,3.5,14.2,0.0,0.2,39.2
2023-04-09T18:30Z,6.5,0.0,34.2,1.3,4.1,14.3,0.0,0.0,39.6
2023-04-09T19:00Z,6.6,0.0,33.0,1.4,4.1,14.4,0.0,0.0,40.6
2023-04-09T19:30Z,6.7,0.0,32.7,1.7,2.5,14.7,0.0,0.0,41.8
2023-04-09T20:00Z,7.1,0.0,30.3,1.6,2.1,15.2,0.0,0.0,43.6
2023-04-09T20:30Z,7.2,0.0,28.9,1.1,1.1,15.8,0.0,0.0,45.8
2023-04-09T21:00Z,7.4,0.0,26.8,1.1,0.9,16.3,0.0,0.0,47.6
2023-04-09T21:30Z,7.5,0.0,25.4,1.0,0.0,16.7,0.0,0.0,49.4
2023-04-09T22:00Z,7.7,0.0,23.7,0.6,0.0,16.9,0.0,0.0,51.1
2023-04-09T22:30Z,7.2,0.0,21.9,0.5,0.5,17.0,0.0,0.0,52.8
2023-04-09T23:00Z,7.4,0.0,18.7,0.5,0.5,17.1,0.0,0.0,55.8
2023-04-09T23:30Z,7.2,0.0,16.4,0.4,0.4,17.5,0.0,0.0,58.1
2023-04-10T00:00Z,6.8,0.0,16.8,0.4,0.3,17.4,0.0,0.0,58.3
2023-04-10T00:30Z,7.1,0.0,16.9,0.4,0.0,17.3,0.0,0.0,58.3
2023-04-10T01:00Z,7.4,0.0,15.7,0.4,0.0,17.7,0.0,0.0,58.9
2023-04-10T01:30Z,6.5,0.0,15.8,0.4,0.4,17.8,0.0,0.0,59.1
2023-04-10T02:00Z,5.6,0.0,16.2,0.4,0.4,18.1,0.0,0.0,59.3
2023-04-10T02:30Z,4.9,0.0,16.6,0.4,0.0,18.5,0.0,0.0,59.6
2023-04-10T03:00Z,4.9,0.0,16.3,0.6,0.0,18.7,0.0,0.0,59.5
2023-04-10T03:30Z,4.9,0.0,16.6,0.7,0.2,18.9,0.0,0.0,58.8
2023-04-10T04:00Z,5.2,0.0,17.5,0.9,0.2,18.9,0.0,0.0,57.4
2023-04-10T04:30Z,5.0,0.0,14.8,1.2,1.7,19.3,0.0,0.0,57.9
2023-04-10T05:00Z,5.1,0.0,14.7,1.3,1.9,19.4,0.0,0.0,57.7
2023-04-10T05:30Z,5.3,0.0,13.0,1.1,5.8,18.9,0.0,0.0,55.9
2023-04-10T06:00Z,7.1,0.0,13.4,1.1,5.2,18.5,0.0,0.3,54.3
2023-04-10T06:30Z,6.5,0.0,11.8,1.1,10.8,17.2,0.0,1.0,51.5
2023-04-10T07:00Z,5.5,0.0,12.1,1.2,10.0,17.2,0.0,2.2,51.8
2023-04-10T07:30Z,5.5,0.0,12.2,1.3,10.0,17.0,0.0,2.2,51.9
2023-04-10T08:00Z,5.2,0.0,11.6,1.4,11.4,16.8,0.0,3.1,50.5
2023-04-10T08:30Z,5.2,0.0,11.0,1.2,12.4,16.5,0.0,3.8,50.0
2023-04-10T09:00Z,5.5,0.0,11.5,1.0,10.1,16.2,0.0,4.8,50.8
2023-04-10T09:30Z,5.5,0.0,11.5,0.8,9.9,16.0,0.0,5.0,51.3
2023-04-10T10:00Z,5.6,0.0,10.4,0.7,8.9,15.9,0.0,6.2,52.2
