from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-06-28T09:30Z,2.5,0.7,45.0,0.6,16.1,16.2,0.0,8.6,10.2
2023-06-28T10:00Z,2.5,0.7,44.1,0.2,15.9,16.0,0.0,9.3,11.2
2023-06-28T10:30Z,2.5,0.7,42.6,0.2,15.1,15.8,0.0,9.8,13.3
2023-06-28T11:00Z,2.5,0.7,40.4,0.1,15.1,15.8,0.0,10.3,15.0
2023-06-28T11:30Z,2.5,0.7,40.5,0.0,14.1,15.9,0.0,10.8,15.5
2023-06-28T12:00Z,2.5,0.8,39.4,0.0,14.1,16.0,0.0,10.8,16.4
2023-06-28T12:30Z,2.5,0.8,42.0,0.0,11.6,16.3,0.0,10.3,16.5
2023-06-28T13:00Z,2.5,0.8,42.5,0.1,11.7,16.4,0.0,9.8,16.3
2023-06-28T13:30Z,2.5,0.9,43.9,0.1,11.2,16.5,0.0,9.2,15.7
2023-06-28T14:00Z,2.5,1.1,43.3,0.1,12.9,16.0,0.0,8.5,15.6
2023-06-28T14:30Z,2.4,1.5,42.8,0.2,13.7,16.0,0.0,7.8,15.6
2023-06-28T15:00Z,2.5,1.9,42.7,0.4,14.0,16.1,0.0,7.0,15.5
2023-06-28T15:30Z,2.5,2.2,44.2,0.8,12.9,16.3,0.0,6.2,14.9
2023-06-28T16:00Z,2.5,2.6,43.5,1.0,13.9,16.3,0.0,5.6,14.6
2023-06-28T16:30Z,2.5,2.9,45.9,1.4,10.9,16.8,0.0,4.7,14.7
2023-06-28T17:00Z,2.6,3.1,45.8,2.0,10.9,17.1,0.0,4.0,14.6
2023-06-28T17:30Z,2.6,3.1,47.7,2.2,10.1,17.2,0.0,3.0,14.0
2023-06-28T18:00Z,2.8,3.1,48.2,2.1,10.2,17.5,0.0,2.2,13.9
2023-06-28T18:30Z,2.9,3.2,50.0,2.1,9.2,17.8,0.0,1.4,13.2
2023-06-28T19:00Z,3.1,3.3,49.5,2.3,9.2,18.2,0.0,0.8,13.6
2023-06-28T19:30Z,3.5,3.4,51.6,2.6,7.0,18.7,0.0,0.3,12.8
2023-06-28T20:00Z,4.2,3.4,51.5,2.0,7.0,18.9,0.0,0.1,12.8
2023-06-28T20:30Z,4.4,2.7,51.4,1.3,7.8,19.3,0.0,0.1,13.0
2023-06-28T21:00Z,4.5,1.5,51.7,0.6,8.0,19.8,0.0,0.1,13.8
2023-06-28T21:30Z,4.8,0.8,48.8,0.3,9.1,21.3,0.0,0.0,15.0
2023-06-28T22:00Z,4.9,0.2,47.3,0.2,9.1,22.0,0.0,0.1,16.2
2023-06-28T22:30Z,4.7,0.2,47.9,0.2,6.8,22.8,0.0,0.0,17.4
2023-06-28T23:00Z,4.6,0.4,48.2,0.2,6.4,22.7,0.0,0.0,17.4
2023-06-28T23:30Z,4.7,0.2,49.5,0.2,3.9,23.1,0.0,0.0,18.3
2023-06-29T00:00Z,4.8,0.0,49.3,0.2,3.7,23.3,0.0,0.1,18.7
2023-06-29T00:30Z,4.8,0.0,49.8,0.2,3.1,23.3,0.0,0.0,18.8
2023-06-29T01:00Z,4.8,0.0,50.0,0.2,3.1,23.3,0.0,0.1,18.6
2023-06-29T01:30Z,4.7,0.0,51.7,0.2,2.9,23.1,0.0,0.0,17.5
2023-06-29T02:00Z,4.8,0.0,50.6,0.2,2.8,23.2,0.0,0.1,18.4
2023-06-29T02:30Z,4.8,0.0,51.3,0.2,1.9,23.2,0.0,0.0,18.6
2023-06-29T03:00Z,4.8,0.0,50.8,0.2,2.0,23.2,0.0,0.0,19.1
2023-06-29T03:30Z,5.1,0.0,49.7,0.2,2.4,23.3,0.0,0.1,19.2
2023-06-29T04:00Z,5.1,0.0,50.7,0.4,2.7,22.7,0.0,0.1,18.3
2023-06-29T04:30Z,4.9,0.0,47.9,1.0,8.1,21.3,0.0,0.6,16.1
2023-06-29T05:00Z,4.8,0.3,48.8,1.0,8.3,20.5,0.0,1.6,14.7
2023-06-29T05:30Z,4.5,0.7,45.2,1.3,10.5,19.5,0.0,2.8,15.5
2023-06-29T06:00Z,4.5,0.8,44.7,1.2,10.7,19.0,0.0,4.3,14.9
2023-06-29T06:30Z,4.2,0.5,39.8,1.1,16.0,17.7,0.0,5.9,15.0
2023-06-29T07:00Z,4.1,0.2,39.2,0.7,15.9,17.3,0.0,7.7,14.9
2023-06-29T07:30Z,3.9,0.4,38.8,0.5,15.2,17.0,0.0,9.5,14.9
2023-06-29T08:00Z,3.8,0.5,36.9,0.3,14.9,16.9,0.0,11.3,15.3
2023-06-29T08:30Z,3.8,0.8,36.8,0.3,14.9,16.8,0.0,11.3,15.3
2023-06-29T09:00Z,3.7,0.6,34.1,0.3,14.3,16.9,0.0,13.5,16.6
