from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-04-19T16:00Z,4.2,0.0,17.3,1.7,13.1,12.1,0.0,10.7,40.9
2023-04-19T16:30Z,4.2,0.0,26.0,2.5,7.7,11.9,0.0,8.3,39.5
2023-04-19T17:00Z,4.2,0.0,29.0,3.4,7.4,11.9,0.0,5.9,38.2
2023-04-19T17:30Z,4.4,0.0,30.3,4.9,6.6,12.3,0.0,4.0,37.6
2023-04-19T18:00Z,4.5,0.0,31.7,4.9,6.9,12.7,0.0,2.1,37.2
2023-04-19T18:30Z,4.5,0.0,31.5,4.0,9.1,12.8,0.0,0.5,37.6
2023-04-19T19:00Z,4.6,0.0,30.7,3.6,9.3,12.8,0.0,0.0,39.0
2023-04-19T19:30Z,4.6,0.0,30.2,2.3,10.7,12.8,0.0,0.0,39.3
2023-04-19T20:00Z,4.7,0.0,30.2,1.2,10.9,13.1,0.0,0.0,39.9
2023-04-19T20:30Z,5.0,0.0,29.2,1.1,9.6,13.8,0.0,0.0,41.3
2023-04-19T21:00Z,5.3,0.0,26.9,0.8,10.0,14.7,0.0,0.0,42.3
2023-04-19T21:30Z,5.7,0.0,19.5,0.5,14.1,15.9,0.0,0.0,44.3
2023-04-19T22:00Z,6.0,0.0,18.0,0.4,13.2,17.0,0.0,0.0,45.3
2023-04-19T22:30Z,6.2,0.0,17.8,0.4,11.9,17.7,0.0,0.0,46.0
2023-04-19T23:00Z,6.4,0.0,17.2,0.4,12.1,18.1,0.0,0.0,45.9
2023-04-19T23:30Z,6.3,0.0,18.7,0.4,12.5,18.0,0.0,0.0,44.0
2023-04-20T00:00Z,6.3,0.0,19.5,0.4,12.9,18.0,0.0,0.0,42.9
2023-04-20T00:30Z,5.7,0.0,16.2,0.4,17.6,18.3,0.0,0.0,41.8
2023-04-20T01:00Z,4.8,0.0,15.9,0.4,17.8,18.5,0.0,0.7,41.9
2023-04-20T01:30Z,4.4,0.0,16.6,0.4,18.6,18.7,0.0,0.0,41.2
2023-04-20T02:00Z,4.3,0.0,16.9,0.4,18.5,18.7,0.0,0.1,41.0
2023-04-20T02:30Z,5.6,0.0,20.4,0.5,13.3,19.0,0.0,0.0,41.3
2023-04-20T03:00Z,6.4,0.0,21.4,0.8,13.0,18.8,0.0,0.1,39.5
2023-04-20T03:30Z,6.5,0.0,26.5,1.4,8.7,18.3,0.0,0.0,38.6
2023-04-20T04:00Z,6.2,0.0,28.6,3.3,8.4,17.4,0.0,0.2,36.0
2023-04-20T04:30Z,5.6,0.0,35.2,4.9,7.3,16.0,0.0,0.1,30.9
2023-04-20T05:00Z,5.4,0.0,37.5,4.7,7.2,15.5,0.0,0.2,29.6
2023-04-20T05:30Z,5.2,0.0,35.7,4.2,10.4,14.7,0.0,1.6,28.3
2023-04-20T06:00Z,5.0,0.0,36.4,4.0,9.6,14.1,0.0,3.7,27.2
2023-04-20T06:30Z,4.7,0.0,32.7,3.6,13.6,13.2,0.0,5.9,26.1
2023-04-20T07:00Z,4.6,0.0,31.6,1.7,13.6,13.2,0.0,8.6,26.7
2023-04-20T07:30Z,4.4,0.0,31.5,1.3,12.1,12.7,0.0,11.3,26.7
2023-04-20T08:00Z,4.4,0.0,27.8,1.1,11.8,12.5,0.0,14.2,28.2
2023-04-20T08:30Z,4.4,0.0,24.0,0.9,10.9,12.4,0.0,16.9,30.5
2023-04-20T09:00Z,4.5,0.0,17.9,0.9,10.8,12.4,0.0,19.8,33.7
2023-04-20T09:30Z,4.5,0.0,16.0,0.8,7.8,12.5,0.0,22.4,36.1
2023-04-20T10:00Z,4.5,0.0,13.5,0.5,7.5,12.4,0.0,24.4,37.2
2023-04-20T10:30Z,4.8,0.0,13.5,0.3,6.4,12.3,0.0,25.4,37.3
2023-04-20T11:00Z,4.9,0.0,12.4,0.3,6.3,12.1,0.0,26.2,37.8
2023-04-20T11:30Z,5.4,0.0,12.3,0.3,5.3,12.1,0.0,26.7,37.7
2023-04-20T12:00Z,5.6,0.0,11.6,0.3,5.4,12.1,0.0,26.9,38.0
2023-04-20T12:30Z,5.6,0.0,11.2,0.3,5.6,12.2,0.0,26.3,38.8
2023-04-20T13:00Z,5.8,0.0,11.5,0.3,5.6,12.2,0.0,25.2,39.2
2023-04-20T13:30Z,6.1,0.0,10.8,0.4,6.1,12.5,0.0,24.2,40.0
2023-04-20T14:00Z,6.1,0.0,12.5,0.5,6.1,12.5,0.0,22.0,40.2
2023-04-20T14:30Z,6.0,0.0,14.6,0.6,7.6,12.3,0.0,19.0,39.9
2023-04-20T15:00Z,5.8,0.0,19.1,0.6,7.4,12.1,0.0,15.7,39.4
2023-04-20T15:30Z,5.8,0.0,19.2,0.7,6.7,12.2,0.0,15.8,39.6
