from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-10-03T16:30Z,3.1,0.0,18.6,4.6,7.2,12.6,0.0,2.0,51.9
2023-10-03T17:00Z,3.1,0.0,21.8,4.6,7.3,12.7,0.0,0.4,50.0
2023-10-03T17:30Z,3.1,0.0,20.5,4.4,9.7,12.7,0.0,0.4,49.1
2023-10-03T18:00Z,3.1,0.0,19.9,4.2,9.7,13.0,0.0,0.4,49.8
2023-10-03T18:30Z,3.1,0.0,19.4,3.7,10.2,13.2,0.0,0.0,50.4
2023-10-03T19:00Z,3.2,0.0,17.0,3.1,10.1,13.6,0.0,0.5,52.5
2023-10-03T19:30Z,3.0,0.0,16.4,2.5,8.6,14.3,0.0,0.0,55.2
2023-10-03T20:00Z,3.1,0.0,14.3,2.2,8.9,14.8,0.0,0.0,56.7
2023-10-03T20:30Z,3.2,0.0,15.1,2.2,6.0,15.3,0.0,0.0,58.3
2023-10-03T21:00Z,3.0,0.0,13.7,2.2,6.0,15.8,0.0,0.5,58.9
2023-10-03T21:30Z,3.4,0.0,15.3,2.0,5.2,15.7,0.0,0.0,58.5
2023-10-03T22:00Z,3.5,0.0,14.4,1.9,5.4,16.4,0.0,0.0,58.3
2023-10-03T22:30Z,3.6,0.0,16.0,1.9,5.3,16.1,0.0,0.0,57.1
2023-10-03T23:00Z,3.6,0.0,15.4,1.9,5.4,16.3,0.0,0.0,57.4
2023-10-03T23:30Z,3.6,0.0,16.1,1.9,5.4,16.2,0.0,0.0,56.9
2023-10-04T00:00Z,3.6,0.0,15.5,1.8,5.3,16.2,0.0,0.6,57.0
2023-10-04T00:30Z,3.7,0.0,14.6,1.9,5.4,16.5,0.0,0.0,57.9
2023-10-04T01:00Z,3.8,0.0,14.4,1.9,5.5,16.6,0.0,0.6,57.2
2023-10-04T01:30Z,3.8,0.0,14.4,1.9,5.6,16.9,0.0,0.0,57.4
2023-10-04T02:00Z,3.9,0.0,15.0,1.9,5.6,17.0,0.0,0.0,56.5
2023-10-04T02:30Z,3.9,0.0,15.6,1.9,5.7,17.3,0.0,0.0,55.5
2023-10-04T03:00Z,3.9,0.0,14.6,1.9,5.9,17.1,0.0,0.1,56.4
2023-10-04T03:30Z,3.9,0.0,15.0,1.9,5.9,16.9,0.0,0.0,56.4
2023-10-04T04:00Z,3.8,0.0,18.2,1.9,5.8,16.4,0.0,0.0,53.9
2023-10-04T04:30Z,5.2,0.0,22.9,1.8,5.5,15.3,0.0,0.0,49.3
2023-10-04T05:00Z,6.5,0.0,23.7,1.9,5.0,14.5,0.0,0.0,48.3
2023-10-04T05:30Z,7.1,0.0,24.2,1.8,4.9,14.0,0.0,0.0,47.9
2023-10-04T06:00Z,7.3,0.0,23.4,1.8,4.8,13.7,0.0,0.0,49.0
2023-10-04T06:30Z,7.0,0.0,18.2,2.0,8.3,13.6,0.0,0.4,50.4
2023-10-04T07:00Z,7.3,0.0,16.9,2.2,8.5,13.4,0.0,1.4,50.4
2023-10-04T07:30Z,7.1,0.0,14.7,2.2,10.7,12.9,0.0,2.7,49.7
2023-10-04T08:00Z,7.0,0.0,13.2,2.1,10.6,12.7,0.0,4.3,50.1
2023-10-04T08:30Z,6.6,0.0,11.9,2.0,8.4,12.9,0.0,6.0,52.1
2023-10-04T09:00Z,6.1,0.0,9.1,2.0,8.3,13.0,0.0,7.8,53.7
2023-10-04T09:30Z,6.1,0.0,7.5,1.9,5.6,13.3,0.0,10.0,55.6
2023-10-04T10:00Z,4.7,0.0,7.1,1.8,4.9,13.3,0.0,12.0,56.1
2023-10-04T10:30Z,3.9,0.0,6.3,1.6,6.8,12.9,0.0,13.6,55.0
2023-10-04T11:00Z,4.1,0.0,6.1,1.6,6.8,12.8,0.0,14.3,54.2
2023-10-04T11:30Z,4.1,0.0,6.1,1.6,5.5,12.8,0.0,15.1,54.8
2023-10-04T12:00Z,4.1,0.0,6.2,2.0,5.4,12.8,0.0,14.9,54.6
2023-10-04T12:30Z,4.7,0.0,7.2,2.6,4.2,12.8,0.0,13.9,54.5
2023-10-04T13:00Z,5.1,0.0,8.6,3.2,4.2,12.8,0.0,12.6,53.4
2023-10-04T13:30Z,6.4,0.0,11.5,3.3,4.2,12.5,0.0,11.3,50.9
2023-10-04T14:00Z,6.5,0.0,14.0,3.6,4.1,12.4,0.0,9.7,49.6
2023-10-04T14:30Z,6.4,0.0,18.1,4.0,4.1,12.3,0.0,8.0,47.2
2023-10-04T15:00Z,6.4,0.0,18.0,4.3,4.0,12.3,0.0,8.0,47.0
2023-10-04T15:30Z,5.9,0.0,21.0,4.5,4.1,12.2,0.0,6.5,45.7
2023-10-04T16:00Z,6.0,0.0,24.2,4.9,4.1,12.1,0.0,4.7,44.0
