from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-04-27T18:00Z,3.5,0.0,42.6,1.7,5.8,11.4,0.0,0.4,34.4
2023-04-27T18:30Z,3.6,0.0,43.0,1.1,5.3,11.5,0.0,0.1,35.4
2023-04-27T19:00Z,3.6,0.0,42.5,0.9,5.1,11.5,0.0,0.0,36.4
2023-04-27T19:30Z,3.9,0.0,42.6,0.8,3.1,11.8,0.0,0.0,37.8
2023-04-27T20:00Z,4.1,0.0,40.9,0.7,3.0,12.2,0.0,0.0,39.2
2023-04-27T20:30Z,4.2,0.0,40.7,0.6,0.9,12.7,0.0,0.0,40.9
2023-04-27T21:00Z,4.2,0.0,38.4,0.6,0.9,13.4,0.0,0.0,42.5
2023-04-27T21:30Z,4.6,0.0,33.8,0.6,0.2,14.9,0.0,0.0,45.9
2023-04-27T22:00Z,4.8,0.0,32.3,0.5,0.4,15.6,0.0,0.0,46.3
2023-04-27T22:30Z,4.9,0.0,31.7,0.4,0.9,15.9,0.0,0.0,46.1
2023-04-27T23:00Z,5.1,0.0,31.7,0.4,0.7,16.3,0.0,0.0,45.9
2023-04-27T23:30Z,5.2,0.0,30.3,0.4,1.6,16.8,0.0,0.0,45.8
2023-04-28T00:00Z,5.2,0.0,31.5,0.4,2.0,16.7,0.0,0.0,44.2
2023-04-28T00:30Z,5.3,0.0,30.5,0.4,3.8,16.9,0.0,0.0,43.2
2023-04-28T01:00Z,5.3,0.0,30.6,0.4,4.6,17.1,0.0,0.0,42.0
2023-04-28T01:30Z,5.6,0.0,32.6,0.4,4.0,17.4,0.0,0.0,40.0
2023-04-28T02:00Z,5.8,0.0,33.7,0.4,3.7,17.7,0.0,0.0,38.7
2023-04-28T02:30Z,5.8,0.0,33.0,0.4,5.6,18.0,0.0,0.0,37.2
2023-04-28T03:00Z,5.8,0.0,34.9,0.4,5.6,18.0,0.0,0.0,35.2
2023-04-28T03:30Z,5.8,0.0,38.6,0.6,3.7,17.7,0.0,0.0,33.5
2023-04-28T04:00Z,5.5,0.0,40.6,1.4,5.7,16.8,0.0,0.1,30.0
2023-04-28T04:30Z,5.0,0.0,46.1,2.2,5.6,15.4,0.0,0.1,25.5
2023-04-28T05:00Z,4.7,0.0,49.7,2.5,5.6,14.7,0.0,0.1,22.5
2023-04-28T05:30Z,4.4,0.0,47.9,2.8,10.4,14.1,0.0,0.6,19.8
2023-04-28T06:00Z,4.3,0.0,48.5,2.9,12.2,13.4,0.0,1.2,17.5
2023-04-28T06:30Z,4.3,0.0,46.9,2.8,15.1,13.0,0.0,2.0,15.9
2023-04-28T07:00Z,4.3,0.0,46.6,2.9,15.1,12.9,0.0,3.0,15.2
2023-04-28T07:30Z,4.2,0.0,46.2,2.7,15.3,12.8,0.0,4.1,14.7
2023-04-28T08:00Z,4.2,0.0,45.7,2.1,15.4,12.7,0.0,5.4,14.5
2023-04-28T08:30Z,4.1,0.0,43.6,2.1,17.2,12.5,0.0,6.3,14.2
2023-04-28T09:00Z,4.1,0.0,42.9,2.6,17.3,12.4,0.0,7.2,13.5
2023-04-28T09:30Z,4.1,0.0,43.1,2.7,16.9,12.5,0.0,8.1,12.6
2023-04-28T10:00Z,4.1,0.0,43.0,2.2,16.9,12.5,0.0,9.3,12.0
2023-04-28T10:30Z,4.1,0.0,42.9,1.9,17.0,12.4,0.0,10.1,11.6
2023-04-28T11:00Z,4.1,0.0,42.1,1.8,16.8,12.5,0.0,10.9,11.8
2023-04-28T11:30Z,4.2,0.0,41.3,1.6,16.0,12.6,0.0,12.0,12.2
2023-04-28T12:00Z,4.2,0.0,41.0,1.6,15.9,12.6,0.0,12.7,12.1
2023-04-28T12:30Z,4.2,0.0,41.5,1.4,15.0,12.5,0.0,13.5,11.9
2023-04-28T13:00Z,4.3,0.0,41.9,0.8,15.1,12.6,0.0,13.8,11.6
2023-04-28T13:30Z,4.3,0.0,42.2,0.5,14.6,12.6,0.0,13.7,12.0
2023-04-28T14:00Z,4.3,0.0,42.3,0.5,14.5,12.5,0.0,13.3,12.6
2023-04-28T14:30Z,4.3,0.0,43.7,0.5,13.8,12.5,0.0,12.6,12.6
2023-04-28T15:00Z,4.2,0.0,44.8,0.8,13.7,12.5,0.0,11.6,12.5
2023-04-28T15:30Z,4.2,0.0,45.3,1.4,13.7,12.5,0.0,10.5,12.5
2023-04-28T16:00Z,4.2,0.0,46.5,1.9,13.8,12.5,0.0,8.9,12.1
2023-04-28T16:30Z,4.2,0.0,47.2,2.3,14.2,12.7,0.0,7.1,12.3
2023-04-28T17:00Z,4.3,0.0,48.3,2.4,14.7,13.0,0.0,5.4,12.0
2023-04-28T17:30Z,4.3,0.0,48.1,2.5,14.6,13.2,0.0,5.4,12.0
