from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-05-06T08:30Z,2.3,0.0,44.4,1.4,20.2,12.3,0.0,8.1,11.3
2023-05-06T09:00Z,2.3,0.0,43.6,1.3,19.8,12.1,0.0,8.7,12.2
2023-05-06T09:30Z,2.3,0.0,43.7,1.1,18.6,12.3,0.0,9.2,12.8
2023-05-06T10:00Z,2.3,0.0,43.7,0.8,18.2,12.0,0.0,10.0,13.0
2023-05-06T10:30Z,2.3,0.0,40.5,0.7,19.7,12.1,0.0,10.4,14.2
2023-05-06T11:00Z,2.2,0.0,41.3,0.2,19.2,11.8,0.0,10.5,14.8
2023-05-06T11:30Z,2.2,0.0,39.7,0.2,19.4,11.8,0.0,10.5,16.1
2023-05-06T12:00Z,2.3,0.0,38.3,0.2,19.5,11.9,0.0,10.6,17.2
2023-05-06T12:30Z,2.3,0.0,37.3,0.2,19.8,12.1,0.0,10.6,17.8
2023-05-06T13:00Z,2.3,0.0,36.0,0.3,20.0,12.2,0.0,10.4,18.8
2023-05-06T13:30Z,2.3,0.0,36.4,0.2,19.5,12.2,0.0,10.1,19.3
2023-05-06T14:00Z,2.3,0.0,36.8,0.2,19.5,12.3,0.0,9.5,19.4
2023-05-06T14:30Z,2.3,0.0,39.2,0.3,17.3,12.3,0.0,8.7,19.8
2023-05-06T15:00Z,2.3,0.0,40.2,0.5,17.2,12.2,0.0,7.9,19.8
2023-05-06T15:30Z,2.3,0.0,42.1,0.7,17.1,12.1,0.0,6.9,18.8
2023-05-06T16:00Z,2.3,0.0,43.2,2.0,16.8,11.9,0.0,5.8,18.0
2023-05-06T16:30Z,2.3,0.0,44.5,2.2,16.2,12.1,0.0,4.7,18.0
2023-05-06T17:00Z,2.3,0.0,45.1,2.6,16.2,12.1,0.0,3.5,18.2
2023-05-06T17:30Z,2.3,0.0,44.9,2.8,17.1,12.3,0.0,2.6,18.0
2023-05-06T18:00Z,2.3,0.0,45.9,3.1,17.1,12.3,0.0,1.6,17.6
2023-05-06T18:30Z,2.4,0.0,47.7,3.1,15.1,12.6,0.0,0.8,18.3
2023-05-06T19:00Z,2.4,0.0,47.9,2.4,15.3,12.8,0.0,0.2,19.1
2023-05-06T19:30Z,2.5,0.0,49.3,2.3,13.2,13.0,0.0,0.0,19.7
2023-05-06T20:00Z,2.5,0.0,48.5,1.8,13.4,13.3,0.0,0.0,20.4
2023-05-06T20:30Z,2.6,0.0,49.6,1.6,10.5,13.9,0.0,0.0,21.8
2023-05-06T21:00Z,2.7,0.0,47.4,1.0,11.2,14.6,0.0,0.0,23.1
2023-05-06T21:30Z,2.9,0.0,34.4,1.2,21.7,15.2,0.0,0.0,24.7
2023-05-06T22:00Z,3.0,0.0,30.5,1.3,23.1,15.9,0.0,0.0,26.3
2023-05-06T22:30Z,3.1,0.0,29.4,1.0,22.9,16.6,0.0,0.0,27.0
2023-05-06T23:00Z,3.1,0.0,30.7,0.4,23.0,16.7,0.0,0.0,26.0
2023-05-06T23:30Z,3.2,0.0,31.5,0.4,22.8,17.1,0.0,0.0,25.0
2023-05-07T00:00Z,3.2,0.0,32.4,0.3,23.0,17.2,0.0,0.0,23.8
2023-05-07T00:30Z,3.3,0.0,30.9,0.3,26.2,17.3,0.0,0.0,22.0
2023-05-07T01:00Z,3.3,0.0,31.7,0.3,26.7,17.5,0.0,0.0,20.5
2023-05-07T01:30Z,3.4,0.0,30.9,0.3,28.3,17.8,0.0,0.0,19.3
2023-05-07T02:00Z,3.4,0.0,31.7,0.3,28.5,18.0,0.0,0.0,18.1
2023-05-07T02:30Z,3.5,0.0,32.4,0.3,28.2,18.4,0.0,0.0,17.2
2023-05-07T03:00Z,3.5,0.0,33.2,0.3,28.3,18.5,0.0,0.0,16.2
2023-05-07T03:30Z,3.5,0.0,33.1,0.3,28.5,18.5,0.0,0.0,16.1
2023-05-07T04:00Z,3.5,0.0,32.5,0.4,29.0,18.7,0.0,0.0,16.0
2023-05-07T04:30Z,3.3,0.0,31.0,0.5,31.7,18.1,0.0,0.1,15.4
2023-05-07T05:00Z,3.2,0.0,32.2,0.6,31.0,17.7,0.0,0.7,14.5
2023-05-07T05:30Z,3.2,0.0,35.6,0.7,28.8,17.2,0.0,2.0,12.5
2023-05-07T06:00Z,3.1,0.0,37.0,0.8,27.7,16.6,0.0,3.3,11.6
2023-05-07T06:30Z,2.8,0.0,37.5,0.8,27.5,15.6,0.0,4.8,10.9
2023-05-07T07:00Z,2.9,0.0,37.5,0.7,27.6,15.6,0.0,4.8,10.9
2023-05-07T07:30Z,2.9,0.0,36.9,0.6,27.7,15.0,0.0,6.4,10.4
2023-05-07T08:00Z,2.9,0.0,36.5,0.6,27.3,14.7,0.0,8.1,9.9
