from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-05-07T09:00Z,2.5,0.0,34.7,1.4,25.1,14.0,0.0,13.0,9.3
2023-05-07T09:30Z,2.5,0.0,33.5,1.3,24.6,13.7,0.0,14.7,9.8
2023-05-07T10:00Z,2.5,0.0,31.9,1.1,24.3,13.5,0.0,16.0,10.7
2023-05-07T10:30Z,2.4,0.0,31.2,1.0,23.8,13.2,0.0,17.7,10.7
2023-05-07T11:00Z,2.4,0.0,29.6,0.5,23.6,13.1,0.0,19.3,11.5
2023-05-07T11:30Z,2.4,0.0,28.0,0.4,23.6,13.1,0.0,20.8,11.7
2023-05-07T12:00Z,2.4,0.0,26.1,0.2,23.6,13.1,0.0,22.7,12.0
2023-05-07T12:30Z,2.2,0.0,24.9,0.2,23.6,13.2,0.0,23.3,12.7
2023-05-07T13:00Z,2.4,0.0,23.5,0.2,23.9,13.4,0.0,23.5,13.1
2023-05-07T13:30Z,2.5,0.0,22.9,0.2,24.4,13.5,0.0,23.1,13.3
2023-05-07T14:00Z,2.9,0.0,21.9,0.2,24.6,13.6,0.0,23.0,13.8
2023-05-07T14:30Z,3.7,0.0,22.3,0.3,24.5,13.4,0.0,21.2,14.5
2023-05-07T15:00Z,4.4,0.0,23.3,0.8,24.0,13.2,0.0,19.0,15.3
2023-05-07T15:30Z,4.6,0.0,27.8,0.9,21.2,13.2,0.0,16.8,15.5
2023-05-07T16:00Z,4.6,0.0,30.2,1.2,21.2,13.2,0.0,13.8,15.8
2023-05-07T16:30Z,4.7,0.0,34.8,1.4,18.4,13.3,0.0,10.9,16.5
2023-05-07T17:00Z,4.7,0.0,35.7,2.1,18.6,13.4,0.0,8.2,17.3
2023-05-07T17:30Z,4.7,0.0,36.6,2.0,19.4,13.5,0.0,5.6,18.2
2023-05-07T18:00Z,4.8,0.0,37.0,1.7,20.3,13.6,0.0,3.3,19.4
2023-05-07T18:30Z,4.9,0.0,39.1,1.6,17.3,13.9,0.0,1.5,21.8
2023-05-07T19:00Z,4.9,0.0,38.6,1.2,17.3,14.0,0.0,0.3,23.6
2023-05-07T19:30Z,4.9,0.0,40.3,1.1,15.1,13.9,0.0,0.0,24.8
2023-05-07T20:00Z,5.0,0.0,38.1,0.7,15.2,14.0,0.0,0.0,27.0
2023-05-07T20:30Z,5.0,0.0,39.6,0.6,10.3,14.5,0.0,0.0,30.0
2023-05-07T21:00Z,5.2,0.0,35.9,0.4,10.6,15.0,0.0,0.0,32.9
2023-05-07T21:30Z,5.3,0.0,28.7,0.4,16.4,15.4,0.0,0.0,33.8
2023-05-07T22:00Z,5.4,0.0,25.7,0.4,17.6,16.0,0.0,0.0,34.9
2023-05-07T22:30Z,5.8,0.0,27.0,0.4,15.2,16.3,0.0,0.0,35.3
2023-05-07T23:00Z,5.8,0.0,26.1,0.3,15.4,16.4,0.0,0.0,36.0
2023-05-07T23:30Z,5.9,0.0,25.8,0.3,15.2,16.7,0.0,0.0,36.1
2023-05-08T00:00Z,5.9,0.0,25.8,0.2,15.3,16.6,0.0,0.1,36.1
2023-05-08T00:30Z,6.1,0.0,24.6,0.2,12.8,17.2,0.0,0.0,39.0
2023-05-08T01:00Z,6.3,0.0,23.7,0.3,12.5,17.6,0.0,0.0,39.6
2023-05-08T01:30Z,6.4,0.0,24.3,0.3,9.9,17.9,0.0,0.0,41.2
2023-05-08T02:00Z,6.4,0.0,23.7,0.3,9.6,17.9,0.0,0.1,42.0
2023-05-08T02:30Z,6.4,0.0,25.4,0.3,7.6,18.0,0.0,0.0,42.4
2023-05-08T03:00Z,6.4,0.0,26.1,0.3,7.5,18.0,0.0,0.2,41.5
2023-05-08T03:30Z,6.5,0.0,29.6,0.3,5.6,18.2,0.0,0.0,39.9
2023-05-08T04:00Z,6.5,0.0,31.0,0.7,5.8,18.1,0.0,0.2,37.7
2023-05-08T04:30Z,6.1,0.0,32.6,0.8,8.3,17.0,0.0,0.2,35.0
2023-05-08T05:00Z,5.7,0.0,34.9,1.1,7.9,16.0,0.0,0.9,33.5
2023-05-08T05:30Z,5.4,0.0,38.1,1.1,5.8,15.2,0.0,1.6,32.8
2023-05-08T06:00Z,5.3,0.0,38.0,1.1,5.8,14.5,0.0,2.6,32.7
2023-05-08T06:30Z,5.1,0.0,32.3,1.1,11.5,13.9,0.0,3.5,32.8
2023-05-08T07:00Z,4.9,0.0,32.8,1.0,11.6,13.4,0.0,4.3,32.1
2023-05-08T07:30Z,4.7,0.0,29.7,0.8,14.4,13.0,0.0,5.0,32.4
2023-05-08T08:00Z,4.7,0.0,29.7,0.7,14.5,12.9,0.0,5.1,32.4
2023-05-08T08:30Z,4.4,0.0,32.9,0.7,14.4,12.5,0.0,5.4,29.7
