from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-08-07T23:30Z,3.8,0.0,20.3,0.5,19.1,16.7,0.0,0.0,39.6
2023-08-08T00:00Z,3.9,0.0,20.8,0.6,18.4,17.2,0.0,0.0,39.1
2023-08-08T00:30Z,4.1,0.0,22.1,0.6,15.5,18.0,0.0,0.0,39.7
2023-08-08T01:00Z,4.1,0.0,20.9,0.5,15.4,18.2,0.0,0.0,40.9
2023-08-08T01:30Z,4.8,0.0,22.9,0.3,8.4,19.1,0.0,0.0,44.5
2023-08-08T02:00Z,4.9,0.0,23.7,0.2,5.8,19.8,0.0,0.0,45.5
2023-08-08T02:30Z,5.1,0.0,22.7,0.3,7.8,19.1,0.0,0.0,45.0
2023-08-08T03:00Z,4.6,0.0,22.3,0.4,10.0,18.6,0.0,0.0,44.1
2023-08-08T03:30Z,4.1,0.0,23.1,0.5,12.0,17.8,0.0,0.0,42.6
2023-08-08T04:00Z,4.3,0.0,27.3,0.7,12.0,17.2,0.0,0.0,38.5
2023-08-08T04:30Z,6.1,0.0,33.7,1.0,5.9,16.6,0.0,0.0,36.8
2023-08-08T05:00Z,6.0,0.0,39.4,1.6,5.1,14.9,0.0,0.5,32.4
2023-08-08T05:30Z,5.8,0.0,41.2,1.9,6.0,14.1,0.0,1.6,29.4
2023-08-08T06:00Z,5.5,0.0,41.4,1.6,7.8,13.5,0.0,2.7,27.5
2023-08-08T06:30Z,4.9,0.0,35.9,1.2,16.0,12.4,0.0,4.0,25.6
2023-08-08T07:00Z,4.5,0.0,35.9,1.2,15.9,11.9,0.0,5.5,25.1
2023-08-08T07:30Z,4.4,0.0,34.4,1.1,17.0,11.7,0.0,7.2,24.2
2023-08-08T08:00Z,4.6,0.0,33.5,1.0,16.9,11.6,0.0,8.5,23.9
2023-08-08T08:30Z,4.4,0.0,33.4,0.8,15.9,11.4,0.0,9.9,24.2
2023-08-08T09:00Z,4.1,0.0,32.1,0.6,16.0,11.4,0.0,11.1,24.7
2023-08-08T09:30Z,3.9,0.0,28.9,0.5,19.7,11.3,0.0,11.9,23.9
2023-08-08T10:00Z,4.5,0.0,28.0,0.5,19.7,11.3,0.0,12.5,23.6
2023-08-08T10:30Z,4.4,0.0,28.3,0.5,19.6,11.3,0.0,12.5,23.3
2023-08-08T11:00Z,4.5,0.0,27.2,0.6,19.6,11.3,0.0,12.6,24.2
2023-08-08T11:30Z,4.3,0.0,26.7,0.7,19.7,11.5,0.0,12.1,25.0
2023-08-08T12:00Z,4.3,0.0,26.9,0.6,19.7,11.6,0.0,11.8,25.0
2023-08-08T12:30Z,4.5,0.0,27.2,0.6,19.6,11.8,0.0,11.7,24.7
2023-08-08T13:00Z,4.5,0.0,27.9,0.6,19.6,11.8,0.0,10.9,24.7
2023-08-08T13:30Z,4.6,0.0,30.1,0.5,18.1,11.9,0.0,10.4,24.5
2023-08-08T14:00Z,4.6,0.0,31.5,0.5,18.1,12.0,0.0,9.7,23.6
2023-08-08T14:30Z,4.5,0.0,32.2,0.6,17.1,12.1,0.0,9.3,24.2
2023-08-08T15:00Z,4.4,0.0,33.5,0.8,16.9,12.1,0.0,8.6,23.6
2023-08-08T15:30Z,4.4,0.0,35.0,1.1,14.9,12.2,0.0,7.9,24.4
2023-08-08T16:00Z,4.4,0.0,35.2,1.4,14.7,12.1,0.0,6.8,25.3
2023-08-08T16:30Z,4.5,0.0,37.6,1.6,13.7,12.3,0.0,5.8,24.6
2023-08-08T17:00Z,4.6,0.0,38.5,1.6,13.9,12.5,0.0,4.6,24.4
2023-08-08T17:30Z,4.7,0.0,39.9,1.6,14.1,12.8,0.0,3.4,23.5
2023-08-08T18:00Z,4.8,0.0,40.8,1.7,14.4,13.1,0.0,2.3,22.8
2023-08-08T18:30Z,5.0,0.0,43.2,2.0,13.2,13.5,0.0,1.3,21.8
2023-08-08T19:00Z,5.2,0.0,44.8,2.1,13.7,13.9,0.0,0.5,19.9
2023-08-08T19:30Z,5.1,0.0,43.6,2.1,16.6,13.8,0.0,0.0,18.7
2023-08-08T20:00Z,5.2,0.0,42.7,2.0,17.0,14.2,0.0,0.0,18.9
2023-08-08T20:30Z,5.5,0.0,46.7,1.7,12.4,14.9,0.0,0.0,18.9
2023-08-08T21:00Z,5.7,0.0,44.1,1.3,12.8,15.7,0.0,0.0,20.4
2023-08-08T21:30Z,6.0,0.0,38.8,1.1,16.0,16.5,0.0,0.0,21.7
2023-08-08T22:00Z,6.4,0.0,33.7,1.2,17.1,17.6,0.0,0.0,23.9
2023-08-08T22:30Z,6.4,0.0,33.8,1.1,17.1,17.7,0.0,0.0,23.9
2023-08-08T23:00Z,6.2,0.0,32.9,0.7,16.7,18.3,0.0,0.0,25.2
