from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-07-20T12:30Z,6.4,0.0,39.8,0.3,13.8,13.8,0.0,18.5,7.4
2023-07-20T13:00Z,6.5,0.0,39.7,0.3,14.1,14.0,0.0,17.3,8.0
2023-07-20T13:30Z,6.5,0.2,39.7,0.3,13.7,14.1,0.0,16.9,8.6
2023-07-20T14:00Z,6.5,0.5,40.4,0.4,13.7,14.1,0.0,15.6,8.7
2023-07-20T14:30Z,6.5,0.9,40.7,0.5,13.5,14.2,0.0,14.9,8.8
2023-07-20T15:00Z,6.5,1.3,41.2,1.2,13.4,14.0,0.0,13.5,9.0
2023-07-20T15:30Z,6.6,1.5,40.4,1.9,14.4,14.1,0.0,11.6,9.6
2023-07-20T16:00Z,6.6,1.6,41.6,2.6,13.7,14.2,0.0,9.8,9.9
2023-07-20T16:30Z,6.9,1.9,45.7,3.7,8.1,15.0,0.0,8.6,10.1
2023-07-20T17:00Z,7.1,2.0,46.1,4.5,8.1,15.3,0.0,7.0,9.9
2023-07-20T17:30Z,7.0,2.0,45.3,4.9,9.6,15.2,0.0,5.3,10.7
2023-07-20T18:00Z,6.9,2.0,46.0,4.4,10.1,15.5,0.0,3.8,11.3
2023-07-20T18:30Z,6.8,2.0,48.0,3.5,10.8,15.7,0.0,2.4,10.7
2023-07-20T19:00Z,6.9,2.3,49.6,2.8,10.9,16.0,0.0,1.2,10.2
2023-07-20T19:30Z,7.0,2.5,52.6,2.5,8.9,16.5,0.0,0.3,9.7
2023-07-20T20:00Z,7.2,2.3,52.6,2.6,8.9,16.7,0.0,0.0,9.7
2023-07-20T20:30Z,7.3,2.3,52.9,2.4,7.8,17.4,0.0,0.0,9.8
2023-07-20T21:00Z,7.6,2.2,52.6,1.5,7.9,18.0,0.0,0.0,10.2
2023-07-20T21:30Z,7.6,1.7,54.5,1.2,6.5,18.2,0.0,0.0,10.4
2023-07-20T22:00Z,8.1,1.2,54.0,1.2,6.4,18.8,0.0,0.0,10.3
2023-07-20T22:30Z,7.9,0.5,56.2,0.9,5.8,18.4,0.0,0.0,10.3
2023-07-20T23:00Z,8.1,0.0,55.7,0.8,5.8,18.8,0.0,0.0,10.7
2023-07-20T23:30Z,8.3,0.0,55.8,0.9,4.3,19.0,0.0,0.0,11.7
2023-07-21T00:00Z,8.4,0.0,55.0,0.9,4.0,19.4,0.0,0.1,12.3
2023-07-21T00:30Z,8.6,0.0,56.7,0.6,2.4,19.8,0.0,0.0,11.9
2023-07-21T01:00Z,8.7,0.0,57.3,0.5,2.1,20.1,0.0,0.0,11.3
2023-07-21T01:30Z,8.7,0.0,58.9,0.5,0.4,19.9,0.0,0.0,11.6
2023-07-21T02:00Z,8.5,0.0,58.4,0.5,0.3,20.0,0.0,0.0,12.4
2023-07-21T02:30Z,8.5,0.0,56.9,0.5,0.7,19.7,0.0,0.0,13.7
2023-07-21T03:00Z,8.6,0.0,55.1,0.6,0.9,19.8,0.0,0.0,15.1
2023-07-21T03:30Z,8.8,0.0,54.2,0.6,2.5,18.9,0.0,0.0,15.1
2023-07-21T04:00Z,8.8,0.0,53.1,1.0,2.7,18.6,0.0,0.0,15.8
2023-07-21T04:30Z,8.6,0.4,51.0,1.5,4.2,18.2,0.0,0.4,15.8
2023-07-21T05:00Z,8.2,0.7,50.9,1.6,4.3,17.3,0.0,1.4,15.6
2023-07-21T05:30Z,7.9,0.5,49.1,1.9,5.7,16.8,0.0,2.6,15.4
2023-07-21T06:00Z,7.6,0.2,48.4,2.1,5.7,16.3,0.0,4.2,15.4
2023-07-21T06:30Z,7.3,0.2,45.4,2.0,8.9,15.8,0.0,5.8,14.7
2023-07-21T07:00Z,6.8,0.1,45.1,1.4,9.0,15.5,0.0,7.6,14.5
2023-07-21T07:30Z,6.5,0.2,42.4,1.1,10.8,14.9,0.0,9.8,14.4
2023-07-21T08:00Z,6.5,0.1,40.6,0.9,10.9,14.8,0.0,12.3,13.9
2023-07-21T08:30Z,6.3,0.0,40.2,0.8,10.5,14.4,0.0,14.1,13.7
2023-07-21T09:00Z,6.2,0.0,38.8,0.6,10.3,14.3,0.0,15.7,14.1
2023-07-21T09:30Z,6.2,0.0,37.9,0.6,10.0,14.1,0.0,16.6,14.6
2023-07-21T10:00Z,6.1,0.0,37.2,0.6,10.0,14.0,0.0,17.3,14.9
2023-07-21T10:30Z,6.0,0.0,37.9,0.5,10.0,13.8,0.0,17.2,14.6
2023-07-21T11:00Z,6.1,0.0,38.6,0.4,10.0,13.9,0.0,16.6,14.4
2023-07-21T11:30Z,6.1,0.0,38.6,0.4,10.0,13.8,0.0,16.6,14.4
2023-07-21T12:00Z,6.2,0.0,37.8,0.4,11.3,14.0,0.0,16.2,14.2
