from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-05-08T10:00Z,4.3,0.0,24.1,0.2,19.4,11.9,0.0,8.1,32.1
2023-05-08T10:30Z,4.3,0.0,25.2,0.2,18.6,11.8,0.0,8.2,31.8
2023-05-08T11:00Z,4.2,0.0,26.2,0.2,18.7,11.8,0.0,8.1,30.8
2023-05-08T11:30Z,4.2,0.0,26.7,0.2,19.1,11.8,0.0,8.2,29.8
2023-05-08T12:00Z,4.2,0.0,26.5,0.2,19.2,11.9,0.0,8.4,29.7
2023-05-08T12:30Z,4.3,0.0,26.3,0.2,19.0,12.1,0.0,8.1,30.0
2023-05-08T13:00Z,4.3,0.0,26.8,0.2,19.0,12.1,0.0,7.7,30.0
2023-05-08T13:30Z,4.3,0.0,26.8,0.2,20.1,12.0,0.0,7.2,29.6
2023-05-08T14:00Z,4.3,0.0,27.3,0.2,20.0,12.0,0.0,6.4,29.8
2023-05-08T14:30Z,4.3,0.0,31.0,0.4,17.5,12.0,0.0,5.6,29.3
2023-05-08T15:00Z,4.3,0.0,33.9,1.1,17.4,12.0,0.0,4.6,26.6
2023-05-08T15:30Z,4.2,0.0,36.6,1.7,16.7,11.9,0.0,3.7,25.1
2023-05-08T16:00Z,4.1,0.0,37.9,3.5,16.3,11.7,0.0,2.8,23.8
2023-05-08T16:30Z,3.9,0.0,39.2,3.6,14.8,11.8,0.0,2.2,24.4
2023-05-08T17:00Z,4.1,0.0,39.0,3.5,14.8,11.9,0.0,1.6,25.2
2023-05-08T17:30Z,4.2,0.0,38.8,3.6,14.3,12.0,0.0,1.0,26.0
2023-05-08T18:00Z,4.3,0.0,38.8,4.1,14.4,12.0,0.0,0.7,25.7
2023-05-08T18:30Z,4.3,0.0,39.2,3.7,14.7,12.1,0.0,0.4,25.5
2023-05-08T19:00Z,4.4,0.0,38.2,3.0,14.9,12.3,0.0,0.2,27.0
2023-05-08T19:30Z,4.5,0.0,37.0,2.9,15.0,12.6,0.0,0.0,28.0
2023-05-08T20:00Z,4.7,0.0,37.3,1.8,15.6,13.1,0.0,0.0,27.6
2023-05-08T20:30Z,4.8,0.0,36.4,1.5,15.6,13.4,0.0,0.0,28.3
2023-05-08T21:00Z,5.1,0.0,33.7,0.5,16.4,14.3,0.0,0.0,30.0
2023-05-08T21:30Z,5.4,0.0,32.4,0.5,15.0,15.2,0.0,0.0,31.5
2023-05-08T22:00Z,5.7,0.0,31.1,0.4,15.5,16.0,0.0,0.0,31.4
2023-05-08T22:30Z,5.8,0.0,30.8,0.4,14.6,16.4,0.0,0.0,32.0
2023-05-08T23:00Z,5.9,0.0,29.5,0.3,15.0,16.6,0.0,0.0,32.7
2023-05-08T23:30Z,6.0,0.0,27.5,0.3,17.1,16.7,0.0,0.0,32.4
2023-05-09T00:00Z,5.9,0.0,28.7,0.3,18.5,16.5,0.0,0.0,30.2
2023-05-09T00:30Z,6.0,0.0,31.3,0.3,18.1,16.8,0.0,0.0,27.6
2023-05-09T01:00Z,5.8,0.0,29.6,0.3,18.0,17.0,0.0,0.0,29.2
2023-05-09T01:30Z,5.7,0.0,29.6,0.3,18.8,17.2,0.0,0.0,28.4
2023-05-09T02:00Z,5.8,0.0,32.0,0.3,18.9,17.2,0.0,0.0,25.7
2023-05-09T02:30Z,6.1,0.0,35.8,0.3,15.9,17.4,0.0,0.0,24.5
2023-05-09T03:00Z,6.1,0.0,35.0,0.5,16.0,17.5,0.0,0.1,24.8
2023-05-09T03:30Z,6.1,0.0,39.7,0.5,13.4,17.2,0.0,0.0,23.1
2023-05-09T04:00Z,5.8,0.0,44.6,0.6,12.9,16.4,0.0,0.1,19.6
2023-05-09T04:30Z,5.3,0.0,47.4,0.7,15.2,15.0,0.0,0.1,16.4
2023-05-09T05:00Z,4.8,0.0,51.8,1.5,14.1,13.7,0.0,0.8,13.3
2023-05-09T05:30Z,4.4,0.0,50.0,1.6,19.1,12.4,0.0,1.8,10.7
2023-05-09T06:00Z,4.2,0.0,51.1,2.2,18.5,11.8,0.0,2.9,9.3
2023-05-09T06:30Z,4.0,0.0,50.5,2.3,19.6,11.5,0.0,4.1,8.0
2023-05-09T07:00Z,4.0,0.0,50.1,2.5,19.3,11.3,0.0,5.2,7.6
2023-05-09T07:30Z,3.9,0.0,50.0,2.3,18.7,11.2,0.0,6.7,7.3
2023-05-09T08:00Z,3.9,0.0,49.7,2.0,18.3,11.0,0.0,8.0,7.1
2023-05-09T08:30Z,3.9,0.0,50.0,1.7,17.1,11.0,0.0,9.1,7.2
2023-05-09T09:00Z,3.9,0.0,50.1,1.4,17.2,11.0,0.0,9.1,7.3
2023-05-09T09:30Z,4.0,0.0,49.4,1.1,17.4,11.1,0.0,9.8,7.2
