from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-09-06T06:00Z,4.7,0.0,53.4,1.4,7.6,17.8,0.0,1.3,13.9
2023-09-06T06:30Z,4.5,0.0,49.6,1.1,11.8,17.2,0.0,2.8,13.0
2023-09-06T07:00Z,4.4,0.0,49.1,0.8,11.9,16.8,0.0,4.9,12.2
2023-09-06T07:30Z,4.3,0.0,46.9,0.6,13.2,16.3,0.0,7.3,11.5
2023-09-06T08:00Z,4.2,0.0,45.7,0.5,12.9,16.0,0.0,9.6,11.1
2023-09-06T08:30Z,4.2,0.0,45.9,0.5,10.3,15.9,0.0,12.5,10.8
2023-09-06T09:00Z,4.1,0.0,43.8,0.4,10.2,15.7,0.0,15.2,10.6
2023-09-06T09:30Z,4.1,0.0,40.3,0.3,12.2,15.4,0.0,17.6,10.1
2023-09-06T10:00Z,4.0,0.0,38.8,0.3,12.1,15.2,0.0,19.7,9.9
2023-09-06T10:30Z,4.0,0.0,39.0,0.3,10.7,15.1,0.0,21.4,9.5
2023-09-06T11:00Z,3.9,0.0,38.7,0.3,10.5,14.9,0.0,22.4,9.3
2023-09-06T11:30Z,3.9,0.0,40.4,0.3,8.9,14.7,0.0,22.7,9.1
2023-09-06T12:00Z,3.9,0.0,41.1,0.3,8.8,14.7,0.0,22.4,9.0
2023-09-06T12:30Z,3.9,0.1,43.6,0.3,6.3,14.8,0.0,22.0,9.0
2023-09-06T13:00Z,3.9,0.5,45.1,0.4,6.2,14.9,0.0,21.0,8.0
2023-09-06T13:30Z,3.9,1.1,46.6,0.5,5.0,14.9,0.0,19.7,8.1
2023-09-06T14:00Z,3.9,1.7,48.2,0.6,5.0,14.7,0.0,17.9,7.9
2023-09-06T14:30Z,3.8,2.2,49.4,1.1,5.7,14.6,0.0,15.5,7.7
2023-09-06T15:00Z,3.8,2.6,50.9,1.6,5.8,14.6,0.0,13.2,7.6
2023-09-06T15:30Z,3.9,2.6,52.0,2.2,6.2,14.7,0.0,10.9,7.3
2023-09-06T16:00Z,3.9,2.7,53.3,3.1,6.3,14.9,0.0,8.5,7.2
2023-09-06T16:30Z,4.0,2.7,54.7,3.6,6.6,15.3,0.0,6.1,7.0
2023-09-06T17:00Z,4.2,2.8,56.4,3.4,6.8,15.7,0.0,4.0,6.8
2023-09-06T17:30Z,4.2,2.7,58.0,2.8,7.9,15.9,0.0,2.1,6.5
2023-09-06T18:00Z,4.2,2.8,59.9,2.1,8.1,16.2,0.0,0.6,6.0
2023-09-06T18:30Z,4.3,2.9,59.9,1.6,9.0,16.4,0.0,0.0,5.8
2023-09-06T19:00Z,4.4,3.0,59.7,1.6,9.1,16.6,0.0,0.0,5.7
2023-09-06T19:30Z,4.5,2.7,61.3,1.4,7.6,17.1,0.0,0.0,5.5
2023-09-06T20:00Z,4.6,1.8,61.6,1.0,7.7,17.4,0.0,0.0,5.9
2023-09-06T20:30Z,4.8,1.0,63.2,0.6,6.3,18.2,0.0,0.0,5.8
2023-09-06T21:00Z,5.0,0.8,62.1,0.5,6.6,19.0,0.0,0.0,6.1
2023-09-06T21:30Z,5.5,0.4,58.9,0.3,7.4,20.7,0.0,0.0,6.9
2023-09-06T22:00Z,5.7,0.0,57.4,0.2,7.8,21.8,0.0,0.0,7.2
2023-09-06T22:30Z,5.8,0.0,57.3,0.2,7.8,21.9,0.0,0.0,7.0
2023-09-06T23:00Z,5.8,0.0,57.9,0.2,7.8,22.0,0.0,0.0,6.2
2023-09-06T23:30Z,5.8,0.0,59.3,0.2,6.7,22.0,0.0,0.0,6.0
2023-09-07T00:00Z,5.8,0.0,59.7,0.2,6.7,22.2,0.0,0.0,5.4
2023-09-07T00:30Z,5.8,0.0,59.8,0.2,7.6,22.1,0.0,0.0,4.6
2023-09-07T01:00Z,5.8,0.0,59.6,0.2,7.7,22.2,0.0,0.0,4.5
2023-09-07T01:30Z,5.8,0.0,58.7,0.2,8.7,22.0,0.0,0.0,4.6
2023-09-07T02:00Z,5.8,0.0,58.5,0.2,8.7,22.1,0.0,0.0,4.6
2023-09-07T02:30Z,5.8,0.2,58.9,0.2,7.4,22.2,0.0,0.0,5.2
2023-09-07T03:00Z,5.8,0.7,57.7,0.2,7.3,22.1,0.0,0.0,6.2
2023-09-07T03:30Z,5.8,1.3,57.7,0.3,6.7,22.1,0.0,0.0,6.1
2023-09-07T04:00Z,5.6,1.6,57.4,0.7,6.9,21.5,0.0,0.6,5.7
2023-09-07T04:30Z,5.5,1.5,57.0,1.1,7.6,21.0,0.0,0.0,6.4
2023-09-07T05:00Z,5.3,1.2,57.0,1.4,7.5,20.1,0.0,0.5,6.9
2023-09-07T05:30Z,5.2,1.3,56.9,1.5,7.5,20.2,0.0,0.5,6.9
