from,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-09-15T07:30Z,4.6,2.1,46.5,0.9,16.3,17.4,0.0,7.0,5.3
2023-09-15T08:00Z,4.5,2.1,45.3,0.8,15.9,16.9,0.0,9.5,5.0
2023-09-15T08:30Z,4.5,2.6,44.4,0.7,14.1,16.7,0.0,12.0,5.0
2023-09-15T09:00Z,4.5,2.6,42.3,0.5,14.0,16.6,0.0,14.6,4.9
2023-09-15T09:30Z,4.3,2.5,38.6,0.2,16.7,16.2,0.0,16.6,4.8
2023-09-15T10:00Z,4.2,2.0,37.9,0.1,16.7,16.1,0.0,18.1,4.8
2023-09-15T10:30Z,4.2,1.8,37.3,0.1,16.2,15.9,0.0,19.4,5.1
2023-09-15T11:00Z,4.3,1.4,37.0,0.1,16.2,15.8,0.0,19.9,5.3
2023-09-15T11:30Z,4.3,1.4,36.3,0.1,16.6,16.0,0.0,19.8,5.6
2023-09-15T12:00Z,4.3,1.5,36.1,0.1,16.7,16.1,0.0,19.3,5.8
2023-09-15T12:30Z,4.3,1.9,36.8,0.1,15.6,16.2,0.0,18.8,6.4
2023-09-15T13:00Z,4.3,2.3,36.1,0.3,15.0,16.3,0.0,18.1,7.6
2023-09-15T13:30Z,4.4,2.7,42.8,0.3,7.6,16.5,0.0,17.4,8.3
2023-09-15T14:00Z,4.4,2.9,43.6,0.4,7.3,16.4,0.0,15.8,9.2
2023-09-15T14:30Z,4.5,3.0,44.6,0.7,6.6,16.6,0.0,14.1,10.0
2023-09-15T15:00Z,4.4,3.0,45.3,1.2,6.6,16.4,0.0,12.2,10.8
2023-09-15T15:30Z,4.2,2.9,45.3,2.0,8.7,15.8,0.0,9.4,11.7
2023-09-15T16:00Z,4.2,2.8,46.1,2.5,8.7,15.7,0.0,6.9,13.0
2023-09-15T16:30Z,4.3,2.9,48.1,3.0,7.3,16.0,0.0,4.7,13.7
2023-09-15T17:00Z,4.3,3.0,48.9,3.2,7.3,16.3,0.0,2.4,14.5
2023-09-15T17:30Z,4.4,2.9,48.8,3.1,8.0,16.4,0.0,0.7,15.8
2023-09-15T18:00Z,4.5,2.7,48.4,3.0,8.0,16.5,0.0,0.0,16.9
2023-09-15T18:30Z,4.5,2.7,48.2,2.6,8.0,16.6,0.0,0.0,17.5
2023-09-15T19:00Z,4.6,2.1,48.6,1.9,8.1,17.0,0.0,0.0,17.7
2023-09-15T19:30Z,4.9,1.4,48.9,1.5,7.3,18.0,0.0,0.0,18.0
2023-09-15T20:00Z,5.2,0.6,47.1,1.2,7.6,19.2,0.0,0.0,19.1
2023-09-15T20:30Z,5.6,0.0,43.2,1.0,9.0,20.6,0.0,0.0,20.5
2023-09-15T21:00Z,5.9,0.0,41.2,0.7,9.1,21.8,0.0,0.0,21.4
2023-09-15T21:30Z,6.1,0.0,36.0,0.4,12.5,22.7,0.0,0.0,22.2
2023-09-15T22:00Z,6.4,0.0,33.5,0.5,13.2,23.7,0.0,0.0,22.8
2023-09-15T22:30Z,6.7,0.0,30.4,0.4,14.0,25.0,0.0,0.0,23.5
2023-09-15T23:00Z,6.9,0.0,28.4,0.4,14.9,25.6,0.0,0.0,23.7
2023-09-15T23:30Z,6.8,0.0,28.3,0.4,16.1,25.3,0.0,0.0,23.1
2023-09-16T00:00Z,6.9,0.0,27.9,0.4,16.4,25.6,0.0,0.0,22.9
2023-09-16T00:30Z,6.8,0.0,27.7,0.3,16.5,25.4,0.0,0.0,23.3
2023-09-16T01:00Z,6.8,0.0,27.5,0.3,16.5,25.3,0.0,0.0,23.7
2023-09-16T01:30Z,6.7,0.0,26.9,0.3,16.3,25.0,0.0,0.0,24.7
2023-09-16T02:00Z,6.3,0.0,26.5,0.3,16.5,25.3,0.0,0.0,25.1
2023-09-16T02:30Z,5.3,0.0,28.7,0.3,15.4,25.2,0.0,0.0,25.1
2023-09-16T03:00Z,5.3,0.0,28.7,0.3,15.3,25.2,0.0,0.0,25.1
2023-09-16T03:30Z,5.3,0.0,30.8,0.3,14.3,24.9,0.0,0.0,24.4
2023-09-16T04:00Z,5.7,0.0,32.2,0.5,14.7,24.4,0.0,0.0,22.5
2023-09-16T04:30Z,5.9,0.3,31.7,0.7,15.7,24.2,0.0,0.0,21.5
2023-09-16T05:00Z,6.0,0.6,31.7,0.8,15.3,23.6,0.0,0.0,21.9
2023-09-16T05:30Z,5.9,1.0,30.8,1.2,15.2,23.4,0.0,0.0,22.6
2023-09-16T06:00Z,6.2,1.0,30.6,1.5,14.7,22.8,0.0,0.6,22.6
2023-09-16T06:30Z,6.1,1.0,30.5,1.8,14.6,22.9,0.0,0.6,22.5
2023-09-16T07:00Z,5.9,1.0,32.2,1.6,14.8,22.2,0.0,1.1,21.3
