from,intensity.forecast,intensity.actual
2023-03-25T12:30Z,37,
2023-03-25T13:00Z,42,
2023-03-25T13:30Z,43,
2023-03-25T14:00Z,47,
2023-03-25T14:30Z,52,
2023-03-25T15:00Z,60,
2023-03-25T15:30Z,74,
2023-03-25T16:00Z,88,
2023-03-25T16:30Z,103,
2023-03-25T17:00Z,121,
2023-03-25T17:30Z,132,
2023-03-25T18:00Z,141,
2023-03-25T18:30Z,154,
2023-03-25T19:00Z,161,
2023-03-25T19:30Z,162,
2023-03-25T20:00Z,176,
2023-03-25T20:30Z,169,
2023-03-25T21:00Z,170,
2023-03-25T21:30Z,171,
2023-03-25T22:00Z,168,
2023-03-25T22:30Z,161,
2023-03-25T23:00Z,158,
2023-03-25T23:30Z,143,
2023-03-26T00:00Z,145,
2023-03-26T00:30Z,141,
2023-03-26T01:00Z,140,
2023-03-26T01:30Z,138,
2023-03-26T02:00Z,136,
2023-03-26T02:30Z,132,
2023-03-26T03:00Z,128,
2023-03-26T03:30Z,124,
2023-03-26T04:00Z,129,
2023-03-26T04:30Z,128,
2023-03-26T05:00Z,128,
2023-03-26T05:30Z,128,
2023-03-26T06:00Z,124,
2023-03-26T06:30Z,123,
2023-03-26T07:00Z,120,
2023-03-26T07:30Z,117,
2023-03-26T08:00Z,114,
2023-03-26T08:30Z,111,
2023-03-26T09:00Z,107,
2023-03-26T09:30Z,104,
2023-03-26T10:00Z,104,
2023-03-26T10:30Z,102,
2023-03-26T11:00Z,102,
2023-03-26T11:30Z,102,
2023-03-26T12:00Z,104,
2023-03-26T12:30Z,105,
2023-03-26T13:00Z,105,
2023-03-26T13:30Z,104,
2023-03-26T14:00Z,105,
2023-03-26T14:30Z,105,
2023-03-26T15:00Z,101,
2023-03-26T15:30Z,105,
2023-03-26T16:00Z,106,
2023-03-26T16:30Z,110,
2023-03-26T17:00Z,118,
2023-03-26T17:30Z,130,
2023-03-26T18:00Z,128,
2023-03-26T18:30Z,133,
2023-03-26T19:00Z,138,
2023-03-26T19:30Z,137,
2023-03-26T20:00Z,136,
2023-03-26T20:30Z,137,
2023-03-26T21:00Z,127,
2023-03-26T21:30Z,121,
2023-03-26T22:00Z,115,
2023-03-26T22:30Z,120,
2023-03-26T23:00Z,120,
2023-03-26T23:30Z,128,
2023-03-27T00:00Z,135,
2023-03-27T00:30Z,144,
2023-03-27T01:00Z,155,
2023-03-27T01:30Z,160,
2023-03-27T02:00Z,164,
2023-03-27T02:30Z,164,
2023-03-27T03:00Z,169,
2023-03-27T03:30Z,178,
2023-03-27T04:00Z,185,
2023-03-27T04:30Z,200,
2023-03-27T05:00Z,141,
2023-03-27T05:30Z,228,
2023-03-27T06:00Z,235,
2023-03-27T06:30Z,239,
2023-03-27T07:00Z,233,
2023-03-27T07:30Z,232,
2023-03-27T08:00Z,228,
2023-03-27T08:30Z,223,
2023-03-27T09:00Z,220,
2023-03-27T09:30Z,213,
2023-03-27T10:00Z,208,
2023-03-27T10:30Z,205,
2023-03-27T11:00Z,205,
2023-03-27T11:30Z,202,
2023-03-27T12:00Z,203,
