from,intensity.forecast,intensity.actual
2023-03-14T03:30Z,69,
2023-03-14T04:00Z,72,
2023-03-14T04:30Z,69,
2023-03-14T05:00Z,72,
2023-03-14T05:30Z,74,
2023-03-14T06:00Z,80,
2023-03-14T06:30Z,83,
2023-03-14T07:00Z,84,
2023-03-14T07:30Z,87,
2023-03-14T08:00Z,90,
2023-03-14T08:30Z,92,
2023-03-14T09:00Z,90,
2023-03-14T09:30Z,92,
2023-03-14T10:00Z,95,
2023-03-14T10:30Z,93,
2023-03-14T11:00Z,96,
2023-03-14T11:30Z,99,
2023-03-14T12:00Z,102,
2023-03-14T12:30Z,104,
2023-03-14T13:00Z,92,
2023-03-14T13:30Z,94,
2023-03-14T14:00Z,99,
2023-03-14T14:30Z,104,
2023-03-14T15:00Z,108,
2023-03-14T15:30Z,114,
2023-03-14T16:00Z,125,
2023-03-14T16:30Z,150,
2023-03-14T17:00Z,162,
2023-03-14T17:30Z,178,
2023-03-14T18:00Z,182,
2023-03-14T18:30Z,190,
2023-03-14T19:00Z,192,
2023-03-14T19:30Z,193,
2023-03-14T20:00Z,199,
2023-03-14T20:30Z,198,
2023-03-14T21:00Z,195,
2023-03-14T21:30Z,194,
2023-03-14T22:00Z,184,
2023-03-14T22:30Z,177,
2023-03-14T23:00Z,164,
2023-03-14T23:30Z,159,
2023-03-15T00:00Z,157,
2023-03-15T00:30Z,156,
2023-03-15T01:00Z,159,
2023-03-15T01:30Z,158,
2023-03-15T02:00Z,160,
2023-03-15T02:30Z,172,
2023-03-15T03:00Z,175,
2023-03-15T03:30Z,176,
2023-03-15T04:00Z,183,
2023-03-15T04:30Z,186,
2023-03-15T05:00Z,195,
2023-03-15T05:30Z,199,
2023-03-15T06:00Z,213,
2023-03-15T06:30Z,221,
2023-03-15T07:00Z,222,
2023-03-15T07:30Z,224,
2023-03-15T08:00Z,223,
2023-03-15T08:30Z,220,
2023-03-15T09:00Z,217,
2023-03-15T09:30Z,215,
2023-03-15T10:00Z,212,
2023-03-15T10:30Z,209,
2023-03-15T11:00Z,205,
2023-03-15T11:30Z,204,
2023-03-15T12:00Z,203,
2023-03-15T12:30Z,198,
2023-03-15T13:00Z,196,
2023-03-15T13:30Z,194,
2023-03-15T14:00Z,195,
2023-03-15T14:30Z,187,
2023-03-15T15:00Z,189,
2023-03-15T15:30Z,187,
2023-03-15T16:00Z,187,
2023-03-15T16:30Z,191,
2023-03-15T17:00Z,195,
2023-03-15T17:30Z,195,
2023-03-15T18:00Z,190,
2023-03-15T18:30Z,184,
2023-03-15T19:00Z,172,
2023-03-15T19:30Z,152,
2023-03-15T20:00Z,137,
2023-03-15T20:30Z,123,
2023-03-15T21:00Z,116,
2023-03-15T21:30Z,110,
2023-03-15T22:00Z,102,
2023-03-15T22:30Z,98,
2023-03-15T23:00Z,95,
2023-03-15T23:30Z,85,
2023-03-16T00:00Z,86,
2023-03-16T00:30Z,85,
2023-03-16T01:00Z,86,
2023-03-16T01:30Z,86,
2023-03-16T02:00Z,86,
2023-03-16T02:30Z,83,
2023-03-16T03:00Z,84,
