from,intensity.forecast,intensity.actual
2023-03-14T17:00Z,176,
2023-03-14T17:30Z,187,
2023-03-14T18:00Z,192,
2023-03-14T18:30Z,196,
2023-03-14T19:00Z,199,
2023-03-14T19:30Z,203,
2023-03-14T20:00Z,204,
2023-03-14T20:30Z,207,
2023-03-14T21:00Z,203,
2023-03-14T21:30Z,197,
2023-03-14T22:00Z,193,
2023-03-14T22:30Z,191,
2023-03-14T23:00Z,185,
2023-03-14T23:30Z,180,
2023-03-15T00:00Z,177,
2023-03-15T00:30Z,177,
2023-03-15T01:00Z,176,
2023-03-15T01:30Z,173,
2023-03-15T02:00Z,174,
2023-03-15T02:30Z,183,
2023-03-15T03:00Z,190,
2023-03-15T03:30Z,196,
2023-03-15T04:00Z,204,
2023-03-15T04:30Z,212,
2023-03-15T05:00Z,228,
2023-03-15T05:30Z,241,
2023-03-15T06:00Z,253,
2023-03-15T06:30Z,258,
2023-03-15T07:00Z,255,
2023-03-15T07:30Z,248,
2023-03-15T08:00Z,242,
2023-03-15T08:30Z,236,
2023-03-15T09:00Z,230,
2023-03-15T09:30Z,229,
2023-03-15T10:00Z,224,
2023-03-15T10:30Z,221,
2023-03-15T11:00Z,217,
2023-03-15T11:30Z,214,
2023-03-15T12:00Z,212,
2023-03-15T12:30Z,210,
2023-03-15T13:00Z,209,
2023-03-15T13:30Z,206,
2023-03-15T14:00Z,204,
2023-03-15T14:30Z,197,
2023-03-15T15:00Z,198,
2023-03-15T15:30Z,196,
2023-03-15T16:00Z,192,
2023-03-15T16:30Z,192,
2023-03-15T17:00Z,192,
2023-03-15T17:30Z,194,
2023-03-15T18:00Z,186,
2023-03-15T18:30Z,178,
2023-03-15T19:00Z,163,
2023-03-15T19:30Z,144,
2023-03-15T20:00Z,133,
2023-03-15T20:30Z,114,
2023-03-15T21:00Z,104,
2023-03-15T21:30Z,99,
2023-03-15T22:00Z,94,
2023-03-15T22:30Z,90,
2023-03-15T23:00Z,87,
2023-03-15T23:30Z,85,
2023-03-16T00:00Z,84,
2023-03-16T00:30Z,84,
2023-03-16T01:00Z,83,
2023-03-16T01:30Z,83,
2023-03-16T02:00Z,80,
2023-03-16T02:30Z,79,
2023-03-16T03:00Z,79,
2023-03-16T03:30Z,80,
2023-03-16T04:00Z,81,
2023-03-16T04:30Z,81,
2023-03-16T05:00Z,80,
2023-03-16T05:30Z,83,
2023-03-16T06:00Z,88,
2023-03-16T06:30Z,88,
2023-03-16T07:00Z,88,
2023-03-16T07:30Z,85,
2023-03-16T08:00Z,82,
2023-03-16T08:30Z,77,
2023-03-16T09:00Z,76,
2023-03-16T09:30Z,74,
2023-03-16T10:00Z,74,
2023-03-16T10:30Z,74,
2023-03-16T11:00Z,73,
2023-03-16T11:30Z,72,
2023-03-16T12:00Z,71,
2023-03-16T12:30Z,71,
2023-03-16T13:00Z,69,
2023-03-16T13:30Z,71,
2023-03-16T14:00Z,71,
2023-03-16T14:30Z,73,
2023-03-16T15:00Z,73,
2023-03-16T15:30Z,76,
2023-03-16T16:00Z,79,
2023-03-16T16:30Z,86,
