from,intensity.forecast,intensity.actual
2023-03-29T18:30Z,119,
2023-03-29T19:00Z,114,
2023-03-29T19:30Z,113,
2023-03-29T20:00Z,109,
2023-03-29T20:30Z,106,
2023-03-29T21:00Z,102,
2023-03-29T21:30Z,104,
2023-03-29T22:00Z,107,
2023-03-29T22:30Z,105,
2023-03-29T23:00Z,105,
2023-03-29T23:30Z,101,
2023-03-30T00:00Z,100,
2023-03-30T00:30Z,101,
2023-03-30T01:00Z,101,
2023-03-30T01:30Z,99,
2023-03-30T02:00Z,99,
2023-03-30T02:30Z,97,
2023-03-30T03:00Z,97,
2023-03-30T03:30Z,96,
2023-03-30T04:00Z,94,
2023-03-30T04:30Z,90,
2023-03-30T05:00Z,89,
2023-03-30T05:30Z,102,
2023-03-30T06:00Z,115,
2023-03-30T06:30Z,118,
2023-03-30T07:00Z,119,
2023-03-30T07:30Z,117,
2023-03-30T08:00Z,111,
2023-03-30T08:30Z,103,
2023-03-30T09:00Z,98,
2023-03-30T09:30Z,94,
2023-03-30T10:00Z,86,
2023-03-30T10:30Z,84,
2023-03-30T11:00Z,80,
2023-03-30T11:30Z,79,
2023-03-30T12:00Z,74,
2023-03-30T12:30Z,74,
2023-03-30T13:00Z,75,
2023-03-30T13:30Z,74,
2023-03-30T14:00Z,76,
2023-03-30T14:30Z,82,
2023-03-30T15:00Z,89,
2023-03-30T15:30Z,97,
2023-03-30T16:00Z,111,
2023-03-30T16:30Z,121,
2023-03-30T17:00Z,131,
2023-03-30T17:30Z,138,
2023-03-30T18:00Z,142,
2023-03-30T18:30Z,145,
2023-03-30T19:00Z,144,
2023-03-30T19:30Z,142,
2023-03-30T20:00Z,138,
2023-03-30T20:30Z,134,
2023-03-30T21:00Z,117,
2023-03-30T21:30Z,108,
2023-03-30T22:00Z,105,
2023-03-30T22:30Z,102,
2023-03-30T23:00Z,101,
2023-03-30T23:30Z,100,
2023-03-31T00:00Z,98,
2023-03-31T00:30Z,96,
2023-03-31T01:00Z,95,
2023-03-31T01:30Z,92,
2023-03-31T02:00Z,88,
2023-03-31T02:30Z,88,
2023-03-31T03:00Z,86,
2023-03-31T03:30Z,86,
2023-03-31T04:00Z,86,
2023-03-31T04:30Z,87,
2023-03-31T05:00Z,87,
2023-03-31T05:30Z,95,
2023-03-31T06:00Z,103,
2023-03-31T06:30Z,113,
2023-03-31T07:00Z,116,
2023-03-31T07:30Z,111,
2023-03-31T08:00Z,113,
2023-03-31T08:30Z,109,
2023-03-31T09:00Z,110,
2023-03-31T09:30Z,112,
2023-03-31T10:00Z,109,
2023-03-31T10:30Z,110,
2023-03-31T11:00Z,108,
2023-03-31T11:30Z,107,
2023-03-31T12:00Z,107,
2023-03-31T12:30Z,104,
2023-03-31T13:00Z,102,
2023-03-31T13:30Z,102,
2023-03-31T14:00Z,102,
2023-03-31T14:30Z,103,
2023-03-31T15:00Z,107,
2023-03-31T15:30Z,110,
2023-03-31T16:00Z,117,
2023-03-31T16:30Z,119,
2023-03-31T17:00Z,121,
2023-03-31T17:30Z,123,
2023-03-31T18:00Z,128,
