from,intensity.forecast,intensity.actual
2023-03-26T19:00Z,165,
2023-03-26T19:30Z,164,
2023-03-26T20:00Z,168,
2023-03-26T20:30Z,160,
2023-03-26T21:00Z,161,
2023-03-26T21:30Z,154,
2023-03-26T22:00Z,154,
2023-03-26T22:30Z,157,
2023-03-26T23:00Z,157,
2023-03-26T23:30Z,169,
2023-03-27T00:00Z,170,
2023-03-27T00:30Z,178,
2023-03-27T01:00Z,180,
2023-03-27T01:30Z,179,
2023-03-27T02:00Z,187,
2023-03-27T02:30Z,189,
2023-03-27T03:00Z,189,
2023-03-27T03:30Z,186,
2023-03-27T04:00Z,191,
2023-03-27T04:30Z,196,
2023-03-27T05:00Z,207,
2023-03-27T05:30Z,213,
2023-03-27T06:00Z,225,
2023-03-27T06:30Z,230,
2023-03-27T07:00Z,230,
2023-03-27T07:30Z,232,
2023-03-27T08:00Z,225,
2023-03-27T08:30Z,220,
2023-03-27T09:00Z,219,
2023-03-27T09:30Z,216,
2023-03-27T10:00Z,217,
2023-03-27T10:30Z,216,
2023-03-27T11:00Z,216,
2023-03-27T11:30Z,214,
2023-03-27T12:00Z,216,
2023-03-27T12:30Z,216,
2023-03-27T13:00Z,219,
2023-03-27T13:30Z,218,
2023-03-27T14:00Z,223,
2023-03-27T14:30Z,222,
2023-03-27T15:00Z,224,
2023-03-27T15:30Z,223,
2023-03-27T16:00Z,221,
2023-03-27T16:30Z,223,
2023-03-27T17:00Z,223,
2023-03-27T17:30Z,225,
2023-03-27T18:00Z,223,
2023-03-27T18:30Z,223,
2023-03-27T19:00Z,220,
2023-03-27T19:30Z,215,
2023-03-27T20:00Z,210,
2023-03-27T20:30Z,203,
2023-03-27T21:00Z,198,
2023-03-27T21:30Z,189,
2023-03-27T22:00Z,178,
2023-03-27T22:30Z,173,
2023-03-27T23:00Z,163,
2023-03-27T23:30Z,156,
2023-03-28T00:00Z,148,
2023-03-28T00:30Z,144,
2023-03-28T01:00Z,137,
2023-03-28T01:30Z,135,
2023-03-28T02:00Z,132,
2023-03-28T02:30Z,131,
2023-03-28T03:00Z,129,
2023-03-28T03:30Z,127,
2023-03-28T04:00Z,127,
2023-03-28T04:30Z,124,
2023-03-28T05:00Z,127,
2023-03-28T05:30Z,137,
2023-03-28T06:00Z,131,
2023-03-28T06:30Z,134,
2023-03-28T07:00Z,134,
2023-03-28T07:30Z,133,
2023-03-28T08:00Z,129,
2023-03-28T08:30Z,122,
2023-03-28T09:00Z,115,
2023-03-28T09:30Z,111,
2023-03-28T10:00Z,107,
2023-03-28T10:30Z,105,
2023-03-28T11:00Z,103,
2023-03-28T11:30Z,99,
2023-03-28T12:00Z,97,
2023-03-28T12:30Z,89,
2023-03-28T13:00Z,86,
2023-03-28T13:30Z,81,
2023-03-28T14:00Z,82,
2023-03-28T14:30Z,84,
2023-03-28T15:00Z,86,
2023-03-28T15:30Z,89,
2023-03-28T16:00Z,92,
2023-03-28T16:30Z,97,
2023-03-28T17:00Z,99,
2023-03-28T17:30Z,103,
2023-03-28T18:00Z,105,
2023-03-28T18:30Z,107,
