from,intensity.forecast,intensity.actual
2023-03-26T09:30Z,98,
2023-03-26T10:00Z,95,
2023-03-26T10:30Z,91,
2023-03-26T11:00Z,89,
2023-03-26T11:30Z,85,
2023-03-26T12:00Z,83,
2023-03-26T12:30Z,83,
2023-03-26T13:00Z,87,
2023-03-26T13:30Z,88,
2023-03-26T14:00Z,94,
2023-03-26T14:30Z,98,
2023-03-26T15:00Z,102,
2023-03-26T15:30Z,107,
2023-03-26T16:00Z,116,
2023-03-26T16:30Z,121,
2023-03-26T17:00Z,126,
2023-03-26T17:30Z,136,
2023-03-26T18:00Z,146,
2023-03-26T18:30Z,148,
2023-03-26T19:00Z,153,
2023-03-26T19:30Z,152,
2023-03-26T20:00Z,148,
2023-03-26T20:30Z,142,
2023-03-26T21:00Z,126,
2023-03-26T21:30Z,124,
2023-03-26T22:00Z,123,
2023-03-26T22:30Z,125,
2023-03-26T23:00Z,121,
2023-03-26T23:30Z,128,
2023-03-27T00:00Z,136,
2023-03-27T00:30Z,154,
2023-03-27T01:00Z,162,
2023-03-27T01:30Z,165,
2023-03-27T02:00Z,162,
2023-03-27T02:30Z,163,
2023-03-27T03:00Z,163,
2023-03-27T03:30Z,167,
2023-03-27T04:00Z,175,
2023-03-27T04:30Z,189,
2023-03-27T05:00Z,205,
2023-03-27T05:30Z,216,
2023-03-27T06:00Z,224,
2023-03-27T06:30Z,231,
2023-03-27T07:00Z,233,
2023-03-27T07:30Z,232,
2023-03-27T08:00Z,227,
2023-03-27T08:30Z,224,
2023-03-27T09:00Z,221,
2023-03-27T09:30Z,223,
2023-03-27T10:00Z,222,
2023-03-27T10:30Z,221,
2023-03-27T11:00Z,220,
2023-03-27T11:30Z,220,
2023-03-27T12:00Z,218,
2023-03-27T12:30Z,217,
2023-03-27T13:00Z,219,
2023-03-27T13:30Z,219,
2023-03-27T14:00Z,223,
2023-03-27T14:30Z,226,
2023-03-27T15:00Z,227,
2023-03-27T15:30Z,229,
2023-03-27T16:00Z,229,
2023-03-27T16:30Z,232,
2023-03-27T17:00Z,232,
2023-03-27T17:30Z,231,
2023-03-27T18:00Z,232,
2023-03-27T18:30Z,231,
2023-03-27T19:00Z,225,
2023-03-27T19:30Z,221,
2023-03-27T20:00Z,215,
2023-03-27T20:30Z,209,
2023-03-27T21:00Z,201,
2023-03-27T21:30Z,192,
2023-03-27T22:00Z,173,
2023-03-27T22:30Z,165,
2023-03-27T23:00Z,149,
2023-03-27T23:30Z,138,
2023-03-28T00:00Z,134,
2023-03-28T00:30Z,131,
2023-03-28T01:00Z,119,
2023-03-28T01:30Z,116,
2023-03-28T02:00Z,114,
2023-03-28T02:30Z,110,
2023-03-28T03:00Z,103,
2023-03-28T03:30Z,103,
2023-03-28T04:00Z,106,
2023-03-28T04:30Z,105,
2023-03-28T05:00Z,112,
2023-03-28T05:30Z,127,
2023-03-28T06:00Z,137,
2023-03-28T06:30Z,137,
2023-03-28T07:00Z,136,
2023-03-28T07:30Z,135,
2023-03-28T08:00Z,129,
2023-03-28T08:30Z,119,
2023-03-28T09:00Z,113,
