from,intensity.forecast,intensity.actual
2023-03-15T20:30Z,164,
2023-03-15T21:00Z,147,
2023-03-15T21:30Z,123,
2023-03-15T22:00Z,113,
2023-03-15T22:30Z,100,
2023-03-15T23:00Z,96,
2023-03-15T23:30Z,91,
2023-03-16T00:00Z,86,
2023-03-16T00:30Z,87,
2023-03-16T01:00Z,88,
2023-03-16T01:30Z,83,
2023-03-16T02:00Z,83,
2023-03-16T02:30Z,83,
2023-03-16T03:00Z,84,
2023-03-16T03:30Z,85,
2023-03-16T04:00Z,86,
2023-03-16T04:30Z,90,
2023-03-16T05:00Z,91,
2023-03-16T05:30Z,95,
2023-03-16T06:00Z,99,
2023-03-16T06:30Z,99,
2023-03-16T07:00Z,96,
2023-03-16T07:30Z,92,
2023-03-16T08:00Z,91,
2023-03-16T08:30Z,88,
2023-03-16T09:00Z,85,
2023-03-16T09:30Z,84,
2023-03-16T10:00Z,82,
2023-03-16T10:30Z,80,
2023-03-16T11:00Z,79,
2023-03-16T11:30Z,79,
2023-03-16T12:00Z,80,
2023-03-16T12:30Z,79,
2023-03-16T13:00Z,79,
2023-03-16T13:30Z,81,
2023-03-16T14:00Z,82,
2023-03-16T14:30Z,83,
2023-03-16T15:00Z,85,
2023-03-16T15:30Z,87,
2023-03-16T16:00Z,92,
2023-03-16T16:30Z,98,
2023-03-16T17:00Z,102,
2023-03-16T17:30Z,107,
2023-03-16T18:00Z,110,
2023-03-16T18:30Z,110,
2023-03-16T19:00Z,107,
2023-03-16T19:30Z,102,
2023-03-16T20:00Z,100,
2023-03-16T20:30Z,99,
2023-03-16T21:00Z,99,
2023-03-16T21:30Z,98,
2023-03-16T22:00Z,98,
2023-03-16T22:30Z,98,
2023-03-16T23:00Z,98,
2023-03-16T23:30Z,99,
2023-03-17T00:00Z,105,
2023-03-17T00:30Z,108,
2023-03-17T01:00Z,111,
2023-03-17T01:30Z,116,
2023-03-17T02:00Z,126,
2023-03-17T02:30Z,133,
2023-03-17T03:00Z,135,
2023-03-17T03:30Z,148,
2023-03-17T04:00Z,161,
2023-03-17T04:30Z,166,
2023-03-17T05:00Z,167,
2023-03-17T05:30Z,169,
2023-03-17T06:00Z,174,
2023-03-17T06:30Z,183,
2023-03-17T07:00Z,174,
2023-03-17T07:30Z,169,
2023-03-17T08:00Z,161,
2023-03-17T08:30Z,159,
2023-03-17T09:00Z,154,
2023-03-17T09:30Z,150,
2023-03-17T10:00Z,149,
2023-03-17T10:30Z,147,
2023-03-17T11:00Z,146,
2023-03-17T11:30Z,143,
2023-03-17T12:00Z,143,
2023-03-17T12:30Z,146,
2023-03-17T13:00Z,148,
2023-03-17T13:30Z,147,
2023-03-17T14:00Z,148,
2023-03-17T14:30Z,152,
2023-03-17T15:00Z,155,
2023-03-17T15:30Z,154,
2023-03-17T16:00Z,156,
2023-03-17T16:30Z,157,
2023-03-17T17:00Z,159,
2023-03-17T17:30Z,167,
2023-03-17T18:00Z,171,
2023-03-17T18:30Z,172,
2023-03-17T19:00Z,170,
2023-03-17T19:30Z,175,
2023-03-17T20:00Z,166,
