from,regions.regionid,regions.intensity.forecast,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-03-14T12:30Z,1,0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,85.2
2023-03-14T12:30Z,2,11,1.1,0.0,2.3,3.9,0.7,32.8,0.0,2.9,56.3
2023-03-14T12:30Z,3,24,1.2,0.0,5.5,0.4,6.2,45.2,0.0,3.1,38.4
2023-03-14T12:30Z,4,3,0.1,0.0,0.0,0.0,40.9,43.0,0.0,6.4,9.6
2023-03-14T12:30Z,5,119,34.2,0.0,19.8,0.0,3.1,3.1,0.0,5.2,34.6
2023-03-14T12:30Z,6,51,0.4,0.0,11.7,1.7,3.7,13.9,0.0,17.1,51.5
2023-03-14T12:30Z,7,270,0.0,0.0,68.6,0.0,0.0,0.4,0.0,16.9,14.2
2023-03-14T12:30Z,8,86,3.7,0.0,20.4,0.6,5.1,18.1,0.0,17.8,34.4
2023-03-14T12:30Z,9,140,14.7,0.0,30.8,0.0,1.5,1.4,0.0,17.3,34.4
2023-03-14T12:30Z,10,146,0.0,0.0,20.7,0.0,23.3,0.0,0.0,15.7,40.4
2023-03-14T12:30Z,11,44,0.2,0.0,10.7,0.0,4.9,0.0,0.0,76.5,7.7
2023-03-14T12:30Z,12,122,1.8,0.0,27.8,0.1,36.9,0.2,0.0,25.8,7.4
2023-03-14T12:30Z,13,126,0.0,0.0,23.5,0.2,44.4,0.0,0.0,8.9,23.0
2023-03-14T12:30Z,14,115,0.0,0.0,25.0,0.3,55.8,0.0,0.0,5.3,13.7
2023-03-14T12:30Z,15,99,6.1,0.0,19.5,0.6,18.1,10.5,0.0,16.7,28.5
2023-03-14T12:30Z,16,45,0.9,0.0,11.0,4.7,0.2,21.6,0.0,2.0,59.6
2023-03-14T12:30Z,17,212,0.0,0.0,53.0,5.1,1.6,0.4,0.0,12.4,27.5
2023-03-14T12:30Z,18,97,5.1,0.0,20.6,1.3,15.1,11.1,0.0,14.8,31.9
2023-03-14T13:00Z,1,0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,87.7
2023-03-14T13:00Z,2,11,1.2,0.0,2.3,3.4,0.9,33.4,0.0,2.7,56.2
2023-03-14T13:00Z,3,24,1.2,0.0,5.5,0.4,6.4,45.8,0.0,2.9,37.9
2023-03-14T13:00Z,4,3,0.1,0.0,0.0,0.0,41.6,43.7,0.0,5.8,8.9
2023-03-14T13:00Z,5,121,33.7,0.0,20.3,0.0,3.1,3.4,0.0,4.8,34.6
2023-03-14T13:00Z,6,52,0.4,0.0,12.1,1.7,3.7,14.0,0.0,15.7,52.4
2023-03-14T13:00Z,7,254,0.0,0.0,64.4,0.0,0.0,0.2,0.0,18.8,16.7
2023-03-14T13:00Z,8,79,3.9,0.0,18.3,0.6,5.2,18.6,0.0,17.2,36.2
2023-03-14T13:00Z,9,138,14.9,0.0,30.4,0.0,1.4,1.5,0.0,16.9,34.8
2023-03-14T13:00Z,10,152,0.0,0.0,21.4,0.0,24.2,0.0,0.0,16.0,38.3
2023-03-14T13:00Z,11,47,0.2,0.0,11.5,0.0,4.2,0.0,0.0,76.1,7.9
2023-03-14T13:00Z,12,121,2.0,0.0,27.6,0.1,35.7,0.2,0.0,26.5,7.8
2023-03-14T13:00Z,13,128,0.0,0.0,23.8,0.2,44.6,0.0,0.0,9.7,21.7
2023-03-14T13:00Z,14,115,0.0,0.0,25.0,0.3,55.6,0.0,0.0,6.4,12.6
2023-03-14T13:00Z,15,96,6.1,0.0,18.4,0.7,18.7,10.7,0.0,16.8,28.6
2023-03-14T13:00Z,16,46,0.9,0.0,11.3,4.7,0.4,21.5,0.0,1.9,59.2
2023-03-14T13:00Z,17,195,0.0,0.0,47.0,6.2,5.7,0.2,0.0,12.1,28.8
2023-03-14T13:00Z,18,95,5.2,0.0,19.4,1.5,15.9,11.2,0.0,14.9,32.0
2023-03-14T13:30Z,1,0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,90.1
2023-03-14T13:30Z,2,12,1.4,0.0,2.3,3.0,0.6,34.0,0.0,2.6,56.1
2023-03-14T13:30Z,3,25,0.8,0.0,6.0,0.3,6.5,46.1,0.0,2.5,37.9
2023-03-14T13:30Z,4,3,0.1,0.0,0.0,0.0,42.4,44.4,0.0,5.0,8.2
2023-03-14T13:30Z,5,124,32.7,0.0,21.3,0.0,3.6,3.6,0.0,4.3,34.5
2023-03-14T13:30Z,6,53,0.4,0.0,12.2,2.0,4.0,14.1,0.0,13.8,53.4
2023-03-14T13:30Z,7,272,0.0,0.0,69.1,0.0,0.0,0.0,0.0,15.6,15.3
2023-03-14T13:30Z,8,91,3.2,0.0,21.6,0.7,3.7,19.0,0.0,15.1,36.6
2023-03-14T13:30Z,9,138,15.1,0.0,30.4,0.0,1.6,1.6,0.0,15.9,35.3
2023-03-14T13:30Z,10,156,0.1,0.0,22.4,0.0,23.9,0.0,0.0,16.8,36.7
2023-03-14T13:30Z,11,45,0.3,0.0,11.0,0.0,3.4,0.0,0.0,77.1,8.2
2023-03-14T13:30Z,12,128,2.5,0.0,29.3,0.1,32.9,0.4,0.0,26.5,8.4
2023-03-14T13:30Z,13,141,0.1,0.0,27.1,0.2,40.4,0.0,0.0,11.4,20.8
2023-03-14T13:30Z,14,131,0.0,0.0,29.4,0.3,50.6,0.0,0.0,7.7,12.0
2023-03-14T13:30Z,15,93,6.5,0.0,17.6,0.8,17.6,10.8,0.0,17.0,29.6
2023-03-14T13:30Z,16,51,1.0,0.0,12.3,4.6,0.4,21.6,0.0,2.0,58.0
2023-03-14T13:30Z,17,213,0.0,0.0,51.7,7.3,5.4,0.0,0.0,9.7,25.8
2023-03-14T13:30Z,18,97,5.5,0.0,19.0,1.6,14.9,11.4,0.0,14.9,32.6
2023-03-14T14:00Z,1,0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,91.9
2023-03-14T14:00Z,2,12,1.4,0.0,2.4,2.5,0.4,34.5,0.0,2.6,56.2
2023-03-14T14:00Z,3,23,0.7,0.0,5.6,0.3,6.6,46.6,0.0,2.3,38.0
2023-03-14T14:00Z,4,3,0.1,0.0,0.0,0.0,42.1,46.0,0.0,4.1,7.7
2023-03-14T14:00Z,5,124,33.2,0.0,21.3,0.0,3.8,3.6,0.0,3.6,34.4
2023-03-14T14:00Z,6,57,0.4,0.0,13.5,2.8,3.5,14.3,0.0,11.7,53.8
2023-03-14T14:00Z,7,268,0.0,0.0,68.0,0.0,0.0,0.0,0.0,15.1,16.8
2023-03-14T14:00Z,8,89,3.2,0.0,21.4,0.9,3.6,19.8,0.0,13.6,37.4
