from,regions.regionid,regions.intensity.forecast,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-03-16T09:00Z,1,0,0.0,0.0,0.0,29.1,0.0,0.0,0.0,0.0,70.9
2023-03-16T09:00Z,2,29,0.9,0.0,3.4,1.1,6.7,24.8,0.0,0.2,63.0
2023-03-16T09:00Z,3,48,0.2,0.0,11.4,0.2,5.5,35.7,0.0,0.1,46.9
2023-03-16T09:00Z,4,7,0.3,0.0,0.6,0.2,38.7,43.9,0.0,0.3,16.0
2023-03-16T09:00Z,5,107,28.0,0.0,18.4,0.0,5.7,8.0,0.0,0.4,39.5
2023-03-16T09:00Z,6,33,0.2,0.0,4.4,0.5,8.7,16.9,0.0,1.0,68.2
2023-03-16T09:00Z,7,181,1.2,0.4,43.8,0.1,2.8,10.2,0.0,2.0,39.5
2023-03-16T09:00Z,8,61,2.6,1.0,10.5,0.3,6.2,24.4,0.0,1.1,53.9
2023-03-16T09:00Z,9,169,15.9,6.5,22.4,0.0,3.2,4.7,0.0,1.3,45.9
2023-03-16T09:00Z,10,129,2.2,0.9,10.4,0.0,19.0,0.6,0.0,2.2,64.6
2023-03-16T09:00Z,11,309,0.3,0.1,77.9,0.0,0.9,0.4,0.0,6.9,13.5
2023-03-16T09:00Z,12,205,5.1,2.0,43.9,0.4,14.9,4.7,0.0,4.6,24.5
2023-03-16T09:00Z,13,141,1.5,0.6,21.2,1.1,25.9,0.7,0.0,2.2,46.8
2023-03-16T09:00Z,14,146,0.0,0.0,30.5,2.5,36.1,0.0,0.0,1.8,29.1
2023-03-16T09:00Z,15,121,6.9,1.2,20.6,0.7,13.4,11.4,0.0,2.0,43.8
2023-03-16T09:00Z,16,24,0.8,0.0,3.0,6.8,5.1,19.7,0.0,0.1,64.5
2023-03-16T09:00Z,17,103,0.2,0.0,22.5,2.2,6.6,5.5,0.0,1.1,61.8
2023-03-16T09:00Z,18,112,5.8,1.0,18.7,1.5,12.0,12.0,0.0,1.7,47.4
2023-03-16T09:30Z,1,0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,70.4
2023-03-16T09:30Z,2,28,0.9,0.0,3.2,0.9,6.6,24.6,0.0,0.2,63.6
2023-03-16T09:30Z,3,47,0.2,0.0,11.1,0.2,5.3,36.4,0.0,0.1,46.7
2023-03-16T09:30Z,4,7,0.3,0.0,0.6,0.2,38.4,43.9,0.0,0.4,16.4
2023-03-16T09:30Z,5,105,27.2,0.0,18.2,0.0,5.8,8.1,0.0,0.4,40.3
2023-03-16T09:30Z,6,33,0.2,0.0,4.3,0.7,8.5,16.8,0.0,1.2,68.3
2023-03-16T09:30Z,7,177,1.1,0.4,42.7,0.1,2.8,10.7,0.0,2.1,39.9
2023-03-16T09:30Z,8,59,2.5,0.9,10.2,0.3,6.1,24.2,0.0,1.5,54.3
2023-03-16T09:30Z,9,161,15.5,6.2,21.4,0.0,3.3,4.6,0.0,1.8,47.1
2023-03-16T09:30Z,10,126,1.9,0.8,9.7,0.0,19.3,0.6,0.0,3.2,64.5
2023-03-16T09:30Z,11,304,0.3,0.2,76.5,0.0,1.2,0.4,0.0,7.6,13.8
2023-03-16T09:30Z,12,201,4.6,1.8,43.3,0.3,16.5,4.3,0.0,6.4,22.8
2023-03-16T09:30Z,13,140,1.3,0.5,20.8,0.9,27.7,0.6,0.0,3.0,45.2
2023-03-16T09:30Z,14,145,0.0,0.0,29.7,2.0,38.6,0.0,0.0,2.4,27.2
2023-03-16T09:30Z,15,116,7.1,1.2,19.3,0.6,13.9,11.4,0.0,2.7,43.6
2023-03-16T09:30Z,16,23,0.8,0.0,2.9,6.5,5.2,19.4,0.0,0.2,65.1
2023-03-16T09:30Z,17,94,0.2,0.0,20.1,1.9,7.0,5.8,0.0,1.3,63.7
