from,regions.regionid,regions.intensity.forecast,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-04-14T06:00Z,1,61,0.3,0.0,15.5,59.9,0.9,7.0,0.0,0.2,16.2
2023-04-14T06:00Z,2,37,2.5,0.0,8.7,0.0,8.1,63.7,0.0,1.4,15.6
2023-04-14T06:00Z,3,78,5.0,0.0,18.3,0.0,6.8,65.9,0.0,0.5,3.5
2023-04-14T06:00Z,4,7,4.9,0.0,0.0,0.0,54.8,37.5,0.0,1.5,1.3
2023-04-14T06:00Z,5,245,42.8,0.0,49.1,0.0,0.3,0.1,0.0,1.0,6.8
2023-04-14T06:00Z,6,94,4.2,0.0,22.4,0.0,6.1,53.1,0.0,2.0,12.2
2023-04-14T06:00Z,7,386,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.2,1.8
2023-04-14T06:00Z,8,320,3.7,0.0,80.1,0.0,1.4,11.2,0.0,0.6,2.9
2023-04-14T06:00Z,9,343,10.3,0.0,84.0,0.0,0.1,0.0,0.0,1.2,4.3
2023-04-14T06:00Z,10,313,1.5,0.0,72.1,0.0,5.7,0.0,0.0,2.5,18.2
2023-04-14T06:00Z,11,366,0.0,0.0,93.0,0.0,0.0,0.0,0.0,2.2,4.8
2023-04-14T06:00Z,12,368,2.7,0.0,92.5,0.1,0.1,0.2,0.0,1.9,2.4
2023-04-14T06:00Z,13,324,1.3,0.0,78.1,0.8,3.2,0.0,0.0,2.4,14.3
2023-04-14T06:00Z,14,322,0.2,0.0,80.6,2.1,0.9,0.0,0.0,2.4,13.7
2023-04-14T06:00Z,15,271,7.8,0.0,65.2,0.2,5.2,12.7,0.0,1.6,7.3
2023-04-14T06:00Z,16,93,1.5,0.0,23.1,24.5,0.3,33.0,0.0,0.9,16.6
2023-04-14T06:00Z,17,370,0.0,0.0,93.8,1.5,0.0,0.0,0.0,0.4,4.3
2023-04-14T06:00Z,18,253,6.5,0.0,61.1,3.6,4.3,14.7,0.0,1.4,8.4
2023-04-14T06:30Z,1,77,0.4,0.0,19.4,51.6,1.1,8.2,0.0,0.3,19.0
2023-04-14T06:30Z,2,43,3.3,0.0,9.7,0.0,8.6,60.6,0.0,2.8,14.9
2023-04-14T06:30Z,3,88,6.6,0.0,20.3,0.0,6.0,62.4,0.0,0.9,3.7
2023-04-14T06:30Z,4,26,8.0,0.0,3.7,0.0,49.8,33.7,0.0,2.8,2.0
2023-04-14T06:30Z,5,234,43.6,0.0,46.1,0.0,0.0,0.0,0.0,1.9,8.4
2023-04-14T06:30Z,6,120,4.9,0.0,28.9,4.2,4.6,44.0,0.0,3.3,10.1
2023-04-14T06:30Z,7,384,0.0,0.0,97.6,0.0,0.0,0.0,0.0,0.5,1.9
2023-04-14T06:30Z,8,328,3.4,0.0,82.2,0.0,1.1,9.0,0.0,1.3,3.0
2023-04-14T06:30Z,9,351,7.0,0.0,86.9,0.0,0.0,0.0,0.0,1.9,4.2
2023-04-14T06:30Z,10,321,0.4,0.0,59.5,0.0,18.2,0.0,0.0,4.0,17.9
2023-04-14T06:30Z,11,359,0.0,0.0,91.0,0.0,0.0,0.0,0.0,4.0,5.0
2023-04-14T06:30Z,12,360,1.6,0.0,90.2,0.2,1.6,0.0,0.0,3.3,3.0
2023-04-14T06:30Z,13,310,0.3,0.0,63.7,0.7,16.1,0.0,0.0,4.0,15.2
2023-04-14T06:30Z,14,285,0.0,0.0,66.5,1.8,14.9,0.0,0.0,4.2,12.6
2023-04-14T06:30Z,15,269,7.4,0.0,61.1,0.1,8.9,12.0,0.0,2.7,7.7
2023-04-14T06:30Z,16,101,1.7,0.0,24.8,20.4,0.8,33.3,0.0,1.9,17.1
2023-04-14T06:30Z,17,367,0.0,0.0,93.1,1.6,0.0,0.0,0.0,1.0,4.3
2023-04-14T06:30Z,18,253,6.3,0.0,58.2,2.9,7.4,14.1,0.0,2.5,8.7
2023-04-14T07:00Z,1,107,0.6,0.0,26.9,37.5,1.4,7.5,0.0,0.7,25.5
2023-04-14T07:00Z,2,45,3.7,0.0,10.1,0.0,8.5,58.7,0.0,4.1,14.9
2023-04-14T07:00Z,3,85,7.1,0.0,19.4,0.0,5.1,62.8,0.0,1.4,4.2
2023-04-14T07:00Z,4,29,9.3,0.0,4.2,0.0,47.7,32.2,0.0,4.1,2.4
2023-04-14T07:00Z,5,213,47.1,0.0,39.7,0.0,0.0,0.0,0.0,3.2,10.1
2023-04-14T07:00Z,6,139,4.5,0.0,34.0,5.5,3.5,39.6,0.0,4.4,8.4
2023-04-14T07:00Z,7,384,0.0,0.0,97.4,0.0,0.0,0.0,0.0,0.6,2.0
2023-04-14T07:00Z,8,339,1.8,0.0,85.4,0.0,0.7,7.6,0.0,1.6,2.9
2023-04-14T07:00Z,9,364,2.5,0.0,91.7,0.0,0.0,0.0,0.0,2.3,3.5
2023-04-14T07:00Z,10,309,0.2,0.0,57.1,0.0,17.6,0.0,0.0,6.2,18.9
2023-04-14T07:00Z,11,351,0.0,0.0,89.1,0.0,0.0,0.0,0.0,5.6,5.3
2023-04-14T07:00Z,12,360,0.6,0.0,90.7,0.3,1.6,0.0,0.0,4.1,2.7
2023-04-14T07:00Z,13,301,0.1,0.0,62.4,0.9,15.3,0.0,0.0,5.8,15.5
2023-04-14T07:00Z,14,281,0.0,0.0,66.0,2.2,14.0,0.0,0.0,5.5,12.3
2023-04-14T07:00Z,15,265,7.1,0.0,60.2,0.2,8.8,11.7,0.0,3.9,8.1
2023-04-14T07:00Z,16,116,1.9,0.0,28.2,13.6,1.0,33.9,0.0,3.0,18.4
