from,regions.regionid,regions.intensity.forecast,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-09-20T03:00Z,1,0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,96.5
2023-09-20T03:00Z,2,13,1.0,0.0,0.9,0.6,1.9,19.9,0.0,0.0,75.7
2023-09-20T03:00Z,3,14,0.3,0.0,2.7,0.2,4.0,39.4,0.0,0.0,53.3
2023-09-20T03:00Z,4,6,0.6,0.0,0.3,0.2,30.9,28.2,0.0,0.0,39.8
2023-09-20T03:00Z,5,92,17.0,0.0,18.0,0.1,6.5,8.7,0.0,0.0,49.7
2023-09-20T03:00Z,6,32,0.4,0.0,6.8,4.5,2.0,15.5,0.0,0.0,70.8
2023-09-20T03:00Z,7,73,0.5,0.2,17.5,0.7,1.2,10.0,0.0,0.0,69.9
2023-09-20T03:00Z,8,40,1.3,0.6,7.3,1.8,3.1,25.6,0.0,0.0,60.1
2023-09-20T03:00Z,9,177,9.3,5.3,29.2,0.0,3.6,4.7,0.0,0.0,47.8
2023-09-20T03:00Z,10,44,1.8,1.1,7.9,0.0,0.7,22.2,0.0,0.0,66.3
2023-09-20T03:00Z,11,228,1.2,0.7,55.5,0.2,2.5,3.2,0.0,0.0,36.8
2023-09-20T03:00Z,12,153,4.3,2.4,30.6,0.6,8.7,10.6,0.0,0.0,42.8
2023-09-20T03:00Z,13,89,1.6,1.0,19.6,0.2,2.3,15.9,0.0,0.0,59.4
2023-09-20T03:00Z,14,155,0.5,0.3,38.0,0.5,3.6,6.1,0.0,0.0,51.0
2023-09-20T03:00Z,15,90,3.3,1.0,18.9,0.3,6.0,17.3,0.0,0.0,53.2
2023-09-20T03:00Z,16,13,0.9,0.0,1.6,0.5,1.3,16.3,0.0,0.0,79.3
2023-09-20T03:00Z,17,34,0.3,0.0,7.2,5.5,1.1,6.4,0.0,0.0,79.5
2023-09-20T03:00Z,18,79,2.9,0.9,16.2,0.7,5.2,16.4,0.0,0.0,57.8
2023-09-20T03:30Z,1,0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,97.5
2023-09-20T03:30Z,2,5,1.1,0.0,0.9,0.5,0.0,22.5,0.0,0.0,75.0
2023-09-20T03:30Z,3,16,0.4,0.0,4.0,0.1,4.4,40.4,0.0,0.0,50.7
2023-09-20T03:30Z,4,3,0.6,0.0,0.3,0.2,35.4,25.4,0.0,0.0,38.1
2023-09-20T03:30Z,5,49,12.8,0.0,8.4,0.1,10.3,12.8,0.0,0.0,55.6
2023-09-20T03:30Z,6,26,0.4,0.0,6.4,3.4,1.2,17.8,0.0,0.0,70.7
2023-09-20T03:30Z,7,24,0.4,0.1,5.8,0.7,1.4,12.5,0.0,0.0,79.2
2023-09-20T03:30Z,8,27,0.8,0.3,5.9,1.6,3.1,28.8,0.0,0.0,59.6
2023-09-20T03:30Z,9,125,7.8,4.4,18.8,0.0,6.3,7.7,0.0,0.0,54.9
2023-09-20T03:30Z,10,26,1.4,0.8,4.3,0.0,1.2,25.8,0.0,0.0,66.4
2023-09-20T03:30Z,11,148,1.8,0.8,35.0,0.3,1.9,6.7,0.0,0.0,53.6
2023-09-20T03:30Z,12,109,3.8,2.0,21.6,0.7,4.1,15.8,0.0,0.0,51.9
2023-09-20T03:30Z,13,51,1.4,0.8,10.7,0.2,1.2,21.0,0.0,0.0,64.7
2023-09-20T03:30Z,14,98,0.6,0.3,23.9,0.6,0.5,10.9,0.0,0.0,63.2
2023-09-20T03:30Z,15,61,3.1,1.0,12.0,0.5,5.1,20.6,0.0,0.0,57.7
2023-09-20T03:30Z,16,5,0.9,0.0,1.0,1.0,0.0,18.0,0.0,0.0,78.9
2023-09-20T03:30Z,17,24,0.4,0.0,6.0,3.8,0.0,7.0,0.0,0.0,82.8
2023-09-20T03:30Z,18,53,2.7,0.9,10.5,0.7,4.2,19.4,0.0,0.0,61.6
2023-09-20T04:00Z,1,0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,96.7
2023-09-20T04:00Z,2,5,1.2,0.0,0.9,0.6,0.0,21.9,0.0,0.0,75.4
