from,regions.regionid,regions.intensity.forecast,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-08-17T06:30Z,1,23,0.0,0.0,5.9,22.8,0.0,0.0,0.0,0.0,71.3
2023-08-17T06:30Z,2,22,2.0,0.0,4.8,3.2,4.0,43.8,0.0,1.4,40.8
2023-08-17T06:30Z,3,111,2.5,0.0,27.2,0.2,11.5,34.9,0.0,1.0,22.7
2023-08-17T06:30Z,4,4,0.0,0.0,0.0,0.0,70.5,26.0,0.0,0.7,2.9
2023-08-17T06:30Z,5,268,26.2,0.0,60.1,0.0,2.9,0.9,0.0,0.5,9.4
2023-08-17T06:30Z,6,102,1.2,0.0,25.4,0.6,4.5,18.4,0.0,4.4,45.6
2023-08-17T06:30Z,7,341,0.0,0.0,86.6,0.0,0.0,0.0,0.0,3.6,9.8
2023-08-17T06:30Z,8,214,3.6,0.0,53.1,0.2,4.8,14.3,0.0,2.8,21.2
2023-08-17T06:30Z,9,317,8.6,0.0,77.8,0.0,0.9,0.3,0.0,1.7,10.7
2023-08-17T06:30Z,10,128,1.5,0.0,30.6,0.0,2.0,24.8,0.0,4.5,36.5
2023-08-17T06:30Z,11,202,3.0,0.0,50.0,0.1,6.1,2.1,0.0,27.0,11.6
2023-08-17T06:30Z,12,275,4.1,0.0,68.0,0.1,8.3,2.9,0.0,5.9,10.5
2023-08-17T06:30Z,13,159,1.3,0.0,38.5,0.4,6.5,15.9,0.0,5.0,32.3
2023-08-17T06:30Z,14,190,0.4,0.0,46.9,1.2,14.0,4.9,0.0,5.5,27.1
2023-08-17T06:30Z,15,200,5.4,0.0,48.5,0.4,8.9,12.4,0.0,4.4,20.0
2023-08-17T06:30Z,16,14,1.5,0.0,3.2,8.2,0.0,35.7,0.0,1.1,50.4
2023-08-17T06:30Z,17,248,0.0,0.0,62.9,0.0,0.0,0.1,0.0,4.7,32.2
2023-08-17T06:30Z,18,184,4.7,0.0,44.7,1.2,7.4,14.1,0.0,4.1,23.9
2023-08-17T07:00Z,1,25,0.0,0.0,6.3,19.9,0.0,0.0,0.0,0.0,73.8
2023-08-17T07:00Z,2,22,2.1,0.0,4.9,2.8,4.3,40.8,0.0,2.1,43.1
2023-08-17T07:00Z,3,106,2.5,0.0,26.0,0.2,11.0,34.8,0.0,1.4,24.1
