from,regions.regionid,regions.intensity.forecast,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-05-06T12:30Z,1,0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,97.6
2023-05-06T12:30Z,2,6,0.9,0.0,1.1,1.2,2.2,22.9,0.0,4.5,67.1
2023-05-06T12:30Z,3,51,1.1,0.0,12.4,0.1,9.4,65.0,0.0,4.3,7.7
2023-05-06T12:30Z,4,3,0.0,0.0,0.0,0.0,62.6,26.6,0.0,8.4,2.3
2023-05-06T12:30Z,5,193,24.1,0.0,41.5,0.0,6.4,2.8,0.0,9.4,15.7
2023-05-06T12:30Z,6,92,0.6,0.0,23.2,0.6,4.3,27.9,0.0,14.5,28.9
2023-05-06T12:30Z,7,363,0.0,0.0,92.3,0.0,0.0,0.0,0.0,5.0,2.8
2023-05-06T12:30Z,8,254,0.2,0.0,62.2,0.0,11.3,10.9,0.0,10.5,4.9
2023-05-06T12:30Z,9,312,0.2,0.0,73.2,0.0,8.0,0.1,0.0,10.0,8.5
2023-05-06T12:30Z,10,269,0.0,0.0,38.9,0.0,33.8,0.0,0.0,8.3,18.9
2023-05-06T12:30Z,11,188,0.0,0.0,47.7,0.0,0.0,0.0,0.0,49.5,2.8
2023-05-06T12:30Z,12,169,0.0,0.0,39.2,0.0,42.6,0.0,0.0,15.9,2.3
2023-05-06T12:30Z,13,131,0.0,0.0,26.6,0.1,64.7,0.0,0.0,3.7,4.9
2023-05-06T12:30Z,14,131,0.0,0.0,26.6,0.1,64.8,0.0,0.0,3.7,4.9
2023-05-06T12:30Z,15,179,2.7,0.0,37.7,0.1,24.4,12.4,0.0,12.0,10.7
2023-05-06T12:30Z,16,31,0.7,0.0,7.8,1.5,0.0,16.4,0.0,3.3,70.3
2023-05-06T12:30Z,17,342,0.0,0.0,86.8,0.0,0.0,0.0,0.0,6.3,6.9
2023-05-06T12:30Z,18,171,2.3,0.0,37.3,0.2,19.8,12.1,0.0,10.6,17.8
2023-05-06T13:00Z,1,0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,97.6
2023-05-06T13:00Z,2,5,1.0,0.0,1.0,1.3,2.2,21.9,0.0,4.2,68.5
2023-05-06T13:00Z,3,44,1.0,0.0,10.8,0.1,9.8,65.6,0.0,3.9,8.8
2023-05-06T13:00Z,4,3,0.0,0.0,0.0,0.0,62.2,27.6,0.0,7.5,2.7
2023-05-06T13:00Z,5,205,21.2,0.0,45.5,0.0,6.2,2.6,0.0,7.9,16.6
2023-05-06T13:00Z,6,70,0.6,0.0,17.5,1.0,4.3,30.9,0.0,14.9,30.8
2023-05-06T13:00Z,7,363,0.0,0.0,92.1,0.0,0.0,0.0,0.0,4.8,3.1
2023-05-06T13:00Z,8,239,0.8,0.0,58.6,0.0,11.1,12.7,0.0,10.6,6.2
2023-05-06T13:00Z,9,294,2.4,0.0,68.8,0.0,7.1,0.4,0.0,10.5,10.9
2023-05-06T13:00Z,10,266,0.0,0.0,37.5,0.0,34.1,0.0,0.0,8.2,20.2
2023-05-06T13:00Z,11,187,0.0,0.0,47.5,0.0,0.0,0.0,0.0,49.4,3.2
2023-05-06T13:00Z,12,164,0.0,0.0,38.0,0.0,43.1,0.0,0.0,16.2,2.6
2023-05-06T13:00Z,13,124,0.0,0.0,25.1,0.1,65.8,0.0,0.0,3.4,5.7
2023-05-06T13:00Z,14,124,0.0,0.0,25.1,0.1,65.8,0.0,0.0,3.4,5.6
2023-05-06T13:00Z,15,175,2.7,0.0,36.7,0.1,24.5,12.7,0.0,11.8,11.5
2023-05-06T13:00Z,16,14,0.8,0.0,3.2,1.6,0.0,15.7,0.0,3.2,75.5
2023-05-06T13:00Z,17,338,0.0,0.0,85.9,0.2,0.0,0.0,0.0,6.8,7.1
2023-05-06T13:00Z,18,166,2.3,0.0,36.0,0.3,20.0,12.2,0.0,10.4,18.8
2023-05-06T13:30Z,1,0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,97.9
2023-05-06T13:30Z,2,4,1.0,0.0,0.6,1.1,2.1,22.0,0.0,3.7,69.5
2023-05-06T13:30Z,3,43,1.1,0.0,10.4,0.1,10.0,66.1,0.0,3.2,9.1
2023-05-06T13:30Z,4,3,0.1,0.0,0.0,0.0,63.3,27.2,0.0,6.6,2.8
2023-05-06T13:30Z,5,212,20.6,0.0,47.5,0.0,5.6,2.4,0.0,6.4,17.4
2023-05-06T13:30Z,6,70,0.7,0.0,17.4,0.8,4.5,30.8,0.0,15.1,30.7
2023-05-06T13:30Z,7,365,0.0,0.0,92.6,0.0,0.0,0.0,0.0,4.9,2.5
2023-05-06T13:30Z,8,244,0.8,0.0,59.9,0.0,10.6,12.8,0.0,9.8,6.0
2023-05-06T13:30Z,9,291,2.3,0.0,69.0,0.0,6.2,0.4,0.0,10.3,11.8
2023-05-06T13:30Z,10,258,0.0,0.0,39.0,0.0,31.1,0.0,0.0,7.9,22.0
2023-05-06T13:30Z,11,177,0.0,0.0,44.9,0.0,0.0,0.0,0.0,51.9,3.2
2023-05-06T13:30Z,12,167,0.0,0.0,38.7,0.0,44.0,0.0,0.0,14.5,2.8
2023-05-06T13:30Z,13,125,0.0,0.0,25.0,0.1,65.5,0.0,0.0,3.1,6.3
2023-05-06T13:30Z,14,123,0.0,0.0,24.8,0.1,65.9,0.0,0.0,3.1,6.0
2023-05-06T13:30Z,15,174,2.7,0.0,37.1,0.1,24.0,12.8,0.0,11.4,11.9
2023-05-06T13:30Z,16,17,0.8,0.0,4.2,1.4,0.0,15.1,0.0,2.9,75.6
2023-05-06T13:30Z,17,340,0.0,0.0,86.4,0.1,0.0,0.0,0.0,7.1,6.3
2023-05-06T13:30Z,18,166,2.3,0.0,36.4,0.2,19.5,12.2,0.0,10.1,19.3
2023-05-06T14:00Z,1,0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,98.2
2023-05-06T14:00Z,2,3,1.1,0.0,0.5,1.0,1.6,22.9,0.0,2.8,70.1
2023-05-06T14:00Z,3,31,1.0,0.0,7.3,0.1,10.3,68.3,0.0,2.8,10.2
2023-05-06T14:00Z,4,3,0.1,0.0,0.0,0.0,63.1,28.0,0.0,5.9,2.9
2023-05-06T14:00Z,5,222,19.2,0.0,50.5,0.0,5.9,2.4,0.0,4.7,17.3
2023-05-06T14:00Z,6,61,0.7,0.0,15.3,1.1,4.6,32.2,0.0,13.9,32.3
2023-05-06T14:00Z,7,359,0.0,0.0,91.2,0.0,0.0,0.0,0.0,6.4,2.4
2023-05-06T14:00Z,8,252,1.1,0.0,62.6,0.0,8.1,12.7,0.0,9.1,6.5
2023-05-06T14:00Z,9,290,3.9,0.0,70.2,0.0,3.7,0.5,0.0,9.1,12.5
2023-05-06T14:00Z,10,258,0.0,0.0,39.8,0.0,30.1,0.0,0.0,7.3,22.8
2023-05-06T14:00Z,11,168,0.0,0.0,42.7,0.0,0.0,0.0,0.0,53.9,3.4
2023-05-06T14:00Z,12,173,0.1,0.0,40.3,0.0,44.1,0.0,0.0,12.5,3.0
2023-05-06T14:00Z,13,132,0.0,0.0,25.3,0.1,63.3,0.0,0.0,3.3,8.0
2023-05-06T14:00Z,14,119,0.0,0.0,23.8,0.1,66.8,0.0,0.0,2.9,6.4
2023-05-06T14:00Z,15,175,2.7,0.0,37.7,0.1,23.7,12.9,0.0,10.6,12.4
2023-05-06T14:00Z,16,16,0.8,0.0,3.7,1.5,0.0,15.1,0.0,2.4,76.4
2023-05-06T14:00Z,17,336,0.0,0.0,85.3,0.0,0.0,0.0,0.0,8.7,6.0
2023-05-06T14:00Z,18,166,2.3,0.0,36.8,0.2,19.5,12.3,0.0,9.5,19.4
2023-05-06T14:30Z,1,0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,97.9
2023-05-06T14:30Z,2,2,1.1,0.0,0.1,1.2,2.1,22.8,0.0,2.0,70.8
2023-05-06T14:30Z,3,24,1.1,0.0,5.7,0.1,10.8,69.5,0.0,2.5,10.1
2023-05-06T14:30Z,4,3,0.1,0.0,0.0,0.0,63.2,28.5,0.0,5.3,3.0
2023-05-06T14:30Z,5,238,17.6,0.0,55.0,0.0,4.9,2.2,0.0,3.1,17.2
2023-05-06T14:30Z,6,73,0.7,0.0,18.4,1.6,4.6,32.1,0.0,12.5,30.2
