from,intensity.forecast,intensity.actual
2023-07-20T22:30Z,235,239.0
2023-07-20T23:00Z,230,229.0
2023-07-20T23:30Z,242,230.0
2023-07-21T00:00Z,228,226.0
2023-07-21T00:30Z,229,233.0
2023-07-21T01:00Z,226,235.0
2023-07-21T01:30Z,234,242.0
2023-07-21T02:00Z,230,239.0
2023-07-21T02:30Z,238,234.0
2023-07-21T03:00Z,230,228.0
2023-07-21T03:30Z,228,224.0
2023-07-21T04:00Z,222,221.0
2023-07-21T04:30Z,219,213.0
2023-07-21T05:00Z,227,217.0
2023-07-21T05:30Z,214,213.0
2023-07-21T06:00Z,212,213.0
2023-07-21T06:30Z,204,208.0
2023-07-21T07:00Z,194,206.0
2023-07-21T07:30Z,199,200.0
2023-07-21T08:00Z,192,190.0
2023-07-21T08:30Z,178,189.0
2023-07-21T09:00Z,174,182.0
2023-07-21T09:30Z,172,182.0
2023-07-21T10:00Z,169,179.0
2023-07-21T10:30Z,170,181.0
2023-07-21T11:00Z,167,183.0
2023-07-21T11:30Z,168,185.0
2023-07-21T12:00Z,174,185.0
2023-07-21T12:30Z,174,185.0
2023-07-21T13:00Z,168,185.0
2023-07-21T13:30Z,172,179.0
2023-07-21T14:00Z,178,183.0
2023-07-21T14:30Z,169,183.0
2023-07-21T15:00Z,169,189.0
2023-07-21T15:30Z,183,197.0
2023-07-21T16:00Z,183,205.0
2023-07-21T16:30Z,188,211.0
2023-07-21T17:00Z,209,211.0
2023-07-21T17:30Z,220,205.0
2023-07-21T18:00Z,214,210.0
2023-07-21T18:30Z,212,216.0
2023-07-21T19:00Z,219,216.0
2023-07-21T19:30Z,223,229.0
2023-07-21T20:00Z,225,233.0
2023-07-21T20:30Z,227,238.0
2023-07-21T21:00Z,229,241.0
2023-07-21T21:30Z,230,
2023-07-21T22:00Z,231,
