from,intensity.forecast,intensity.actual
2023-06-19T20:00Z,217,235
2023-06-19T20:30Z,229,224
2023-06-19T21:00Z,222,217
2023-06-19T21:30Z,210,215
2023-06-19T22:00Z,201,209
2023-06-19T22:30Z,208,215
2023-06-19T23:00Z,218,220
2023-06-19T23:30Z,221,231
2023-06-20T00:00Z,225,237
2023-06-20T00:30Z,226,242
2023-06-20T01:00Z,235,241
2023-06-20T01:30Z,246,236
2023-06-20T02:00Z,240,234
2023-06-20T02:30Z,244,236
2023-06-20T03:00Z,245,240
2023-06-20T03:30Z,245,241
2023-06-20T04:00Z,240,241
2023-06-20T04:30Z,246,222
2023-06-20T05:00Z,241,221
2023-06-20T05:30Z,232,207
2023-06-20T06:00Z,226,215
2023-06-20T06:30Z,224,212
2023-06-20T07:00Z,213,207
2023-06-20T07:30Z,213,206
2023-06-20T08:00Z,206,205
2023-06-20T08:30Z,206,201
2023-06-20T09:00Z,199,195
2023-06-20T09:30Z,199,190
2023-06-20T10:00Z,188,188
2023-06-20T10:30Z,186,187
2023-06-20T11:00Z,178,184
2023-06-20T11:30Z,183,181
2023-06-20T12:00Z,179,176
2023-06-20T12:30Z,180,178
2023-06-20T13:00Z,167,176
2023-06-20T13:30Z,174,170
2023-06-20T14:00Z,172,169
2023-06-20T14:30Z,161,165
2023-06-20T15:00Z,165,171
2023-06-20T15:30Z,167,174
2023-06-20T16:00Z,179,182
2023-06-20T16:30Z,181,199
2023-06-20T17:00Z,189,208
2023-06-20T17:30Z,203,209
2023-06-20T18:00Z,211,215
2023-06-20T18:30Z,215,231
2023-06-20T19:00Z,224,235
2023-06-20T19:30Z,233,234
