from,intensity.forecast,intensity.actual
2023-05-15T02:30Z,144,149.0
2023-05-15T03:00Z,142,133.0
2023-05-15T03:30Z,142,137.0
2023-05-15T04:00Z,144,145.0
2023-05-15T04:30Z,122,140.0
2023-05-15T05:00Z,113,146.0
2023-05-15T05:30Z,140,135.0
2023-05-15T06:00Z,133,126.0
2023-05-15T06:30Z,129,126.0
2023-05-15T07:00Z,117,119.0
2023-05-15T07:30Z,118,112.0
2023-05-15T08:00Z,109,106.0
2023-05-15T08:30Z,109,107.0
2023-05-15T09:00Z,102,106.0
2023-05-15T09:30Z,108,100.0
2023-05-15T10:00Z,107,100.0
2023-05-15T10:30Z,99,100.0
2023-05-15T11:00Z,95,103.0
2023-05-15T11:30Z,101,89.0
2023-05-15T12:00Z,95,83.0
2023-05-15T12:30Z,88,77.0
2023-05-15T13:00Z,88,76.0
2023-05-15T13:30Z,79,70.0
2023-05-15T14:00Z,75,79.0
2023-05-15T14:30Z,82,83.0
2023-05-15T15:00Z,87,97.0
2023-05-15T15:30Z,90,105.0
2023-05-15T16:00Z,97,116.0
2023-05-15T16:30Z,116,123.0
2023-05-15T17:00Z,122,130.0
2023-05-15T17:30Z,131,135.0
2023-05-15T18:00Z,143,142.0
2023-05-15T18:30Z,152,156.0
2023-05-15T19:00Z,157,166.0
2023-05-15T19:30Z,169,166.0
2023-05-15T20:00Z,173,168.0
2023-05-15T20:30Z,168,173.0
2023-05-15T21:00Z,162,167.0
2023-05-15T21:30Z,162,154.0
2023-05-15T22:00Z,149,141.0
2023-05-15T22:30Z,157,139.0
2023-05-15T23:00Z,142,134.0
2023-05-15T23:30Z,158,131.0
2023-05-16T00:00Z,159,131.0
2023-05-16T00:30Z,133,127.0
2023-05-16T01:00Z,130,115.0
2023-05-16T01:30Z,127,
2023-05-16T02:00Z,133,
