from,intensity.forecast,intensity.actual
2023-05-27T15:00Z,86,89
2023-05-27T15:30Z,82,78
2023-05-27T16:00Z,82,92
2023-05-27T16:30Z,101,121
2023-05-27T17:00Z,103,134
2023-05-27T17:30Z,133,142
2023-05-27T18:00Z,143,147
2023-05-27T18:30Z,151,152
2023-05-27T19:00Z,159,156
2023-05-27T19:30Z,161,153
2023-05-27T20:00Z,154,152
2023-05-27T20:30Z,159,159
2023-05-27T21:00Z,155,148
2023-05-27T21:30Z,164,113
2023-05-27T22:00Z,138,104
2023-05-27T22:30Z,143,106
2023-05-27T23:00Z,108,103
2023-05-27T23:30Z,142,106
2023-05-28T00:00Z,132,105
2023-05-28T00:30Z,116,113
2023-05-28T01:00Z,103,114
2023-05-28T01:30Z,119,112
2023-05-28T02:00Z,101,114
2023-05-28T02:30Z,106,123
2023-05-28T03:00Z,117,122
2023-05-28T03:30Z,125,114
2023-05-28T04:00Z,127,116
2023-05-28T04:30Z,124,117
2023-05-28T05:00Z,127,114
2023-05-28T05:30Z,124,108
2023-05-28T06:00Z,122,104
2023-05-28T06:30Z,144,95
2023-05-28T07:00Z,111,91
2023-05-28T07:30Z,87,81
2023-05-28T08:00Z,87,78
2023-05-28T08:30Z,118,76
2023-05-28T09:00Z,77,70
2023-05-28T09:30Z,73,68
2023-05-28T10:00Z,69,65
2023-05-28T10:30Z,67,65
2023-05-28T11:00Z,65,62
2023-05-28T11:30Z,65,64
2023-05-28T12:00Z,62,63
2023-05-28T12:30Z,66,64
2023-05-28T13:00Z,65,64
2023-05-28T13:30Z,67,64
2023-05-28T14:00Z,64,67
2023-05-28T14:30Z,68,65
