from,intensity.forecast,intensity.actual
2023-05-03T15:00Z,128,123
2023-05-03T15:30Z,132,132
2023-05-03T16:00Z,141,136
2023-05-03T16:30Z,148,141
2023-05-03T17:00Z,152,144
2023-05-03T17:30Z,153,153
2023-05-03T18:00Z,161,153
2023-05-03T18:30Z,162,159
2023-05-03T19:00Z,161,160
2023-05-03T19:30Z,162,161
2023-05-03T20:00Z,152,153
2023-05-03T20:30Z,147,141
2023-05-03T21:00Z,136,119
2023-05-03T21:30Z,124,77
2023-05-03T22:00Z,121,70
2023-05-03T22:30Z,111,68
2023-05-03T23:00Z,110,70
2023-05-03T23:30Z,74,70
2023-05-04T00:00Z,76,71
2023-05-04T00:30Z,69,69
2023-05-04T01:00Z,71,70
2023-05-04T01:30Z,67,72
2023-05-04T02:00Z,69,74
2023-05-04T02:30Z,72,91
2023-05-04T03:00Z,72,95
2023-05-04T03:30Z,76,104
2023-05-04T04:00Z,79,106
2023-05-04T04:30Z,104,96
2023-05-04T05:00Z,105,107
2023-05-04T05:30Z,91,97
2023-05-04T06:00Z,89,96
2023-05-04T06:30Z,94,94
2023-05-04T07:00Z,92,82
2023-05-04T07:30Z,91,77
2023-05-04T08:00Z,88,65
2023-05-04T08:30Z,71,60
2023-05-04T09:00Z,71,54
2023-05-04T09:30Z,61,50
2023-05-04T10:00Z,59,49
2023-05-04T10:30Z,50,54
2023-05-04T11:00Z,53,57
2023-05-04T11:30Z,54,54
2023-05-04T12:00Z,55,56
2023-05-04T12:30Z,56,65
2023-05-04T13:00Z,58,68
2023-05-04T13:30Z,64,66
2023-05-04T14:00Z,66,69
2023-05-04T14:30Z,67,67
