from,intensity.forecast,intensity.actual
2023-05-15T21:30Z,162,153.0
2023-05-15T22:00Z,149,140.0
2023-05-15T22:30Z,157,139.0
2023-05-15T23:00Z,142,134.0
2023-05-15T23:30Z,158,131.0
2023-05-16T00:00Z,159,132.0
2023-05-16T00:30Z,133,127.0
2023-05-16T01:00Z,130,115.0
2023-05-16T01:30Z,127,109.0
2023-05-16T02:00Z,133,111.0
2023-05-16T02:30Z,113,124.0
2023-05-16T03:00Z,118,127.0
2023-05-16T03:30Z,133,132.0
2023-05-16T04:00Z,136,135.0
2023-05-16T04:30Z,123,147.0
2023-05-16T05:00Z,116,156.0
2023-05-16T05:30Z,141,148.0
2023-05-16T06:00Z,141,147.0
2023-05-16T06:30Z,149,141.0
2023-05-16T07:00Z,143,133.0
2023-05-16T07:30Z,132,123.0
2023-05-16T08:00Z,125,113.0
2023-05-16T08:30Z,123,107.0
2023-05-16T09:00Z,123,107.0
2023-05-16T09:30Z,102,103.0
2023-05-16T10:00Z,101,104.0
2023-05-16T10:30Z,104,105.0
2023-05-16T11:00Z,103,101.0
2023-05-16T11:30Z,105,99.0
2023-05-16T12:00Z,107,97.0
2023-05-16T12:30Z,104,98.0
2023-05-16T13:00Z,104,101.0
2023-05-16T13:30Z,99,102.0
2023-05-16T14:00Z,105,109.0
2023-05-16T14:30Z,112,118.0
2023-05-16T15:00Z,123,135.0
2023-05-16T15:30Z,127,150.0
2023-05-16T16:00Z,141,160.0
2023-05-16T16:30Z,165,173.0
2023-05-16T17:00Z,171,177.0
2023-05-16T17:30Z,184,182.0
2023-05-16T18:00Z,193,188.0
2023-05-16T18:30Z,191,198.0
2023-05-16T19:00Z,196,200.0
2023-05-16T19:30Z,207,202.0
2023-05-16T20:00Z,208,204.0
2023-05-16T20:30Z,205,215.0
2023-05-16T21:00Z,206,
