from,intensity.forecast,intensity.actual
2023-06-21T09:00Z,191,191
2023-06-21T09:30Z,192,182
2023-06-21T10:00Z,185,175
2023-06-21T10:30Z,177,168
2023-06-21T11:00Z,171,162
2023-06-21T11:30Z,162,162
2023-06-21T12:00Z,159,157
2023-06-21T12:30Z,154,158
2023-06-21T13:00Z,153,162
2023-06-21T13:30Z,156,167
2023-06-21T14:00Z,163,177
2023-06-21T14:30Z,167,183
2023-06-21T15:00Z,186,194
2023-06-21T15:30Z,192,203
2023-06-21T16:00Z,199,217
2023-06-21T16:30Z,196,216
2023-06-21T17:00Z,204,220
2023-06-21T17:30Z,209,222
2023-06-21T18:00Z,228,235
2023-06-21T18:30Z,233,240
2023-06-21T19:00Z,241,247
2023-06-21T19:30Z,251,260
2023-06-21T20:00Z,253,266
2023-06-21T20:30Z,262,262
2023-06-21T21:00Z,263,261
2023-06-21T21:30Z,265,271
2023-06-21T22:00Z,269,261
2023-06-21T22:30Z,271,268
2023-06-21T23:00Z,267,270
2023-06-21T23:30Z,267,274
2023-06-22T00:00Z,281,274
2023-06-22T00:30Z,269,278
2023-06-22T01:00Z,271,276
2023-06-22T01:30Z,275,278
2023-06-22T02:00Z,274,276
2023-06-22T02:30Z,275,273
2023-06-22T03:00Z,277,273
2023-06-22T03:30Z,274,275
2023-06-22T04:00Z,275,280
2023-06-22T04:30Z,270,263
2023-06-22T05:00Z,273,262
2023-06-22T05:30Z,278,251
2023-06-22T06:00Z,258,241
2023-06-22T06:30Z,257,232
2023-06-22T07:00Z,239,225
2023-06-22T07:30Z,235,219
2023-06-22T08:00Z,223,212
2023-06-22T08:30Z,218,206
