Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2020-06-01T00:00Z,124,132,low
2020-06-01T00:30Z,130,126,low
2020-06-01T01:00Z,132,125,low
2020-06-01T01:30Z,137,130,low
2020-06-01T02:00Z,145,134,low
2020-06-01T02:30Z,148,137,low
2020-06-01T03:00Z,151,141,moderate
2020-06-01T03:30Z,153,144,moderate
2020-06-01T04:00Z,160,151,moderate
2020-06-01T04:30Z,169,157,moderate
2020-06-01T05:00Z,173,161,moderate
2020-06-01T05:30Z,187,163,moderate
2020-06-01T06:00Z,188,168,moderate
2020-06-01T06:30Z,185,167,moderate
2020-06-01T07:00Z,182,169,moderate
2020-06-01T07:30Z,175,172,moderate
2020-06-01T08:00Z,167,170,moderate
2020-06-01T08:30Z,156,168,moderate
2020-06-01T09:00Z,149,166,low
2020-06-01T09:30Z,145,160,low
2020-06-01T10:00Z,144,152,low
2020-06-01T10:30Z,144,145,low
2020-06-01T11:00Z,144,141,low
2020-06-01T11:30Z,143,139,low
2020-06-01T12:00Z,140,138,low
2020-06-01T12:30Z,138,137,low
2020-06-01T13:00Z,135,136,low
2020-06-01T13:30Z,136,135,low
2020-06-01T14:00Z,142,133,low
2020-06-01T14:30Z,146,137,low
2020-06-01T15:00Z,151,140,moderate
2020-06-01T15:30Z,160,151,moderate
2020-06-01T16:00Z,167,158,moderate
2020-06-01T16:30Z,180,160,moderate
2020-06-01T17:00Z,184,164,moderate
2020-06-01T17:30Z,190,172,moderate
2020-06-01T18:00Z,196,185,moderate
2020-06-01T18:30Z,198,193,moderate
2020-06-01T19:00Z,196,197,moderate
2020-06-01T19:30Z,201,200,moderate
2020-06-01T20:00Z,204,204,moderate
2020-06-01T20:30Z,208,190,moderate
2020-06-01T21:00Z,212,198,moderate
2020-06-01T21:30Z,210,201,moderate
2020-06-01T22:00Z,209,198,moderate
2020-06-01T22:30Z,208,206,moderate
2020-06-01T23:00Z,210,203,moderate
2020-06-01T23:30Z,207,204,moderate
2020-06-02T00:00Z,206,202,moderate
2020-06-02T00:30Z,205,203,moderate
2020-06-02T01:00Z,204,201,moderate
2020-06-02T01:30Z,201,198,moderate
2020-06-02T02:00Z,201,203,moderate
2020-06-02T02:30Z,202,202,moderate
