Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2020-01-01T00:00Z,180,183,moderate
2020-01-01T00:30Z,182,178,moderate
2020-01-01T01:00Z,181,176,moderate
2020-01-01T01:30Z,176,185,moderate
2020-01-01T02:00Z,175,181,moderate
2020-01-01T02:30Z,175,179,moderate
2020-01-01T03:00Z,175,173,moderate
2020-01-01T03:30Z,174,169,moderate
2020-01-01T04:00Z,173,173,moderate
2020-01-01T04:30Z,172,173,moderate
2020-01-01T05:00Z,168,174,moderate
2020-01-01T05:30Z,167,172,moderate
2020-01-01T06:00Z,168,168,moderate
2020-01-01T06:30Z,169,170,moderate
2020-01-01T07:00Z,170,170,moderate
2020-01-01T07:30Z,174,173,moderate
2020-01-01T08:00Z,178,176,moderate
2020-01-01T08:30Z,187,175,moderate
2020-01-01T09:00Z,202,184,moderate
2020-01-01T09:30Z,210,195,moderate
2020-01-01T10:00Z,212,210,moderate
2020-01-01T10:30Z,214,217,moderate
2020-01-01T11:00Z,213,220,moderate
2020-01-01T11:30Z,214,218,moderate
2020-01-01T12:00Z,220,209,moderate
2020-01-01T12:30Z,224,214,moderate
2020-01-01T13:00Z,225,221,moderate
2020-01-01T13:30Z,225,223,moderate
2020-01-01T14:00Z,223,223,moderate
2020-01-01T14:30Z,219,222,moderate
2020-01-01T15:00Z,218,222,moderate
2020-01-01T15:30Z,221,215,moderate
2020-01-01T16:00Z,222,211,moderate
2020-01-01T16:30Z,217,216,moderate
2020-01-01T17:00Z,210,221,moderate
2020-01-01T17:30Z,212,213,moderate
2020-01-01T18:00Z,212,212,moderate
2020-01-01T18:30Z,218,211,moderate
2020-01-01T19:00Z,212,214,moderate
2020-01-01T19:30Z,204,216,moderate
2020-01-01T20:00Z,200,200,moderate
2020-01-01T20:30Z,192,197,moderate
2020-01-01T21:00Z,187,194,moderate
2020-01-01T21:30Z,180,188,moderate
2020-01-01T22:00Z,172,182,moderate
2020-01-01T22:30Z,162,176,moderate
2020-01-01T23:00Z,150,165,moderate
2020-01-01T23:30Z,135,156,low
2020-01-02T00:00Z,131,141,low
2020-01-02T00:30Z,122,128,low
2020-01-02T01:00Z,126,117,low
2020-01-02T01:30Z,129,123,low
2020-01-02T02:00Z,134,132,low
2020-01-02T02:30Z,140,134,low
2020-01-02T03:00Z,143,145,low
2020-01-02T03:30Z,143,145,low
2020-01-02T04:00Z,147,143,low
2020-01-02T04:30Z,151,146,moderate
2020-01-02T05:00Z,150,147,moderate
2020-01-02T05:30Z,147,152,low
2020-01-02T06:00Z,167,146,moderate
2020-01-02T06:30Z,192,145,moderate
2020-01-02T07:00Z,201,143,moderate
2020-01-02T07:30Z,215,194,moderate
2020-01-02T08:00Z,219,200,moderate
2020-01-02T08:30Z,222,209,moderate
2020-01-02T09:00Z,227,207,moderate
2020-01-02T09:30Z,222,210,moderate
2020-01-02T10:00Z,219,207,moderate
2020-01-02T10:30Z,216,207,moderate
2020-01-02T11:00Z,211,213,moderate
2020-01-02T11:30Z,211,208,moderate
2020-01-02T12:00Z,210,205,moderate
2020-01-02T12:30Z,210,205,moderate
2020-01-02T13:00Z,212,204,moderate
2020-01-02T13:30Z,210,207,moderate
2020-01-02T14:00Z,210,199,moderate
2020-01-02T14:30Z,212,206,moderate
2020-01-02T15:00Z,215,206,moderate
2020-01-02T15:30Z,215,210,moderate
2020-01-02T16:00Z,207,213,moderate
2020-01-02T16:30Z,202,211,moderate
2020-01-02T17:00Z,197,202,moderate
2020-01-02T17:30Z,187,200,moderate
2020-01-02T18:00Z,186,200,moderate
2020-01-02T18:30Z,190,186,moderate
2020-01-02T19:00Z,180,193,moderate
2020-01-02T19:30Z,172,189,moderate
2020-01-02T20:00Z,158,172,moderate
2020-01-02T20:30Z,138,166,low
2020-01-02T21:00Z,135,147,low
2020-01-02T21:30Z,129,129,low
2020-01-02T22:00Z,128,131,low
2020-01-02T22:30Z,123,126,low
2020-01-02T23:00Z,116,126,low
2020-01-02T23:30Z,111,118,low
2020-01-03T00:00Z,111,110,low
2020-01-03T00:30Z,113,108,low
2020-01-03T01:00Z,113,112,low
2020-01-03T01:30Z,108,117,low
2020-01-03T02:00Z,106,112,low
2020-01-03T02:30Z,106,110,low
2020-01-03T03:00Z,104,103,low
2020-01-03T03:30Z,105,104,low
2020-01-03T04:00Z,107,105,low
2020-01-03T04:30Z,107,104,low
2020-01-03T05:00Z,112,108,low
2020-01-03T05:30Z,117,107,low
2020-01-03T06:00Z,129,115,low
2020-01-03T06:30Z,150,124,moderate
2020-01-03T07:00Z,179,135,moderate
2020-01-03T07:30Z,194,164,moderate
2020-01-03T08:00Z,199,190,moderate
2020-01-03T08:30Z,204,198,moderate
2020-01-03T09:00Z,213,203,moderate
2020-01-03T09:30Z,212,204,moderate
2020-01-03T10:00Z,208,207,moderate
2020-01-03T10:30Z,202,212,moderate
2020-01-03T11:00Z,199,219,moderate
2020-01-03T11:30Z,192,197,moderate
2020-01-03T12:00Z,186,194,moderate
2020-01-03T12:30Z,184,186,moderate
2020-01-03T13:00Z,183,182,moderate
2020-01-03T13:30Z,183,184,moderate
2020-01-03T14:00Z,183,182,moderate
2020-01-03T14:30Z,186,184,moderate
2020-01-03T15:00Z,192,186,moderate
2020-01-03T15:30Z,201,192,moderate
2020-01-03T16:00Z,210,195,moderate
2020-01-03T16:30Z,218,207,moderate
2020-01-03T17:00Z,223,212,moderate
2020-01-03T17:30Z,221,226,moderate
2020-01-03T18:00Z,218,231,moderate
2020-01-03T18:30Z,213,229,moderate
2020-01-03T19:00Z,206,222,moderate
