Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2019-02-01T00:00Z,224,223,moderate
2019-02-01T00:30Z,225,236,moderate
2019-02-01T01:00Z,232,223,moderate
2019-02-01T01:30Z,237,231,moderate
2019-02-01T02:00Z,234,243,moderate
2019-02-01T02:30Z,231,247,moderate
2019-02-01T03:00Z,233,242,moderate
2019-02-01T03:30Z,235,227,moderate
2019-02-01T04:00Z,233,232,moderate
2019-02-01T04:30Z,235,237,moderate
2019-02-01T05:00Z,236,235,moderate
2019-02-01T05:30Z,242,238,moderate
2019-02-01T06:00Z,264,241,high
2019-02-01T06:30Z,298,250,high
2019-02-01T07:00Z,324,255,high
2019-02-01T07:30Z,342,260,high
2019-02-01T08:00Z,340,270,high
2019-02-01T08:30Z,342,281,high
2019-02-01T09:00Z,346,292,high
2019-02-01T09:30Z,343,301,high
2019-02-01T10:00Z,344,311,high
2019-02-01T10:30Z,345,321,high
2019-02-01T11:00Z,344,329,high
2019-02-01T11:30Z,342,334,high
2019-02-01T12:00Z,337,336,high
2019-02-01T12:30Z,335,338,high
2019-02-01T13:00Z,335,340,high
2019-02-01T13:30Z,339,343,high
2019-02-01T14:00Z,341,344,high
2019-02-01T14:30Z,338,345,high
2019-02-01T15:00Z,329,347,high
2019-02-01T15:30Z,326,351,high
2019-02-01T16:00Z,328,356,high
2019-02-01T16:30Z,336,361,high
2019-02-01T17:00Z,336,365,high
2019-02-01T17:30Z,336,368,high
2019-02-01T18:00Z,337,370,high
2019-02-01T18:30Z,329,373,high
2019-02-01T19:00Z,325,376,high
2019-02-01T19:30Z,312,377,high
2019-02-01T20:00Z,299,377,high
2019-02-01T20:30Z,291,375,high
2019-02-01T21:00Z,281,371,high
2019-02-01T21:30Z,264,364,high
2019-02-01T22:00Z,250,355,moderate
2019-02-01T22:30Z,243,344,moderate
2019-02-01T23:00Z,237,333,moderate
2019-02-01T23:30Z,222,322,moderate
2019-02-02T00:00Z,218,312,moderate
2019-02-02T00:30Z,207,300,moderate
2019-02-02T01:00Z,207,194,moderate
2019-02-02T01:30Z,200,208,moderate
2019-02-02T02:00Z,200,209,moderate
2019-02-02T02:30Z,207,202,moderate
2019-02-02T03:00Z,206,206,moderate
2019-02-02T03:30Z,209,203,moderate
2019-02-02T04:00Z,205,208,moderate
2019-02-02T04:30Z,202,212,moderate
2019-02-02T05:00Z,197,204,moderate
2019-02-02T05:30Z,194,196,moderate
2019-02-02T06:00Z,202,192,moderate
2019-02-02T06:30Z,210,198,moderate
2019-02-02T07:00Z,211,208,moderate
2019-02-02T07:30Z,213,216,moderate
2019-02-02T08:00Z,220,221,moderate
2019-02-02T08:30Z,229,224,moderate
2019-02-02T09:00Z,239,234,moderate
2019-02-02T09:30Z,245,242,moderate
2019-02-02T10:00Z,246,250,moderate
2019-02-02T10:30Z,244,249,moderate
2019-02-02T11:00Z,239,241,moderate
2019-02-02T11:30Z,235,232,moderate
2019-02-02T12:00Z,232,231,moderate
2019-02-02T12:30Z,229,231,moderate
2019-02-02T13:00Z,227,230,moderate
2019-02-02T13:30Z,225,230,moderate
2019-02-02T14:00Z,226,227,moderate
2019-02-02T14:30Z,230,226,moderate
2019-02-02T15:00Z,237,228,moderate
2019-02-02T15:30Z,250,240,moderate
2019-02-02T16:00Z,267,251,high
2019-02-02T16:30Z,288,271,high
2019-02-02T17:00Z,305,291,high
2019-02-02T17:30Z,317,310,high
2019-02-02T18:00Z,321,327,high
2019-02-02T18:30Z,318,333,high
2019-02-02T19:00Z,318,327,high
2019-02-02T19:30Z,317,309,high
2019-02-02T20:00Z,319,314,high
2019-02-02T20:30Z,316,315,high
2019-02-02T21:00Z,310,320,high
2019-02-02T21:30Z,300,313,high
2019-02-02T22:00Z,287,300,high
2019-02-02T22:30Z,277,288,high
2019-02-02T23:00Z,268,271,high
2019-02-02T23:30Z,260,269,high
2019-02-03T00:00Z,251,266,moderate
2019-02-03T00:30Z,245,253,moderate
2019-02-03T01:00Z,244,234,moderate
2019-02-03T01:30Z,244,245,moderate
2019-02-03T02:00Z,243,255,moderate
2019-02-03T02:30Z,243,249,moderate
2019-02-03T03:00Z,244,242,moderate
2019-02-03T03:30Z,244,243,moderate
2019-02-03T04:00Z,241,249,moderate
2019-02-03T04:30Z,238,246,moderate
2019-02-03T05:00Z,235,239,moderate
2019-02-03T05:30Z,234,235,moderate
2019-02-03T06:00Z,234,233,moderate
2019-02-03T06:30Z,,237,moderate
2019-02-03T07:00Z,,241,moderate
2019-02-03T07:30Z,,246,moderate
2019-02-03T08:00Z,,254,moderate
2019-02-03T08:30Z,,265,high
2019-02-03T09:00Z,,274,high
2019-02-03T09:30Z,,282,high
2019-02-03T10:00Z,226,286,moderate
2019-02-03T10:30Z,217,288,moderate
2019-02-03T11:00Z,209,290,moderate
2019-02-03T11:30Z,204,293,moderate
2019-02-03T12:00Z,205,296,moderate
2019-02-03T12:30Z,208,299,moderate
2019-02-03T13:00Z,207,300,moderate
2019-02-03T13:30Z,211,301,moderate
2019-02-03T14:00Z,216,302,moderate
2019-02-03T14:30Z,220,301,moderate
2019-02-03T15:00Z,230,300,moderate
2019-02-03T15:30Z,242,299,moderate
2019-02-03T16:00Z,255,297,moderate
2019-02-03T16:30Z,268,296,high
2019-02-03T17:00Z,278,297,high
2019-02-03T17:30Z,278,300,high
2019-02-03T18:00Z,269,304,high
2019-02-03T18:30Z,261,310,high
2019-02-03T19:00Z,258,318,moderate
2019-02-03T19:30Z,254,324,moderate
2019-02-03T20:00Z,243,328,moderate
2019-02-03T20:30Z,230,328,moderate
2019-02-03T21:00Z,225,324,moderate
2019-02-03T21:30Z,212,318,moderate
2019-02-03T22:00Z,194,308,moderate
2019-02-03T22:30Z,183,298,moderate
2019-02-03T23:00Z,161,288,moderate
2019-02-03T23:30Z,141,281,low
2019-02-04T00:00Z,140,280,low
2019-02-04T00:30Z,138,282,low
2019-02-04T01:00Z,139,285,low
2019-02-04T01:30Z,140,279,low
2019-02-04T02:00Z,136,265,low
2019-02-04T02:30Z,133,249,low
2019-02-04T03:00Z,135,239,low
2019-02-04T03:30Z,139,234,low
2019-02-04T04:00Z,144,231,low
2019-02-04T04:30Z,148,228,low
2019-02-04T05:00Z,159,226,low
2019-02-04T05:30Z,166,225,moderate
2019-02-04T06:00Z,176,225,moderate
2019-02-04T06:30Z,202,223,moderate
2019-02-04T07:00Z,240,223,moderate
2019-02-04T07:30Z,267,227,high
2019-02-04T08:00Z,271,238,high
2019-02-04T08:30Z,271,249,high
2019-02-04T09:00Z,270,260,high
2019-02-04T09:30Z,272,268,high
2019-02-04T10:00Z,276,267,high
2019-02-04T10:30Z,284,267,high
2019-02-04T11:00Z,282,278,high
2019-02-04T11:30Z,276,286,high
2019-02-04T12:00Z,271,278,high
2019-02-04T12:30Z,269,272,high
2019-02-04T13:00Z,264,272,high
2019-02-04T13:30Z,262,270,high
2019-02-04T14:00Z,261,176,high
2019-02-04T14:30Z,261,263,high
2019-02-04T15:00Z,270,260,high
2019-02-04T15:30Z,283,263,high
2019-02-04T16:00Z,295,273,high
2019-02-04T16:30Z,310,289,high
