Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2018-12-03T23:30Z,291,289,high
2018-12-04T00:00Z,289,288,high
2018-12-04T00:30Z,284,295,high
2018-12-04T01:00Z,287,275,high
2018-12-04T01:30Z,289,289,high
2018-12-04T02:00Z,300,294,high
2018-12-04T02:30Z,303,303,high
2018-12-04T03:00Z,303,297,high
2018-12-04T03:30Z,304,297,high
2018-12-04T04:00Z,303,300,high
2018-12-04T04:30Z,307,302,high
2018-12-04T05:00Z,314,308,high
2018-12-04T05:30Z,318,312,high
2018-12-04T06:00Z,327,317,high
2018-12-04T06:30Z,346,325,high
2018-12-04T07:00Z,374,341,high
2018-12-04T07:30Z,389,372,very high
2018-12-04T08:00Z,390,399,very high
2018-12-04T08:30Z,386,411,very high
2018-12-04T09:00Z,376,388,high
2018-12-04T09:30Z,369,366,high
2018-12-04T10:00Z,360,359,high
2018-12-04T10:30Z,354,357,high
2018-12-04T11:00Z,352,358,high
2018-12-04T11:30Z,358,356,high
2018-12-04T12:00Z,368,357,high
2018-12-04T12:30Z,374,368,high
2018-12-04T13:00Z,380,377,very high
2018-12-04T13:30Z,382,383,very high
2018-12-04T14:00Z,384,384,very high
2018-12-04T14:30Z,388,385,very high
2018-12-04T15:00Z,384,386,very high
2018-12-04T15:30Z,383,390,very high
2018-12-04T16:00Z,385,384,very high
2018-12-04T16:30Z,382,380,very high
2018-12-04T17:00Z,379,389,high
2018-12-04T17:30Z,381,385,very high
2018-12-04T18:00Z,380,373,very high
2018-12-04T18:30Z,378,373,high
2018-12-04T19:00Z,377,373,high
2018-12-04T19:30Z,377,375,high
2018-12-04T20:00Z,373,380,high
2018-12-04T20:30Z,359,378,high
2018-12-04T21:00Z,333,376,high
2018-12-04T21:30Z,317,355,high
2018-12-04T22:00Z,305,329,high
2018-12-04T22:30Z,288,321,high
2018-12-04T23:00Z,274,306,moderate
2018-12-04T23:30Z,267,290,moderate
2018-12-05T00:00Z,267,276,moderate
2018-12-05T00:30Z,264,271,moderate
2018-12-05T01:00Z,261,259,moderate
2018-12-05T01:30Z,258,270,moderate
2018-12-05T02:00Z,264,269,moderate
2018-12-05T02:30Z,270,268,moderate
2018-12-05T03:00Z,261,269,moderate
2018-12-05T03:30Z,253,264,moderate
2018-12-05T04:00Z,243,257,moderate
2018-12-05T04:30Z,235,249,moderate
2018-12-05T05:00Z,230,240,moderate
2018-12-05T05:30Z,220,234,moderate
2018-12-05T06:00Z,236,227,moderate
2018-12-05T06:30Z,273,219,moderate
2018-12-05T07:00Z,290,252,high
2018-12-05T07:30Z,303,294,high
2018-12-05T08:00Z,302,310,high
2018-12-05T08:30Z,295,318,high
2018-12-05T09:00Z,295,298,high
2018-12-05T09:30Z,293,298,high
2018-12-05T10:00Z,286,284,high
2018-12-05T10:30Z,284,286,high
2018-12-05T11:00Z,281,283,high
2018-12-05T11:30Z,280,281,high
2018-12-05T12:00Z,284,277,high
2018-12-05T12:30Z,293,279,high
2018-12-05T13:00Z,301,289,high
2018-12-05T13:30Z,305,301,high
2018-12-05T14:00Z,307,306,high
2018-12-05T14:30Z,318,309,high
2018-12-05T15:00Z,328,313,high
2018-12-05T15:30Z,338,326,high
2018-12-05T16:00Z,342,334,high
2018-12-05T16:30Z,336,342,high
2018-12-05T17:00Z,334,345,high
2018-12-05T17:30Z,335,339,high
2018-12-05T18:00Z,338,337,high
2018-12-05T18:30Z,337,334,high
2018-12-05T19:00Z,335,336,high
2018-12-05T19:30Z,333,337,high
2018-12-05T20:00Z,331,337,high
2018-12-05T20:30Z,317,338,high
2018-12-05T21:00Z,304,332,high
2018-12-05T21:30Z,293,313,high
2018-12-05T22:00Z,280,300,high
2018-12-05T22:30Z,267,294,moderate
2018-12-05T23:00Z,255,277,moderate
2018-12-05T23:30Z,235,267,moderate
2018-12-06T00:00Z,230,255,moderate
2018-12-06T00:30Z,215,232,moderate
2018-12-06T01:00Z,215,205,moderate
2018-12-06T01:30Z,217,216,moderate
2018-12-06T02:00Z,213,221,moderate
2018-12-06T02:30Z,207,226,moderate
2018-12-06T03:00Z,208,217,moderate
2018-12-06T03:30Z,206,206,moderate
2018-12-06T04:00Z,202,211,moderate
2018-12-06T04:30Z,193,208,moderate
2018-12-06T05:00Z,184,204,moderate
2018-12-06T05:30Z,181,191,moderate
2018-12-06T06:00Z,186,186,moderate
2018-12-06T06:30Z,200,181,moderate
2018-12-06T07:00Z,209,189,moderate
2018-12-06T07:30Z,216,205,moderate
2018-12-06T08:00Z,219,220,moderate
2018-12-06T08:30Z,215,229,moderate
2018-12-06T09:00Z,211,218,moderate
2018-12-06T09:30Z,214,210,moderate
2018-12-06T10:00Z,216,205,moderate
2018-12-06T10:30Z,216,210,moderate
2018-12-06T11:00Z,216,217,moderate
2018-12-06T11:30Z,215,218,moderate
2018-12-06T12:00Z,209,218,moderate
2018-12-06T12:30Z,206,212,moderate
2018-12-06T13:00Z,207,207,moderate
2018-12-06T13:30Z,208,207,moderate
2018-12-06T14:00Z,212,209,moderate
2018-12-06T14:30Z,217,211,moderate
2018-12-06T15:00Z,219,216,moderate
2018-12-06T15:30Z,231,221,moderate
2018-12-06T16:00Z,252,222,moderate
2018-12-06T16:30Z,256,240,moderate
2018-12-06T17:00Z,250,262,moderate
2018-12-06T17:30Z,250,265,moderate
2018-12-06T18:00Z,250,253,moderate
2018-12-06T18:30Z,250,249,moderate
2018-12-06T19:00Z,249,250,moderate
2018-12-06T19:30Z,254,250,moderate
2018-12-06T20:00Z,259,252,moderate
2018-12-06T20:30Z,258,260,moderate
2018-12-06T21:00Z,248,268,moderate
2018-12-06T21:30Z,232,261,moderate
2018-12-06T22:00Z,212,246,moderate
2018-12-06T22:30Z,195,230,moderate
2018-12-06T23:00Z,177,207,low
2018-12-06T23:30Z,151,192,low
2018-12-07T00:00Z,146,172,low
2018-12-07T00:30Z,130,145,low
2018-12-07T01:00Z,130,139,low
2018-12-07T01:30Z,130,135,low
2018-12-07T02:00Z,123,135,low
2018-12-07T02:30Z,123,130,low
2018-12-07T03:00Z,124,118,low
2018-12-07T03:30Z,123,118,low
2018-12-07T04:00Z,120,122,low
2018-12-07T04:30Z,114,122,low
2018-12-07T05:00Z,119,117,low
2018-12-07T05:30Z,122,116,low
2018-12-07T06:00Z,132,122,low
2018-12-07T06:30Z,143,126,low
2018-12-07T07:00Z,160,137,low
2018-12-07T07:30Z,174,153,low
2018-12-07T08:00Z,183,169,moderate
2018-12-07T08:30Z,183,187,moderate
2018-12-07T09:00Z,181,190,moderate
2018-12-07T09:30Z,182,192,moderate
2018-12-07T10:00Z,181,177,moderate
2018-12-07T10:30Z,179,194,low
2018-12-07T11:00Z,173,184,low
2018-12-07T11:30Z,167,179,low
2018-12-07T12:00Z,165,168,low
2018-12-07T12:30Z,162,165,low
2018-12-07T13:00Z,158,163,low
2018-12-07T13:30Z,152,161,low
2018-12-07T14:00Z,152,159,low
2018-12-07T14:30Z,156,156,low
2018-12-07T15:00Z,168,152,low
2018-12-07T15:30Z,180,160,moderate
2018-12-07T16:00Z,194,172,moderate
2018-12-07T16:30Z,205,185,moderate
2018-12-07T17:00Z,203,202,moderate
2018-12-07T17:30Z,199,214,moderate
2018-12-07T18:00Z,196,212,moderate
2018-12-07T18:30Z,199,202,moderate
2018-12-07T19:00Z,190,198,moderate
2018-12-07T19:30Z,177,197,low
2018-12-07T20:00Z,165,189,low
2018-12-07T20:30Z,157,173,low
2018-12-07T21:00Z,149,161,low
2018-12-07T21:30Z,138,152,low
2018-12-07T22:00Z,130,145,low
2018-12-07T22:30Z,115,136,low
2018-12-07T23:00Z,110,126,low
2018-12-07T23:30Z,103,111,low
2018-12-08T00:00Z,101,108,low
2018-12-08T00:30Z,103,101,low
2018-12-08T01:00Z,108,94,low
2018-12-08T01:30Z,102,112,low
2018-12-08T02:00Z,106,111,low
2018-12-08T02:30Z,115,102,low
2018-12-08T03:00Z,112,111,low
2018-12-08T03:30Z,108,116,low
2018-12-08T04:00Z,103,115,low
2018-12-08T04:30Z,99,110,low
2018-12-08T05:00Z,101,102,low
2018-12-08T05:30Z,100,100,low
2018-12-08T06:00Z,103,102,low
2018-12-08T06:30Z,109,100,low
2018-12-08T07:00Z,112,103,low
2018-12-08T07:30Z,119,112,low
2018-12-08T08:00Z,130,114,low
2018-12-08T08:30Z,146,120,low
2018-12-08T09:00Z,152,134,low
2018-12-08T09:30Z,149,148,low
2018-12-08T10:00Z,147,157,low
2018-12-08T10:30Z,146,149,low
2018-12-08T11:00Z,146,151,low
2018-12-08T11:30Z,145,148,low
2018-12-08T12:00Z,151,146,low
2018-12-08T12:30Z,157,148,low
2018-12-08T13:00Z,161,155,low
2018-12-08T13:30Z,167,158,low
2018-12-08T14:00Z,174,164,low
2018-12-08T14:30Z,183,171,moderate
2018-12-08T15:00Z,197,179,moderate
2018-12-08T15:30Z,207,191,moderate
2018-12-08T16:00Z,216,204,moderate
2018-12-08T16:30Z,224,215,moderate
2018-12-08T17:00Z,230,226,moderate
2018-12-08T17:30Z,226,238,moderate
2018-12-08T18:00Z,221,238,moderate
2018-12-08T18:30Z,223,228,moderate
2018-12-08T19:00Z,213,219,moderate
2018-12-08T19:30Z,203,219,moderate
2018-12-08T20:00Z,186,210,moderate
2018-12-08T20:30Z,174,196,low
2018-12-08T21:00Z,160,180,low
2018-12-08T21:30Z,148,165,low
2018-12-08T22:00Z,140,155,low
2018-12-08T22:30Z,132,145,low
2018-12-08T23:00Z,123,138,low
2018-12-08T23:30Z,114,131,low
2018-12-09T00:00Z,113,120,low
2018-12-09T00:30Z,111,113,low
2018-12-09T01:00Z,116,107,low
2018-12-09T01:30Z,113,115,low
2018-12-09T02:00Z,111,121,low
2018-12-09T02:30Z,110,115,low
2018-12-09T03:00Z,109,112,low
2018-12-09T03:30Z,107,108,low
2018-12-09T04:00Z,106,107,low
2018-12-09T04:30Z,109,106,low
2018-12-09T05:00Z,108,108,low
2018-12-09T05:30Z,104,112,low
2018-12-09T06:00Z,109,107,low
2018-12-09T06:30Z,114,106,low
2018-12-09T07:00Z,120,114,low
2018-12-09T07:30Z,126,120,low
2018-12-09T08:00Z,133,121,low
2018-12-09T08:30Z,142,128,low
2018-12-09T09:00Z,146,134,low
2018-12-09T09:30Z,148,148,low
2018-12-09T10:00Z,150,152,low
2018-12-09T10:30Z,152,153,low
2018-12-09T11:00Z,153,151,low
2018-12-09T11:30Z,154,151,low
2018-12-09T12:00Z,155,154,low
2018-12-09T12:30Z,155,152,low
2018-12-09T13:00Z,157,153,low
2018-12-09T13:30Z,161,156,low
2018-12-09T14:00Z,166,159,low
2018-12-09T14:30Z,179,164,low
2018-12-09T15:00Z,198,172,moderate
2018-12-09T15:30Z,226,188,moderate
2018-12-09T16:00Z,250,211,moderate
2018-12-09T16:30Z,259,242,moderate
2018-12-09T17:00Z,258,261,moderate
2018-12-09T17:30Z,253,266,moderate
2018-12-09T18:00Z,254,271,moderate
2018-12-09T18:30Z,253,258,moderate
2018-12-09T19:00Z,241,251,moderate
2018-12-09T19:30Z,235,249,moderate
2018-12-09T20:00Z,231,235,moderate
2018-12-09T20:30Z,224,233,moderate
2018-12-09T21:00Z,209,228,moderate
2018-12-09T21:30Z,196,220,moderate
2018-12-09T22:00Z,190,208,moderate
2018-12-09T22:30Z,186,195,moderate
2018-12-09T23:00Z,178,191,low
2018-12-09T23:30Z,178,184,low
2018-12-10T00:00Z,182,177,moderate
2018-12-10T00:30Z,189,183,moderate
2018-12-10T01:00Z,189,190,moderate
2018-12-10T01:30Z,182,191,moderate
2018-12-10T02:00Z,177,190,low
2018-12-10T02:30Z,175,184,low
2018-12-10T03:00Z,180,175,moderate
2018-12-10T03:30Z,181,175,moderate
2018-12-10T04:00Z,184,181,moderate
2018-12-10T04:30Z,189,183,moderate
2018-12-10T05:00Z,203,186,moderate
2018-12-10T05:30Z,217,200,moderate
2018-12-10T06:00Z,229,214,moderate
2018-12-10T06:30Z,253,230,moderate
2018-12-10T07:00Z,291,240,high
2018-12-10T07:30Z,319,275,high
2018-12-10T08:00Z,325,315,high
2018-12-10T08:30Z,332,347,high
2018-12-10T09:00Z,334,335,high
2018-12-10T09:30Z,334,325,high
2018-12-10T10:00Z,333,323,high
2018-12-10T10:30Z,325,328,high
2018-12-10T11:00Z,330,327,high
2018-12-10T11:30Z,342,324,high
2018-12-10T12:00Z,352,333,high
2018-12-10T12:30Z,357,349,high
2018-12-10T13:00Z,358,360,high
2018-12-10T13:30Z,361,355,high
2018-12-10T14:00Z,364,358,high
2018-12-10T14:30Z,369,363,high
2018-12-10T15:00Z,369,364,high
2018-12-10T15:30Z,378,366,high
2018-12-10T16:00Z,383,370,very high
2018-12-10T16:30Z,381,383,very high
2018-12-10T17:00Z,380,383,very high
2018-12-10T17:30Z,378,382,high
2018-12-10T18:00Z,380,375,very high
2018-12-10T18:30Z,383,373,very high
2018-12-10T19:00Z,386,376,very high
2018-12-10T19:30Z,389,383,very high
2018-12-10T20:00Z,384,392,very high
2018-12-10T20:30Z,375,388,high
2018-12-10T21:00Z,353,384,high
2018-12-10T21:30Z,328,372,high
2018-12-10T22:00Z,314,347,high
2018-12-10T22:30Z,299,324,high
2018-12-10T23:00Z,279,315,moderate
2018-12-10T23:30Z,275,296,moderate
2018-12-11T00:00Z,275,279,moderate
2018-12-11T00:30Z,276,277,moderate
2018-12-11T01:00Z,283,281,high
2018-12-11T01:30Z,288,282,high
2018-12-11T02:00Z,290,292,high
2018-12-11T02:30Z,291,292,high
2018-12-11T03:00Z,287,290,high
2018-12-11T03:30Z,287,285,high
2018-12-11T04:00Z,283,284,high
2018-12-11T04:30Z,280,286,high
2018-12-11T05:00Z,289,282,high
2018-12-11T05:30Z,304,277,high
2018-12-11T06:00Z,321,297,high
2018-12-11T06:30Z,347,314,high
2018-12-11T07:00Z,354,335,high
2018-12-11T07:30Z,354,367,high
2018-12-11T08:00Z,343,358,high
2018-12-11T08:30Z,340,353,high
2018-12-11T09:00Z,341,347,high
2018-12-11T09:30Z,340,326,high
2018-12-11T10:00Z,331,331,high
2018-12-11T10:30Z,328,329,high
2018-12-11T11:00Z,320,326,high
2018-12-11T11:30Z,314,325,high
2018-12-11T12:00Z,302,318,high
2018-12-11T12:30Z,289,316,high
2018-12-11T13:00Z,277,316,moderate
2018-12-11T13:30Z,265,317,moderate
2018-12-11T14:00Z,254,320,moderate
2018-12-11T14:30Z,342,333,high
2018-12-11T15:00Z,336,242,high
2018-12-11T15:30Z,336,340,high
2018-12-11T16:00Z,347,357,high
2018-12-11T16:30Z,347,337,high
2018-12-11T17:00Z,340,353,high
2018-12-11T17:30Z,336,354,high
2018-12-11T18:00Z,338,336,high
2018-12-11T18:30Z,343,331,high
2018-12-11T19:00Z,341,338,high
2018-12-11T19:30Z,337,344,high
2018-12-11T20:00Z,329,343,high
2018-12-11T20:30Z,316,329,high
2018-12-11T21:00Z,299,315,high
2018-12-11T21:30Z,279,297,moderate
2018-12-11T22:00Z,265,275,moderate
2018-12-11T22:30Z,252,256,moderate
2018-12-11T23:00Z,240,251,moderate
2018-12-11T23:30Z,221,239,moderate
2018-12-12T00:00Z,223,218,moderate
2018-12-12T00:30Z,227,219,moderate
2018-12-12T01:00Z,233,217,moderate
2018-12-12T01:30Z,227,233,moderate
2018-12-12T02:00Z,222,239,moderate
2018-12-12T02:30Z,221,229,moderate
2018-12-12T03:00Z,216,223,moderate
2018-12-12T03:30Z,212,219,moderate
2018-12-12T04:00Z,213,215,moderate
2018-12-12T04:30Z,214,211,moderate
2018-12-12T05:00Z,216,215,moderate
2018-12-12T05:30Z,232,219,moderate
2018-12-12T06:00Z,271,222,moderate
2018-12-12T06:30Z,304,241,high
2018-12-12T07:00Z,308,297,high
2018-12-12T07:30Z,320,317,high
2018-12-12T08:00Z,320,327,high
2018-12-12T08:30Z,315,337,high
2018-12-12T09:00Z,318,327,high
2018-12-12T09:30Z,323,319,high
2018-12-12T10:00Z,317,313,high
2018-12-12T10:30Z,311,316,high
2018-12-12T11:00Z,311,310,high
2018-12-12T11:30Z,309,307,high
2018-12-12T12:00Z,309,310,high
2018-12-12T12:30Z,307,308,high
2018-12-12T13:00Z,303,309,high
2018-12-12T13:30Z,300,307,high
2018-12-12T14:00Z,298,301,high
2018-12-12T14:30Z,298,298,high
2018-12-12T15:00Z,293,299,high
2018-12-12T15:30Z,294,299,high
2018-12-12T16:00Z,293,291,high
2018-12-12T16:30Z,286,294,high
2018-12-12T17:00Z,284,287,high
2018-12-12T17:30Z,281,286,high
2018-12-12T18:00Z,281,283,high
2018-12-12T18:30Z,282,279,high
2018-12-12T19:00Z,278,281,moderate
2018-12-12T19:30Z,275,280,moderate
2018-12-12T20:00Z,256,279,moderate
2018-12-12T20:30Z,226,278,moderate
2018-12-12T21:00Z,210,276,moderate
2018-12-12T21:30Z,192,272,moderate
2018-12-12T22:00Z,173,265,low
2018-12-12T22:30Z,157,255,low
2018-12-12T23:00Z,141,242,low
2018-12-12T23:30Z,128,150,low
2018-12-13T00:00Z,129,136,low
2018-12-13T00:30Z,131,127,low
2018-12-13T01:00Z,131,128,low
2018-12-13T01:30Z,128,134,low
2018-12-13T02:00Z,130,136,low
2018-12-13T02:30Z,134,131,low
2018-12-13T03:00Z,128,135,low
2018-12-13T03:30Z,126,131,low
2018-12-13T04:00Z,119,127,low
2018-12-13T04:30Z,122,123,low
2018-12-13T05:00Z,125,121,low
2018-12-13T05:30Z,139,124,low
2018-12-13T06:00Z,169,130,low
2018-12-13T06:30Z,206,147,moderate
2018-12-13T07:00Z,240,186,moderate
2018-12-13T07:30Z,269,231,moderate
2018-12-13T08:00Z,274,265,moderate
2018-12-13T08:30Z,274,276,moderate
2018-12-13T09:00Z,273,299,moderate
2018-12-13T09:30Z,272,285,moderate
2018-12-13T10:00Z,268,275,moderate
2018-12-13T10:30Z,265,264,moderate
2018-12-13T11:00Z,262,264,moderate
2018-12-13T11:30Z,260,261,moderate
2018-12-13T12:00Z,262,260,moderate
2018-12-13T12:30Z,267,258,moderate
2018-12-13T13:00Z,264,259,moderate
2018-12-13T13:30Z,261,269,moderate
2018-12-13T14:00Z,263,261,moderate
2018-12-13T14:30Z,263,261,moderate
2018-12-13T15:00Z,258,262,moderate
2018-12-13T15:30Z,265,265,moderate
2018-12-13T16:00Z,279,260,moderate
2018-12-13T16:30Z,282,268,high
2018-12-13T17:00Z,279,290,moderate
2018-12-13T17:30Z,274,292,moderate
2018-12-13T18:00Z,271,280,moderate
2018-12-13T18:30Z,275,271,moderate
2018-12-13T19:00Z,275,267,moderate
2018-12-13T19:30Z,279,276,moderate
2018-12-13T20:00Z,287,278,high
2018-12-13T20:30Z,287,286,high
2018-12-13T21:00Z,280,295,high
2018-12-13T21:30Z,275,289,moderate
2018-12-13T22:00Z,261,280,moderate
2018-12-13T22:30Z,241,270,moderate
2018-12-13T23:00Z,226,251,moderate
2018-12-13T23:30Z,211,235,moderate
2018-12-14T00:00Z,204,217,moderate
2018-12-14T00:30Z,191,204,moderate
2018-12-14T01:00Z,198,181,moderate
2018-12-14T01:30Z,199,191,moderate
2018-12-14T02:00Z,195,208,moderate
2018-12-14T02:30Z,194,205,moderate
2018-12-14T03:00Z,188,198,moderate
2018-12-14T03:30Z,186,191,moderate
2018-12-14T04:00Z,186,188,moderate
2018-12-14T04:30Z,188,186,moderate
2018-12-14T05:00Z,206,191,moderate
2018-12-14T05:30Z,228,197,moderate
2018-12-14T06:00Z,258,219,moderate
2018-12-14T06:30Z,295,241,high
2018-12-14T07:00Z,314,283,high
2018-12-14T07:30Z,326,325,high
2018-12-14T08:00Z,325,343,high
2018-12-14T08:30Z,321,340,high
2018-12-14T09:00Z,325,329,high
2018-12-14T09:30Z,326,311,high
2018-12-14T10:00Z,319,318,high
2018-12-14T10:30Z,311,319,high
2018-12-14T11:00Z,308,316,high
2018-12-14T11:30Z,311,310,high
2018-12-14T12:00Z,314,309,high
2018-12-14T12:30Z,320,311,high
2018-12-14T13:00Z,322,316,high
2018-12-14T13:30Z,324,324,high
2018-12-14T14:00Z,324,325,high
2018-12-14T14:30Z,326,325,high
2018-12-14T15:00Z,323,327,high
2018-12-14T15:30Z,323,328,high
2018-12-14T16:00Z,315,326,high
2018-12-14T16:30Z,306,322,high
2018-12-14T17:00Z,299,310,high
2018-12-14T17:30Z,298,305,high
2018-12-14T18:00Z,298,299,high
2018-12-14T18:30Z,299,298,high
2018-12-14T19:00Z,305,296,high
2018-12-14T19:30Z,301,304,high
2018-12-14T20:00Z,293,312,high
2018-12-14T20:30Z,286,303,high
2018-12-14T21:00Z,289,292,high
2018-12-14T21:30Z,285,287,high
2018-12-14T22:00Z,264,299,moderate
2018-12-14T22:30Z,240,315,moderate
2018-12-14T23:00Z,205,344,moderate
2018-12-14T23:30Z,173,507,low
2018-12-15T00:00Z,171,2856,low
2018-12-15T00:30Z,165,2455,low
2018-12-15T01:00Z,164,2422,low
2018-12-15T01:30Z,162,2417,low
2018-12-15T02:00Z,159,2386,low
2018-12-15T02:30Z,157,2239,low
2018-12-15T03:00Z,154,2079,low
2018-12-15T03:30Z,153,1985,low
2018-12-15T04:00Z,146,1807,low
2018-12-15T04:30Z,142,1545,low
2018-12-15T05:00Z,141,143,low
2018-12-15T05:30Z,142,140,low
2018-12-15T06:00Z,153,142,low
2018-12-15T06:30Z,164,144,low
2018-12-15T07:00Z,172,162,low
2018-12-15T07:30Z,190,170,moderate
2018-12-15T08:00Z,187,186,moderate
2018-12-15T08:30Z,189,198,moderate
2018-12-15T09:00Z,192,186,moderate
2018-12-15T09:30Z,193,192,moderate
2018-12-15T10:00Z,188,200,moderate
2018-12-15T10:30Z,182,201,moderate
2018-12-15T11:00Z,185,185,moderate
2018-12-15T11:30Z,188,179,moderate
2018-12-15T12:00Z,191,185,moderate
2018-12-15T12:30Z,194,190,moderate
