Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2022-12-01T00:00Z,286,289,high
2022-12-01T00:30Z,286,289,high
2022-12-01T01:00Z,288,289,high
2022-12-01T01:30Z,285,285,high
2022-12-01T02:00Z,279,286,high
2022-12-01T02:30Z,275,285,high
2022-12-01T03:00Z,275,276,high
2022-12-01T03:30Z,272,273,high
2022-12-01T04:00Z,273,272,high
2022-12-01T04:30Z,277,272,high
2022-12-01T05:00Z,278,274,high
2022-12-01T05:30Z,287,279,high
2022-12-01T06:00Z,290,285,high
2022-12-01T06:30Z,295,289,high
2022-12-01T07:00Z,301,290,high
2022-12-01T07:30Z,304,293,high
2022-12-01T08:00Z,303,299,high
2022-12-01T08:30Z,304,291,high
2022-12-01T09:00Z,300,304,high
2022-12-01T09:30Z,294,301,high
2022-12-01T10:00Z,297,294,high
2022-12-01T10:30Z,294,287,high
2022-12-01T11:00Z,293,287,high
2022-12-01T11:30Z,292,287,high
2022-12-01T12:00Z,294,284,high
2022-12-01T12:30Z,290,282,high
2022-12-01T13:00Z,292,283,high
2022-12-01T13:30Z,297,286,high
2022-12-01T14:00Z,299,286,high
2022-12-01T14:30Z,301,298,high
2022-12-01T15:00Z,303,300,high
2022-12-01T15:30Z,296,299,high
2022-12-01T16:00Z,291,301,high
2022-12-01T16:30Z,280,295,high
2022-12-01T17:00Z,279,299,high
2022-12-01T17:30Z,281,294,high
2022-12-01T18:00Z,283,293,high
2022-12-01T18:30Z,286,282,high
2022-12-01T19:00Z,285,284,high
2022-12-01T19:30Z,291,289,high
2022-12-01T20:00Z,293,289,high
2022-12-01T20:30Z,296,297,high
2022-12-01T21:00Z,297,300,high
2022-12-01T21:30Z,307,301,high
2022-12-01T22:00Z,305,298,high
2022-12-01T22:30Z,301,308,high
2022-12-01T23:00Z,294,304,high
2022-12-01T23:30Z,280,299,high
2022-12-02T00:00Z,278,296,high
2022-12-02T00:30Z,273,280,high
2022-12-02T01:00Z,271,280,high
2022-12-02T01:30Z,269,270,high
2022-12-02T02:00Z,267,270,high
2022-12-02T02:30Z,266,269,high
2022-12-02T03:00Z,263,268,high
2022-12-02T03:30Z,266,264,high
2022-12-02T04:00Z,266,261,high
2022-12-02T04:30Z,272,263,high
2022-12-02T05:00Z,270,261,high
2022-12-02T05:30Z,277,259,high
2022-12-02T06:00Z,276,259,high
2022-12-02T06:30Z,275,280,high
2022-12-02T07:00Z,281,277,high
2022-12-02T07:30Z,281,272,high
2022-12-02T08:00Z,278,279,high
2022-12-02T08:30Z,271,274,high
2022-12-02T09:00Z,267,272,high
2022-12-02T09:30Z,261,269,high
2022-12-02T10:00Z,258,264,high
2022-12-02T10:30Z,254,256,high
2022-12-02T11:00Z,250,253,high
2022-12-02T11:30Z,246,254,high
2022-12-02T12:00Z,246,250,high
2022-12-02T12:30Z,248,243,high
2022-12-02T13:00Z,249,243,high
2022-12-02T13:30Z,249,246,high
2022-12-02T14:00Z,249,246,high
2022-12-02T14:30Z,249,245,high
2022-12-02T15:00Z,251,245,high
2022-12-02T15:30Z,251,249,high
2022-12-02T16:00Z,249,249,high
2022-12-02T16:30Z,241,248,high
2022-12-02T17:00Z,239,245,high
2022-12-02T17:30Z,236,242,high
2022-12-02T18:00Z,234,234,high
2022-12-02T18:30Z,230,229,high
2022-12-02T19:00Z,226,228,high
2022-12-02T19:30Z,227,230,high
2022-12-02T20:00Z,225,220,high
2022-12-02T20:30Z,220,217,high
2022-12-02T21:00Z,215,214,high
2022-12-02T21:30Z,210,211,high
2022-12-02T22:00Z,202,199,moderate
2022-12-02T22:30Z,190,179,moderate
2022-12-02T23:00Z,180,169,moderate
2022-12-02T23:30Z,167,157,moderate
2022-12-03T00:00Z,163,154,moderate
2022-12-03T00:30Z,153,155,moderate
2022-12-03T01:00Z,156,164,moderate
2022-12-03T01:30Z,155,161,moderate
2022-12-03T02:00Z,151,155,moderate
2022-12-03T02:30Z,145,134,moderate
2022-12-03T03:00Z,141,130,moderate
2022-12-03T03:30Z,132,133,moderate
2022-12-03T04:00Z,131,132,moderate
2022-12-03T04:30Z,139,130,moderate
2022-12-03T05:00Z,127,107,low
2022-12-03T05:30Z,133,112,moderate
2022-12-03T06:00Z,141,109,moderate
2022-12-03T06:30Z,149,110,moderate
2022-12-03T07:00Z,157,110,moderate
2022-12-03T07:30Z,178,163,moderate
2022-12-03T08:00Z,195,138,moderate
2022-12-03T08:30Z,205,93,moderate
2022-12-03T09:00Z,210,180,high
2022-12-03T09:30Z,211,183,high
2022-12-03T10:00Z,214,189,high
2022-12-03T10:30Z,211,188,high
2022-12-03T11:00Z,212,192,high
2022-12-03T11:30Z,212,192,high
2022-12-03T12:00Z,212,192,high
2022-12-03T12:30Z,211,189,high
2022-12-03T13:00Z,210,194,high
2022-12-03T13:30Z,210,189,high
2022-12-03T14:00Z,208,193,moderate
2022-12-03T14:30Z,210,192,high
2022-12-03T15:00Z,207,193,moderate
2022-12-03T15:30Z,212,194,high
2022-12-03T16:00Z,213,189,high
2022-12-03T16:30Z,213,192,high
2022-12-03T17:00Z,215,206,high
2022-12-03T17:30Z,214,210,high
2022-12-03T18:00Z,212,217,high
2022-12-03T18:30Z,216,211,high
2022-12-03T19:00Z,213,207,high
2022-12-03T19:30Z,215,205,high
2022-12-03T20:00Z,216,198,high
2022-12-03T20:30Z,217,210,high
2022-12-03T21:00Z,209,192,moderate
2022-12-03T21:30Z,209,191,moderate
2022-12-03T22:00Z,202,182,moderate
2022-12-03T22:30Z,201,173,moderate
2022-12-03T23:00Z,205,176,moderate
2022-12-03T23:30Z,189,172,moderate
2022-12-04T00:00Z,184,169,moderate
2022-12-04T00:30Z,173,158,moderate
2022-12-04T01:00Z,171,148,moderate
2022-12-04T01:30Z,153,133,moderate
2022-12-04T02:00Z,143,129,moderate
2022-12-04T02:30Z,145,122,moderate
2022-12-04T03:00Z,142,106,moderate
2022-12-04T03:30Z,137,100,moderate
2022-12-04T04:00Z,125,101,low
2022-12-04T04:30Z,128,114,low
2022-12-04T05:00Z,135,121,moderate
2022-12-04T05:30Z,132,120,moderate
2022-12-04T06:00Z,126,129,low
2022-12-04T06:30Z,139,108,moderate
2022-12-04T07:00Z,144,121,moderate
2022-12-04T07:30Z,151,133,moderate
2022-12-04T08:00Z,158,143,moderate
2022-12-04T08:30Z,170,142,moderate
2022-12-04T09:00Z,172,158,moderate
2022-12-04T09:30Z,173,164,moderate
2022-12-04T10:00Z,179,171,moderate
2022-12-04T10:30Z,187,165,moderate
2022-12-04T11:00Z,189,178,moderate
2022-12-04T11:30Z,188,185,moderate
2022-12-04T12:00Z,190,180,moderate
2022-12-04T12:30Z,187,179,moderate
2022-12-04T13:00Z,187,179,moderate
2022-12-04T13:30Z,187,180,moderate
2022-12-04T14:00Z,193,177,moderate
2022-12-04T14:30Z,194,176,moderate
2022-12-04T15:00Z,193,180,moderate
2022-12-04T15:30Z,194,190,moderate
2022-12-04T16:00Z,197,194,moderate
2022-12-04T16:30Z,194,189,moderate
2022-12-04T17:00Z,191,200,moderate
2022-12-04T17:30Z,197,197,moderate
2022-12-04T18:00Z,195,190,moderate
2022-12-04T18:30Z,192,196,moderate
2022-12-04T19:00Z,192,198,moderate
2022-12-04T19:30Z,194,191,moderate
2022-12-04T20:00Z,190,185,moderate
2022-12-04T20:30Z,193,192,moderate
2022-12-04T21:00Z,190,184,moderate
2022-12-04T21:30Z,194,191,moderate
2022-12-04T22:00Z,192,183,moderate
2022-12-04T22:30Z,191,188,moderate
2022-12-04T23:00Z,181,184,moderate
2022-12-04T23:30Z,175,186,moderate
2022-12-05T00:00Z,175,184,moderate
2022-12-05T00:30Z,175,194,moderate
2022-12-05T01:00Z,176,186,moderate
2022-12-05T01:30Z,170,175,moderate
2022-12-05T02:00Z,165,169,moderate
2022-12-05T02:30Z,166,164,moderate
2022-12-05T03:00Z,166,162,moderate
2022-12-05T03:30Z,169,165,moderate
2022-12-05T04:00Z,170,165,moderate
2022-12-05T04:30Z,171,159,moderate
2022-12-05T05:00Z,170,163,moderate
2022-12-05T05:30Z,182,174,moderate
2022-12-05T06:00Z,191,186,moderate
2022-12-05T06:30Z,207,193,moderate
2022-12-05T07:00Z,217,197,high
2022-12-05T07:30Z,229,209,high
2022-12-05T08:00Z,236,221,high
2022-12-05T08:30Z,237,225,high
2022-12-05T09:00Z,238,233,high
2022-12-05T09:30Z,237,236,high
2022-12-05T10:00Z,239,237,high
2022-12-05T10:30Z,237,235,high
2022-12-05T11:00Z,234,236,high
2022-12-05T11:30Z,237,234,high
2022-12-05T12:00Z,240,231,high
2022-12-05T12:30Z,238,233,high
2022-12-05T13:00Z,240,238,high
2022-12-05T13:30Z,240,235,high
2022-12-05T14:00Z,242,237,high
2022-12-05T14:30Z,244,238,high
2022-12-05T15:00Z,245,240,high
2022-12-05T15:30Z,243,238,high
2022-12-05T16:00Z,243,239,high
