Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2020-07-05T23:00Z,74,78,low
2020-07-05T23:30Z,75,75,low
2020-07-06T00:00Z,74,74,low
2020-07-06T00:30Z,73,74,low
2020-07-06T01:00Z,72,74,low
2020-07-06T01:30Z,73,75,low
2020-07-06T02:00Z,76,75,low
2020-07-06T02:30Z,78,74,low
2020-07-06T03:00Z,77,73,low
2020-07-06T03:30Z,76,75,low
2020-07-06T04:00Z,79,78,low
2020-07-06T04:30Z,78,78,low
2020-07-06T05:00Z,82,76,low
2020-07-06T05:30Z,84,76,low
2020-07-06T06:00Z,88,78,low
2020-07-06T06:30Z,88,79,low
2020-07-06T07:00Z,89,82,low
2020-07-06T07:30Z,91,79,low
2020-07-06T08:00Z,91,84,low
2020-07-06T08:30Z,91,79,low
2020-07-06T09:00Z,91,84,low
2020-07-06T09:30Z,93,85,low
2020-07-06T10:00Z,97,85,low
2020-07-06T10:30Z,101,88,low
2020-07-06T11:00Z,102,89,low
2020-07-06T11:30Z,103,90,low
2020-07-06T12:00Z,104,92,low
2020-07-06T12:30Z,112,92,low
2020-07-06T13:00Z,117,95,low
2020-07-06T13:30Z,119,95,low
2020-07-06T14:00Z,136,106,low
2020-07-06T14:30Z,143,118,low
2020-07-06T15:00Z,153,124,moderate
2020-07-06T15:30Z,166,131,moderate
2020-07-06T16:00Z,180,139,moderate
2020-07-06T16:30Z,189,142,moderate
2020-07-06T17:00Z,194,160,moderate
2020-07-06T17:30Z,201,170,moderate
2020-07-06T18:00Z,206,185,moderate
2020-07-06T18:30Z,208,194,moderate
2020-07-06T19:00Z,210,199,moderate
2020-07-06T19:30Z,209,205,moderate
2020-07-06T20:00Z,207,207,moderate
2020-07-06T20:30Z,209,208,moderate
2020-07-06T21:00Z,204,205,moderate
2020-07-06T21:30Z,193,194,moderate
2020-07-06T22:00Z,182,192,moderate
2020-07-06T22:30Z,164,195,moderate
2020-07-06T23:00Z,153,185,moderate
2020-07-06T23:30Z,153,168,moderate
2020-07-07T00:00Z,154,159,moderate
2020-07-07T00:30Z,159,139,moderate
2020-07-07T01:00Z,162,136,moderate
2020-07-07T01:30Z,163,141,moderate
2020-07-07T02:00Z,167,143,moderate
2020-07-07T02:30Z,168,155,moderate
2020-07-07T03:00Z,169,154,moderate
2020-07-07T03:30Z,173,160,moderate
2020-07-07T04:00Z,185,167,moderate
2020-07-07T04:30Z,194,178,moderate
2020-07-07T05:00Z,205,182,moderate
2020-07-07T05:30Z,219,190,moderate
2020-07-07T06:00Z,232,194,high
2020-07-07T06:30Z,236,202,high
2020-07-07T07:00Z,236,206,high
2020-07-07T07:30Z,235,220,high
2020-07-07T08:00Z,234,224,high
2020-07-07T08:30Z,233,224,high
2020-07-07T09:00Z,234,225,high
2020-07-07T09:30Z,237,223,high
2020-07-07T10:00Z,237,220,high
2020-07-07T10:30Z,237,220,high
2020-07-07T11:00Z,237,220,high
2020-07-07T11:30Z,236,222,high
2020-07-07T12:00Z,236,222,high
2020-07-07T12:30Z,235,222,high
2020-07-07T13:00Z,238,222,high
2020-07-07T13:30Z,241,223,high
2020-07-07T14:00Z,247,222,high
2020-07-07T14:30Z,252,225,high
2020-07-07T15:00Z,255,228,high
2020-07-07T15:30Z,250,232,high
2020-07-07T16:00Z,244,235,high
2020-07-07T16:30Z,249,239,high
2020-07-07T17:00Z,253,242,high
2020-07-07T17:30Z,259,245,high
2020-07-07T18:00Z,265,247,high
2020-07-07T18:30Z,270,249,high
2020-07-07T19:00Z,273,250,high
2020-07-07T19:30Z,275,251,high
2020-07-07T20:00Z,274,251,high
2020-07-07T20:30Z,276,250,high
2020-07-07T21:00Z,275,248,high
2020-07-07T21:30Z,269,244,high
2020-07-07T22:00Z,261,239,high
2020-07-07T22:30Z,257,233,high
2020-07-07T23:00Z,256,226,high
2020-07-07T23:30Z,255,221,high
2020-07-08T00:00Z,254,218,high
2020-07-08T00:30Z,252,215,high
2020-07-08T01:00Z,249,214,high
2020-07-08T01:30Z,248,213,high
2020-07-08T02:00Z,247,212,high
2020-07-08T02:30Z,247,212,high
2020-07-08T03:00Z,247,212,high
2020-07-08T03:30Z,247,213,high
2020-07-08T04:00Z,249,216,high
2020-07-08T04:30Z,255,223,high
2020-07-08T05:00Z,258,231,high
2020-07-08T05:30Z,261,238,high
2020-07-08T06:00Z,264,243,high
2020-07-08T06:30Z,268,246,high
2020-07-08T07:00Z,269,246,high
2020-07-08T07:30Z,266,246,high
2020-07-08T08:00Z,263,246,high
2020-07-08T08:30Z,263,246,high
2020-07-08T09:00Z,259,245,high
2020-07-08T09:30Z,260,244,high
2020-07-08T10:00Z,258,242,high
2020-07-08T10:30Z,258,241,high
2020-07-08T11:00Z,258,241,high
2020-07-08T11:30Z,258,240,high
2020-07-08T12:00Z,259,240,high
2020-07-08T12:30Z,260,240,high
2020-07-08T13:00Z,262,240,high
2020-07-08T13:30Z,266,240,high
2020-07-08T14:00Z,267,241,high
2020-07-08T14:30Z,269,242,high
2020-07-08T15:00Z,271,243,high
2020-07-08T15:30Z,267,244,high
2020-07-08T16:00Z,264,245,high
2020-07-08T16:30Z,264,246,high
2020-07-08T17:00Z,267,247,high
2020-07-08T17:30Z,269,248,high
2020-07-08T18:00Z,275,249,high
2020-07-08T18:30Z,278,249,high
2020-07-08T19:00Z,277,249,high
2020-07-08T19:30Z,273,248,high
2020-07-08T20:00Z,268,246,high
2020-07-08T20:30Z,263,242,high
2020-07-08T21:00Z,257,236,high
2020-07-08T21:30Z,247,228,high
2020-07-08T22:00Z,233,218,high
2020-07-08T22:30Z,219,208,moderate
2020-07-08T23:00Z,206,201,moderate
2020-07-08T23:30Z,201,197,moderate
2020-07-09T00:00Z,195,193,moderate
2020-07-09T00:30Z,189,190,moderate
2020-07-09T01:00Z,182,187,moderate
2020-07-09T01:30Z,179,183,moderate
2020-07-09T02:00Z,177,180,moderate
2020-07-09T02:30Z,172,177,moderate
2020-07-09T03:00Z,174,176,moderate
2020-07-09T03:30Z,172,178,moderate
2020-07-09T04:00Z,172,183,moderate
2020-07-09T04:30Z,180,193,moderate
2020-07-09T05:00Z,185,204,moderate
2020-07-09T05:30Z,196,216,moderate
2020-07-09T06:00Z,202,224,moderate
2020-07-09T06:30Z,208,229,moderate
2020-07-09T07:00Z,216,232,moderate
2020-07-09T07:30Z,220,233,moderate
2020-07-09T08:00Z,221,233,moderate
2020-07-09T08:30Z,220,233,moderate
2020-07-09T09:00Z,221,233,moderate
2020-07-09T09:30Z,223,232,moderate
2020-07-09T10:00Z,224,231,moderate
2020-07-09T10:30Z,229,229,moderate
2020-07-09T11:00Z,232,228,high
2020-07-09T11:30Z,235,226,high
2020-07-09T12:00Z,238,225,high
2020-07-09T12:30Z,237,228,high
2020-07-09T13:00Z,238,230,high
2020-07-09T13:30Z,241,233,high
2020-07-09T14:00Z,241,233,high
2020-07-09T14:30Z,242,232,high
2020-07-09T15:00Z,243,236,high
2020-07-09T15:30Z,242,237,high
2020-07-09T16:00Z,242,237,high
2020-07-09T16:30Z,245,238,high
2020-07-09T17:00Z,240,238,high
2020-07-09T17:30Z,242,236,high
2020-07-09T18:00Z,249,239,high
2020-07-09T18:30Z,250,239,high
2020-07-09T19:00Z,251,233,high
2020-07-09T19:30Z,252,240,high
2020-07-09T20:00Z,253,236,high
2020-07-09T20:30Z,245,262,high
2020-07-09T21:00Z,238,235,high
2020-07-09T21:30Z,229,229,moderate
2020-07-09T22:00Z,219,220,moderate
2020-07-09T22:30Z,211,210,moderate
2020-07-09T23:00Z,204,209,moderate
2020-07-09T23:30Z,196,203,moderate
2020-07-10T00:00Z,187,197,moderate
2020-07-10T00:30Z,183,189,moderate
2020-07-10T01:00Z,183,182,moderate
2020-07-10T01:30Z,184,174,moderate
2020-07-10T02:00Z,188,166,moderate
2020-07-10T02:30Z,189,167,moderate
2020-07-10T03:00Z,189,166,moderate
2020-07-10T03:30Z,187,171,moderate
2020-07-10T04:00Z,186,174,moderate
2020-07-10T04:30Z,187,180,moderate
2020-07-10T05:00Z,190,184,moderate
2020-07-10T05:30Z,192,186,moderate
2020-07-10T06:00Z,199,187,moderate
2020-07-10T06:30Z,204,183,moderate
2020-07-10T07:00Z,206,184,moderate
2020-07-10T07:30Z,201,184,moderate
2020-07-10T08:00Z,199,185,moderate
2020-07-10T08:30Z,198,182,moderate
2020-07-10T09:00Z,198,179,moderate
2020-07-10T09:30Z,199,176,moderate
2020-07-10T10:00Z,202,173,moderate
2020-07-10T10:30Z,200,171,moderate
2020-07-10T11:00Z,200,169,moderate
2020-07-10T11:30Z,197,164,moderate
2020-07-10T12:00Z,193,157,moderate
2020-07-10T12:30Z,188,150,moderate
2020-07-10T13:00Z,188,145,moderate
2020-07-10T13:30Z,187,143,moderate
2020-07-10T14:00Z,188,143,moderate
2020-07-10T14:30Z,189,145,moderate
2020-07-10T15:00Z,195,151,moderate
2020-07-10T15:30Z,198,158,moderate
2020-07-10T16:00Z,203,165,moderate
2020-07-10T16:30Z,209,172,moderate
2020-07-10T17:00Z,216,177,moderate
2020-07-10T17:30Z,221,181,moderate
2020-07-10T18:00Z,224,187,moderate
2020-07-10T18:30Z,227,193,moderate
2020-07-10T19:00Z,229,200,moderate
2020-07-10T19:30Z,233,206,high
2020-07-10T20:00Z,235,210,high
2020-07-10T20:30Z,239,212,high
2020-07-10T21:00Z,238,210,high
2020-07-10T21:30Z,219,205,moderate
2020-07-10T22:00Z,198,198,moderate
2020-07-10T22:30Z,183,191,moderate
2020-07-10T23:00Z,171,186,moderate
2020-07-10T23:30Z,164,181,moderate
2020-07-11T00:00Z,157,176,moderate
2020-07-11T00:30Z,154,171,moderate
2020-07-11T01:00Z,149,166,low
2020-07-11T01:30Z,147,162,low
2020-07-11T02:00Z,154,160,moderate
2020-07-11T02:30Z,157,159,moderate
2020-07-11T03:00Z,155,159,moderate
2020-07-11T03:30Z,147,159,low
2020-07-11T04:00Z,147,159,low
2020-07-11T04:30Z,151,158,moderate
2020-07-11T05:00Z,157,156,moderate
2020-07-11T05:30Z,161,154,moderate
2020-07-11T06:00Z,164,152,moderate
2020-07-11T06:30Z,166,150,moderate
2020-07-11T07:00Z,168,149,moderate
2020-07-11T07:30Z,169,148,moderate
2020-07-11T08:00Z,172,148,moderate
2020-07-11T08:30Z,169,149,moderate
2020-07-11T09:00Z,168,150,moderate
2020-07-11T09:30Z,170,151,moderate
2020-07-11T10:00Z,172,150,moderate
2020-07-11T10:30Z,173,150,moderate
2020-07-11T11:00Z,171,148,moderate
2020-07-11T11:30Z,165,146,moderate
2020-07-11T12:00Z,160,144,moderate
2020-07-11T12:30Z,154,141,moderate
2020-07-11T13:00Z,153,140,moderate
2020-07-11T13:30Z,155,140,moderate
2020-07-11T14:00Z,159,141,moderate
2020-07-11T14:30Z,165,146,moderate
2020-07-11T15:00Z,173,153,moderate
2020-07-11T15:30Z,181,161,moderate
2020-07-11T16:00Z,191,170,moderate
2020-07-11T16:30Z,201,178,moderate
2020-07-11T17:00Z,210,185,moderate
2020-07-11T17:30Z,216,191,moderate
2020-07-11T18:00Z,225,197,moderate
2020-07-11T18:30Z,233,204,high
2020-07-11T19:00Z,233,210,high
2020-07-11T19:30Z,239,216,high
2020-07-11T20:00Z,244,221,high
2020-07-11T20:30Z,240,225,high
2020-07-11T21:00Z,233,226,high
2020-07-11T21:30Z,227,224,moderate
2020-07-11T22:00Z,219,220,moderate
2020-07-11T22:30Z,209,216,moderate
2020-07-11T23:00Z,202,212,moderate
2020-07-11T23:30Z,201,208,moderate
2020-07-12T00:00Z,199,206,moderate
2020-07-12T00:30Z,194,203,moderate
2020-07-12T01:00Z,189,202,moderate
2020-07-12T01:30Z,184,201,moderate
2020-07-12T02:00Z,183,200,moderate
2020-07-12T02:30Z,185,200,moderate
2020-07-12T03:00Z,188,200,moderate
2020-07-12T03:30Z,191,201,moderate
2020-07-12T04:00Z,191,201,moderate
2020-07-12T04:30Z,192,199,moderate
2020-07-12T05:00Z,192,196,moderate
2020-07-12T05:30Z,192,194,moderate
2020-07-12T06:00Z,191,192,moderate
2020-07-12T06:30Z,183,191,moderate
2020-07-12T07:00Z,175,189,moderate
2020-07-12T07:30Z,172,186,moderate
2020-07-12T08:00Z,169,183,moderate
2020-07-12T08:30Z,168,179,moderate
2020-07-12T09:00Z,169,176,moderate
2020-07-12T09:30Z,165,173,moderate
2020-07-12T10:00Z,164,169,moderate
2020-07-12T10:30Z,162,166,moderate
2020-07-12T11:00Z,158,163,moderate
2020-07-12T11:30Z,153,160,moderate
2020-07-12T12:00Z,148,157,low
2020-07-12T12:30Z,141,154,low
2020-07-12T13:00Z,140,152,low
2020-07-12T13:30Z,139,152,low
2020-07-12T14:00Z,142,154,low
2020-07-12T14:30Z,148,157,low
2020-07-12T15:00Z,158,161,moderate
2020-07-12T15:30Z,169,167,moderate
2020-07-12T16:00Z,175,174,moderate
2020-07-12T16:30Z,182,181,moderate
2020-07-12T17:00Z,189,188,moderate
2020-07-12T17:30Z,191,194,moderate
2020-07-12T18:00Z,196,199,moderate
2020-07-12T18:30Z,197,204,moderate
2020-07-12T19:00Z,197,209,moderate
2020-07-12T19:30Z,198,213,moderate
2020-07-12T20:00Z,199,216,moderate
2020-07-12T20:30Z,212,216,moderate
2020-07-12T21:00Z,211,212,moderate
2020-07-12T21:30Z,195,206,moderate
2020-07-12T22:00Z,183,197,moderate
2020-07-12T22:30Z,169,188,moderate
2020-07-12T23:00Z,155,180,moderate
2020-07-12T23:30Z,157,173,moderate
2020-07-13T00:00Z,151,168,moderate
2020-07-13T00:30Z,154,165,moderate
2020-07-13T01:00Z,156,162,moderate
2020-07-13T01:30Z,162,160,moderate
2020-07-13T02:00Z,163,159,moderate
2020-07-13T02:30Z,166,158,moderate
2020-07-13T03:00Z,170,157,moderate
2020-07-13T03:30Z,177,158,moderate
2020-07-13T04:00Z,188,162,moderate
2020-07-13T04:30Z,198,167,moderate
2020-07-13T05:00Z,205,175,moderate
2020-07-13T05:30Z,208,182,moderate
2020-07-13T06:00Z,209,187,moderate
2020-07-13T06:30Z,209,189,moderate
2020-07-13T07:00Z,213,188,moderate
2020-07-13T07:30Z,209,184,moderate
2020-07-13T08:00Z,203,179,moderate
2020-07-13T08:30Z,200,174,moderate
2020-07-13T09:00Z,200,168,moderate
2020-07-13T09:30Z,199,162,moderate
2020-07-13T10:00Z,197,185,moderate
2020-07-13T10:30Z,196,184,moderate
2020-07-13T11:00Z,193,184,moderate
2020-07-13T11:30Z,193,182,moderate
2020-07-13T12:00Z,192,178,moderate
2020-07-13T12:30Z,188,178,moderate
2020-07-13T13:00Z,190,176,moderate
2020-07-13T13:30Z,195,177,moderate
2020-07-13T14:00Z,197,177,moderate
2020-07-13T14:30Z,195,179,moderate
2020-07-13T15:00Z,198,186,moderate
2020-07-13T15:30Z,204,193,moderate
2020-07-13T16:00Z,210,195,moderate
2020-07-13T16:30Z,214,191,moderate
2020-07-13T17:00Z,218,194,moderate
2020-07-13T17:30Z,219,198,moderate
2020-07-13T18:00Z,225,204,moderate
2020-07-13T18:30Z,230,205,high
2020-07-13T19:00Z,227,209,moderate
2020-07-13T19:30Z,228,211,moderate
2020-07-13T20:00Z,219,215,moderate
2020-07-13T20:30Z,219,212,moderate
2020-07-13T21:00Z,217,205,moderate
2020-07-13T21:30Z,209,199,moderate
2020-07-13T22:00Z,203,199,moderate
2020-07-13T22:30Z,195,199,moderate
2020-07-13T23:00Z,201,197,moderate
2020-07-13T23:30Z,197,194,moderate
2020-07-14T00:00Z,192,189,moderate
2020-07-14T00:30Z,189,185,moderate
2020-07-14T01:00Z,187,182,moderate
2020-07-14T01:30Z,186,181,moderate
2020-07-14T02:00Z,185,178,moderate
2020-07-14T02:30Z,186,176,moderate
2020-07-14T03:00Z,186,177,moderate
2020-07-14T03:30Z,187,178,moderate
2020-07-14T04:00Z,191,175,moderate
2020-07-14T04:30Z,190,180,moderate
2020-07-14T05:00Z,193,189,moderate
2020-07-14T05:30Z,219,195,moderate
2020-07-14T06:00Z,234,200,high
2020-07-14T06:30Z,231,198,high
2020-07-14T07:00Z,232,203,high
2020-07-14T07:30Z,231,218,high
2020-07-14T08:00Z,231,219,high
2020-07-14T08:30Z,231,217,high
2020-07-14T09:00Z,217,217,moderate
2020-07-14T09:30Z,213,216,moderate
2020-07-14T10:00Z,211,218,moderate
2020-07-14T10:30Z,220,218,moderate
2020-07-14T11:00Z,207,217,moderate
2020-07-14T11:30Z,211,213,moderate
2020-07-14T12:00Z,214,211,moderate
2020-07-14T12:30Z,213,205,moderate
2020-07-14T13:00Z,216,207,moderate
2020-07-14T13:30Z,221,214,moderate
2020-07-14T14:00Z,227,218,moderate
2020-07-14T14:30Z,228,222,moderate
2020-07-14T15:00Z,228,228,moderate
2020-07-14T15:30Z,227,234,moderate
2020-07-14T16:00Z,224,239,moderate
2020-07-14T16:30Z,229,238,moderate
2020-07-14T17:00Z,238,241,high
2020-07-14T17:30Z,244,243,high
2020-07-14T18:00Z,251,211,high
2020-07-14T18:30Z,258,235,high
2020-07-14T19:00Z,261,253,high
2020-07-14T19:30Z,262,257,high
2020-07-14T20:00Z,265,263,high
2020-07-14T20:30Z,268,262,high
2020-07-14T21:00Z,265,259,high
2020-07-14T21:30Z,257,257,high
2020-07-14T22:00Z,249,257,high
2020-07-14T22:30Z,245,256,high
2020-07-14T23:00Z,240,252,high
2020-07-14T23:30Z,237,249,high
2020-07-15T00:00Z,235,246,high
2020-07-15T00:30Z,234,242,high
2020-07-15T01:00Z,233,240,high
2020-07-15T01:30Z,230,237,high
2020-07-15T02:00Z,229,236,moderate
2020-07-15T02:30Z,228,236,moderate
2020-07-15T03:00Z,227,233,moderate
2020-07-15T03:30Z,228,232,moderate
2020-07-15T04:00Z,231,234,high
2020-07-15T04:30Z,237,238,high
2020-07-15T05:00Z,245,240,high
2020-07-15T05:30Z,252,246,high
2020-07-15T06:00Z,256,246,high
2020-07-15T06:30Z,257,248,high
2020-07-15T07:00Z,254,250,high
2020-07-15T07:30Z,250,253,high
2020-07-15T08:00Z,248,255,high
2020-07-15T08:30Z,247,254,high
2020-07-15T09:00Z,244,250,high
2020-07-15T09:30Z,241,248,high
2020-07-15T10:00Z,237,246,high
2020-07-15T10:30Z,234,242,high
2020-07-15T11:00Z,235,239,high
