Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2018-11-09T12:00Z,203,210,moderate
2018-11-09T12:30Z,199,203,moderate
2018-11-09T13:00Z,197,198,moderate
2018-11-09T13:30Z,195,195,moderate
2018-11-09T14:00Z,193,194,moderate
2018-11-09T14:30Z,197,190,moderate
2018-11-09T15:00Z,194,194,moderate
2018-11-09T15:30Z,190,198,moderate
2018-11-09T16:00Z,199,189,moderate
2018-11-09T16:30Z,215,190,moderate
2018-11-09T17:00Z,220,205,moderate
2018-11-09T17:30Z,219,225,moderate
2018-11-09T18:00Z,215,226,moderate
2018-11-09T18:30Z,206,227,moderate
2018-11-09T19:00Z,203,215,moderate
2018-11-09T19:30Z,191,198,moderate
2018-11-09T20:00Z,173,198,low
2018-11-09T20:30Z,160,186,low
2018-11-09T21:00Z,146,165,low
2018-11-09T21:30Z,135,154,low
2018-11-09T22:00Z,127,139,low
2018-11-09T22:30Z,123,128,low
2018-11-09T23:00Z,116,122,low
2018-11-09T23:30Z,111,117,low
2018-11-10T00:00Z,109,111,low
2018-11-10T00:30Z,108,108,low
2018-11-10T01:00Z,116,104,low
2018-11-10T01:30Z,114,112,low
2018-11-10T02:00Z,110,124,low
2018-11-10T02:30Z,113,113,low
2018-11-10T03:00Z,113,114,low
2018-11-10T03:30Z,111,114,low
2018-11-10T04:00Z,111,115,low
2018-11-10T04:30Z,115,111,low
2018-11-10T05:00Z,118,109,low
2018-11-10T05:30Z,125,117,low
2018-11-10T06:00Z,141,129,low
2018-11-10T06:30Z,153,138,low
2018-11-10T07:00Z,167,152,low
2018-11-10T07:30Z,187,165,moderate
2018-11-10T08:00Z,204,181,moderate
2018-11-10T08:30Z,215,203,moderate
2018-11-10T09:00Z,221,214,moderate
2018-11-10T09:30Z,221,220,moderate
2018-11-10T10:00Z,225,222,moderate
2018-11-10T10:30Z,226,225,moderate
2018-11-10T11:00Z,222,227,moderate
2018-11-10T11:30Z,221,224,moderate
2018-11-10T12:00Z,225,222,moderate
2018-11-10T12:30Z,232,223,moderate
2018-11-10T13:00Z,228,230,moderate
2018-11-10T13:30Z,231,230,moderate
2018-11-10T14:00Z,235,228,moderate
2018-11-10T14:30Z,239,232,moderate
2018-11-10T15:00Z,248,239,moderate
2018-11-10T15:30Z,260,242,moderate
2018-11-10T16:00Z,281,252,high
2018-11-10T16:30Z,302,270,high
2018-11-10T17:00Z,308,294,high
2018-11-10T17:30Z,311,313,high
2018-11-10T18:00Z,310,313,high
2018-11-10T18:30Z,309,326,high
2018-11-10T19:00Z,308,313,high
2018-11-10T19:30Z,303,306,high
2018-11-10T20:00Z,290,299,high
2018-11-10T20:30Z,274,293,moderate
2018-11-10T21:00Z,267,278,moderate
2018-11-10T21:30Z,255,267,moderate
2018-11-10T22:00Z,240,262,moderate
2018-11-10T22:30Z,232,250,moderate
2018-11-10T23:00Z,233,233,moderate
2018-11-10T23:30Z,228,226,moderate
2018-11-11T00:00Z,230,236,moderate
2018-11-11T00:30Z,231,228,moderate
2018-11-11T01:00Z,220,221,moderate
2018-11-11T01:30Z,214,232,moderate
2018-11-11T02:00Z,205,225,moderate
2018-11-11T02:30Z,198,217,moderate
2018-11-11T03:00Z,194,201,moderate
2018-11-11T03:30Z,188,196,moderate
2018-11-11T04:00Z,190,195,moderate
2018-11-11T04:30Z,187,189,moderate
2018-11-11T05:00Z,184,191,moderate
2018-11-11T05:30Z,184,186,moderate
2018-11-11T06:00Z,191,186,moderate
2018-11-11T06:30Z,197,187,moderate
2018-11-11T07:00Z,199,197,moderate
2018-11-11T07:30Z,198,203,moderate
2018-11-11T08:00Z,199,200,moderate
2018-11-11T08:30Z,205,196,moderate
2018-11-11T09:00Z,205,201,moderate
2018-11-11T09:30Z,203,205,moderate
2018-11-11T10:00Z,196,207,moderate
2018-11-11T10:30Z,191,201,moderate
2018-11-11T11:00Z,183,193,moderate
2018-11-11T11:30Z,182,188,moderate
2018-11-11T12:00Z,181,179,moderate
2018-11-11T12:30Z,180,178,moderate
2018-11-11T13:00Z,181,180,moderate
2018-11-11T13:30Z,185,179,moderate
2018-11-11T14:00Z,193,184,moderate
2018-11-11T14:30Z,207,188,moderate
2018-11-11T15:00Z,222,202,moderate
2018-11-11T15:30Z,243,216,moderate
2018-11-11T16:00Z,262,230,moderate
2018-11-11T16:30Z,275,257,moderate
2018-11-11T17:00Z,283,278,high
2018-11-11T17:30Z,277,285,moderate
2018-11-11T18:00Z,264,290,moderate
2018-11-11T18:30Z,253,285,moderate
2018-11-11T19:00Z,254,261,moderate
2018-11-11T19:30Z,251,245,moderate
2018-11-11T20:00Z,234,248,moderate
2018-11-11T20:30Z,221,243,moderate
2018-11-11T21:00Z,210,224,moderate
2018-11-11T21:30Z,200,212,moderate
2018-11-11T22:00Z,193,206,moderate
2018-11-11T22:30Z,185,194,moderate
2018-11-11T23:00Z,164,191,low
2018-11-11T23:30Z,151,179,low
2018-11-12T00:00Z,153,156,low
2018-11-12T00:30Z,158,149,low
2018-11-12T01:00Z,161,155,low
2018-11-12T01:30Z,156,161,low
2018-11-12T02:00Z,152,167,low
2018-11-12T02:30Z,151,157,low
2018-11-12T03:00Z,148,150,low
2018-11-12T03:30Z,139,144,low
2018-11-12T04:00Z,138,141,low
2018-11-12T04:30Z,139,138,low
2018-11-12T05:00Z,141,138,low
2018-11-12T05:30Z,144,140,low
2018-11-12T06:00Z,165,141,low
2018-11-12T06:30Z,196,151,moderate
2018-11-12T07:00Z,230,185,moderate
2018-11-12T07:30Z,251,222,moderate
2018-11-12T08:00Z,251,256,moderate
2018-11-12T08:30Z,245,266,moderate
2018-11-12T09:00Z,243,264,moderate
2018-11-12T09:30Z,247,243,moderate
2018-11-12T10:00Z,244,241,moderate
2018-11-12T10:30Z,240,242,moderate
2018-11-12T11:00Z,231,243,moderate
2018-11-12T11:30Z,225,235,moderate
2018-11-12T12:00Z,224,224,moderate
2018-11-12T12:30Z,229,217,moderate
2018-11-12T13:00Z,239,222,moderate
2018-11-12T13:30Z,248,226,moderate
2018-11-12T14:00Z,252,247,moderate
2018-11-12T14:30Z,255,253,moderate
2018-11-12T15:00Z,248,257,moderate
2018-11-12T15:30Z,251,262,moderate
2018-11-12T16:00Z,262,249,moderate
2018-11-12T16:30Z,267,257,moderate
2018-11-12T17:00Z,270,264,moderate
2018-11-12T17:30Z,273,273,moderate
2018-11-12T18:00Z,269,282,moderate
2018-11-12T18:30Z,261,280,moderate
2018-11-12T19:00Z,263,266,moderate
2018-11-12T19:30Z,260,252,moderate
2018-11-12T20:00Z,248,262,moderate
2018-11-12T20:30Z,235,260,moderate
2018-11-12T21:00Z,222,247,moderate
2018-11-12T21:30Z,210,226,moderate
2018-11-12T22:00Z,197,214,moderate
2018-11-12T22:30Z,189,203,moderate
2018-11-12T23:00Z,169,194,low
2018-11-12T23:30Z,147,184,low
2018-11-13T00:00Z,144,156,low
2018-11-13T00:30Z,140,139,low
2018-11-13T01:00Z,146,131,low
2018-11-13T01:30Z,149,148,low
2018-11-13T02:00Z,144,157,low
2018-11-13T02:30Z,142,142,low
2018-11-13T03:00Z,137,148,low
2018-11-13T03:30Z,131,135,low
2018-11-13T04:00Z,127,126,low
2018-11-13T04:30Z,127,124,low
2018-11-13T05:00Z,130,132,low
2018-11-13T05:30Z,139,129,low
2018-11-13T06:00Z,153,138,low
2018-11-13T06:30Z,175,155,low
2018-11-13T07:00Z,200,183,moderate
2018-11-13T07:30Z,221,212,moderate
2018-11-13T08:00Z,234,241,moderate
2018-11-13T08:30Z,236,251,moderate
2018-11-13T09:00Z,239,249,moderate
2018-11-13T09:30Z,241,233,moderate
2018-11-13T10:00Z,237,239,moderate
2018-11-13T10:30Z,240,237,moderate
2018-11-13T11:00Z,238,238,moderate
2018-11-13T11:30Z,235,236,moderate
2018-11-13T12:00Z,227,233,moderate
2018-11-13T12:30Z,221,229,moderate
2018-11-13T13:00Z,227,220,moderate
2018-11-13T13:30Z,236,224,moderate
2018-11-13T14:00Z,256,231,moderate
2018-11-13T14:30Z,273,248,moderate
2018-11-13T15:00Z,286,273,high
2018-11-13T15:30Z,300,292,high
2018-11-13T16:00Z,307,309,high
2018-11-13T16:30Z,305,313,high
2018-11-13T17:00Z,305,307,high
2018-11-13T17:30Z,304,311,high
2018-11-13T18:00Z,300,317,high
2018-11-13T18:30Z,298,309,high
2018-11-13T19:00Z,294,296,high
2018-11-13T19:30Z,281,291,high
2018-11-13T20:00Z,263,289,moderate
2018-11-13T20:30Z,244,277,moderate
2018-11-13T21:00Z,226,253,moderate
2018-11-13T21:30Z,208,256,moderate
2018-11-13T22:00Z,181,217,moderate
2018-11-13T22:30Z,159,195,low
2018-11-13T23:00Z,145,169,low
2018-11-13T23:30Z,136,150,low
2018-11-14T00:00Z,135,139,low
2018-11-14T00:30Z,134,136,low
2018-11-14T01:00Z,138,136,low
2018-11-14T01:30Z,141,136,low
2018-11-14T02:00Z,142,143,low
2018-11-14T02:30Z,140,142,low
2018-11-14T03:00Z,145,138,low
2018-11-14T03:30Z,140,134,low
2018-11-14T04:00Z,136,131,low
2018-11-14T04:30Z,141,129,low
2018-11-14T05:00Z,143,128,low
2018-11-14T05:30Z,156,129,low
2018-11-14T06:00Z,188,133,moderate
2018-11-14T06:30Z,216,139,moderate
2018-11-14T07:00Z,230,143,moderate
2018-11-14T07:30Z,240,147,moderate
2018-11-14T08:00Z,239,154,moderate
2018-11-14T08:30Z,235,165,moderate
2018-11-14T09:00Z,230,180,moderate
2018-11-14T09:30Z,231,233,moderate
2018-11-14T10:00Z,229,222,moderate
2018-11-14T10:30Z,227,224,moderate
2018-11-14T11:00Z,221,223,moderate
2018-11-14T11:30Z,217,221,moderate
2018-11-14T12:00Z,218,230,moderate
2018-11-14T12:30Z,220,235,moderate
2018-11-14T13:00Z,222,217,moderate
2018-11-14T13:30Z,224,205,moderate
2018-11-14T14:00Z,227,214,moderate
2018-11-14T14:30Z,242,226,moderate
2018-11-14T15:00Z,262,235,moderate
2018-11-14T15:30Z,286,251,high
2018-11-14T16:00Z,289,279,high
2018-11-14T16:30Z,294,300,high
2018-11-14T17:00Z,295,298,high
2018-11-14T17:30Z,294,306,high
2018-11-14T18:00Z,288,310,high
2018-11-14T18:30Z,286,304,high
2018-11-14T19:00Z,288,289,high
2018-11-14T19:30Z,287,280,high
2018-11-14T20:00Z,286,282,high
2018-11-14T20:30Z,282,282,high
2018-11-14T21:00Z,271,277,moderate
2018-11-14T21:30Z,251,273,moderate
2018-11-14T22:00Z,232,256,moderate
2018-11-14T22:30Z,213,238,moderate
2018-11-14T23:00Z,191,217,moderate
2018-11-14T23:30Z,184,199,moderate
2018-11-15T00:00Z,182,182,moderate
2018-11-15T00:30Z,187,176,moderate
2018-11-15T01:00Z,197,170,moderate
2018-11-15T01:30Z,203,197,moderate
2018-11-15T02:00Z,206,206,moderate
2018-11-15T02:30Z,199,210,moderate
2018-11-15T03:00Z,194,205,moderate
2018-11-15T03:30Z,197,196,moderate
2018-11-15T04:00Z,204,193,moderate
2018-11-15T04:30Z,210,203,moderate
2018-11-15T05:00Z,218,216,moderate
2018-11-15T05:30Z,250,212,moderate
2018-11-15T06:00Z,287,231,high
2018-11-15T06:30Z,307,264,high
2018-11-15T07:00Z,324,296,high
2018-11-15T07:30Z,330,316,high
2018-11-15T08:00Z,333,345,high
2018-11-15T08:30Z,331,339,high
2018-11-15T09:00Z,318,337,high
