Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2020-02-01T00:00Z,117,113,low
2020-02-01T00:30Z,123,117,low
2020-02-01T01:00Z,131,131,low
2020-02-01T01:30Z,133,140,low
2020-02-01T02:00Z,134,136,low
2020-02-01T02:30Z,133,138,low
2020-02-01T03:00Z,129,135,low
2020-02-01T03:30Z,127,133,low
2020-02-01T04:00Z,128,124,low
2020-02-01T04:30Z,131,124,low
2020-02-01T05:00Z,137,137,low
2020-02-01T05:30Z,140,137,low
2020-02-01T06:00Z,139,144,low
2020-02-01T06:30Z,132,146,low
2020-02-01T07:00Z,121,131,low
2020-02-01T07:30Z,113,121,low
2020-02-01T08:00Z,108,105,low
2020-02-01T08:30Z,110,104,low
2020-02-01T09:00Z,109,106,low
2020-02-01T09:30Z,108,109,low
2020-02-01T10:00Z,103,105,low
2020-02-01T10:30Z,98,100,low
2020-02-01T11:00Z,95,93,low
2020-02-01T11:30Z,93,91,low
2020-02-01T12:00Z,93,92,low
2020-02-01T12:30Z,,93,low
2020-02-01T13:00Z,,94,low
2020-02-01T13:30Z,,94,low
2020-02-01T14:00Z,,94,low
2020-02-01T14:30Z,,93,low
2020-02-01T15:00Z,,92,low
2020-02-01T15:30Z,,92,low
2020-02-01T16:00Z,,93,low
2020-02-01T16:30Z,,94,low
2020-02-01T17:00Z,,96,low
2020-02-01T17:30Z,,100,low
2020-02-01T18:00Z,,106,low
2020-02-01T18:30Z,,119,low
2020-02-01T19:00Z,,137,low
2020-02-01T19:30Z,,159,moderate
2020-02-01T20:00Z,,176,moderate
2020-02-01T20:30Z,,186,moderate
2020-02-01T21:00Z,,190,moderate
2020-02-01T21:30Z,,191,moderate
2020-02-01T22:00Z,,190,moderate
2020-02-01T22:30Z,,187,moderate
2020-02-01T23:00Z,,185,moderate
2020-02-01T23:30Z,,183,moderate
2020-02-02T00:00Z,,182,moderate
2020-02-02T00:30Z,,180,moderate
2020-02-02T01:00Z,,178,moderate
2020-02-02T01:30Z,,176,moderate
2020-02-02T02:00Z,,175,moderate
2020-02-02T02:30Z,,174,moderate
2020-02-02T03:00Z,,175,moderate
2020-02-02T03:30Z,,175,moderate
2020-02-02T04:00Z,,174,moderate
2020-02-02T04:30Z,,173,moderate
2020-02-02T05:00Z,,171,moderate
2020-02-02T05:30Z,,170,moderate
2020-02-02T06:00Z,,170,moderate
2020-02-02T06:30Z,,169,moderate
2020-02-02T07:00Z,,168,moderate
2020-02-02T07:30Z,,166,moderate
2020-02-02T08:00Z,,165,moderate
2020-02-02T08:30Z,,166,moderate
2020-02-02T09:00Z,,166,moderate
2020-02-02T09:30Z,204,168,moderate
2020-02-02T10:00Z,198,169,moderate
2020-02-02T10:30Z,189,169,moderate
2020-02-02T11:00Z,186,168,moderate
2020-02-02T11:30Z,181,167,moderate
2020-02-02T12:00Z,177,165,moderate
2020-02-02T12:30Z,173,163,moderate
2020-02-02T13:00Z,168,159,moderate
2020-02-02T13:30Z,164,154,moderate
2020-02-02T14:00Z,162,150,moderate
2020-02-02T14:30Z,159,147,moderate
2020-02-02T15:00Z,161,145,moderate
2020-02-02T15:30Z,166,143,moderate
2020-02-02T16:00Z,171,141,moderate
2020-02-02T16:30Z,169,140,moderate
2020-02-02T17:00Z,178,141,moderate
2020-02-02T17:30Z,179,143,moderate
2020-02-02T18:00Z,174,146,moderate
2020-02-02T18:30Z,167,152,moderate
2020-02-02T19:00Z,167,158,moderate
2020-02-02T19:30Z,163,164,moderate
2020-02-02T20:00Z,154,166,moderate
2020-02-02T20:30Z,143,164,low
2020-02-02T21:00Z,128,159,low
2020-02-02T21:30Z,114,154,low
2020-02-02T22:00Z,106,149,low
2020-02-02T22:30Z,99,142,low
2020-02-02T23:00Z,100,135,low
2020-02-02T23:30Z,103,128,low
2020-02-03T00:00Z,103,124,low
2020-02-03T00:30Z,103,125,low
2020-02-03T01:00Z,107,129,low
2020-02-03T01:30Z,108,133,low
2020-02-03T02:00Z,111,134,low
2020-02-03T02:30Z,114,132,low
2020-02-03T03:00Z,112,131,low
2020-02-03T03:30Z,111,130,low
2020-02-03T04:00Z,113,130,low
2020-02-03T04:30Z,117,131,low
2020-02-03T05:00Z,124,130,low
2020-02-03T05:30Z,127,129,low
2020-02-03T06:00Z,134,127,low
2020-02-03T06:30Z,156,126,moderate
2020-02-03T07:00Z,167,124,moderate
2020-02-03T07:30Z,174,121,moderate
2020-02-03T08:00Z,173,117,moderate
2020-02-03T08:30Z,171,113,moderate
2020-02-03T09:00Z,168,114,moderate
2020-02-03T09:30Z,165,171,moderate
2020-02-03T10:00Z,161,169,moderate
2020-02-03T10:30Z,153,161,moderate
2020-02-03T11:00Z,149,154,low
2020-02-03T11:30Z,148,148,low
2020-02-03T12:00Z,156,146,moderate
2020-02-03T12:30Z,162,148,moderate
2020-02-03T13:00Z,162,158,moderate
2020-02-03T13:30Z,166,162,moderate
2020-02-03T14:00Z,172,161,moderate
2020-02-03T14:30Z,181,166,moderate
2020-02-03T15:00Z,182,176,moderate
2020-02-03T15:30Z,182,183,moderate
2020-02-03T16:00Z,187,182,moderate
2020-02-03T16:30Z,193,186,moderate
2020-02-03T17:00Z,197,191,moderate
2020-02-03T17:30Z,198,203,moderate
2020-02-03T18:00Z,197,202,moderate
2020-02-03T18:30Z,196,197,moderate
2020-02-03T19:00Z,191,201,moderate
2020-02-03T19:30Z,185,193,moderate
2020-02-03T20:00Z,174,184,moderate
2020-02-03T20:30Z,162,179,moderate
2020-02-03T21:00Z,152,170,moderate
2020-02-03T21:30Z,140,161,low
2020-02-03T22:00Z,125,145,low
2020-02-03T22:30Z,113,129,low
2020-02-03T23:00Z,113,118,low
2020-02-03T23:30Z,122,108,low
2020-02-04T00:00Z,127,117,low
2020-02-04T00:30Z,134,132,low
2020-02-04T01:00Z,126,134,low
2020-02-04T01:30Z,117,141,low
2020-02-04T02:00Z,119,123,low
2020-02-04T02:30Z,120,119,low
2020-02-04T03:00Z,119,121,low
2020-02-04T03:30Z,117,122,low
2020-02-04T04:00Z,119,120,low
2020-02-04T04:30Z,123,118,low
2020-02-04T05:00Z,114,121,low
2020-02-04T05:30Z,112,122,low
2020-02-04T06:00Z,123,111,low
2020-02-04T06:30Z,140,111,low
2020-02-04T07:00Z,154,124,moderate
2020-02-04T07:30Z,163,145,moderate
2020-02-04T08:00Z,165,154,moderate
2020-02-04T08:30Z,169,161,moderate
2020-02-04T09:00Z,170,167,moderate
2020-02-04T09:30Z,169,171,moderate
2020-02-04T10:00Z,163,169,moderate
2020-02-04T10:30Z,163,162,moderate
2020-02-04T11:00Z,166,159,moderate
2020-02-04T11:30Z,168,158,moderate
2020-02-04T12:00Z,173,166,moderate
2020-02-04T12:30Z,178,170,moderate
2020-02-04T13:00Z,181,171,moderate
2020-02-04T13:30Z,186,175,moderate
2020-02-04T14:00Z,190,183,moderate
2020-02-04T14:30Z,198,190,moderate
2020-02-04T15:00Z,204,198,moderate
2020-02-04T15:30Z,214,209,moderate
2020-02-04T16:00Z,229,215,moderate
2020-02-04T16:30Z,239,220,high
2020-02-04T17:00Z,246,234,high
2020-02-04T17:30Z,251,246,high
2020-02-04T18:00Z,249,255,high
2020-02-04T18:30Z,247,258,high
2020-02-04T19:00Z,243,258,high
2020-02-04T19:30Z,242,249,high
2020-02-04T20:00Z,246,239,high
2020-02-04T20:30Z,248,241,high
2020-02-04T21:00Z,241,249,high
2020-02-04T21:30Z,235,246,high
2020-02-04T22:00Z,224,236,moderate
2020-02-04T22:30Z,215,232,moderate
2020-02-04T23:00Z,201,225,moderate
2020-02-04T23:30Z,197,213,moderate
2020-02-05T00:00Z,201,201,moderate
2020-02-05T00:30Z,213,197,moderate
2020-02-05T01:00Z,217,206,moderate
2020-02-05T01:30Z,220,218,moderate
2020-02-05T02:00Z,222,225,moderate
2020-02-05T02:30Z,227,227,moderate
2020-02-05T03:00Z,232,226,high
2020-02-05T03:30Z,234,229,high
2020-02-05T04:00Z,236,232,high
2020-02-05T04:30Z,235,237,high
2020-02-05T05:00Z,232,240,high
2020-02-05T05:30Z,242,237,high
2020-02-05T06:00Z,268,237,high
2020-02-05T06:30Z,297,254,high
2020-02-05T07:00Z,311,289,high
2020-02-05T07:30Z,314,317,high
2020-02-05T08:00Z,309,328,high
2020-02-05T08:30Z,304,321,high
2020-02-05T09:00Z,300,308,high
2020-02-05T09:30Z,298,286,high
2020-02-05T10:00Z,292,288,high
2020-02-05T10:30Z,287,292,high
2020-02-05T11:00Z,282,289,high
2020-02-05T11:30Z,279,284,high
2020-02-05T12:00Z,275,281,high
2020-02-05T12:30Z,275,278,high
2020-02-05T13:00Z,276,281,high
2020-02-05T13:30Z,282,282,high
2020-02-05T14:00Z,287,282,high
2020-02-05T14:30Z,288,287,high
2020-02-05T15:00Z,282,294,high
2020-02-05T15:30Z,283,293,high
2020-02-05T16:00Z,287,283,high
2020-02-05T16:30Z,290,282,high
2020-02-05T17:00Z,293,288,high
2020-02-05T17:30Z,298,289,high
2020-02-05T18:00Z,295,288,high
2020-02-05T18:30Z,299,294,high
2020-02-05T19:00Z,300,293,high
2020-02-05T19:30Z,299,298,high
2020-02-05T20:00Z,303,299,high
2020-02-05T20:30Z,304,300,high
2020-02-05T21:00Z,306,306,high
2020-02-05T21:30Z,302,306,high
2020-02-05T22:00Z,298,312,high
2020-02-05T22:30Z,290,308,high
2020-02-05T23:00Z,266,301,high
2020-02-05T23:30Z,250,288,high
2020-02-06T00:00Z,253,256,high
2020-02-06T00:30Z,256,252,high
2020-02-06T01:00Z,253,252,high
2020-02-06T01:30Z,250,262,high
2020-02-06T02:00Z,250,258,high
2020-02-06T02:30Z,254,256,high
2020-02-06T03:00Z,264,255,high
2020-02-06T03:30Z,265,259,high
2020-02-06T04:00Z,269,267,high
2020-02-06T04:30Z,271,274,high
2020-02-06T05:00Z,273,277,high
2020-02-06T05:30Z,284,280,high
2020-02-06T06:00Z,306,277,high
2020-02-06T06:30Z,324,291,high
2020-02-06T07:00Z,330,316,high
2020-02-06T07:30Z,328,336,high
2020-02-06T08:00Z,327,334,high
2020-02-06T08:30Z,329,332,high
2020-02-06T09:00Z,324,323,high
2020-02-06T09:30Z,317,313,high
2020-02-06T10:00Z,310,304,high
2020-02-06T10:30Z,304,308,high
2020-02-06T11:00Z,302,303,high
2020-02-06T11:30Z,294,299,high
2020-02-06T12:00Z,288,305,high
2020-02-06T12:30Z,283,303,high
2020-02-06T13:00Z,284,294,high
2020-02-06T13:30Z,290,287,high
2020-02-06T14:00Z,294,292,high
2020-02-06T14:30Z,301,296,high
2020-02-06T15:00Z,310,301,high
2020-02-06T15:30Z,325,307,high
2020-02-06T16:00Z,335,319,high
2020-02-06T16:30Z,337,332,high
2020-02-06T17:00Z,334,337,high
2020-02-06T17:30Z,336,335,high
2020-02-06T18:00Z,331,329,high
2020-02-06T18:30Z,331,328,high
2020-02-06T19:00Z,329,327,high
2020-02-06T19:30Z,325,327,high
2020-02-06T20:00Z,325,329,high
2020-02-06T20:30Z,324,325,high
2020-02-06T21:00Z,316,326,high
2020-02-06T21:30Z,308,322,high
2020-02-06T22:00Z,294,313,high
2020-02-06T22:30Z,277,308,high
2020-02-06T23:00Z,260,291,high
2020-02-06T23:30Z,250,269,high
2020-02-07T00:00Z,249,258,high
2020-02-07T00:30Z,247,252,high
2020-02-07T01:00Z,246,242,high
2020-02-07T01:30Z,241,254,high
2020-02-07T02:00Z,244,252,high
2020-02-07T02:30Z,246,243,high
2020-02-07T03:00Z,246,245,high
2020-02-07T03:30Z,244,241,high
2020-02-07T04:00Z,250,242,high
2020-02-07T04:30Z,259,239,high
2020-02-07T05:00Z,252,254,high
2020-02-07T05:30Z,256,258,high
2020-02-07T06:00Z,259,254,high
2020-02-07T06:30Z,264,257,high
2020-02-07T07:00Z,265,261,high
2020-02-07T07:30Z,267,267,high
2020-02-07T08:00Z,260,273,high
2020-02-07T08:30Z,251,274,high
2020-02-07T09:00Z,243,253,high
2020-02-07T09:30Z,235,232,high
2020-02-07T10:00Z,231,230,high
2020-02-07T10:30Z,227,224,moderate
2020-02-07T11:00Z,222,226,moderate
2020-02-07T11:30Z,218,223,moderate
2020-02-07T12:00Z,208,222,moderate
2020-02-07T12:30Z,197,220,moderate
2020-02-07T13:00Z,198,206,moderate
2020-02-07T13:30Z,202,195,moderate
2020-02-07T14:00Z,209,201,moderate
2020-02-07T14:30Z,221,203,moderate
2020-02-07T15:00Z,218,213,moderate
2020-02-07T15:30Z,220,225,moderate
2020-02-07T16:00Z,222,218,moderate
2020-02-07T16:30Z,224,223,moderate
2020-02-07T17:00Z,229,223,moderate
2020-02-07T17:30Z,230,226,high
2020-02-07T18:00Z,226,230,moderate
2020-02-07T18:30Z,219,228,moderate
2020-02-07T19:00Z,212,222,moderate
2020-02-07T19:30Z,206,213,moderate
2020-02-07T20:00Z,199,203,moderate
2020-02-07T20:30Z,194,197,moderate
2020-02-07T21:00Z,181,198,moderate
2020-02-07T21:30Z,165,191,moderate
2020-02-07T22:00Z,150,174,moderate
2020-02-07T22:30Z,139,150,low
2020-02-07T23:00Z,125,142,low
2020-02-07T23:30Z,114,131,low
2020-02-08T00:00Z,112,115,low
2020-02-08T00:30Z,105,110,low
2020-02-08T01:00Z,107,104,low
2020-02-08T01:30Z,102,108,low
2020-02-08T02:00Z,105,106,low
2020-02-08T02:30Z,107,105,low
2020-02-08T03:00Z,110,110,low
2020-02-08T03:30Z,110,113,low
2020-02-08T04:00Z,112,114,low
2020-02-08T04:30Z,117,113,low
2020-02-08T05:00Z,120,114,low
2020-02-08T05:30Z,117,122,low
2020-02-08T06:00Z,115,122,low
2020-02-08T06:30Z,117,118,low
2020-02-08T07:00Z,126,114,low
2020-02-08T07:30Z,136,119,low
2020-02-08T08:00Z,148,127,low
2020-02-08T08:30Z,165,134,moderate
2020-02-08T09:00Z,176,152,moderate
2020-02-08T09:30Z,177,169,moderate
2020-02-08T10:00Z,172,180,moderate
2020-02-08T10:30Z,162,177,moderate
2020-02-08T11:00Z,152,168,moderate
2020-02-08T11:30Z,147,154,low
2020-02-08T12:00Z,137,143,low
2020-02-08T12:30Z,132,139,low
2020-02-08T13:00Z,129,135,low
2020-02-08T13:30Z,126,131,low
2020-02-08T14:00Z,125,128,low
2020-02-08T14:30Z,128,124,low
2020-02-08T15:00Z,135,125,low
2020-02-08T15:30Z,141,131,low
2020-02-08T16:00Z,152,140,moderate
2020-02-08T16:30Z,163,146,moderate
2020-02-08T17:00Z,166,159,moderate
2020-02-08T17:30Z,171,165,moderate
2020-02-08T18:00Z,169,168,moderate
2020-02-08T18:30Z,165,171,moderate
2020-02-08T19:00Z,163,175,moderate
2020-02-08T19:30Z,156,167,moderate
2020-02-08T20:00Z,150,159,moderate
2020-02-08T20:30Z,140,150,low
2020-02-08T21:00Z,135,144,low
2020-02-08T21:30Z,130,131,low
2020-02-08T22:00Z,124,127,low
2020-02-08T22:30Z,113,127,low
2020-02-08T23:00Z,109,122,low
2020-02-08T23:30Z,100,110,low
2020-02-09T00:00Z,100,108,low
2020-02-09T00:30Z,102,99,low
2020-02-09T01:00Z,109,94,low
2020-02-09T01:30Z,113,108,low
2020-02-09T02:00Z,115,113,low
2020-02-09T02:30Z,116,115,low
2020-02-09T03:00Z,116,120,low
2020-02-09T03:30Z,118,117,low
2020-02-09T04:00Z,117,117,low
2020-02-09T04:30Z,117,121,low
2020-02-09T05:00Z,117,117,low
2020-02-09T05:30Z,117,118,low
2020-02-09T06:00Z,116,120,low
2020-02-09T06:30Z,115,117,low
2020-02-09T07:00Z,113,117,low
2020-02-09T07:30Z,110,117,low
2020-02-09T08:00Z,127,110,low
2020-02-09T08:30Z,145,111,low
2020-02-09T09:00Z,154,132,moderate
2020-02-09T09:30Z,171,149,moderate
2020-02-09T10:00Z,194,163,moderate
2020-02-09T10:30Z,202,183,moderate
2020-02-09T11:00Z,203,202,moderate
2020-02-09T11:30Z,202,208,moderate
2020-02-09T12:00Z,205,200,moderate
2020-02-09T12:30Z,209,196,moderate
2020-02-09T13:00Z,211,200,moderate
2020-02-09T13:30Z,205,208,moderate
2020-02-09T14:00Z,194,209,moderate
2020-02-09T14:30Z,192,199,moderate
2020-02-09T15:00Z,189,190,moderate
2020-02-09T15:30Z,185,186,moderate
2020-02-09T16:00Z,184,182,moderate
2020-02-09T16:30Z,185,179,moderate
2020-02-09T17:00Z,183,177,moderate
2020-02-09T17:30Z,184,180,moderate
2020-02-09T18:00Z,182,181,moderate
2020-02-09T18:30Z,180,189,moderate
2020-02-09T19:00Z,174,184,moderate
2020-02-09T19:30Z,170,172,moderate
2020-02-09T20:00Z,165,165,moderate
2020-02-09T20:30Z,155,161,moderate
2020-02-09T21:00Z,138,158,low
2020-02-09T21:30Z,127,141,low
2020-02-09T22:00Z,117,130,low
2020-02-09T22:30Z,113,120,low
2020-02-09T23:00Z,111,114,low
2020-02-09T23:30Z,112,113,low
2020-02-10T00:00Z,115,114,low
2020-02-10T00:30Z,121,117,low
2020-02-10T01:00Z,115,117,low
2020-02-10T01:30Z,110,128,low
2020-02-10T02:00Z,112,117,low
2020-02-10T02:30Z,114,108,low
2020-02-10T03:00Z,114,115,low
2020-02-10T03:30Z,111,118,low
2020-02-10T04:00Z,116,113,low
2020-02-10T04:30Z,119,112,low
2020-02-10T05:00Z,116,118,low
2020-02-10T05:30Z,119,121,low
2020-02-10T06:00Z,126,112,low
2020-02-10T06:30Z,137,122,low
2020-02-10T07:00Z,156,124,moderate
2020-02-10T07:30Z,162,141,moderate
2020-02-10T08:00Z,161,155,moderate
2020-02-10T08:30Z,158,155,moderate
2020-02-10T09:00Z,155,155,moderate
2020-02-10T09:30Z,153,156,moderate
2020-02-10T10:00Z,149,154,low
2020-02-10T10:30Z,154,146,moderate
2020-02-10T11:00Z,157,148,moderate
2020-02-10T11:30Z,159,152,moderate
2020-02-10T12:00Z,161,157,moderate
2020-02-10T12:30Z,162,163,moderate
2020-02-10T13:00Z,164,162,moderate
2020-02-10T13:30Z,170,162,moderate
2020-02-10T14:00Z,174,166,moderate
2020-02-10T14:30Z,174,175,moderate
2020-02-10T15:00Z,174,174,moderate
2020-02-10T15:30Z,179,172,moderate
2020-02-10T16:00Z,189,174,moderate
2020-02-10T16:30Z,197,181,moderate
2020-02-10T17:00Z,195,191,moderate
2020-02-10T17:30Z,194,199,moderate
2020-02-10T18:00Z,193,202,moderate
2020-02-10T18:30Z,190,199,moderate
2020-02-10T19:00Z,187,196,moderate
2020-02-10T19:30Z,183,187,moderate
2020-02-10T20:00Z,180,181,moderate
2020-02-10T20:30Z,177,182,moderate
2020-02-10T21:00Z,168,181,moderate
2020-02-10T21:30Z,151,173,moderate
2020-02-10T22:00Z,136,161,low
2020-02-10T22:30Z,123,142,low
2020-02-10T23:00Z,109,128,low
2020-02-10T23:30Z,101,117,low
2020-02-11T00:00Z,102,103,low
2020-02-11T00:30Z,106,102,low
2020-02-11T01:00Z,109,98,low
2020-02-11T01:30Z,110,113,low
2020-02-11T02:00Z,110,114,low
2020-02-11T02:30Z,108,112,low
2020-02-11T03:00Z,106,111,low
2020-02-11T03:30Z,107,104,low
2020-02-11T04:00Z,108,106,low
2020-02-11T04:30Z,110,106,low
2020-02-11T05:00Z,110,109,low
2020-02-11T05:30Z,112,111,low
2020-02-11T06:00Z,128,111,low
2020-02-11T06:30Z,149,115,low
2020-02-11T07:00Z,167,149,moderate
2020-02-11T07:30Z,174,158,moderate
2020-02-11T08:00Z,174,168,moderate
2020-02-11T08:30Z,169,170,moderate
2020-02-11T09:00Z,165,179,moderate
2020-02-11T09:30Z,161,166,moderate
