Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2019-07-01T00:00Z,112,97,low
2019-07-01T00:30Z,110,113,low
2019-07-01T01:00Z,114,116,low
2019-07-01T01:30Z,119,110,low
2019-07-01T02:00Z,118,118,low
2019-07-01T02:30Z,117,119,low
2019-07-01T03:00Z,116,122,low
2019-07-01T03:30Z,118,120,low
2019-07-01T04:00Z,122,119,low
2019-07-01T04:30Z,131,119,low
2019-07-01T05:00Z,134,126,low
2019-07-01T05:30Z,140,136,low
2019-07-01T06:00Z,139,137,low
2019-07-01T06:30Z,136,143,low
2019-07-01T07:00Z,130,134,low
2019-07-01T07:30Z,131,124,low
2019-07-01T08:00Z,136,119,low
2019-07-01T08:30Z,135,128,low
2019-07-01T09:00Z,133,133,low
2019-07-01T09:30Z,131,131,low
2019-07-01T10:00Z,127,131,low
2019-07-01T10:30Z,123,128,low
2019-07-01T11:00Z,121,120,low
2019-07-01T11:30Z,118,120,low
2019-07-01T12:00Z,115,118,low
2019-07-01T12:30Z,114,115,low
2019-07-01T13:00Z,116,113,low
2019-07-01T13:30Z,122,114,low
2019-07-01T14:00Z,130,117,low
2019-07-01T14:30Z,136,127,low
2019-07-01T15:00Z,144,134,low
2019-07-01T15:30Z,149,140,low
2019-07-01T16:00Z,160,144,moderate
2019-07-01T16:30Z,168,155,moderate
2019-07-01T17:00Z,172,167,moderate
2019-07-01T17:30Z,175,176,moderate
2019-07-01T18:00Z,177,178,moderate
2019-07-01T18:30Z,185,176,moderate
2019-07-01T19:00Z,193,181,moderate
2019-07-01T19:30Z,200,190,moderate
2019-07-01T20:00Z,207,196,moderate
2019-07-01T20:30Z,209,208,moderate
2019-07-01T21:00Z,219,210,moderate
2019-07-01T21:30Z,221,218,moderate
2019-07-01T22:00Z,222,231,moderate
2019-07-01T22:30Z,217,232,moderate
2019-07-01T23:00Z,216,230,moderate
2019-07-01T23:30Z,214,221,moderate
2019-07-02T00:00Z,207,221,moderate
2019-07-02T00:30Z,201,211,moderate
2019-07-02T01:00Z,196,208,moderate
2019-07-02T01:30Z,203,203,moderate
2019-07-02T02:00Z,207,199,moderate
2019-07-02T02:30Z,215,214,moderate
2019-07-02T03:00Z,222,225,moderate
2019-07-02T03:30Z,220,223,moderate
2019-07-02T04:00Z,214,230,moderate
2019-07-02T04:30Z,213,223,moderate
2019-07-02T05:00Z,220,212,moderate
2019-07-02T05:30Z,229,214,moderate
2019-07-02T06:00Z,237,223,moderate
2019-07-02T06:30Z,239,233,moderate
2019-07-02T07:00Z,237,244,moderate
2019-07-02T07:30Z,234,240,moderate
2019-07-02T08:00Z,228,232,moderate
2019-07-02T08:30Z,220,223,moderate
2019-07-02T09:00Z,215,212,moderate
2019-07-02T09:30Z,216,208,moderate
2019-07-02T10:00Z,214,208,moderate
2019-07-02T10:30Z,213,210,moderate
2019-07-02T11:00Z,214,206,moderate
2019-07-02T11:30Z,211,209,moderate
2019-07-02T12:00Z,210,210,moderate
2019-07-02T12:30Z,210,209,moderate
2019-07-02T13:00Z,211,208,moderate
2019-07-02T13:30Z,212,207,moderate
2019-07-02T14:00Z,211,209,moderate
2019-07-02T14:30Z,212,212,moderate
2019-07-02T15:00Z,219,210,moderate
2019-07-02T15:30Z,225,211,moderate
2019-07-02T16:00Z,228,219,moderate
2019-07-02T16:30Z,231,228,moderate
2019-07-02T17:00Z,238,231,moderate
2019-07-02T17:30Z,243,238,moderate
2019-07-02T18:00Z,245,245,moderate
2019-07-02T18:30Z,251,243,moderate
2019-07-02T19:00Z,257,245,moderate
2019-07-02T19:30Z,260,254,high
2019-07-02T20:00Z,267,259,high
2019-07-02T20:30Z,267,264,high
2019-07-02T21:00Z,264,270,high
2019-07-02T21:30Z,261,269,high
2019-07-02T22:00Z,251,267,moderate
2019-07-02T22:30Z,240,265,moderate
2019-07-02T23:00Z,232,251,moderate
2019-07-02T23:30Z,230,233,moderate
2019-07-03T00:00Z,230,227,moderate
2019-07-03T00:30Z,228,232,moderate
2019-07-03T01:00Z,232,234,moderate
2019-07-03T01:30Z,238,232,moderate
2019-07-03T02:00Z,239,239,moderate
2019-07-03T02:30Z,242,246,moderate
2019-07-03T03:00Z,247,245,moderate
2019-07-03T03:30Z,251,245,moderate
2019-07-03T04:00Z,239,253,moderate
2019-07-03T04:30Z,241,256,moderate
2019-07-03T05:00Z,253,240,moderate
2019-07-03T05:30Z,265,244,high
2019-07-03T06:00Z,275,260,high
2019-07-03T06:30Z,281,270,high
