Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2019-06-04T10:00Z,258,258,moderate
2019-06-04T10:30Z,259,261,moderate
2019-06-04T11:00Z,262,258,high
2019-06-04T11:30Z,264,257,high
2019-06-04T12:00Z,264,259,high
2019-06-04T12:30Z,264,260,high
2019-06-04T13:00Z,262,259,high
2019-06-04T13:30Z,260,259,high
2019-06-04T14:00Z,256,258,moderate
2019-06-04T14:30Z,259,257,moderate
2019-06-04T15:00Z,263,254,high
2019-06-04T15:30Z,266,259,high
2019-06-04T16:00Z,266,264,high
2019-06-04T16:30Z,268,266,high
2019-06-04T17:00Z,266,268,high
2019-06-04T17:30Z,266,265,high
2019-06-04T18:00Z,267,265,high
2019-06-04T18:30Z,267,263,high
2019-06-04T19:00Z,265,265,high
2019-06-04T19:30Z,260,265,high
2019-06-04T20:00Z,258,264,moderate
2019-06-04T20:30Z,255,260,moderate
2019-06-04T21:00Z,250,257,moderate
2019-06-04T21:30Z,237,254,moderate
2019-06-04T22:00Z,228,247,moderate
2019-06-04T22:30Z,220,234,moderate
2019-06-04T23:00Z,219,226,moderate
2019-06-04T23:30Z,222,216,moderate
2019-06-05T00:00Z,218,212,moderate
2019-06-05T00:30Z,212,223,moderate
2019-06-05T01:00Z,213,222,moderate
2019-06-05T01:30Z,219,213,moderate
2019-06-05T02:00Z,218,215,moderate
2019-06-05T02:30Z,219,226,moderate
2019-06-05T03:00Z,221,219,moderate
2019-06-05T03:30Z,220,217,moderate
2019-06-05T04:00Z,220,222,moderate
2019-06-05T04:30Z,221,219,moderate
2019-06-05T05:00Z,219,220,moderate
2019-06-05T05:30Z,226,220,moderate
2019-06-05T06:00Z,236,217,moderate
2019-06-05T06:30Z,238,235,moderate
2019-06-05T07:00Z,230,241,moderate
2019-06-05T07:30Z,219,244,moderate
2019-06-05T08:00Z,212,224,moderate
2019-06-05T08:30Z,210,206,moderate
2019-06-05T09:00Z,214,201,moderate
2019-06-05T09:30Z,216,204,moderate
2019-06-05T10:00Z,216,214,moderate
2019-06-05T10:30Z,215,216,moderate
2019-06-05T11:00Z,215,213,moderate
2019-06-05T11:30Z,214,214,moderate
2019-06-05T12:00Z,214,211,moderate
2019-06-05T12:30Z,211,211,moderate
2019-06-05T13:00Z,210,212,moderate
2019-06-05T13:30Z,214,210,moderate
2019-06-05T14:00Z,221,210,moderate
2019-06-05T14:30Z,228,216,moderate
2019-06-05T15:00Z,234,224,moderate
2019-06-05T15:30Z,244,230,moderate
2019-06-05T16:00Z,247,240,moderate
2019-06-05T16:30Z,250,252,moderate
2019-06-05T17:00Z,253,255,moderate
2019-06-05T17:30Z,254,255,moderate
2019-06-05T18:00Z,258,257,moderate
2019-06-05T18:30Z,266,255,high
2019-06-05T19:00Z,269,262,high
2019-06-05T19:30Z,269,270,high
2019-06-05T20:00Z,275,272,high
2019-06-05T20:30Z,276,271,high
2019-06-05T21:00Z,272,277,high
2019-06-05T21:30Z,264,277,high
2019-06-05T22:00Z,253,276,moderate
2019-06-05T22:30Z,244,265,moderate
2019-06-05T23:00Z,241,251,moderate
2019-06-05T23:30Z,241,239,moderate
2019-06-06T00:00Z,245,234,moderate
2019-06-06T00:30Z,249,247,moderate
2019-06-06T01:00Z,246,254,moderate
2019-06-06T01:30Z,242,258,moderate
2019-06-06T02:00Z,240,252,moderate
2019-06-06T02:30Z,236,242,moderate
2019-06-06T03:00Z,232,235,moderate
2019-06-06T03:30Z,229,236,moderate
2019-06-06T04:00Z,224,233,moderate
2019-06-06T04:30Z,220,228,moderate
2019-06-06T05:00Z,230,217,moderate
2019-06-06T05:30Z,238,222,moderate
2019-06-06T06:00Z,245,234,moderate
2019-06-06T06:30Z,248,245,moderate
2019-06-06T07:00Z,242,256,moderate
2019-06-06T07:30Z,237,250,moderate
2019-06-06T08:00Z,237,233,moderate
2019-06-06T08:30Z,232,229,moderate
2019-06-06T09:00Z,221,230,moderate
2019-06-06T09:30Z,220,223,moderate
2019-06-06T10:00Z,215,223,moderate
2019-06-06T10:30Z,204,218,moderate
2019-06-06T11:00Z,195,217,moderate
2019-06-06T11:30Z,198,217,moderate
2019-06-06T12:00Z,206,183,moderate
2019-06-06T12:30Z,202,213,moderate
2019-06-06T13:00Z,200,213,moderate
2019-06-06T13:30Z,198,200,moderate
2019-06-06T14:00Z,199,195,moderate
2019-06-06T14:30Z,197,200,moderate
2019-06-06T15:00Z,201,198,moderate
2019-06-06T15:30Z,208,202,moderate
2019-06-06T16:00Z,217,200,moderate
2019-06-06T16:30Z,223,215,moderate
2019-06-06T17:00Z,229,223,moderate
2019-06-06T17:30Z,236,229,moderate
2019-06-06T18:00Z,242,233,moderate
2019-06-06T18:30Z,245,240,moderate
2019-06-06T19:00Z,250,242,moderate
2019-06-06T19:30Z,255,246,moderate
2019-06-06T20:00Z,261,252,high
2019-06-06T20:30Z,263,259,high
2019-06-06T21:00Z,262,266,high
2019-06-06T21:30Z,255,267,moderate
2019-06-06T22:00Z,244,265,moderate
2019-06-06T22:30Z,231,256,moderate
2019-06-06T23:00Z,225,239,moderate
2019-06-06T23:30Z,218,226,moderate
2019-06-07T00:00Z,214,219,moderate
2019-06-07T00:30Z,211,217,moderate
2019-06-07T01:00Z,208,214,moderate
2019-06-07T01:30Z,208,212,moderate
2019-06-07T02:00Z,211,206,moderate
2019-06-07T02:30Z,215,217,moderate
2019-06-07T03:00Z,214,219,moderate
2019-06-07T03:30Z,208,218,moderate
2019-06-07T04:00Z,208,211,moderate
2019-06-07T04:30Z,212,209,moderate
2019-06-07T05:00Z,217,205,moderate
2019-06-07T05:30Z,229,209,moderate
2019-06-07T06:00Z,242,223,moderate
2019-06-07T06:30Z,249,239,moderate
2019-06-07T07:00Z,247,256,moderate
2019-06-07T07:30Z,243,253,moderate
2019-06-07T08:00Z,240,243,moderate
2019-06-07T08:30Z,235,234,moderate
2019-06-07T09:00Z,230,229,moderate
2019-06-07T09:30Z,227,227,moderate
2019-06-07T10:00Z,227,225,moderate
2019-06-07T10:30Z,229,224,moderate
2019-06-07T11:00Z,226,228,moderate
2019-06-07T11:30Z,222,227,moderate
2019-06-07T12:00Z,214,223,moderate
2019-06-07T12:30Z,211,218,moderate
2019-06-07T13:00Z,211,206,moderate
2019-06-07T13:30Z,208,208,moderate
2019-06-07T14:00Z,200,205,moderate
2019-06-07T14:30Z,195,198,moderate
2019-06-07T15:00Z,199,193,moderate
2019-06-07T15:30Z,205,190,moderate
2019-06-07T16:00Z,204,199,moderate
2019-06-07T16:30Z,205,206,moderate
2019-06-07T17:00Z,208,204,moderate
2019-06-07T17:30Z,209,209,moderate
2019-06-07T18:00Z,211,209,moderate
2019-06-07T18:30Z,209,209,moderate
2019-06-07T19:00Z,207,209,moderate
2019-06-07T19:30Z,206,209,moderate
2019-06-07T20:00Z,208,206,moderate
2019-06-07T20:30Z,204,206,moderate
2019-06-07T21:00Z,207,209,moderate
2019-06-07T21:30Z,203,208,moderate
2019-06-07T22:00Z,195,207,moderate
2019-06-07T22:30Z,176,201,moderate
2019-06-07T23:00Z,161,189,moderate
2019-06-07T23:30Z,155,167,low
2019-06-08T00:00Z,153,160,low
2019-06-08T00:30Z,163,149,moderate
2019-06-08T01:00Z,164,157,moderate
2019-06-08T01:30Z,160,165,moderate
2019-06-08T02:00Z,164,164,moderate
2019-06-08T02:30Z,168,169,moderate
2019-06-08T03:00Z,167,176,moderate
2019-06-08T03:30Z,166,173,moderate
2019-06-08T04:00Z,169,165,moderate
2019-06-08T04:30Z,171,166,moderate
2019-06-08T05:00Z,164,171,moderate
2019-06-08T05:30Z,166,170,moderate
2019-06-08T06:00Z,164,163,moderate
2019-06-08T06:30Z,168,166,moderate
2019-06-08T07:00Z,168,165,moderate
2019-06-08T07:30Z,165,164,moderate
2019-06-08T08:00Z,163,165,moderate
2019-06-08T08:30Z,161,166,moderate
2019-06-08T09:00Z,157,164,low
2019-06-08T09:30Z,156,154,low
2019-06-08T10:00Z,152,150,low
2019-06-08T10:30Z,151,147,low
2019-06-08T11:00Z,147,144,low
2019-06-08T11:30Z,144,140,low
2019-06-08T12:00Z,141,138,low
2019-06-08T12:30Z,140,133,low
2019-06-08T13:00Z,138,130,low
2019-06-08T13:30Z,142,129,low
2019-06-08T14:00Z,141,134,low
2019-06-08T14:30Z,141,134,low
2019-06-08T15:00Z,144,136,low
2019-06-08T15:30Z,154,139,low
2019-06-08T16:00Z,166,151,moderate
2019-06-08T16:30Z,177,167,moderate
2019-06-08T17:00Z,182,180,moderate
2019-06-08T17:30Z,185,183,moderate
2019-06-08T18:00Z,184,185,moderate
2019-06-08T18:30Z,187,185,moderate
2019-06-08T19:00Z,190,184,moderate
2019-06-08T19:30Z,192,188,moderate
2019-06-08T20:00Z,196,192,moderate
2019-06-08T20:30Z,204,194,moderate
2019-06-08T21:00Z,210,199,moderate
2019-06-08T21:30Z,205,208,moderate
2019-06-08T22:00Z,189,211,moderate
2019-06-08T22:30Z,176,203,moderate
2019-06-08T23:00Z,173,183,moderate
2019-06-08T23:30Z,174,168,moderate
2019-06-09T00:00Z,174,159,moderate
2019-06-09T00:30Z,178,168,moderate
2019-06-09T01:00Z,179,174,moderate
2019-06-09T01:30Z,182,174,moderate
2019-06-09T02:00Z,182,186,moderate
2019-06-09T02:30Z,183,191,moderate
2019-06-09T03:00Z,190,181,moderate
2019-06-09T03:30Z,192,186,moderate
2019-06-09T04:00Z,198,194,moderate
2019-06-09T04:30Z,205,195,moderate
2019-06-09T05:00Z,210,199,moderate
2019-06-09T05:30Z,208,208,moderate
2019-06-09T06:00Z,214,211,moderate
2019-06-09T06:30Z,220,212,moderate
2019-06-09T07:00Z,216,222,moderate
2019-06-09T07:30Z,215,229,moderate
2019-06-09T08:00Z,213,218,moderate
2019-06-09T08:30Z,208,212,moderate
2019-06-09T09:00Z,207,208,moderate
2019-06-09T09:30Z,208,202,moderate
2019-06-09T10:00Z,209,198,moderate
2019-06-09T10:30Z,207,206,moderate
2019-06-09T11:00Z,207,200,moderate
2019-06-09T11:30Z,207,193,moderate
2019-06-09T12:00Z,209,199,moderate
2019-06-09T12:30Z,210,212,moderate
2019-06-09T13:00Z,211,211,moderate
2019-06-09T13:30Z,216,208,moderate
2019-06-09T14:00Z,223,212,moderate
2019-06-09T14:30Z,230,220,moderate
2019-06-09T15:00Z,240,231,moderate
2019-06-09T15:30Z,250,237,moderate
2019-06-09T16:00Z,256,251,moderate
2019-06-09T16:30Z,258,260,moderate
2019-06-09T17:00Z,262,261,high
2019-06-09T17:30Z,264,264,high
2019-06-09T18:00Z,268,265,high
2019-06-09T18:30Z,277,266,high
2019-06-09T19:00Z,286,271,high
2019-06-09T19:30Z,290,282,high
2019-06-09T20:00Z,296,289,high
2019-06-09T20:30Z,303,292,high
2019-06-09T21:00Z,302,297,high
2019-06-09T21:30Z,295,305,high
2019-06-09T22:00Z,284,305,high
2019-06-09T22:30Z,277,297,high
2019-06-09T23:00Z,276,283,high
2019-06-09T23:30Z,275,274,high
2019-06-10T00:00Z,276,268,high
2019-06-10T00:30Z,279,278,high
2019-06-10T01:00Z,281,282,high
2019-06-10T01:30Z,284,287,high
2019-06-10T02:00Z,286,286,high
2019-06-10T02:30Z,290,290,high
2019-06-10T03:00Z,288,291,high
2019-06-10T03:30Z,286,288,high
2019-06-10T04:00Z,288,288,high
2019-06-10T04:30Z,288,285,high
2019-06-10T05:00Z,284,286,high
2019-06-10T05:30Z,284,286,high
2019-06-10T06:00Z,288,283,high
2019-06-10T06:30Z,289,288,high
2019-06-10T07:00Z,284,291,high
2019-06-10T07:30Z,281,292,high
2019-06-10T08:00Z,277,276,high
2019-06-10T08:30Z,274,269,high
2019-06-10T09:00Z,271,262,high
2019-06-10T09:30Z,268,264,high
2019-06-10T10:00Z,264,266,high
2019-06-10T10:30Z,264,262,high
2019-06-10T11:00Z,262,258,high
2019-06-10T11:30Z,258,257,moderate
2019-06-10T12:00Z,251,260,moderate
2019-06-10T12:30Z,247,256,moderate
2019-06-10T13:00Z,247,250,moderate
2019-06-10T13:30Z,248,245,moderate
2019-06-10T14:00Z,245,245,moderate
2019-06-10T14:30Z,244,243,moderate
2019-06-10T15:00Z,239,241,moderate
2019-06-10T15:30Z,234,240,moderate
2019-06-10T16:00Z,235,234,moderate
2019-06-10T16:30Z,233,235,moderate
2019-06-10T17:00Z,232,233,moderate
2019-06-10T17:30Z,235,229,moderate
2019-06-10T18:00Z,237,231,moderate
2019-06-10T18:30Z,242,233,moderate
2019-06-10T19:00Z,245,239,moderate
2019-06-10T19:30Z,243,244,moderate
2019-06-10T20:00Z,242,246,moderate
2019-06-10T20:30Z,242,242,moderate
2019-06-10T21:00Z,238,242,moderate
2019-06-10T21:30Z,225,244,moderate
2019-06-10T22:00Z,209,236,moderate
2019-06-10T22:30Z,194,220,moderate
2019-06-10T23:00Z,180,202,moderate
2019-06-10T23:30Z,171,185,moderate
2019-06-11T00:00Z,167,178,moderate
2019-06-11T00:30Z,166,168,moderate
2019-06-11T01:00Z,162,168,moderate
2019-06-11T01:30Z,160,167,moderate
2019-06-11T02:00Z,160,161,moderate
2019-06-11T02:30Z,161,157,moderate
2019-06-11T03:00Z,159,161,low
2019-06-11T03:30Z,148,163,low
2019-06-11T04:00Z,146,154,low
2019-06-11T04:30Z,151,145,low
2019-06-11T05:00Z,179,144,moderate
2019-06-11T05:30Z,206,158,moderate
2019-06-11T06:00Z,223,195,moderate
2019-06-11T06:30Z,225,223,moderate
2019-06-11T07:00Z,214,231,moderate
2019-06-11T07:30Z,211,222,moderate
2019-06-11T08:00Z,211,212,moderate
2019-06-11T08:30Z,212,211,moderate
2019-06-11T09:00Z,212,206,moderate
2019-06-11T09:30Z,210,206,moderate
2019-06-11T10:00Z,202,207,moderate
2019-06-11T10:30Z,202,204,moderate
2019-06-11T11:00Z,202,196,moderate
2019-06-11T11:30Z,204,199,moderate
2019-06-11T12:00Z,206,202,moderate
2019-06-11T12:30Z,209,203,moderate
2019-06-11T13:00Z,212,205,moderate
2019-06-11T13:30Z,216,208,moderate
2019-06-11T14:00Z,218,212,moderate
2019-06-11T14:30Z,219,217,moderate
2019-06-11T15:00Z,221,216,moderate
2019-06-11T15:30Z,218,217,moderate
2019-06-11T16:00Z,211,218,moderate
2019-06-11T16:30Z,210,218,moderate
2019-06-11T17:00Z,212,210,moderate
2019-06-11T17:30Z,215,212,moderate
2019-06-11T18:00Z,216,213,moderate
2019-06-11T18:30Z,214,216,moderate
2019-06-11T19:00Z,218,213,moderate
2019-06-11T19:30Z,217,214,moderate
2019-06-11T20:00Z,221,219,moderate
2019-06-11T20:30Z,223,217,moderate
2019-06-11T21:00Z,223,223,moderate
2019-06-11T21:30Z,213,225,moderate
2019-06-11T22:00Z,184,224,moderate
2019-06-11T22:30Z,161,206,moderate
2019-06-11T23:00Z,149,170,low
2019-06-11T23:30Z,149,147,low
2019-06-12T00:00Z,158,136,low
2019-06-12T00:30Z,168,149,moderate
2019-06-12T01:00Z,166,162,moderate
2019-06-12T01:30Z,160,171,moderate
2019-06-12T02:00Z,160,164,moderate
2019-06-12T02:30Z,159,164,low
2019-06-12T03:00Z,158,168,low
2019-06-12T03:30Z,167,158,moderate
2019-06-12T04:00Z,175,162,moderate
2019-06-12T04:30Z,186,172,moderate
2019-06-12T05:00Z,206,180,moderate
2019-06-12T05:30Z,230,191,moderate
2019-06-12T06:00Z,236,219,moderate
2019-06-12T06:30Z,237,241,moderate
2019-06-12T07:00Z,229,233,moderate
2019-06-12T07:30Z,220,237,moderate
2019-06-12T08:00Z,216,226,moderate
2019-06-12T08:30Z,210,226,moderate
2019-06-12T09:00Z,210,205,moderate
2019-06-12T09:30Z,207,205,moderate
2019-06-12T10:00Z,210,206,moderate
2019-06-12T10:30Z,212,206,moderate
2019-06-12T11:00Z,213,211,moderate
2019-06-12T11:30Z,213,212,moderate
2019-06-12T12:00Z,212,215,moderate
2019-06-12T12:30Z,213,215,moderate
2019-06-12T13:00Z,217,210,moderate
2019-06-12T13:30Z,217,212,moderate
2019-06-12T14:00Z,216,217,moderate
2019-06-12T14:30Z,223,218,moderate
2019-06-12T15:00Z,227,218,moderate
2019-06-12T15:30Z,226,222,moderate
2019-06-12T16:00Z,225,225,moderate
2019-06-12T16:30Z,223,225,moderate
2019-06-12T17:00Z,224,223,moderate
2019-06-12T17:30Z,226,223,moderate
2019-06-12T18:00Z,231,223,moderate
2019-06-12T18:30Z,232,226,moderate
2019-06-12T19:00Z,237,231,moderate
2019-06-12T19:30Z,239,235,moderate
2019-06-12T20:00Z,244,238,moderate
2019-06-12T20:30Z,242,242,moderate
2019-06-12T21:00Z,231,247,moderate
2019-06-12T21:30Z,220,243,moderate
2019-06-12T22:00Z,206,228,moderate
2019-06-12T22:30Z,194,213,moderate
2019-06-12T23:00Z,185,198,moderate
2019-06-12T23:30Z,179,186,moderate
2019-06-13T00:00Z,175,176,moderate
2019-06-13T00:30Z,169,173,moderate
2019-06-13T01:00Z,177,168,moderate
2019-06-13T01:30Z,187,168,moderate
2019-06-13T02:00Z,187,184,moderate
2019-06-13T02:30Z,187,191,moderate
2019-06-13T03:00Z,192,188,moderate
2019-06-13T03:30Z,195,188,moderate
2019-06-13T04:00Z,187,197,moderate
2019-06-13T04:30Z,184,194,moderate
2019-06-13T05:00Z,189,185,moderate
2019-06-13T05:30Z,198,188,moderate
2019-06-13T06:00Z,202,188,moderate
2019-06-13T06:30Z,204,202,moderate
2019-06-13T07:00Z,199,207,moderate
2019-06-13T07:30Z,198,203,moderate
2019-06-13T08:00Z,198,197,moderate
2019-06-13T08:30Z,199,198,moderate
2019-06-13T09:00Z,200,192,moderate
2019-06-13T09:30Z,203,179,moderate
2019-06-13T10:00Z,203,200,moderate
2019-06-13T10:30Z,204,215,moderate
2019-06-13T11:00Z,208,200,moderate
2019-06-13T11:30Z,211,206,moderate
2019-06-13T12:00Z,211,208,moderate
2019-06-13T12:30Z,213,209,moderate
2019-06-13T13:00Z,215,209,moderate
2019-06-13T13:30Z,219,211,moderate
2019-06-13T14:00Z,220,209,moderate
2019-06-13T14:30Z,222,219,moderate
2019-06-13T15:00Z,230,222,moderate
2019-06-13T15:30Z,235,223,moderate
2019-06-13T16:00Z,237,227,moderate
2019-06-13T16:30Z,236,224,moderate
2019-06-13T17:00Z,236,207,moderate
2019-06-13T17:30Z,233,187,moderate
2019-06-13T18:00Z,234,159,moderate
2019-06-13T18:30Z,238,135,moderate
2019-06-13T19:00Z,244,114,moderate
2019-06-13T19:30Z,249,98,moderate
2019-06-13T20:00Z,254,83,moderate
2019-06-13T20:30Z,261,73,high
2019-06-13T21:00Z,264,63,high
2019-06-13T21:30Z,264,54,high
2019-06-13T22:00Z,254,47,moderate
2019-06-13T22:30Z,247,266,moderate
2019-06-13T23:00Z,243,250,moderate
2019-06-13T23:30Z,249,243,moderate
2019-06-14T00:00Z,247,238,moderate
2019-06-14T00:30Z,247,250,moderate
2019-06-14T01:00Z,245,252,moderate
2019-06-14T01:30Z,242,251,moderate
2019-06-14T02:00Z,243,251,moderate
2019-06-14T02:30Z,244,247,moderate
2019-06-14T03:00Z,245,246,moderate
2019-06-14T03:30Z,241,244,moderate
2019-06-14T04:00Z,234,245,moderate
2019-06-14T04:30Z,231,243,moderate
2019-06-14T05:00Z,234,230,moderate
2019-06-14T05:30Z,242,228,moderate
2019-06-14T06:00Z,249,234,moderate
2019-06-14T06:30Z,246,248,moderate
2019-06-14T07:00Z,242,257,moderate
2019-06-14T07:30Z,247,246,moderate
2019-06-14T08:00Z,245,241,moderate
2019-06-14T08:30Z,238,242,moderate
2019-06-14T09:00Z,231,233,moderate
2019-06-14T09:30Z,221,228,moderate
2019-06-14T10:00Z,216,223,moderate
2019-06-14T10:30Z,211,216,moderate
2019-06-14T11:00Z,204,211,moderate
2019-06-14T11:30Z,196,207,moderate
2019-06-14T12:00Z,195,200,moderate
2019-06-14T12:30Z,198,192,moderate
2019-06-14T13:00Z,193,193,moderate
2019-06-14T13:30Z,190,193,moderate
2019-06-14T14:00Z,189,189,moderate
2019-06-14T14:30Z,195,190,moderate
2019-06-14T15:00Z,203,192,moderate
2019-06-14T15:30Z,213,199,moderate
2019-06-14T16:00Z,221,209,moderate
2019-06-14T16:30Z,222,223,moderate
2019-06-14T17:00Z,224,228,moderate
2019-06-14T17:30Z,227,226,moderate
2019-06-14T18:00Z,233,226,moderate
2019-06-14T18:30Z,244,227,moderate
2019-06-14T19:00Z,248,238,moderate
2019-06-14T19:30Z,252,249,moderate
2019-06-14T20:00Z,259,252,moderate
2019-06-14T20:30Z,261,255,high
2019-06-14T21:00Z,258,263,moderate
2019-06-14T21:30Z,250,265,moderate
2019-06-14T22:00Z,241,260,moderate
2019-06-14T22:30Z,229,249,moderate
2019-06-14T23:00Z,215,238,moderate
2019-06-14T23:30Z,206,222,moderate
2019-06-15T00:00Z,212,218,moderate
2019-06-15T00:30Z,220,202,moderate
2019-06-15T01:00Z,221,212,moderate
2019-06-15T01:30Z,227,224,moderate
2019-06-15T02:00Z,229,227,moderate
2019-06-15T02:30Z,231,229,moderate
