Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2021-09-01T00:00Z,158,144,moderate
2021-09-01T00:30Z,158,147,moderate
2021-09-01T01:00Z,162,147,moderate
2021-09-01T01:30Z,164,147,moderate
2021-09-01T02:00Z,168,150,moderate
2021-09-01T02:30Z,167,156,moderate
2021-09-01T03:00Z,169,160,moderate
2021-09-01T03:30Z,166,156,moderate
2021-09-01T04:00Z,163,160,moderate
2021-09-01T04:30Z,169,160,moderate
2021-09-01T05:00Z,176,158,moderate
2021-09-01T05:30Z,173,172,moderate
2021-09-01T06:00Z,192,181,moderate
2021-09-01T06:30Z,211,178,moderate
2021-09-01T07:00Z,216,202,moderate
2021-09-01T07:30Z,218,216,moderate
2021-09-01T08:00Z,218,214,moderate
2021-09-01T08:30Z,219,213,moderate
2021-09-01T09:00Z,217,214,moderate
2021-09-01T09:30Z,218,212,moderate
2021-09-01T10:00Z,219,213,moderate
2021-09-01T10:30Z,217,211,moderate
2021-09-01T11:00Z,218,212,moderate
2021-09-01T11:30Z,215,210,moderate
2021-09-01T12:00Z,216,210,moderate
2021-09-01T12:30Z,217,208,moderate
2021-09-01T13:00Z,216,209,moderate
2021-09-01T13:30Z,214,209,moderate
2021-09-01T14:00Z,215,209,moderate
2021-09-01T14:30Z,216,207,moderate
2021-09-01T15:00Z,217,210,moderate
2021-09-01T15:30Z,222,213,high
2021-09-01T16:00Z,221,212,high
2021-09-01T16:30Z,223,217,high
2021-09-01T17:00Z,230,216,high
2021-09-01T17:30Z,228,219,high
2021-09-01T18:00Z,225,225,high
2021-09-01T18:30Z,229,225,high
2021-09-01T19:00Z,229,222,high
2021-09-01T19:30Z,233,223,high
2021-09-01T20:00Z,235,224,high
2021-09-01T20:30Z,235,223,high
2021-09-01T21:00Z,230,221,high
2021-09-01T21:30Z,224,221,high
2021-09-01T22:00Z,213,212,moderate
2021-09-01T22:30Z,208,205,moderate
2021-09-01T23:00Z,206,201,moderate
2021-09-01T23:30Z,208,199,moderate
2021-09-02T00:00Z,207,204,moderate
2021-09-02T00:30Z,206,203,moderate
2021-09-02T01:00Z,204,198,moderate
2021-09-02T01:30Z,207,199,moderate
2021-09-02T02:00Z,207,193,moderate
2021-09-02T02:30Z,201,202,moderate
2021-09-02T03:00Z,198,201,moderate
2021-09-02T03:30Z,205,199,moderate
2021-09-02T04:00Z,207,190,moderate
2021-09-02T04:30Z,212,196,moderate
2021-09-02T05:00Z,225,201,high
2021-09-02T05:30Z,227,214,high
2021-09-02T06:00Z,240,236,high
2021-09-02T06:30Z,250,241,high
2021-09-02T07:00Z,256,241,high
2021-09-02T07:30Z,259,246,high
2021-09-02T08:00Z,254,252,high
2021-09-02T08:30Z,249,253,high
2021-09-02T09:00Z,249,247,high
2021-09-02T09:30Z,246,242,high
2021-09-02T10:00Z,242,241,high
2021-09-02T10:30Z,247,239,high
2021-09-02T11:00Z,242,236,high
2021-09-02T11:30Z,234,239,high
2021-09-02T12:00Z,234,234,high
2021-09-02T12:30Z,236,226,high
2021-09-02T13:00Z,232,226,high
2021-09-02T13:30Z,230,230,high
2021-09-02T14:00Z,232,227,high
2021-09-02T14:30Z,233,226,high
2021-09-02T15:00Z,235,226,high
2021-09-02T15:30Z,233,226,high
2021-09-02T16:00Z,236,228,high
2021-09-02T16:30Z,239,227,high
2021-09-02T17:00Z,242,231,high
2021-09-02T17:30Z,244,235,high
2021-09-02T18:00Z,250,239,high
2021-09-02T18:30Z,252,240,high
2021-09-02T19:00Z,254,245,high
2021-09-02T19:30Z,255,246,high
2021-09-02T20:00Z,255,247,high
2021-09-02T20:30Z,254,245,high
2021-09-02T21:00Z,249,240,high
2021-09-02T21:30Z,245,234,high
2021-09-02T22:00Z,234,231,high
2021-09-02T22:30Z,230,233,high
2021-09-02T23:00Z,219,223,moderate
2021-09-02T23:30Z,214,222,moderate
2021-09-03T00:00Z,215,214,moderate
2021-09-03T00:30Z,217,207,moderate
2021-09-03T01:00Z,220,209,high
2021-09-03T01:30Z,222,211,high
2021-09-03T02:00Z,222,211,high
2021-09-03T02:30Z,224,214,high
2021-09-03T03:00Z,223,213,high
2021-09-03T03:30Z,223,217,high
2021-09-03T04:00Z,223,220,high
2021-09-03T04:30Z,235,218,high
2021-09-03T05:00Z,248,219,high
2021-09-03T05:30Z,254,237,high
2021-09-03T06:00Z,260,252,high
2021-09-03T06:30Z,258,263,high
2021-09-03T07:00Z,257,259,high
2021-09-03T07:30Z,251,249,high
2021-09-03T08:00Z,247,246,high
2021-09-03T08:30Z,244,241,high
2021-09-03T09:00Z,243,236,high
2021-09-03T09:30Z,243,233,high
2021-09-03T10:00Z,240,232,high
2021-09-03T10:30Z,238,231,high
2021-09-03T11:00Z,238,228,high
