Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2020-05-01T00:00Z,123,139,low
2020-05-01T00:30Z,124,126,low
2020-05-01T01:00Z,123,121,low
2020-05-01T01:30Z,123,126,low
2020-05-01T02:00Z,120,119,low
2020-05-01T02:30Z,120,123,low
2020-05-01T03:00Z,119,126,low
2020-05-01T03:30Z,118,117,low
2020-05-01T04:00Z,115,126,low
2020-05-01T04:30Z,116,121,low
2020-05-01T05:00Z,119,122,low
2020-05-01T05:30Z,126,120,low
2020-05-01T06:00Z,134,126,low
2020-05-01T06:30Z,138,128,low
2020-05-01T07:00Z,140,134,low
2020-05-01T07:30Z,136,139,low
2020-05-01T08:00Z,131,139,low
2020-05-01T08:30Z,134,138,low
2020-05-01T09:00Z,132,131,low
2020-05-01T09:30Z,130,130,low
2020-05-01T10:00Z,131,130,low
2020-05-01T10:30Z,126,128,low
2020-05-01T11:00Z,126,126,low
2020-05-01T11:30Z,127,125,low
2020-05-01T12:00Z,127,123,low
2020-05-01T12:30Z,121,122,low
2020-05-01T13:00Z,117,125,low
2020-05-01T13:30Z,118,122,low
2020-05-01T14:00Z,120,119,low
2020-05-01T14:30Z,122,121,low
2020-05-01T15:00Z,119,124,low
2020-05-01T15:30Z,125,130,low
2020-05-01T16:00Z,134,127,low
2020-05-01T16:30Z,144,118,low
2020-05-01T17:00Z,155,143,moderate
2020-05-01T17:30Z,164,129,moderate
2020-05-01T18:00Z,172,148,moderate
2020-05-01T18:30Z,171,168,moderate
2020-05-01T19:00Z,170,175,moderate
2020-05-01T19:30Z,168,180,moderate
2020-05-01T20:00Z,172,170,moderate
2020-05-01T20:30Z,172,170,moderate
2020-05-01T21:00Z,169,161,moderate
2020-05-01T21:30Z,161,167,moderate
2020-05-01T22:00Z,157,162,moderate
2020-05-01T22:30Z,139,149,low
2020-05-01T23:00Z,135,149,low
2020-05-01T23:30Z,125,148,low
2020-05-02T00:00Z,120,138,low
2020-05-02T00:30Z,116,120,low
2020-05-02T01:00Z,113,120,low
2020-05-02T01:30Z,112,109,low
2020-05-02T02:00Z,112,111,low
2020-05-02T02:30Z,112,111,low
2020-05-02T03:00Z,115,106,low
2020-05-02T03:30Z,116,75,low
2020-05-02T04:00Z,117,111,low
2020-05-02T04:30Z,116,114,low
2020-05-02T05:00Z,118,118,low
2020-05-02T05:30Z,120,113,low
2020-05-02T06:00Z,122,116,low
2020-05-02T06:30Z,121,120,low
2020-05-02T07:00Z,117,122,low
2020-05-02T07:30Z,113,119,low
2020-05-02T08:00Z,113,114,low
2020-05-02T08:30Z,118,110,low
2020-05-02T09:00Z,124,114,low
2020-05-02T09:30Z,129,117,low
2020-05-02T10:00Z,129,125,low
2020-05-02T10:30Z,127,131,low
2020-05-02T11:00Z,129,131,low
2020-05-02T11:30Z,130,124,low
2020-05-02T12:00Z,130,125,low
2020-05-02T12:30Z,125,129,low
2020-05-02T13:00Z,123,129,low
2020-05-02T13:30Z,123,127,low
2020-05-02T14:00Z,128,125,low
2020-05-02T14:30Z,134,128,low
2020-05-02T15:00Z,140,132,low
2020-05-02T15:30Z,154,143,moderate
2020-05-02T16:00Z,172,151,moderate
2020-05-02T16:30Z,186,152,moderate
2020-05-02T17:00Z,194,171,moderate
2020-05-02T17:30Z,197,183,moderate
2020-05-02T18:00Z,199,194,moderate
2020-05-02T18:30Z,204,200,moderate
2020-05-02T19:00Z,206,198,moderate
2020-05-02T19:30Z,212,204,moderate
2020-05-02T20:00Z,214,210,moderate
2020-05-02T20:30Z,218,207,moderate
2020-05-02T21:00Z,218,206,moderate
2020-05-02T21:30Z,216,213,moderate
2020-05-02T22:00Z,214,211,moderate
2020-05-02T22:30Z,203,213,moderate
2020-05-02T23:00Z,201,212,moderate
2020-05-02T23:30Z,191,211,moderate
2020-05-03T00:00Z,187,211,moderate
2020-05-03T00:30Z,188,210,moderate
2020-05-03T01:00Z,188,209,moderate
2020-05-03T01:30Z,186,208,moderate
2020-05-03T02:00Z,187,206,moderate
2020-05-03T02:30Z,187,204,moderate
2020-05-03T03:00Z,186,202,moderate
2020-05-03T03:30Z,184,201,moderate
2020-05-03T04:00Z,186,199,moderate
2020-05-03T04:30Z,183,198,moderate
2020-05-03T05:00Z,182,196,moderate
2020-05-03T05:30Z,183,195,moderate
2020-05-03T06:00Z,183,194,moderate
2020-05-03T06:30Z,183,193,moderate
2020-05-03T07:00Z,185,192,moderate
2020-05-03T07:30Z,188,192,moderate
2020-05-03T08:00Z,186,193,moderate
2020-05-03T08:30Z,189,194,moderate
2020-05-03T09:00Z,191,195,moderate
2020-05-03T09:30Z,192,194,moderate
2020-05-03T10:00Z,190,189,moderate
2020-05-03T10:30Z,190,192,moderate
2020-05-03T11:00Z,188,192,moderate
2020-05-03T11:30Z,185,192,moderate
2020-05-03T12:00Z,183,192,moderate
2020-05-03T12:30Z,184,184,moderate
2020-05-03T13:00Z,186,183,moderate
2020-05-03T13:30Z,192,185,moderate
2020-05-03T14:00Z,198,185,moderate
2020-05-03T14:30Z,202,192,moderate
2020-05-03T15:00Z,207,197,moderate
2020-05-03T15:30Z,213,205,moderate
2020-05-03T16:00Z,215,209,moderate
2020-05-03T16:30Z,216,212,moderate
2020-05-03T17:00Z,219,216,moderate
2020-05-03T17:30Z,219,214,moderate
2020-05-03T18:00Z,221,217,moderate
2020-05-03T18:30Z,223,221,moderate
2020-05-03T19:00Z,223,224,moderate
2020-05-03T19:30Z,225,223,moderate
2020-05-03T20:00Z,222,225,moderate
2020-05-03T20:30Z,220,224,moderate
2020-05-03T21:00Z,218,223,moderate
2020-05-03T21:30Z,212,218,moderate
2020-05-03T22:00Z,204,210,moderate
2020-05-03T22:30Z,193,213,moderate
2020-05-03T23:00Z,183,213,moderate
2020-05-03T23:30Z,181,205,moderate
2020-05-04T00:00Z,180,207,moderate
2020-05-04T00:30Z,180,183,moderate
2020-05-04T01:00Z,181,207,moderate
2020-05-04T01:30Z,181,186,moderate
2020-05-04T02:00Z,180,204,moderate
2020-05-04T02:30Z,179,181,moderate
2020-05-04T03:00Z,177,181,moderate
2020-05-04T03:30Z,174,183,moderate
2020-05-04T04:00Z,169,184,moderate
2020-05-04T04:30Z,165,181,moderate
2020-05-04T05:00Z,165,185,moderate
2020-05-04T05:30Z,168,173,moderate
2020-05-04T06:00Z,174,174,moderate
2020-05-04T06:30Z,178,184,moderate
2020-05-04T07:00Z,178,186,moderate
2020-05-04T07:30Z,177,185,moderate
2020-05-04T08:00Z,183,185,moderate
2020-05-04T08:30Z,178,180,moderate
2020-05-04T09:00Z,162,178,moderate
2020-05-04T09:30Z,157,202,moderate
2020-05-04T10:00Z,154,166,moderate
2020-05-04T10:30Z,154,159,moderate
2020-05-04T11:00Z,155,150,moderate
2020-05-04T11:30Z,155,151,moderate
2020-05-04T12:00Z,152,146,moderate
2020-05-04T12:30Z,147,147,low
2020-05-04T13:00Z,142,144,low
2020-05-04T13:30Z,138,143,low
2020-05-04T14:00Z,136,142,low
2020-05-04T14:30Z,131,140,low
2020-05-04T15:00Z,131,138,low
2020-05-04T15:30Z,135,139,low
2020-05-04T16:00Z,146,139,low
2020-05-04T16:30Z,151,138,moderate
2020-05-04T17:00Z,151,145,moderate
2020-05-04T17:30Z,148,153,low
2020-05-04T18:00Z,148,156,low
2020-05-04T18:30Z,148,157,low
2020-05-04T19:00Z,145,150,low
2020-05-04T19:30Z,144,151,low
2020-05-04T20:00Z,139,145,low
2020-05-04T20:30Z,131,144,low
2020-05-04T21:00Z,125,139,low
2020-05-04T21:30Z,118,134,low
2020-05-04T22:00Z,107,123,low
2020-05-04T22:30Z,101,123,low
2020-05-04T23:00Z,99,115,low
2020-05-04T23:30Z,99,108,low
2020-05-05T00:00Z,98,106,low
2020-05-05T00:30Z,98,105,low
2020-05-05T01:00Z,98,104,low
2020-05-05T01:30Z,98,104,low
2020-05-05T02:00Z,99,103,low
2020-05-05T02:30Z,99,103,low
2020-05-05T03:00Z,101,103,low
2020-05-05T03:30Z,100,104,low
2020-05-05T04:00Z,100,105,low
2020-05-05T04:30Z,103,106,low
2020-05-05T05:00Z,104,108,low
