Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2020-04-02T09:00Z,145,157,low
2020-04-02T09:30Z,138,146,low
2020-04-02T10:00Z,135,138,low
2020-04-02T10:30Z,136,134,low
2020-04-02T11:00Z,142,134,low
2020-04-02T11:30Z,143,139,low
2020-04-02T12:00Z,142,143,low
2020-04-02T12:30Z,137,144,low
2020-04-02T13:00Z,133,141,low
2020-04-02T13:30Z,129,135,low
2020-04-02T14:00Z,126,130,low
2020-04-02T14:30Z,127,127,low
2020-04-02T15:00Z,133,126,low
2020-04-02T15:30Z,142,128,low
2020-04-02T16:00Z,155,136,moderate
2020-04-02T16:30Z,166,150,moderate
2020-04-02T17:00Z,172,163,moderate
2020-04-02T17:30Z,181,173,moderate
2020-04-02T18:00Z,189,181,moderate
2020-04-02T18:30Z,194,188,moderate
2020-04-02T19:00Z,196,194,moderate
2020-04-02T19:30Z,195,197,moderate
2020-04-02T20:00Z,195,195,moderate
2020-04-02T20:30Z,197,198,moderate
2020-04-02T21:00Z,204,196,moderate
2020-04-02T21:30Z,203,199,moderate
2020-04-02T22:00Z,197,208,moderate
2020-04-02T22:30Z,200,201,moderate
2020-04-02T23:00Z,200,198,moderate
2020-04-02T23:30Z,196,198,moderate
2020-04-03T00:00Z,191,191,moderate
2020-04-03T00:30Z,198,194,moderate
2020-04-03T01:00Z,203,194,moderate
2020-04-03T01:30Z,210,204,moderate
2020-04-03T02:00Z,211,207,moderate
2020-04-03T02:30Z,214,215,moderate
2020-04-03T03:00Z,211,218,moderate
2020-04-03T03:30Z,213,215,moderate
2020-04-03T04:00Z,212,209,moderate
2020-04-03T04:30Z,218,213,moderate
2020-04-03T05:00Z,230,211,high
2020-04-03T05:30Z,246,221,high
2020-04-03T06:00Z,264,237,high
2020-04-03T06:30Z,273,255,high
2020-04-03T07:00Z,275,276,high
2020-04-03T07:30Z,273,281,high
2020-04-03T08:00Z,272,278,high
2020-04-03T08:30Z,270,268,high
2020-04-03T09:00Z,266,266,high
2020-04-03T09:30Z,264,264,high
2020-04-03T10:00Z,261,265,high
2020-04-03T10:30Z,252,12,high
2020-04-03T11:00Z,242,257,high
2020-04-03T11:30Z,239,253,high
2020-04-03T12:00Z,239,238,high
2020-04-03T12:30Z,228,240,moderate
2020-04-03T13:00Z,224,238,moderate
2020-04-03T13:30Z,225,229,moderate
2020-04-03T14:00Z,228,223,moderate
2020-04-03T14:30Z,236,222,high
2020-04-03T15:00Z,236,233,high
2020-04-03T15:30Z,240,238,high
2020-04-03T16:00Z,251,237,high
2020-04-03T16:30Z,261,244,high
2020-04-03T17:00Z,267,256,high
2020-04-03T17:30Z,267,262,high
2020-04-03T18:00Z,270,267,high
2020-04-03T18:30Z,274,267,high
2020-04-03T19:00Z,281,269,high
2020-04-03T19:30Z,278,278,high
2020-04-03T20:00Z,275,259,high
2020-04-03T20:30Z,269,282,high
2020-04-03T21:00Z,261,279,high
2020-04-03T21:30Z,256,268,high
2020-04-03T22:00Z,238,260,high
2020-04-03T22:30Z,222,250,moderate
2020-04-03T23:00Z,220,230,moderate
2020-04-03T23:30Z,215,220,moderate
2020-04-04T00:00Z,211,218,moderate
2020-04-04T00:30Z,214,217,moderate
2020-04-04T01:00Z,222,215,moderate
2020-04-04T01:30Z,225,217,moderate
2020-04-04T02:00Z,224,226,moderate
2020-04-04T02:30Z,221,230,moderate
2020-04-04T03:00Z,214,219,moderate
2020-04-04T03:30Z,209,214,moderate
2020-04-04T04:00Z,211,213,moderate
2020-04-04T04:30Z,212,208,moderate
2020-04-04T05:00Z,213,211,moderate
2020-04-04T05:30Z,213,213,moderate
2020-04-04T06:00Z,215,213,moderate
2020-04-04T06:30Z,214,215,moderate
2020-04-04T07:00Z,213,219,moderate
2020-04-04T07:30Z,212,217,moderate
2020-04-04T08:00Z,210,211,moderate
2020-04-04T08:30Z,202,208,moderate
2020-04-04T09:00Z,193,204,moderate
2020-04-04T09:30Z,180,194,moderate
2020-04-04T10:00Z,166,185,moderate
2020-04-04T10:30Z,151,180,moderate
2020-04-04T11:00Z,144,158,low
2020-04-04T11:30Z,138,145,low
2020-04-04T12:00Z,128,141,low
2020-04-04T12:30Z,126,133,low
2020-04-04T13:00Z,127,125,low
2020-04-04T13:30Z,129,126,low
2020-04-04T14:00Z,122,140,low
2020-04-04T14:30Z,121,129,low
2020-04-04T15:00Z,129,122,low
2020-04-04T15:30Z,147,125,low
2020-04-04T16:00Z,171,135,moderate
2020-04-04T16:30Z,184,161,moderate
2020-04-04T17:00Z,196,180,moderate
2020-04-04T17:30Z,201,199,moderate
2020-04-04T18:00Z,201,202,moderate
2020-04-04T18:30Z,194,205,moderate
2020-04-04T19:00Z,195,198,moderate
2020-04-04T19:30Z,189,191,moderate
2020-04-04T20:00Z,180,193,moderate
2020-04-04T20:30Z,168,190,moderate
2020-04-04T21:00Z,150,180,moderate
2020-04-04T21:30Z,132,159,low
2020-04-04T22:00Z,125,142,low
2020-04-04T22:30Z,121,124,low
2020-04-04T23:00Z,119,124,low
2020-04-04T23:30Z,121,120,low
2020-04-05T00:00Z,119,122,low
2020-04-05T00:30Z,122,127,low
2020-04-05T01:00Z,127,126,low
2020-04-05T01:30Z,119,127,low
2020-04-05T02:00Z,120,126,low
2020-04-05T02:30Z,120,120,low
2020-04-05T03:00Z,126,118,low
2020-04-05T03:30Z,125,123,low
2020-04-05T04:00Z,123,129,low
2020-04-05T04:30Z,124,126,low
2020-04-05T05:00Z,126,122,low
2020-04-05T05:30Z,119,125,low
2020-04-05T06:00Z,120,124,low
2020-04-05T06:30Z,119,118,low
2020-04-05T07:00Z,114,120,low
2020-04-05T07:30Z,103,121,low
2020-04-05T08:00Z,94,112,low
2020-04-05T08:30Z,91,100,low
2020-04-05T09:00Z,88,93,low
2020-04-05T09:30Z,84,92,low
2020-04-05T10:00Z,83,85,low
2020-04-05T10:30Z,81,83,low
2020-04-05T11:00Z,81,83,low
2020-04-05T11:30Z,83,84,low
2020-04-05T12:00Z,85,85,low
2020-04-05T12:30Z,78,88,low
2020-04-05T13:00Z,78,87,low
2020-04-05T13:30Z,81,80,low
2020-04-05T14:00Z,84,81,low
2020-04-05T14:30Z,88,85,low
2020-04-05T15:00Z,97,90,low
2020-04-05T15:30Z,107,94,low
2020-04-05T16:00Z,112,104,low
2020-04-05T16:30Z,117,115,low
2020-04-05T17:00Z,114,114,low
2020-04-05T17:30Z,106,117,low
2020-04-05T18:00Z,107,109,low
2020-04-05T18:30Z,107,100,low
2020-04-05T19:00Z,103,105,low
2020-04-05T19:30Z,97,106,low
2020-04-05T20:00Z,87,101,low
2020-04-05T20:30Z,82,96,low
2020-04-05T21:00Z,82,86,low
2020-04-05T21:30Z,82,81,low
2020-04-05T22:00Z,93,87,low
2020-04-05T22:30Z,99,87,low
2020-04-05T23:00Z,102,105,low
2020-04-05T23:30Z,106,107,low
2020-04-06T00:00Z,108,114,low
2020-04-06T00:30Z,107,114,low
2020-04-06T01:00Z,109,114,low
2020-04-06T01:30Z,105,114,low
2020-04-06T02:00Z,105,109,low
2020-04-06T02:30Z,106,107,low
2020-04-06T03:00Z,109,106,low
2020-04-06T03:30Z,110,109,low
2020-04-06T04:00Z,110,111,low
2020-04-06T04:30Z,113,112,low
2020-04-06T05:00Z,110,108,low
2020-04-06T05:30Z,93,118,low
2020-04-06T06:00Z,92,101,low
2020-04-06T06:30Z,94,92,low
2020-04-06T07:00Z,98,90,low
2020-04-06T07:30Z,99,97,low
2020-04-06T08:00Z,98,99,low
2020-04-06T08:30Z,98,93,low
2020-04-06T09:00Z,96,94,low
2020-04-06T09:30Z,97,92,low
2020-04-06T10:00Z,97,93,low
2020-04-06T10:30Z,97,96,low
2020-04-06T11:00Z,102,96,low
2020-04-06T11:30Z,103,100,low
2020-04-06T12:00Z,98,105,low
2020-04-06T12:30Z,93,105,low
2020-04-06T13:00Z,94,97,low
2020-04-06T13:30Z,96,91,low
2020-04-06T14:00Z,102,94,low
2020-04-06T14:30Z,110,100,low
2020-04-06T15:00Z,120,106,low
2020-04-06T15:30Z,138,117,low
2020-04-06T16:00Z,159,129,moderate
2020-04-06T16:30Z,175,150,moderate
2020-04-06T17:00Z,191,171,moderate
2020-04-06T17:30Z,210,191,moderate
2020-04-06T18:00Z,225,204,moderate
2020-04-06T18:30Z,232,230,high
2020-04-06T19:00Z,234,240,high
2020-04-06T19:30Z,233,237,high
2020-04-06T20:00Z,235,238,high
2020-04-06T20:30Z,240,238,high
2020-04-06T21:00Z,244,243,high
2020-04-06T21:30Z,245,245,high
2020-04-06T22:00Z,233,248,high
2020-04-06T22:30Z,224,243,moderate
2020-04-06T23:00Z,221,232,moderate
2020-04-06T23:30Z,219,220,moderate
2020-04-07T00:00Z,217,214,moderate
2020-04-07T00:30Z,218,220,moderate
2020-04-07T01:00Z,222,221,moderate
2020-04-07T01:30Z,221,224,moderate
2020-04-07T02:00Z,223,229,moderate
2020-04-07T02:30Z,225,225,moderate
2020-04-07T03:00Z,228,222,moderate
2020-04-07T03:30Z,229,226,moderate
2020-04-07T04:00Z,231,230,high
2020-04-07T04:30Z,233,230,high
2020-04-07T05:00Z,240,232,high
2020-04-07T05:30Z,248,233,high
2020-04-07T06:00Z,251,243,high
2020-04-07T06:30Z,248,252,high
2020-04-07T07:00Z,241,252,high
2020-04-07T07:30Z,232,241,high
2020-04-07T08:00Z,219,238,moderate
2020-04-07T08:30Z,215,223,moderate
2020-04-07T09:00Z,200,214,moderate
2020-04-07T09:30Z,181,205,moderate
2020-04-07T10:00Z,170,185,moderate
2020-04-07T10:30Z,154,162,moderate
2020-04-07T11:00Z,144,158,low
2020-04-07T11:30Z,137,148,low
2020-04-07T12:00Z,141,137,low
2020-04-07T12:30Z,146,136,low
2020-04-07T13:00Z,143,142,low
2020-04-07T13:30Z,142,146,low
2020-04-07T14:00Z,148,139,low
2020-04-07T14:30Z,156,144,moderate
2020-04-07T15:00Z,158,151,moderate
2020-04-07T15:30Z,163,7,moderate
2020-04-07T16:00Z,180,162,moderate
2020-04-07T16:30Z,196,169,moderate
2020-04-07T17:00Z,206,191,moderate
2020-04-07T17:30Z,213,211,moderate
2020-04-07T18:00Z,212,220,moderate
2020-04-07T18:30Z,215,226,moderate
2020-04-07T19:00Z,220,219,moderate
2020-04-07T19:30Z,214,222,moderate
2020-04-07T20:00Z,216,218,moderate
2020-04-07T20:30Z,213,217,moderate
2020-04-07T21:00Z,215,217,moderate
2020-04-07T21:30Z,210,211,moderate
2020-04-07T22:00Z,190,212,moderate
2020-04-07T22:30Z,180,206,moderate
2020-04-07T23:00Z,177,183,moderate
2020-04-07T23:30Z,179,176,moderate
2020-04-08T00:00Z,184,173,moderate
2020-04-08T00:30Z,193,181,moderate
2020-04-08T01:00Z,202,190,moderate
2020-04-08T01:30Z,204,203,moderate
2020-04-08T02:00Z,202,211,moderate
2020-04-08T02:30Z,202,210,moderate
2020-04-08T03:00Z,206,202,moderate
2020-04-08T03:30Z,208,205,moderate
2020-04-08T04:00Z,209,206,moderate
2020-04-08T04:30Z,216,209,moderate
2020-04-08T05:00Z,230,213,high
2020-04-08T05:30Z,243,224,high
2020-04-08T06:00Z,255,239,high
2020-04-08T06:30Z,263,250,high
2020-04-08T07:00Z,263,263,high
2020-04-08T07:30Z,258,272,high
2020-04-08T08:00Z,254,268,high
2020-04-08T08:30Z,247,264,high
2020-04-08T09:00Z,236,251,high
2020-04-08T09:30Z,224,242,moderate
2020-04-08T10:00Z,217,225,moderate
2020-04-08T10:30Z,206,213,moderate
2020-04-08T11:00Z,200,210,moderate
2020-04-08T11:30Z,195,205,moderate
2020-04-08T12:00Z,194,200,moderate
2020-04-08T12:30Z,194,197,moderate
2020-04-08T13:00Z,195,196,moderate
2020-04-08T13:30Z,197,198,moderate
2020-04-08T14:00Z,204,197,moderate
2020-04-08T14:30Z,210,200,moderate
2020-04-08T15:00Z,223,205,moderate
2020-04-08T15:30Z,241,215,high
2020-04-08T16:00Z,262,230,high
2020-04-08T16:30Z,274,251,high
2020-04-08T17:00Z,279,273,high
2020-04-08T17:30Z,280,289,high
2020-04-08T18:00Z,290,287,high
2020-04-08T18:30Z,297,289,high
2020-04-08T19:00Z,300,299,high
2020-04-08T19:30Z,306,303,high
2020-04-08T20:00Z,308,297,high
2020-04-08T20:30Z,309,306,high
2020-04-08T21:00Z,305,312,high
2020-04-08T21:30Z,292,314,high
2020-04-08T22:00Z,275,307,high
2020-04-08T22:30Z,265,286,high
2020-04-08T23:00Z,263,269,high
2020-04-08T23:30Z,266,258,high
2020-04-09T00:00Z,268,250,high
2020-04-09T00:30Z,270,271,high
2020-04-09T01:00Z,268,275,high
2020-04-09T01:30Z,263,277,high
2020-04-09T02:00Z,262,275,high
2020-04-09T02:30Z,261,265,high
2020-04-09T03:00Z,258,261,high
2020-04-09T03:30Z,255,256,high
2020-04-09T04:00Z,250,255,high
2020-04-09T04:30Z,247,250,high
2020-04-09T05:00Z,256,246,high
2020-04-09T05:30Z,271,245,high
2020-04-09T06:00Z,268,265,high
2020-04-09T06:30Z,258,277,high
2020-04-09T07:00Z,251,266,high
2020-04-09T07:30Z,251,251,high
2020-04-09T08:00Z,243,247,high
2020-04-09T08:30Z,233,244,high
2020-04-09T09:00Z,223,232,moderate
2020-04-09T09:30Z,215,222,moderate
2020-04-09T10:00Z,206,215,moderate
2020-04-09T10:30Z,194,208,moderate
2020-04-09T11:00Z,188,198,moderate
2020-04-09T11:30Z,183,189,moderate
2020-04-09T12:00Z,178,181,moderate
2020-04-09T12:30Z,171,180,moderate
2020-04-09T13:00Z,170,176,moderate
2020-04-09T13:30Z,168,171,moderate
2020-04-09T14:00Z,167,167,moderate
2020-04-09T14:30Z,168,168,moderate
2020-04-09T15:00Z,173,165,moderate
2020-04-09T15:30Z,183,170,moderate
2020-04-09T16:00Z,199,173,moderate
2020-04-09T16:30Z,211,188,moderate
2020-04-09T17:00Z,218,207,moderate
2020-04-09T17:30Z,217,221,moderate
2020-04-09T18:00Z,223,226,moderate
2020-04-09T18:30Z,223,219,moderate
2020-04-09T19:00Z,222,220,moderate
2020-04-09T19:30Z,223,218,moderate
2020-04-09T20:00Z,219,221,moderate
2020-04-09T20:30Z,213,223,moderate
2020-04-09T21:00Z,206,220,moderate
2020-04-09T21:30Z,201,211,moderate
2020-04-09T22:00Z,199,204,moderate
2020-04-09T22:30Z,190,198,moderate
2020-04-09T23:00Z,186,197,moderate
2020-04-09T23:30Z,188,186,moderate
2020-04-10T00:00Z,184,182,moderate
2020-04-10T00:30Z,185,191,moderate
2020-04-10T01:00Z,184,189,moderate
2020-04-10T01:30Z,180,190,moderate
2020-04-10T02:00Z,181,187,moderate
2020-04-10T02:30Z,183,185,moderate
2020-04-10T03:00Z,186,184,moderate
2020-04-10T03:30Z,189,184,moderate
2020-04-10T04:00Z,188,189,moderate
2020-04-10T04:30Z,189,193,moderate
2020-04-10T05:00Z,193,191,moderate
2020-04-10T05:30Z,194,189,moderate
2020-04-10T06:00Z,201,193,moderate
2020-04-10T06:30Z,203,194,moderate
2020-04-10T07:00Z,201,197,moderate
2020-04-10T07:30Z,191,190,moderate
2020-04-10T08:00Z,184,184,moderate
2020-04-10T08:30Z,186,185,moderate
2020-04-10T09:00Z,181,177,moderate
2020-04-10T09:30Z,177,178,moderate
2020-04-10T10:00Z,173,175,moderate
2020-04-10T10:30Z,167,171,moderate
2020-04-10T11:00Z,166,165,moderate
2020-04-10T11:30Z,165,171,moderate
2020-04-10T12:00Z,166,164,moderate
2020-04-10T12:30Z,170,164,moderate
2020-04-10T13:00Z,167,170,moderate
2020-04-10T13:30Z,166,169,moderate
2020-04-10T14:00Z,165,160,moderate
2020-04-10T14:30Z,164,167,moderate
2020-04-10T15:00Z,171,163,moderate
2020-04-10T15:30Z,188,162,moderate
2020-04-10T16:00Z,208,168,moderate
2020-04-10T16:30Z,222,193,moderate
2020-04-10T17:00Z,230,191,high
2020-04-10T17:30Z,232,203,high
2020-04-10T18:00Z,240,249,high
2020-04-10T18:30Z,238,252,high
2020-04-10T19:00Z,238,272,high
2020-04-10T19:30Z,233,253,high
2020-04-10T20:00Z,228,253,moderate
2020-04-10T20:30Z,221,242,moderate
2020-04-10T21:00Z,208,255,moderate
2020-04-10T21:30Z,194,216,moderate
2020-04-10T22:00Z,185,200,moderate
2020-04-10T22:30Z,173,181,moderate
2020-04-10T23:00Z,164,168,moderate
2020-04-10T23:30Z,159,164,moderate
2020-04-11T00:00Z,154,162,moderate
2020-04-11T00:30Z,156,170,moderate
2020-04-11T01:00Z,155,158,moderate
2020-04-11T01:30Z,152,160,moderate
2020-04-11T02:00Z,152,156,moderate
2020-04-11T02:30Z,150,157,moderate
2020-04-11T03:00Z,145,161,low
2020-04-11T03:30Z,144,148,low
2020-04-11T04:00Z,143,147,low
2020-04-11T04:30Z,148,144,low
2020-04-11T05:00Z,153,143,moderate
2020-04-11T05:30Z,146,150,low
2020-04-11T06:00Z,146,152,low
2020-04-11T06:30Z,151,145,moderate
2020-04-11T07:00Z,147,150,low
2020-04-11T07:30Z,145,151,low
2020-04-11T08:00Z,142,149,low
2020-04-11T08:30Z,138,143,low
2020-04-11T09:00Z,131,139,low
2020-04-11T09:30Z,124,134,low
2020-04-11T10:00Z,115,127,low
2020-04-11T10:30Z,107,119,low
2020-04-11T11:00Z,109,109,low
2020-04-11T11:30Z,109,106,low
2020-04-11T12:00Z,112,111,low
2020-04-11T12:30Z,114,112,low
2020-04-11T13:00Z,116,117,low
2020-04-11T13:30Z,120,117,low
2020-04-11T14:00Z,126,118,low
2020-04-11T14:30Z,136,123,low
2020-04-11T15:00Z,142,133,low
2020-04-11T15:30Z,155,145,moderate
2020-04-11T16:00Z,175,149,moderate
2020-04-11T16:30Z,187,166,moderate
2020-04-11T17:00Z,194,187,moderate
2020-04-11T17:30Z,198,197,moderate
2020-04-11T18:00Z,209,204,moderate
2020-04-11T18:30Z,211,205,moderate
2020-04-11T19:00Z,216,207,moderate
2020-04-11T19:30Z,221,210,moderate
2020-04-11T20:00Z,222,217,moderate
2020-04-11T20:30Z,224,222,moderate
2020-04-11T21:00Z,220,228,moderate
2020-04-11T21:30Z,213,230,moderate
2020-04-11T22:00Z,210,219,moderate
2020-04-11T22:30Z,207,217,moderate
2020-04-11T23:00Z,202,212,moderate
2020-04-11T23:30Z,199,206,moderate
2020-04-12T00:00Z,194,203,moderate
2020-04-12T00:30Z,195,195,moderate
2020-04-12T01:00Z,195,190,moderate
2020-04-12T01:30Z,193,200,moderate
2020-04-12T02:00Z,194,198,moderate
2020-04-12T02:30Z,196,194,moderate
2020-04-12T03:00Z,198,195,moderate
2020-04-12T03:30Z,197,196,moderate
2020-04-12T04:00Z,198,198,moderate
2020-04-12T04:30Z,201,197,moderate
2020-04-12T05:00Z,199,198,moderate
2020-04-12T05:30Z,199,199,moderate
2020-04-12T06:00Z,203,198,moderate
2020-04-12T06:30Z,202,202,moderate
2020-04-12T07:00Z,198,205,moderate
2020-04-12T07:30Z,194,204,moderate
2020-04-12T08:00Z,184,201,moderate
2020-04-12T08:30Z,177,191,moderate
2020-04-12T09:00Z,172,176,moderate
2020-04-12T09:30Z,167,171,moderate
2020-04-12T10:00Z,165,167,moderate
2020-04-12T10:30Z,160,162,moderate
2020-04-12T11:00Z,162,160,moderate
2020-04-12T11:30Z,164,164,moderate
2020-04-12T12:00Z,165,164,moderate
2020-04-12T12:30Z,161,167,moderate
2020-04-12T13:00Z,160,168,moderate
2020-04-12T13:30Z,159,162,moderate
2020-04-12T14:00Z,162,160,moderate
2020-04-12T14:30Z,167,159,moderate
2020-04-12T15:00Z,166,164,moderate
2020-04-12T15:30Z,168,169,moderate
2020-04-12T16:00Z,169,167,moderate
2020-04-12T16:30Z,166,171,moderate
2020-04-12T17:00Z,155,175,moderate
2020-04-12T17:30Z,137,166,low
2020-04-12T18:00Z,130,146,low
2020-04-12T18:30Z,122,127,low
2020-04-12T19:00Z,123,120,low
2020-04-12T19:30Z,121,116,low
2020-04-12T20:00Z,108,122,low
2020-04-12T20:30Z,96,116,low
2020-04-12T21:00Z,92,103,low
2020-04-12T21:30Z,90,91,low
2020-04-12T22:00Z,95,90,low
2020-04-12T22:30Z,100,92,low
2020-04-12T23:00Z,101,103,low
2020-04-12T23:30Z,105,105,low
2020-04-13T00:00Z,107,110,low
2020-04-13T00:30Z,108,114,low
2020-04-13T01:00Z,113,113,low
2020-04-13T01:30Z,112,116,low
2020-04-13T02:00Z,113,122,low
2020-04-13T02:30Z,113,116,low
2020-04-13T03:00Z,112,112,low
2020-04-13T03:30Z,113,114,low
2020-04-13T04:00Z,115,111,low
2020-04-13T04:30Z,111,115,low
2020-04-13T05:00Z,106,114,low
2020-04-13T05:30Z,102,110,low
2020-04-13T06:00Z,93,105,low
2020-04-13T06:30Z,85,100,low
2020-04-13T07:00Z,85,88,low
2020-04-13T07:30Z,87,81,low
2020-04-13T08:00Z,85,85,low
2020-04-13T08:30Z,86,84,low
2020-04-13T09:00Z,85,83,low
2020-04-13T09:30Z,83,82,low
2020-04-13T10:00Z,85,83,low
2020-04-13T10:30Z,92,81,low
2020-04-13T11:00Z,95,87,low
2020-04-13T11:30Z,97,95,low
2020-04-13T12:00Z,101,96,low
2020-04-13T12:30Z,99,100,low
2020-04-13T13:00Z,96,104,low
2020-04-13T13:30Z,97,100,low
2020-04-13T14:00Z,102,96,low
2020-04-13T14:30Z,112,97,low
2020-04-13T15:00Z,119,106,low
2020-04-13T15:30Z,136,112,low
2020-04-13T16:00Z,156,122,moderate
2020-04-13T16:30Z,175,6,moderate
2020-04-13T17:00Z,183,167,moderate
2020-04-13T17:30Z,191,190,moderate
2020-04-13T18:00Z,197,196,moderate
2020-04-13T18:30Z,198,197,moderate
2020-04-13T19:00Z,200,198,moderate
2020-04-13T19:30Z,200,202,moderate
2020-04-13T20:00Z,204,201,moderate
2020-04-13T20:30Z,207,202,moderate
2020-04-13T21:00Z,202,213,moderate
2020-04-13T21:30Z,192,210,moderate
2020-04-13T22:00Z,191,200,moderate
2020-04-13T22:30Z,194,192,moderate
2020-04-13T23:00Z,192,199,moderate
2020-04-13T23:30Z,192,196,moderate
2020-04-14T00:00Z,188,195,moderate
2020-04-14T00:30Z,196,192,moderate
2020-04-14T01:00Z,199,191,moderate
2020-04-14T01:30Z,198,203,moderate
2020-04-14T02:00Z,198,204,moderate
2020-04-14T02:30Z,196,201,moderate
2020-04-14T03:00Z,191,196,moderate
2020-04-14T03:30Z,190,193,moderate
2020-04-14T04:00Z,190,191,moderate
2020-04-14T04:30Z,194,191,moderate
2020-04-14T05:00Z,197,190,moderate
2020-04-14T05:30Z,201,198,moderate
2020-04-14T06:00Z,204,202,moderate
2020-04-14T06:30Z,206,203,moderate
2020-04-14T07:00Z,203,204,moderate
2020-04-14T07:30Z,198,203,moderate
2020-04-14T08:00Z,194,200,moderate
2020-04-14T08:30Z,186,194,moderate
2020-04-14T09:00Z,182,185,moderate
2020-04-14T09:30Z,177,177,moderate
2020-04-14T10:00Z,167,174,moderate
2020-04-14T10:30Z,156,170,moderate
2020-04-14T11:00Z,154,161,moderate
2020-04-14T11:30Z,151,156,moderate
2020-04-14T12:00Z,145,153,low
2020-04-14T12:30Z,141,150,low
2020-04-14T13:00Z,140,144,low
2020-04-14T13:30Z,139,140,low
2020-04-14T14:00Z,143,138,low
2020-04-14T14:30Z,150,142,moderate
2020-04-14T15:00Z,159,149,moderate
2020-04-14T15:30Z,172,158,moderate
2020-04-14T16:00Z,194,165,moderate
2020-04-14T16:30Z,214,185,moderate
2020-04-14T17:00Z,225,209,moderate
2020-04-14T17:30Z,226,227,moderate
2020-04-14T18:00Z,230,232,high
2020-04-14T18:30Z,231,231,high
2020-04-14T19:00Z,231,232,high
2020-04-14T19:30Z,226,235,moderate
2020-04-14T20:00Z,228,232,moderate
2020-04-14T20:30Z,226,230,moderate
2020-04-14T21:00Z,220,232,moderate
2020-04-14T21:30Z,212,228,moderate
2020-04-14T22:00Z,197,219,moderate
2020-04-14T22:30Z,179,207,moderate
2020-04-14T23:00Z,174,195,moderate
2020-04-14T23:30Z,176,176,moderate
2020-04-15T00:00Z,176,175,moderate
2020-04-15T00:30Z,181,176,moderate
2020-04-15T01:00Z,183,180,moderate
2020-04-15T01:30Z,177,187,moderate
2020-04-15T02:00Z,176,186,moderate
2020-04-15T02:30Z,174,175,moderate
2020-04-15T03:00Z,173,173,moderate
2020-04-15T03:30Z,175,172,moderate
2020-04-15T04:00Z,172,175,moderate
2020-04-15T04:30Z,171,177,moderate
2020-04-15T05:00Z,176,173,moderate
2020-04-15T05:30Z,184,175,moderate
2020-04-15T06:00Z,186,181,moderate
2020-04-15T06:30Z,181,189,moderate
2020-04-15T07:00Z,176,189,moderate
2020-04-15T07:30Z,170,184,moderate
2020-04-15T08:00Z,168,174,moderate
2020-04-15T08:30Z,160,170,moderate
2020-04-15T09:00Z,154,164,moderate
