Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2021-07-01T00:00Z,180,186,moderate
2021-07-01T00:30Z,180,179,moderate
2021-07-01T01:00Z,183,175,moderate
2021-07-01T01:30Z,183,175,moderate
2021-07-01T02:00Z,181,174,moderate
2021-07-01T02:30Z,183,174,moderate
2021-07-01T03:00Z,180,175,moderate
2021-07-01T03:30Z,180,177,moderate
2021-07-01T04:00Z,178,178,moderate
2021-07-01T04:30Z,178,183,moderate
2021-07-01T05:00Z,187,188,moderate
2021-07-01T05:30Z,196,190,moderate
2021-07-01T06:00Z,206,196,moderate
2021-07-01T06:30Z,218,197,moderate
2021-07-01T07:00Z,225,204,high
2021-07-01T07:30Z,223,216,high
2021-07-01T08:00Z,219,224,moderate
2021-07-01T08:30Z,218,214,moderate
2021-07-01T09:00Z,217,210,moderate
2021-07-01T09:30Z,210,209,moderate
2021-07-01T10:00Z,206,208,moderate
2021-07-01T10:30Z,201,202,moderate
2021-07-01T11:00Z,196,199,moderate
2021-07-01T11:30Z,194,197,moderate
2021-07-01T12:00Z,190,194,moderate
2021-07-01T12:30Z,188,190,moderate
2021-07-01T13:00Z,187,187,moderate
2021-07-01T13:30Z,192,187,moderate
2021-07-01T14:00Z,192,186,moderate
2021-07-01T14:30Z,192,191,moderate
2021-07-01T15:00Z,198,191,moderate
2021-07-01T15:30Z,203,196,moderate
2021-07-01T16:00Z,212,201,moderate
2021-07-01T16:30Z,219,205,moderate
2021-07-01T17:00Z,223,208,high
2021-07-01T17:30Z,232,212,high
2021-07-01T18:00Z,237,216,high
2021-07-01T18:30Z,239,219,high
2021-07-01T19:00Z,244,224,high
2021-07-01T19:30Z,253,227,high
2021-07-01T20:00Z,259,230,high
2021-07-01T20:30Z,260,232,high
2021-07-01T21:00Z,264,233,high
2021-07-01T21:30Z,266,233,high
2021-07-01T22:00Z,261,230,high
2021-07-01T22:30Z,254,224,high
2021-07-01T23:00Z,251,248,high
2021-07-01T23:30Z,251,244,high
2021-07-02T00:00Z,248,236,high
2021-07-02T00:30Z,245,232,high
2021-07-02T01:00Z,244,230,high
2021-07-02T01:30Z,245,217,high
2021-07-02T02:00Z,245,216,high
2021-07-02T02:30Z,245,216,high
2021-07-02T03:00Z,245,241,high
2021-07-02T03:30Z,247,238,high
2021-07-02T04:00Z,247,233,high
2021-07-02T04:30Z,249,229,high
2021-07-02T05:00Z,248,248,high
2021-07-02T05:30Z,245,253,high
2021-07-02T06:00Z,251,248,high
2021-07-02T06:30Z,255,245,high
2021-07-02T07:00Z,252,246,high
2021-07-02T07:30Z,245,245,high
2021-07-02T08:00Z,240,244,high
2021-07-02T08:30Z,235,235,high
2021-07-02T09:00Z,234,232,high
2021-07-02T09:30Z,233,227,high
2021-07-02T10:00Z,230,228,high
2021-07-02T10:30Z,222,227,high
2021-07-02T11:00Z,220,223,high
