Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2023-01-02T01:00Z,136,157,moderate
2023-01-02T01:30Z,129,148,moderate
2023-01-02T02:00Z,127,140,moderate
2023-01-02T02:30Z,127,134,moderate
2023-01-02T03:00Z,122,133,moderate
2023-01-02T03:30Z,120,132,moderate
2023-01-02T04:00Z,120,131,moderate
2023-01-02T04:30Z,123,125,moderate
2023-01-02T05:00Z,125,123,moderate
2023-01-02T05:30Z,119,129,low
2023-01-02T06:00Z,123,137,moderate
2023-01-02T06:30Z,133,130,moderate
2023-01-02T07:00Z,134,131,moderate
2023-01-02T07:30Z,151,143,moderate
2023-01-02T08:00Z,152,150,moderate
2023-01-02T08:30Z,156,161,moderate
2023-01-02T09:00Z,161,161,moderate
2023-01-02T09:30Z,164,160,moderate
2023-01-02T10:00Z,163,166,moderate
2023-01-02T10:30Z,151,165,moderate
2023-01-02T11:00Z,153,168,moderate
2023-01-02T11:30Z,155,155,moderate
2023-01-02T12:00Z,152,153,moderate
2023-01-02T12:30Z,148,159,moderate
2023-01-02T13:00Z,152,157,moderate
2023-01-02T13:30Z,159,155,moderate
2023-01-02T14:00Z,161,158,moderate
2023-01-02T14:30Z,159,167,moderate
2023-01-02T15:00Z,174,171,moderate
2023-01-02T15:30Z,185,166,moderate
2023-01-02T16:00Z,190,185,moderate
2023-01-02T16:30Z,192,203,moderate
2023-01-02T17:00Z,196,200,moderate
2023-01-02T17:30Z,203,196,high
2023-01-02T18:00Z,204,202,high
2023-01-02T18:30Z,205,206,high
2023-01-02T19:00Z,201,205,high
2023-01-02T19:30Z,202,209,high
2023-01-02T20:00Z,207,204,high
2023-01-02T20:30Z,198,207,moderate
2023-01-02T21:00Z,194,209,moderate
2023-01-02T21:30Z,185,196,moderate
2023-01-02T22:00Z,171,190,moderate
2023-01-02T22:30Z,154,182,moderate
2023-01-02T23:00Z,134,171,moderate
2023-01-02T23:30Z,118,156,low
2023-01-03T00:00Z,106,135,low
2023-01-03T00:30Z,100,119,low
2023-01-03T01:00Z,103,106,low
2023-01-03T01:30Z,101,100,low
2023-01-03T02:00Z,95,102,low
2023-01-03T02:30Z,99,103,low
2023-01-03T03:00Z,90,100,low
2023-01-03T03:30Z,90,99,low
2023-01-03T04:00Z,82,91,low
2023-01-03T04:30Z,79,95,low
2023-01-03T05:00Z,72,82,low
2023-01-03T05:30Z,79,80,low
2023-01-03T06:00Z,80,72,low
2023-01-03T06:30Z,80,82,low
2023-01-03T07:00Z,84,74,low
2023-01-03T07:30Z,96,73,low
2023-01-03T08:00Z,106,74,low
2023-01-03T08:30Z,109,93,low
2023-01-03T09:00Z,113,94,low
2023-01-03T09:30Z,115,104,low
2023-01-03T10:00Z,115,98,low
2023-01-03T10:30Z,117,108,low
2023-01-03T11:00Z,118,112,low
2023-01-03T11:30Z,117,117,low
2023-01-03T12:00Z,119,120,low
2023-01-03T12:30Z,119,121,low
2023-01-03T13:00Z,118,120,low
2023-01-03T13:30Z,116,121,low
2023-01-03T14:00Z,122,120,moderate
2023-01-03T14:30Z,123,122,moderate
2023-01-03T15:00Z,128,131,moderate
2023-01-03T15:30Z,132,123,moderate
2023-01-03T16:00Z,134,121,moderate
2023-01-03T16:30Z,132,123,moderate
2023-01-03T17:00Z,131,130,moderate
2023-01-03T17:30Z,131,125,moderate
2023-01-03T18:00Z,131,121,moderate
2023-01-03T18:30Z,128,123,moderate
2023-01-03T19:00Z,121,126,moderate
2023-01-03T19:30Z,105,116,low
2023-01-03T20:00Z,92,112,low
2023-01-03T20:30Z,80,91,low
2023-01-03T21:00Z,73,87,low
2023-01-03T21:30Z,74,73,low
2023-01-03T22:00Z,63,63,low
2023-01-03T22:30Z,72,70,low
2023-01-03T23:00Z,66,55,low
2023-01-03T23:30Z,66,63,low
2023-01-04T00:00Z,61,69,low
2023-01-04T00:30Z,64,88,low
2023-01-04T01:00Z,71,77,low
2023-01-04T01:30Z,72,70,low
2023-01-04T02:00Z,68,65,low
2023-01-04T02:30Z,67,64,low
2023-01-04T03:00Z,59,68,low
2023-01-04T03:30Z,55,81,low
2023-01-04T04:00Z,55,70,low
2023-01-04T04:30Z,53,55,low
2023-01-04T05:00Z,52,54,low
2023-01-04T05:30Z,57,54,low
2023-01-04T06:00Z,60,52,low
2023-01-04T06:30Z,60,58,low
2023-01-04T07:00Z,60,62,low
2023-01-04T07:30Z,63,62,low
2023-01-04T08:00Z,66,60,low
2023-01-04T08:30Z,66,64,low
2023-01-04T09:00Z,65,65,low
2023-01-04T09:30Z,65,65,low
2023-01-04T10:00Z,63,57,low
2023-01-04T10:30Z,62,59,low
2023-01-04T11:00Z,59,60,low
2023-01-04T11:30Z,55,62,low
2023-01-04T12:00Z,53,62,low
2023-01-04T12:30Z,56,56,low
2023-01-04T13:00Z,57,49,low
2023-01-04T13:30Z,55,65,low
2023-01-04T14:00Z,56,55,low
2023-01-04T14:30Z,59,56,low
2023-01-04T15:00Z,62,52,low
2023-01-04T15:30Z,66,55,low
2023-01-04T16:00Z,76,58,low
2023-01-04T16:30Z,85,71,low
2023-01-04T17:00Z,85,80,low
2023-01-04T17:30Z,90,77,low
2023-01-04T18:00Z,92,85,low
2023-01-04T18:30Z,90,79,low
2023-01-04T19:00Z,88,88,low
2023-01-04T19:30Z,86,77,low
2023-01-04T20:00Z,78,80,low
2023-01-04T20:30Z,75,85,low
2023-01-04T21:00Z,70,80,low
2023-01-04T21:30Z,59,73,low
2023-01-04T22:00Z,55,66,low
2023-01-04T22:30Z,51,56,low
2023-01-04T23:00Z,55,47,low
2023-01-04T23:30Z,65,46,low
2023-01-05T00:00Z,63,58,low
2023-01-05T00:30Z,64,59,low
2023-01-05T01:00Z,70,58,low
2023-01-05T01:30Z,69,63,low
2023-01-05T02:00Z,69,63,low
2023-01-05T02:30Z,70,70,low
2023-01-05T03:00Z,71,69,low
2023-01-05T03:30Z,72,73,low
2023-01-05T04:00Z,74,68,low
2023-01-05T04:30Z,77,76,low
2023-01-05T05:00Z,88,79,low
2023-01-05T05:30Z,88,82,low
2023-01-05T06:00Z,98,94,low
2023-01-05T06:30Z,109,94,low
2023-01-05T07:00Z,130,109,moderate
2023-01-05T07:30Z,140,131,moderate
2023-01-05T08:00Z,151,139,moderate
2023-01-05T08:30Z,154,147,moderate
2023-01-05T09:00Z,160,157,moderate
2023-01-05T09:30Z,161,158,moderate
2023-01-05T10:00Z,162,156,moderate
2023-01-05T10:30Z,167,158,moderate
2023-01-05T11:00Z,158,154,moderate
2023-01-05T11:30Z,149,163,moderate
2023-01-05T12:00Z,145,156,moderate
2023-01-05T12:30Z,141,144,moderate
2023-01-05T13:00Z,134,130,moderate
2023-01-05T13:30Z,130,132,moderate
2023-01-05T14:00Z,122,122,moderate
2023-01-05T14:30Z,127,129,moderate
2023-01-05T15:00Z,120,123,moderate
2023-01-05T15:30Z,114,116,low
2023-01-05T16:00Z,115,117,low
2023-01-05T16:30Z,119,113,low
2023-01-05T17:00Z,125,116,moderate
2023-01-05T17:30Z,123,110,moderate
2023-01-05T18:00Z,121,109,moderate
2023-01-05T18:30Z,117,118,low
2023-01-05T19:00Z,113,105,low
2023-01-05T19:30Z,96,111,low
2023-01-05T20:00Z,86,108,low
2023-01-05T20:30Z,67,92,low
2023-01-05T21:00Z,59,83,low
2023-01-05T21:30Z,53,70,low
2023-01-05T22:00Z,49,51,low
2023-01-05T22:30Z,56,52,low
2023-01-05T23:00Z,53,47,low
2023-01-05T23:30Z,57,57,low
2023-01-06T00:00Z,58,53,low
2023-01-06T00:30Z,62,54,low
2023-01-06T01:00Z,66,55,low
2023-01-06T01:30Z,58,67,low
2023-01-06T02:00Z,58,69,low
2023-01-06T02:30Z,62,57,low
2023-01-06T03:00Z,63,55,low
2023-01-06T03:30Z,67,61,low
2023-01-06T04:00Z,60,59,low
2023-01-06T04:30Z,55,57,low
2023-01-06T05:00Z,57,59,low
2023-01-06T05:30Z,62,54,low
2023-01-06T06:00Z,67,64,low
2023-01-06T06:30Z,71,67,low
2023-01-06T07:00Z,79,67,low
2023-01-06T07:30Z,80,70,low
2023-01-06T08:00Z,87,76,low
2023-01-06T08:30Z,89,76,low
2023-01-06T09:00Z,93,84,low
2023-01-06T09:30Z,90,111,low
2023-01-06T10:00Z,90,85,low
2023-01-06T10:30Z,93,81,low
2023-01-06T11:00Z,90,88,low
2023-01-06T11:30Z,90,90,low
2023-01-06T12:00Z,88,91,low
2023-01-06T12:30Z,90,90,low
2023-01-06T13:00Z,94,89,low
2023-01-06T13:30Z,96,94,low
2023-01-06T14:00Z,97,101,low
2023-01-06T14:30Z,105,114,low
2023-01-06T15:00Z,113,108,low
2023-01-06T15:30Z,122,124,moderate
2023-01-06T16:00Z,130,123,moderate
2023-01-06T16:30Z,134,126,moderate
2023-01-06T17:00Z,136,136,moderate
2023-01-06T17:30Z,137,137,moderate
2023-01-06T18:00Z,131,131,moderate
2023-01-06T18:30Z,129,122,moderate
2023-01-06T19:00Z,116,111,low
2023-01-06T19:30Z,107,113,low
2023-01-06T20:00Z,87,104,low
2023-01-06T20:30Z,76,107,low
2023-01-06T21:00Z,70,83,low
2023-01-06T21:30Z,66,69,low
2023-01-06T22:00Z,62,51,low
2023-01-06T22:30Z,52,59,low
2023-01-06T23:00Z,49,52,low
2023-01-06T23:30Z,55,53,low
2023-01-07T00:00Z,51,46,low
2023-01-07T00:30Z,56,50,low
2023-01-07T01:00Z,61,52,low
2023-01-07T01:30Z,59,54,low
2023-01-07T02:00Z,51,55,low
2023-01-07T02:30Z,54,56,low
2023-01-07T03:00Z,51,57,low
2023-01-07T03:30Z,52,61,low
2023-01-07T04:00Z,53,53,low
2023-01-07T04:30Z,61,53,low
2023-01-07T05:00Z,60,53,low
2023-01-07T05:30Z,61,59,low
2023-01-07T06:00Z,66,60,low
2023-01-07T06:30Z,62,60,low
2023-01-07T07:00Z,67,69,low
2023-01-07T07:30Z,56,61,low
2023-01-07T08:00Z,65,60,low
2023-01-07T08:30Z,63,54,low
2023-01-07T09:00Z,78,62,low
2023-01-07T09:30Z,79,58,low
2023-01-07T10:00Z,79,70,low
2023-01-07T10:30Z,78,75,low
2023-01-07T11:00Z,74,74,low
2023-01-07T11:30Z,72,72,low
2023-01-07T12:00Z,73,69,low
2023-01-07T12:30Z,72,66,low
2023-01-07T13:00Z,69,67,low
2023-01-07T13:30Z,69,63,low
2023-01-07T14:00Z,67,64,low
2023-01-07T14:30Z,67,63,low
2023-01-07T15:00Z,65,61,low
2023-01-07T15:30Z,67,59,low
2023-01-07T16:00Z,63,59,low
2023-01-07T16:30Z,61,62,low
2023-01-07T17:00Z,67,59,low
2023-01-07T17:30Z,71,58,low
2023-01-07T18:00Z,70,58,low
2023-01-07T18:30Z,68,64,low
2023-01-07T19:00Z,63,62,low
2023-01-07T19:30Z,56,122,low
2023-01-07T20:00Z,53,59,low
2023-01-07T20:30Z,61,52,low
2023-01-07T21:00Z,56,39,low
2023-01-07T21:30Z,63,52,low
2023-01-07T22:00Z,63,49,low
2023-01-07T22:30Z,71,60,low
2023-01-07T23:00Z,71,59,low
2023-01-07T23:30Z,70,71,low
2023-01-08T00:00Z,61,69,low
2023-01-08T00:30Z,59,72,low
2023-01-08T01:00Z,64,70,low
2023-01-08T01:30Z,64,58,low
2023-01-08T02:00Z,61,57,low
2023-01-08T02:30Z,70,67,low
2023-01-08T03:00Z,72,59,low
2023-01-08T03:30Z,72,70,low
2023-01-08T04:00Z,65,62,low
2023-01-08T04:30Z,63,69,low
2023-01-08T05:00Z,63,65,low
2023-01-08T05:30Z,61,62,low
2023-01-08T06:00Z,62,65,low
2023-01-08T06:30Z,75,62,low
2023-01-08T07:00Z,76,62,low
2023-01-08T07:30Z,58,78,low
2023-01-08T08:00Z,58,74,low
2023-01-08T08:30Z,55,57,low
2023-01-08T09:00Z,61,58,low
2023-01-08T09:30Z,56,57,low
2023-01-08T10:00Z,61,62,low
2023-01-08T10:30Z,56,53,low
2023-01-08T11:00Z,53,57,low
2023-01-08T11:30Z,55,56,low
2023-01-08T12:00Z,59,51,low
2023-01-08T12:30Z,64,54,low
2023-01-08T13:00Z,66,57,low
2023-01-08T13:30Z,61,61,low
2023-01-08T14:00Z,64,67,low
2023-01-08T14:30Z,66,62,low
2023-01-08T15:00Z,66,64,low
2023-01-08T15:30Z,68,68,low
2023-01-08T16:00Z,76,69,low
2023-01-08T16:30Z,89,71,low
2023-01-08T17:00Z,98,80,low
2023-01-08T17:30Z,102,91,low
2023-01-08T18:00Z,101,95,low
2023-01-08T18:30Z,94,98,low
2023-01-08T19:00Z,93,97,low
2023-01-08T19:30Z,89,95,low
2023-01-08T20:00Z,86,91,low
2023-01-08T20:30Z,81,80,low
2023-01-08T21:00Z,75,83,low
2023-01-08T21:30Z,79,78,low
2023-01-08T22:00Z,72,75,low
2023-01-08T22:30Z,65,76,low
2023-01-08T23:00Z,67,66,low
2023-01-08T23:30Z,61,70,low
2023-01-09T00:00Z,62,65,low
2023-01-09T00:30Z,66,62,low
2023-01-09T01:00Z,68,59,low
2023-01-09T01:30Z,71,63,low
2023-01-09T02:00Z,71,65,low
2023-01-09T02:30Z,71,66,low
2023-01-09T03:00Z,69,60,low
2023-01-09T03:30Z,62,58,low
2023-01-09T04:00Z,61,56,low
2023-01-09T04:30Z,60,55,low
2023-01-09T05:00Z,58,54,low
2023-01-09T05:30Z,69,56,low
2023-01-09T06:00Z,72,53,low
2023-01-09T06:30Z,74,54,low
2023-01-09T07:00Z,90,69,low
2023-01-09T07:30Z,94,70,low
2023-01-09T08:00Z,104,90,low
2023-01-09T08:30Z,104,85,low
2023-01-09T09:00Z,98,99,low
2023-01-09T09:30Z,96,79,low
2023-01-09T10:00Z,89,79,low
2023-01-09T10:30Z,86,76,low
2023-01-09T11:00Z,86,69,low
2023-01-09T11:30Z,88,71,low
2023-01-09T12:00Z,84,70,low
2023-01-09T12:30Z,81,77,low
2023-01-09T13:00Z,78,71,low
2023-01-09T13:30Z,84,62,low
2023-01-09T14:00Z,85,68,low
2023-01-09T14:30Z,86,115,low
2023-01-09T15:00Z,90,74,low
2023-01-09T15:30Z,98,72,low
2023-01-09T16:00Z,108,92,low
2023-01-09T16:30Z,109,95,low
2023-01-09T17:00Z,110,98,low
2023-01-09T17:30Z,107,113,low
2023-01-09T18:00Z,110,104,low
2023-01-09T18:30Z,108,100,low
2023-01-09T19:00Z,107,101,low
2023-01-09T19:30Z,111,93,low
2023-01-09T20:00Z,105,97,low
2023-01-09T20:30Z,95,95,low
2023-01-09T21:00Z,86,90,low
2023-01-09T21:30Z,80,88,low
2023-01-09T22:00Z,72,85,low
2023-01-09T22:30Z,60,86,low
2023-01-09T23:00Z,52,92,low
2023-01-09T23:30Z,53,102,low
2023-01-10T00:00Z,58,54,low
2023-01-10T00:30Z,62,54,low
2023-01-10T01:00Z,67,61,low
2023-01-10T01:30Z,63,62,low
2023-01-10T02:00Z,64,70,low
2023-01-10T02:30Z,71,76,low
2023-01-10T03:00Z,73,68,low
2023-01-10T03:30Z,72,60,low
2023-01-10T04:00Z,76,62,low
2023-01-10T04:30Z,74,68,low
2023-01-10T05:00Z,69,73,low
2023-01-10T05:30Z,69,74,low
2023-01-10T06:00Z,71,67,low
2023-01-10T06:30Z,80,68,low
2023-01-10T07:00Z,98,73,low
2023-01-10T07:30Z,108,84,low
2023-01-10T08:00Z,110,93,low
2023-01-10T08:30Z,101,97,low
2023-01-10T09:00Z,96,102,low
2023-01-10T09:30Z,96,92,low
2023-01-10T10:00Z,92,92,low
2023-01-10T10:30Z,91,90,low
2023-01-10T11:00Z,95,93,low
2023-01-10T11:30Z,97,93,low
2023-01-10T12:00Z,97,93,low
2023-01-10T12:30Z,99,94,low
2023-01-10T13:00Z,99,98,low
2023-01-10T13:30Z,96,95,low
2023-01-10T14:00Z,91,98,low
2023-01-10T14:30Z,90,99,low
2023-01-10T15:00Z,85,98,low
2023-01-10T15:30Z,84,93,low
2023-01-10T16:00Z,83,85,low
2023-01-10T16:30Z,86,94,low
2023-01-10T17:00Z,86,83,low
2023-01-10T17:30Z,86,84,low
2023-01-10T18:00Z,84,84,low
2023-01-10T18:30Z,79,83,low
2023-01-10T19:00Z,76,84,low
2023-01-10T19:30Z,77,80,low
2023-01-10T20:00Z,67,70,low
2023-01-10T20:30Z,63,71,low
2023-01-10T21:00Z,62,59,low
2023-01-10T21:30Z,68,59,low
2023-01-10T22:00Z,62,54,low
2023-01-10T22:30Z,65,64,low
2023-01-10T23:00Z,58,55,low
2023-01-10T23:30Z,77,64,low
2023-01-11T00:00Z,79,55,low
2023-01-11T00:30Z,78,67,low
2023-01-11T01:00Z,79,67,low
2023-01-11T01:30Z,66,71,low
2023-01-11T02:00Z,62,64,low
2023-01-11T02:30Z,71,62,low
2023-01-11T03:00Z,68,57,low
2023-01-11T03:30Z,61,62,low
2023-01-11T04:00Z,61,55,low
2023-01-11T04:30Z,69,73,low
2023-01-11T05:00Z,78,60,low
2023-01-11T05:30Z,75,69,low
2023-01-11T06:00Z,81,68,low
2023-01-11T06:30Z,75,73,low
2023-01-11T07:00Z,81,89,low
2023-01-11T07:30Z,70,88,low
2023-01-11T08:00Z,74,74,low
2023-01-11T08:30Z,68,63,low
2023-01-11T09:00Z,71,72,low
2023-01-11T09:30Z,72,66,low
2023-01-11T10:00Z,62,70,low
2023-01-11T10:30Z,58,73,low
2023-01-11T11:00Z,58,63,low
2023-01-11T11:30Z,54,58,low
2023-01-11T12:00Z,55,58,low
2023-01-11T12:30Z,59,56,low
2023-01-11T13:00Z,67,56,low
2023-01-11T13:30Z,69,59,low
2023-01-11T14:00Z,71,66,low
2023-01-11T14:30Z,74,67,low
2023-01-11T15:00Z,67,64,low
2023-01-11T15:30Z,66,63,low
2023-01-11T16:00Z,76,62,low
2023-01-11T16:30Z,84,66,low
2023-01-11T17:00Z,90,72,low
2023-01-11T17:30Z,94,73,low
2023-01-11T18:00Z,91,75,low
2023-01-11T18:30Z,91,77,low
2023-01-11T19:00Z,92,74,low
2023-01-11T19:30Z,89,72,low
2023-01-11T20:00Z,82,72,low
2023-01-11T20:30Z,79,73,low
2023-01-11T21:00Z,70,73,low
2023-01-11T21:30Z,63,74,low
2023-01-11T22:00Z,64,67,low
2023-01-11T22:30Z,63,71,low
2023-01-11T23:00Z,64,63,low
2023-01-11T23:30Z,62,68,low
2023-01-12T00:00Z,57,66,low
2023-01-12T00:30Z,59,96,low
2023-01-12T01:00Z,66,55,low
2023-01-12T01:30Z,63,60,low
2023-01-12T02:00Z,64,62,low
2023-01-12T02:30Z,60,71,low
2023-01-12T03:00Z,58,64,low
2023-01-12T03:30Z,65,58,low
2023-01-12T04:00Z,66,57,low
2023-01-12T04:30Z,61,68,low
2023-01-12T05:00Z,63,72,low
2023-01-12T05:30Z,72,63,low
2023-01-12T06:00Z,73,64,low
2023-01-12T06:30Z,75,69,low
2023-01-12T07:00Z,82,68,low
2023-01-12T07:30Z,86,74,low
2023-01-12T08:00Z,101,78,low
2023-01-12T08:30Z,109,89,low
2023-01-12T09:00Z,109,97,low
2023-01-12T09:30Z,111,102,low
2023-01-12T10:00Z,105,101,low
2023-01-12T10:30Z,101,102,low
2023-01-12T11:00Z,100,98,low
2023-01-12T11:30Z,94,96,low
2023-01-12T12:00Z,91,93,low
2023-01-12T12:30Z,86,96,low
2023-01-12T13:00Z,79,88,low
2023-01-12T13:30Z,78,77,low
2023-01-12T14:00Z,74,76,low
2023-01-12T14:30Z,70,77,low
2023-01-12T15:00Z,69,76,low
2023-01-12T15:30Z,69,69,low
2023-01-12T16:00Z,70,68,low
2023-01-12T16:30Z,74,73,low
2023-01-12T17:00Z,81,72,low
2023-01-12T17:30Z,83,72,low
2023-01-12T18:00Z,85,81,low
2023-01-12T18:30Z,84,85,low
2023-01-12T19:00Z,82,79,low
2023-01-12T19:30Z,79,76,low
2023-01-12T20:00Z,69,75,low
2023-01-12T20:30Z,66,81,low
2023-01-12T21:00Z,69,74,low
2023-01-12T21:30Z,68,66,low
2023-01-12T22:00Z,64,66,low
2023-01-12T22:30Z,69,65,low
2023-01-12T23:00Z,66,62,low
2023-01-12T23:30Z,59,64,low
2023-01-13T00:00Z,60,62,low
2023-01-13T00:30Z,65,55,low
2023-01-13T01:00Z,68,55,low
2023-01-13T01:30Z,67,57,low
2023-01-13T02:00Z,65,53,low
2023-01-13T02:30Z,60,55,low
2023-01-13T03:00Z,54,59,low
2023-01-13T03:30Z,62,60,low
2023-01-13T04:00Z,57,54,low
2023-01-13T04:30Z,55,61,low
2023-01-13T05:00Z,57,55,low
2023-01-13T05:30Z,58,60,low
2023-01-13T06:00Z,69,54,low
2023-01-13T06:30Z,71,56,low
2023-01-13T07:00Z,78,67,low
2023-01-13T07:30Z,69,67,low
2023-01-13T08:00Z,79,77,low
2023-01-13T08:30Z,73,66,low
2023-01-13T09:00Z,76,77,low
2023-01-13T09:30Z,76,72,low
2023-01-13T10:00Z,76,71,low
2023-01-13T10:30Z,75,73,low
2023-01-13T11:00Z,71,74,low
2023-01-13T11:30Z,71,74,low
2023-01-13T12:00Z,75,70,low
2023-01-13T12:30Z,77,70,low
2023-01-13T13:00Z,76,71,low
2023-01-13T13:30Z,74,75,low
2023-01-13T14:00Z,71,74,low
2023-01-13T14:30Z,76,71,low
2023-01-13T15:00Z,79,72,low
2023-01-13T15:30Z,85,73,low
2023-01-13T16:00Z,94,92,low
2023-01-13T16:30Z,106,93,low
2023-01-13T17:00Z,121,104,moderate
2023-01-13T17:30Z,126,119,moderate
2023-01-13T18:00Z,130,122,moderate
2023-01-13T18:30Z,131,128,moderate
2023-01-13T19:00Z,129,127,moderate
2023-01-13T19:30Z,129,125,moderate
2023-01-13T20:00Z,121,121,moderate
2023-01-13T20:30Z,126,123,moderate
2023-01-13T21:00Z,123,114,moderate
2023-01-13T21:30Z,121,120,moderate
2023-01-13T22:00Z,111,118,low
2023-01-13T22:30Z,92,124,low
2023-01-13T23:00Z,86,111,low
2023-01-13T23:30Z,86,88,low
2023-01-14T00:00Z,84,83,low
2023-01-14T00:30Z,76,81,low
2023-01-14T01:00Z,74,81,low
2023-01-14T01:30Z,69,79,low
2023-01-14T02:00Z,69,79,low
2023-01-14T02:30Z,70,82,low
2023-01-14T03:00Z,70,66,low
2023-01-14T03:30Z,75,67,low
2023-01-14T04:00Z,75,67,low
2023-01-14T04:30Z,66,66,low
2023-01-14T05:00Z,67,71,low
2023-01-14T05:30Z,73,68,low
2023-01-14T06:00Z,73,67,low
2023-01-14T06:30Z,68,71,low
2023-01-14T07:00Z,67,74,low
2023-01-14T07:30Z,68,72,low
2023-01-14T08:00Z,65,82,low
2023-01-14T08:30Z,71,71,low
2023-01-14T09:00Z,66,70,low
2023-01-14T09:30Z,65,69,low
2023-01-14T10:00Z,62,65,low
2023-01-14T10:30Z,60,64,low
2023-01-14T11:00Z,61,60,low
2023-01-14T11:30Z,62,60,low
2023-01-14T12:00Z,60,61,low
2023-01-14T12:30Z,61,64,low
2023-01-14T13:00Z,59,59,low
2023-01-14T13:30Z,57,59,low
2023-01-14T14:00Z,53,63,low
2023-01-14T14:30Z,50,42,low
2023-01-14T15:00Z,52,53,low
2023-01-14T15:30Z,49,66,low
2023-01-14T16:00Z,48,59,low
2023-01-14T16:30Z,55,49,low
2023-01-14T17:00Z,65,50,low
2023-01-14T17:30Z,73,41,low
2023-01-14T18:00Z,75,62,low
2023-01-14T18:30Z,74,70,low
2023-01-14T19:00Z,69,73,low
2023-01-14T19:30Z,62,68,low
2023-01-14T20:00Z,57,64,low
2023-01-14T20:30Z,62,65,low
2023-01-14T21:00Z,56,59,low
2023-01-14T21:30Z,53,56,low
2023-01-14T22:00Z,51,56,low
2023-01-14T22:30Z,56,57,low
2023-01-14T23:00Z,53,45,low
2023-01-14T23:30Z,52,55,low
2023-01-15T00:00Z,50,53,low
2023-01-15T00:30Z,56,52,low
2023-01-15T01:00Z,57,51,low
2023-01-15T01:30Z,54,50,low
2023-01-15T02:00Z,56,56,low
2023-01-15T02:30Z,64,57,low
2023-01-15T03:00Z,64,56,low
2023-01-15T03:30Z,71,56,low
2023-01-15T04:00Z,73,64,low
2023-01-15T04:30Z,64,69,low
2023-01-15T05:00Z,65,73,low
2023-01-15T05:30Z,65,67,low
2023-01-15T06:00Z,64,62,low
2023-01-15T06:30Z,67,66,low
2023-01-15T07:00Z,67,66,low
2023-01-15T07:30Z,63,69,low
2023-01-15T08:00Z,69,65,low
2023-01-15T08:30Z,72,58,low
2023-01-15T09:00Z,75,66,low
2023-01-15T09:30Z,65,70,low
2023-01-15T10:00Z,64,71,low
2023-01-15T10:30Z,69,66,low
2023-01-15T11:00Z,77,67,low
2023-01-15T11:30Z,78,66,low
2023-01-15T12:00Z,84,75,low
2023-01-15T12:30Z,94,78,low
2023-01-15T13:00Z,100,81,low
2023-01-15T13:30Z,103,90,low
2023-01-15T14:00Z,111,96,low
2023-01-15T14:30Z,119,110,low
2023-01-15T15:00Z,129,121,moderate
2023-01-15T15:30Z,145,148,moderate
2023-01-15T16:00Z,161,155,moderate
2023-01-15T16:30Z,175,157,moderate
2023-01-15T17:00Z,185,170,moderate
2023-01-15T17:30Z,189,179,moderate
2023-01-15T18:00Z,193,188,moderate
2023-01-15T18:30Z,196,192,moderate
2023-01-15T19:00Z,198,196,moderate
2023-01-15T19:30Z,206,202,high
2023-01-15T20:00Z,210,202,high
2023-01-15T20:30Z,205,210,high
2023-01-15T21:00Z,199,215,moderate
2023-01-15T21:30Z,201,214,high
2023-01-15T22:00Z,198,204,moderate
2023-01-15T22:30Z,196,204,moderate
