from,intensity.forecast,intensity.actual
2023-03-14T13:00Z,95,89.0
2023-03-14T13:30Z,94,94.0
2023-03-14T14:00Z,88,105.0
2023-03-14T14:30Z,91,111.0
2023-03-14T15:00Z,105,125.0
2023-03-14T15:30Z,116,135.0
2023-03-14T16:00Z,144,142.0
2023-03-14T16:30Z,156,151.0
2023-03-14T17:00Z,152,169.0
2023-03-14T17:30Z,164,185.0
2023-03-14T18:00Z,170,198.0
2023-03-14T18:30Z,188,204.0
2023-03-14T19:00Z,190,204.0
2023-03-14T19:30Z,207,207.0
2023-03-14T20:00Z,200,209.0
2023-03-14T20:30Z,208,215.0
2023-03-14T21:00Z,199,213.0
2023-03-14T21:30Z,216,211.0
2023-03-14T22:00Z,206,209.0
2023-03-14T22:30Z,211,203.0
2023-03-14T23:00Z,207,189.0
2023-03-14T23:30Z,197,183.0
2023-03-15T00:00Z,185,183.0
2023-03-15T00:30Z,178,186.0
2023-03-15T01:00Z,178,183.0
2023-03-15T01:30Z,188,182.0
2023-03-15T02:00Z,197,183.0
2023-03-15T02:30Z,189,183.0
2023-03-15T03:00Z,191,182.0
2023-03-15T03:30Z,200,183.0
2023-03-15T04:00Z,218,198.0
2023-03-15T04:30Z,195,202.0
2023-03-15T05:00Z,210,231.0
2023-03-15T05:30Z,217,242.0
2023-03-15T06:00Z,250,244.0
2023-03-15T06:30Z,246,251.0
2023-03-15T07:00Z,248,240.0
2023-03-15T07:30Z,253,240.0
2023-03-15T08:00Z,244,245.0
2023-03-15T08:30Z,241,245.0
2023-03-15T09:00Z,241,240.0
2023-03-15T09:30Z,246,232.0
2023-03-15T10:00Z,241,229.0
2023-03-15T10:30Z,236,224.0
2023-03-15T11:00Z,228,213.0
2023-03-15T11:30Z,228,210.0
2023-03-15T12:00Z,217,207.0
2023-03-15T12:30Z,215,
