from,intensity.forecast,intensity.actual
2023-03-17T17:00Z,206,219.0
2023-03-17T17:30Z,217,222.0
2023-03-17T18:00Z,219,218.0
2023-03-17T18:30Z,220,217.0
2023-03-17T19:00Z,221,221.0
2023-03-17T19:30Z,220,221.0
2023-03-17T20:00Z,219,217.0
2023-03-17T20:30Z,218,212.0
2023-03-17T21:00Z,217,206.0
2023-03-17T21:30Z,208,188.0
2023-03-17T22:00Z,212,179.0
2023-03-17T22:30Z,187,169.0
2023-03-17T23:00Z,184,151.0
2023-03-17T23:30Z,181,146.0
2023-03-18T00:00Z,161,151.0
2023-03-18T00:30Z,167,157.0
2023-03-18T01:00Z,162,158.0
2023-03-18T01:30Z,167,156.0
2023-03-18T02:00Z,172,155.0
2023-03-18T02:30Z,172,162.0
2023-03-18T03:00Z,169,165.0
2023-03-18T03:30Z,171,159.0
2023-03-18T04:00Z,175,159.0
2023-03-18T04:30Z,177,163.0
2023-03-18T05:00Z,179,164.0
2023-03-18T05:30Z,179,161.0
2023-03-18T06:00Z,185,161.0
2023-03-18T06:30Z,181,161.0
2023-03-18T07:00Z,182,173.0
2023-03-18T07:30Z,178,179.0
2023-03-18T08:00Z,191,186.0
2023-03-18T08:30Z,198,190.0
2023-03-18T09:00Z,199,184.0
2023-03-18T09:30Z,199,178.0
2023-03-18T10:00Z,188,172.0
2023-03-18T10:30Z,180,165.0
2023-03-18T11:00Z,179,158.0
2023-03-18T11:30Z,168,154.0
2023-03-18T12:00Z,163,154.0
2023-03-18T12:30Z,156,146.0
2023-03-18T13:00Z,157,144.0
2023-03-18T13:30Z,148,142.0
2023-03-18T14:00Z,145,136.0
2023-03-18T14:30Z,143,134.0
2023-03-18T15:00Z,134,142.0
2023-03-18T15:30Z,130,148.0
2023-03-18T16:00Z,143,165.0
2023-03-18T16:30Z,151,
