from,intensity.forecast,intensity.actual
2023-04-03T02:00Z,157,162
2023-04-03T02:30Z,168,170
2023-04-03T03:00Z,163,169
2023-04-03T03:30Z,169,180
2023-04-03T04:00Z,170,188
2023-04-03T04:30Z,185,196
2023-04-03T05:00Z,192,199
2023-04-03T05:30Z,209,199
2023-04-03T06:00Z,202,200
2023-04-03T06:30Z,197,190
2023-04-03T07:00Z,190,184
2023-04-03T07:30Z,178,172
2023-04-03T08:00Z,170,164
2023-04-03T08:30Z,162,161
2023-04-03T09:00Z,156,153
2023-04-03T09:30Z,150,151
2023-04-03T10:00Z,145,144
2023-04-03T10:30Z,146,131
2023-04-03T11:00Z,145,124
2023-04-03T11:30Z,130,118
2023-04-03T12:00Z,128,113
2023-04-03T12:30Z,121,118
2023-04-03T13:00Z,119,117
2023-04-03T13:30Z,123,127
2023-04-03T14:00Z,117,134
2023-04-03T14:30Z,132,135
2023-04-03T15:00Z,140,146
2023-04-03T15:30Z,138,155
2023-04-03T16:00Z,155,165
2023-04-03T16:30Z,168,171
2023-04-03T17:00Z,178,180
2023-04-03T17:30Z,182,186
2023-04-03T18:00Z,182,189
2023-04-03T18:30Z,186,189
2023-04-03T19:00Z,183,182
2023-04-03T19:30Z,180,183
2023-04-03T20:00Z,175,184
2023-04-03T20:30Z,181,188
2023-04-03T21:00Z,182,179
2023-04-03T21:30Z,179,168
2023-04-03T22:00Z,174,164
2023-04-03T22:30Z,172,161
2023-04-03T23:00Z,167,167
2023-04-03T23:30Z,162,171
2023-04-04T00:00Z,171,179
2023-04-04T00:30Z,174,178
2023-04-04T01:00Z,173,180
2023-04-04T01:30Z,178,185
