from,intensity.forecast,intensity.actual
2023-03-20T07:00Z,180,204.0
2023-03-20T07:30Z,182,204.0
2023-03-20T08:00Z,185,189.0
2023-03-20T08:30Z,210,190.0
2023-03-20T09:00Z,184,187.0
2023-03-20T09:30Z,190,185.0
2023-03-20T10:00Z,184,181.0
2023-03-20T10:30Z,185,187.0
2023-03-20T11:00Z,181,189.0
2023-03-20T11:30Z,187,189.0
2023-03-20T12:00Z,189,189.0
2023-03-20T12:30Z,190,188.0
2023-03-20T13:00Z,185,194.0
2023-03-20T13:30Z,186,214.0
2023-03-20T14:00Z,190,203.0
2023-03-20T14:30Z,209,196.0
2023-03-20T15:00Z,200,198.0
2023-03-20T15:30Z,202,198.0
2023-03-20T16:00Z,199,201.0
2023-03-20T16:30Z,202,204.0
2023-03-20T17:00Z,199,212.0
2023-03-20T17:30Z,200,209.0
2023-03-20T18:00Z,203,211.0
2023-03-20T18:30Z,201,211.0
2023-03-20T19:00Z,198,207.0
2023-03-20T19:30Z,190,205.0
2023-03-20T20:00Z,187,202.0
2023-03-20T20:30Z,178,195.0
2023-03-20T21:00Z,182,192.0
2023-03-20T21:30Z,176,172.0
2023-03-20T22:00Z,177,153.0
2023-03-20T22:30Z,166,136.0
2023-03-20T23:00Z,146,104.0
2023-03-20T23:30Z,123,90.0
2023-03-21T00:00Z,96,85.0
2023-03-21T00:30Z,87,88.0
2023-03-21T01:00Z,85,89.0
2023-03-21T01:30Z,87,90.0
2023-03-21T02:00Z,83,84.0
2023-03-21T02:30Z,81,79.0
2023-03-21T03:00Z,84,88.0
2023-03-21T03:30Z,76,89.0
2023-03-21T04:00Z,86,86.0
2023-03-21T04:30Z,87,83.0
2023-03-21T05:00Z,84,89.0
2023-03-21T05:30Z,86,96.0
2023-03-21T06:00Z,90,110.0
2023-03-21T06:30Z,93,
