from,intensity.forecast,intensity.actual
2023-03-14T01:00Z,82,81
2023-03-14T01:30Z,82,73
2023-03-14T02:00Z,80,69
2023-03-14T02:30Z,70,73
2023-03-14T03:00Z,68,76
2023-03-14T03:30Z,72,78
2023-03-14T04:00Z,79,82
2023-03-14T04:30Z,74,83
2023-03-14T05:00Z,78,83
2023-03-14T05:30Z,88,86
2023-03-14T06:00Z,92,91
2023-03-14T06:30Z,89,99
2023-03-14T07:00Z,95,103
2023-03-14T07:30Z,95,114
2023-03-14T08:00Z,105,117
2023-03-14T08:30Z,114,111
2023-03-14T09:00Z,112,108
2023-03-14T09:30Z,101,101
2023-03-14T10:00Z,98,101
2023-03-14T10:30Z,95,99
2023-03-14T11:00Z,89,100
2023-03-14T11:30Z,93,102
2023-03-14T12:00Z,99,98
2023-03-14T12:30Z,100,92
2023-03-14T13:00Z,95,87
2023-03-14T13:30Z,94,90
2023-03-14T14:00Z,88,100
2023-03-14T14:30Z,91,107
2023-03-14T15:00Z,105,122
2023-03-14T15:30Z,116,132
2023-03-14T16:00Z,144,140
2023-03-14T16:30Z,156,148
2023-03-14T17:00Z,152,166
2023-03-14T17:30Z,164,182
2023-03-14T18:00Z,170,196
2023-03-14T18:30Z,188,202
2023-03-14T19:00Z,190,202
2023-03-14T19:30Z,207,204
2023-03-14T20:00Z,200,206
2023-03-14T20:30Z,208,212
2023-03-14T21:00Z,199,210
2023-03-14T21:30Z,216,208
2023-03-14T22:00Z,206,207
2023-03-14T22:30Z,211,200
2023-03-14T23:00Z,207,185
2023-03-14T23:30Z,197,179
2023-03-15T00:00Z,185,178
2023-03-15T00:30Z,178,182
