from,intensity.forecast,intensity.actual
2023-03-28T10:30Z,135,134.0
2023-03-28T11:00Z,133,134.0
2023-03-28T11:30Z,131,131.0
2023-03-28T12:00Z,130,132.0
2023-03-28T12:30Z,127,131.0
2023-03-28T13:00Z,132,132.0
2023-03-28T13:30Z,132,132.0
2023-03-28T14:00Z,137,138.0
2023-03-28T14:30Z,136,142.0
2023-03-28T15:00Z,146,147.0
2023-03-28T15:30Z,151,148.0
2023-03-28T16:00Z,156,150.0
2023-03-28T16:30Z,156,149.0
2023-03-28T17:00Z,162,163.0
2023-03-28T17:30Z,157,165.0
2023-03-28T18:00Z,169,157.0
2023-03-28T18:30Z,172,163.0
2023-03-28T19:00Z,161,165.0
2023-03-28T19:30Z,162,166.0
2023-03-28T20:00Z,169,163.0
2023-03-28T20:30Z,163,156.0
2023-03-28T21:00Z,159,148.0
2023-03-28T21:30Z,142,133.0
2023-03-28T22:00Z,139,114.0
2023-03-28T22:30Z,126,108.0
2023-03-28T23:00Z,117,111.0
2023-03-28T23:30Z,105,110.0
2023-03-29T00:00Z,112,110.0
2023-03-29T00:30Z,115,113.0
2023-03-29T01:00Z,112,115.0
2023-03-29T01:30Z,117,117.0
2023-03-29T02:00Z,119,126.0
2023-03-29T02:30Z,122,126.0
2023-03-29T03:00Z,133,127.0
2023-03-29T03:30Z,135,130.0
2023-03-29T04:00Z,133,152.0
2023-03-29T04:30Z,138,153.0
2023-03-29T05:00Z,163,173.0
2023-03-29T05:30Z,167,182.0
2023-03-29T06:00Z,175,183.0
2023-03-29T06:30Z,180,188.0
2023-03-29T07:00Z,176,182.0
2023-03-29T07:30Z,178,173.0
2023-03-29T08:00Z,176,168.0
2023-03-29T08:30Z,171,163.0
2023-03-29T09:00Z,157,163.0
2023-03-29T09:30Z,162,169.0
2023-03-29T10:00Z,156,
