from,intensity.forecast,intensity.actual
2023-03-13T22:00Z,64,68
2023-03-13T22:30Z,57,68
2023-03-13T23:00Z,69,72
2023-03-13T23:30Z,75,80
2023-03-14T00:00Z,76,81
2023-03-14T00:30Z,81,85
2023-03-14T01:00Z,82,82
2023-03-14T01:30Z,82,73
2023-03-14T02:00Z,80,69
2023-03-14T02:30Z,70,73
2023-03-14T03:00Z,68,76
2023-03-14T03:30Z,72,78
2023-03-14T04:00Z,79,82
2023-03-14T04:30Z,74,83
2023-03-14T05:00Z,78,82
2023-03-14T05:30Z,88,85
2023-03-14T06:00Z,92,91
2023-03-14T06:30Z,89,99
2023-03-14T07:00Z,95,102
2023-03-14T07:30Z,95,114
2023-03-14T08:00Z,105,116
2023-03-14T08:30Z,114,110
2023-03-14T09:00Z,112,107
2023-03-14T09:30Z,101,100
2023-03-14T10:00Z,98,100
2023-03-14T10:30Z,95,98
2023-03-14T11:00Z,89,99
2023-03-14T11:30Z,93,101
2023-03-14T12:00Z,99,97
2023-03-14T12:30Z,100,91
2023-03-14T13:00Z,95,85
2023-03-14T13:30Z,94,89
2023-03-14T14:00Z,88,99
2023-03-14T14:30Z,91,106
2023-03-14T15:00Z,105,121
2023-03-14T15:30Z,116,131
2023-03-14T16:00Z,144,140
2023-03-14T16:30Z,156,147
2023-03-14T17:00Z,152,166
2023-03-14T17:30Z,164,182
2023-03-14T18:00Z,170,195
2023-03-14T18:30Z,188,202
2023-03-14T19:00Z,190,201
2023-03-14T19:30Z,207,204
2023-03-14T20:00Z,200,206
2023-03-14T20:30Z,208,211
2023-03-14T21:00Z,199,209
2023-03-14T21:30Z,216,207
