from,intensity.forecast,intensity.actual
2023-04-05T22:00Z,228,217
2023-04-05T22:30Z,207,226
2023-04-05T23:00Z,210,220
2023-04-05T23:30Z,214,209
2023-04-06T00:00Z,212,205
2023-04-06T00:30Z,203,192
2023-04-06T01:00Z,196,181
2023-04-06T01:30Z,189,180
2023-04-06T02:00Z,174,179
2023-04-06T02:30Z,160,187
2023-04-06T03:00Z,167,186
2023-04-06T03:30Z,183,186
2023-04-06T04:00Z,177,187
2023-04-06T04:30Z,178,190
2023-04-06T05:00Z,185,193
2023-04-06T05:30Z,199,194
2023-04-06T06:00Z,190,197
2023-04-06T06:30Z,185,191
2023-04-06T07:00Z,195,193
2023-04-06T07:30Z,181,189
2023-04-06T08:00Z,177,184
2023-04-06T08:30Z,170,170
2023-04-06T09:00Z,166,157
2023-04-06T09:30Z,153,146
2023-04-06T10:00Z,145,137
2023-04-06T10:30Z,134,133
2023-04-06T11:00Z,131,130
2023-04-06T11:30Z,124,122
2023-04-06T12:00Z,121,113
2023-04-06T12:30Z,113,106
2023-04-06T13:00Z,103,104
2023-04-06T13:30Z,94,115
2023-04-06T14:00Z,100,116
2023-04-06T14:30Z,114,131
2023-04-06T15:00Z,115,146
2023-04-06T15:30Z,134,156
2023-04-06T16:00Z,161,169
2023-04-06T16:30Z,167,183
2023-04-06T17:00Z,174,186
2023-04-06T17:30Z,188,188
2023-04-06T18:00Z,189,193
2023-04-06T18:30Z,188,190
2023-04-06T19:00Z,188,186
2023-04-06T19:30Z,181,183
2023-04-06T20:00Z,175,183
2023-04-06T20:30Z,169,178
2023-04-06T21:00Z,172,173
2023-04-06T21:30Z,160,175
