from,intensity.forecast,intensity.actual
2023-03-17T13:00Z,176,185
2023-03-17T13:30Z,178,180
2023-03-17T14:00Z,183,179
2023-03-17T14:30Z,177,183
2023-03-17T15:00Z,177,190
2023-03-17T15:30Z,191,196
2023-03-17T16:00Z,202,209
2023-03-17T16:30Z,200,218
2023-03-17T17:00Z,206,220
2023-03-17T17:30Z,217,222
2023-03-17T18:00Z,219,218
2023-03-17T18:30Z,220,217
2023-03-17T19:00Z,221,221
2023-03-17T19:30Z,220,222
2023-03-17T20:00Z,219,218
2023-03-17T20:30Z,218,212
2023-03-17T21:00Z,217,206
2023-03-17T21:30Z,208,188
2023-03-17T22:00Z,212,180
2023-03-17T22:30Z,187,169
2023-03-17T23:00Z,184,151
2023-03-17T23:30Z,181,147
2023-03-18T00:00Z,161,152
2023-03-18T00:30Z,167,158
2023-03-18T01:00Z,162,158
2023-03-18T01:30Z,167,156
2023-03-18T02:00Z,172,156
2023-03-18T02:30Z,172,162
2023-03-18T03:00Z,169,166
2023-03-18T03:30Z,171,160
2023-03-18T04:00Z,175,160
2023-03-18T04:30Z,177,163
2023-03-18T05:00Z,179,165
2023-03-18T05:30Z,179,162
2023-03-18T06:00Z,185,161
2023-03-18T06:30Z,181,162
2023-03-18T07:00Z,182,173
2023-03-18T07:30Z,178,180
2023-03-18T08:00Z,191,187
2023-03-18T08:30Z,198,190
2023-03-18T09:00Z,199,185
2023-03-18T09:30Z,199,178
2023-03-18T10:00Z,188,173
2023-03-18T10:30Z,180,166
2023-03-18T11:00Z,179,159
2023-03-18T11:30Z,168,155
2023-03-18T12:00Z,163,155
2023-03-18T12:30Z,156,150
