from,intensity.forecast,intensity.actual
2023-07-21T17:30Z,212,
2023-07-21T18:00Z,217,
2023-07-21T18:30Z,221,
2023-07-21T19:00Z,225,
2023-07-21T19:30Z,230,
2023-07-21T20:00Z,232,
2023-07-21T20:30Z,232,
2023-07-21T21:00Z,230,
2023-07-21T21:30Z,226,
2023-07-21T22:00Z,222,
2023-07-21T22:30Z,217,
2023-07-21T23:00Z,214,
2023-07-21T23:30Z,201,
2023-07-22T00:00Z,197,
2023-07-22T00:30Z,192,
2023-07-22T01:00Z,189,
2023-07-22T01:30Z,185,
2023-07-22T02:00Z,178,
2023-07-22T02:30Z,170,
2023-07-22T03:00Z,162,
2023-07-22T03:30Z,154,
2023-07-22T04:00Z,148,
2023-07-22T04:30Z,143,
2023-07-22T05:00Z,143,
2023-07-22T05:30Z,140,
2023-07-22T06:00Z,139,
2023-07-22T06:30Z,136,
2023-07-22T07:00Z,129,
2023-07-22T07:30Z,126,
2023-07-22T08:00Z,124,
2023-07-22T08:30Z,117,
2023-07-22T09:00Z,112,
2023-07-22T09:30Z,109,
2023-07-22T10:00Z,101,
2023-07-22T10:30Z,93,
2023-07-22T11:00Z,91,
2023-07-22T11:30Z,90,
2023-07-22T12:00Z,90,
2023-07-22T12:30Z,88,
2023-07-22T13:00Z,90,
2023-07-22T13:30Z,90,
2023-07-22T14:00Z,88,
2023-07-22T14:30Z,87,
2023-07-22T15:00Z,93,
2023-07-22T15:30Z,102,
2023-07-22T16:00Z,103,
2023-07-22T16:30Z,107,
2023-07-22T17:00Z,110,
2023-07-22T17:30Z,112,
2023-07-22T18:00Z,115,
2023-07-22T18:30Z,116,
2023-07-22T19:00Z,115,
2023-07-22T19:30Z,116,
2023-07-22T20:00Z,111,
2023-07-22T20:30Z,107,
2023-07-22T21:00Z,103,
2023-07-22T21:30Z,99,
2023-07-22T22:00Z,98,
2023-07-22T22:30Z,97,
2023-07-22T23:00Z,96,
2023-07-22T23:30Z,96,
2023-07-23T00:00Z,98,
2023-07-23T00:30Z,98,
2023-07-23T01:00Z,97,
2023-07-23T01:30Z,97,
2023-07-23T02:00Z,97,
2023-07-23T02:30Z,97,
2023-07-23T03:00Z,100,
2023-07-23T03:30Z,99,
2023-07-23T04:00Z,100,
2023-07-23T04:30Z,98,
2023-07-23T05:00Z,99,
2023-07-23T05:30Z,97,
2023-07-23T06:00Z,95,
2023-07-23T06:30Z,95,
2023-07-23T07:00Z,93,
2023-07-23T07:30Z,95,
2023-07-23T08:00Z,99,
2023-07-23T08:30Z,98,
2023-07-23T09:00Z,97,
2023-07-23T09:30Z,93,
2023-07-23T10:00Z,92,
2023-07-23T10:30Z,91,
2023-07-23T11:00Z,88,
2023-07-23T11:30Z,88,
2023-07-23T12:00Z,89,
2023-07-23T12:30Z,89,
2023-07-23T13:00Z,91,
2023-07-23T13:30Z,96,
2023-07-23T14:00Z,97,
2023-07-23T14:30Z,97,
2023-07-23T15:00Z,101,
2023-07-23T15:30Z,104,
2023-07-23T16:00Z,116,
2023-07-23T16:30Z,124,
2023-07-23T17:00Z,130,
