from,intensity.forecast,intensity.actual
2023-05-26T16:00Z,122,
2023-05-26T16:30Z,127,
2023-05-26T17:00Z,143,
2023-05-26T17:30Z,149,
2023-05-26T18:00Z,155,
2023-05-26T18:30Z,159,
2023-05-26T19:00Z,165,
2023-05-26T19:30Z,166,
2023-05-26T20:00Z,174,
2023-05-26T20:30Z,175,
2023-05-26T21:00Z,175,
2023-05-26T21:30Z,171,
2023-05-26T22:00Z,160,
2023-05-26T22:30Z,154,
2023-05-26T23:00Z,143,
2023-05-26T23:30Z,139,
2023-05-27T00:00Z,140,
2023-05-27T00:30Z,142,
2023-05-27T01:00Z,142,
2023-05-27T01:30Z,139,
2023-05-27T02:00Z,136,
2023-05-27T02:30Z,135,
2023-05-27T03:00Z,133,
2023-05-27T03:30Z,135,
2023-05-27T04:00Z,135,
2023-05-27T04:30Z,135,
2023-05-27T05:00Z,134,
2023-05-27T05:30Z,128,
2023-05-27T06:00Z,122,
2023-05-27T06:30Z,118,
2023-05-27T07:00Z,111,
2023-05-27T07:30Z,101,
2023-05-27T08:00Z,91,
2023-05-27T08:30Z,88,
2023-05-27T09:00Z,86,
2023-05-27T09:30Z,85,
2023-05-27T10:00Z,84,
2023-05-27T10:30Z,79,
2023-05-27T11:00Z,75,
2023-05-27T11:30Z,73,
2023-05-27T12:00Z,73,
2023-05-27T12:30Z,74,
2023-05-27T13:00Z,75,
2023-05-27T13:30Z,75,
2023-05-27T14:00Z,77,
2023-05-27T14:30Z,79,
2023-05-27T15:00Z,81,
2023-05-27T15:30Z,85,
2023-05-27T16:00Z,95,
2023-05-27T16:30Z,101,
2023-05-27T17:00Z,104,
2023-05-27T17:30Z,109,
2023-05-27T18:00Z,112,
2023-05-27T18:30Z,118,
2023-05-27T19:00Z,136,
2023-05-27T19:30Z,142,
2023-05-27T20:00Z,145,
2023-05-27T20:30Z,138,
2023-05-27T21:00Z,137,
2023-05-27T21:30Z,140,
2023-05-27T22:00Z,138,
2023-05-27T22:30Z,135,
2023-05-27T23:00Z,134,
2023-05-27T23:30Z,132,
2023-05-28T00:00Z,130,
2023-05-28T00:30Z,130,
2023-05-28T01:00Z,133,
2023-05-28T01:30Z,136,
2023-05-28T02:00Z,134,
2023-05-28T02:30Z,135,
2023-05-28T03:00Z,139,
2023-05-28T03:30Z,135,
2023-05-28T04:00Z,137,
2023-05-28T04:30Z,136,
2023-05-28T05:00Z,134,
2023-05-28T05:30Z,136,
2023-05-28T06:00Z,131,
2023-05-28T06:30Z,129,
2023-05-28T07:00Z,128,
2023-05-28T07:30Z,124,
2023-05-28T08:00Z,120,
2023-05-28T08:30Z,115,
2023-05-28T09:00Z,110,
2023-05-28T09:30Z,103,
2023-05-28T10:00Z,99,
2023-05-28T10:30Z,95,
2023-05-28T11:00Z,91,
2023-05-28T11:30Z,89,
2023-05-28T12:00Z,84,
2023-05-28T12:30Z,84,
2023-05-28T13:00Z,85,
2023-05-28T13:30Z,86,
2023-05-28T14:00Z,88,
2023-05-28T14:30Z,90,
2023-05-28T15:00Z,91,
2023-05-28T15:30Z,91,
