from,intensity.forecast,intensity.actual
2023-04-04T12:30Z,115,
2023-04-04T13:00Z,115,
2023-04-04T13:30Z,115,
2023-04-04T14:00Z,116,
2023-04-04T14:30Z,116,
2023-04-04T15:00Z,124,
2023-04-04T15:30Z,132,
2023-04-04T16:00Z,142,
2023-04-04T16:30Z,157,
2023-04-04T17:00Z,168,
2023-04-04T17:30Z,177,
2023-04-04T18:00Z,184,
2023-04-04T18:30Z,188,
2023-04-04T19:00Z,187,
2023-04-04T19:30Z,180,
2023-04-04T20:00Z,173,
2023-04-04T20:30Z,161,
2023-04-04T21:00Z,146,
2023-04-04T21:30Z,133,
2023-04-04T22:00Z,128,
2023-04-04T22:30Z,124,
2023-04-04T23:00Z,121,
2023-04-04T23:30Z,122,
2023-04-05T00:00Z,122,
2023-04-05T00:30Z,126,
2023-04-05T01:00Z,127,
2023-04-05T01:30Z,128,
2023-04-05T02:00Z,129,
2023-04-05T02:30Z,128,
2023-04-05T03:00Z,129,
2023-04-05T03:30Z,128,
2023-04-05T04:00Z,132,
2023-04-05T04:30Z,137,
2023-04-05T05:00Z,150,
2023-04-05T05:30Z,168,
2023-04-05T06:00Z,177,
2023-04-05T06:30Z,178,
2023-04-05T07:00Z,179,
2023-04-05T07:30Z,176,
2023-04-05T08:00Z,173,
2023-04-05T08:30Z,168,
2023-04-05T09:00Z,165,
2023-04-05T09:30Z,162,
2023-04-05T10:00Z,161,
2023-04-05T10:30Z,163,
2023-04-05T11:00Z,163,
2023-04-05T11:30Z,164,
2023-04-05T12:00Z,166,
2023-04-05T12:30Z,167,
2023-04-05T13:00Z,169,
2023-04-05T13:30Z,170,
2023-04-05T14:00Z,176,
2023-04-05T14:30Z,183,
2023-04-05T15:00Z,189,
2023-04-05T15:30Z,194,
2023-04-05T16:00Z,200,
2023-04-05T16:30Z,203,
2023-04-05T17:00Z,211,
2023-04-05T17:30Z,214,
2023-04-05T18:00Z,218,
2023-04-05T18:30Z,221,
2023-04-05T19:00Z,223,
2023-04-05T19:30Z,224,
2023-04-05T20:00Z,224,
2023-04-05T20:30Z,221,
2023-04-05T21:00Z,215,
2023-04-05T21:30Z,208,
2023-04-05T22:00Z,196,
2023-04-05T22:30Z,178,
2023-04-05T23:00Z,170,
2023-04-05T23:30Z,165,
2023-04-06T00:00Z,163,
2023-04-06T00:30Z,163,
2023-04-06T01:00Z,160,
2023-04-06T01:30Z,157,
2023-04-06T02:00Z,156,
2023-04-06T02:30Z,154,
2023-04-06T03:00Z,144,
2023-04-06T03:30Z,143,
2023-04-06T04:00Z,150,
2023-04-06T04:30Z,152,
2023-04-06T05:00Z,167,
2023-04-06T05:30Z,176,
2023-04-06T06:00Z,179,
2023-04-06T06:30Z,176,
2023-04-06T07:00Z,172,
2023-04-06T07:30Z,168,
2023-04-06T08:00Z,158,
2023-04-06T08:30Z,144,
2023-04-06T09:00Z,137,
2023-04-06T09:30Z,135,
2023-04-06T10:00Z,128,
2023-04-06T10:30Z,124,
2023-04-06T11:00Z,117,
2023-04-06T11:30Z,110,
2023-04-06T12:00Z,108,
