from,intensity.forecast,intensity.actual
2023-07-08T04:30Z,58,
2023-07-08T05:00Z,56,
2023-07-08T05:30Z,56,
2023-07-08T06:00Z,55,
2023-07-08T06:30Z,54,
2023-07-08T07:00Z,52,
2023-07-08T07:30Z,52,
2023-07-08T08:00Z,49,
2023-07-08T08:30Z,52,
2023-07-08T09:00Z,51,
2023-07-08T09:30Z,51,
2023-07-08T10:00Z,52,
2023-07-08T10:30Z,53,
2023-07-08T11:00Z,54,
2023-07-08T11:30Z,56,
2023-07-08T12:00Z,59,
2023-07-08T12:30Z,61,
2023-07-08T13:00Z,63,
2023-07-08T13:30Z,65,
2023-07-08T14:00Z,69,
2023-07-08T14:30Z,77,
2023-07-08T15:00Z,98,
2023-07-08T15:30Z,105,
2023-07-08T16:00Z,118,
2023-07-08T16:30Z,133,
2023-07-08T17:00Z,146,
2023-07-08T17:30Z,157,
2023-07-08T18:00Z,167,
2023-07-08T18:30Z,174,
2023-07-08T19:00Z,182,
2023-07-08T19:30Z,190,
2023-07-08T20:00Z,196,
2023-07-08T20:30Z,200,
2023-07-08T21:00Z,201,
2023-07-08T21:30Z,204,
2023-07-08T22:00Z,203,
2023-07-08T22:30Z,200,
2023-07-08T23:00Z,203,
2023-07-08T23:30Z,201,
2023-07-09T00:00Z,202,
2023-07-09T00:30Z,197,
2023-07-09T01:00Z,196,
2023-07-09T01:30Z,197,
2023-07-09T02:00Z,195,
2023-07-09T02:30Z,196,
2023-07-09T03:00Z,196,
2023-07-09T03:30Z,196,
2023-07-09T04:00Z,194,
2023-07-09T04:30Z,192,
2023-07-09T05:00Z,187,
2023-07-09T05:30Z,182,
2023-07-09T06:00Z,176,
2023-07-09T06:30Z,171,
2023-07-09T07:00Z,150,
2023-07-09T07:30Z,141,
2023-07-09T08:00Z,135,
2023-07-09T08:30Z,130,
2023-07-09T09:00Z,127,
2023-07-09T09:30Z,125,
2023-07-09T10:00Z,129,
2023-07-09T10:30Z,127,
2023-07-09T11:00Z,126,
2023-07-09T11:30Z,123,
2023-07-09T12:00Z,120,
2023-07-09T12:30Z,117,
2023-07-09T13:00Z,116,
2023-07-09T13:30Z,114,
2023-07-09T14:00Z,111,
2023-07-09T14:30Z,116,
2023-07-09T15:00Z,130,
2023-07-09T15:30Z,147,
2023-07-09T16:00Z,157,
2023-07-09T16:30Z,165,
2023-07-09T17:00Z,171,
2023-07-09T17:30Z,174,
2023-07-09T18:00Z,179,
2023-07-09T18:30Z,184,
2023-07-09T19:00Z,192,
2023-07-09T19:30Z,196,
2023-07-09T20:00Z,201,
2023-07-09T20:30Z,202,
2023-07-09T21:00Z,199,
2023-07-09T21:30Z,191,
2023-07-09T22:00Z,188,
2023-07-09T22:30Z,181,
2023-07-09T23:00Z,181,
2023-07-09T23:30Z,183,
2023-07-10T00:00Z,186,
2023-07-10T00:30Z,187,
2023-07-10T01:00Z,190,
2023-07-10T01:30Z,188,
2023-07-10T02:00Z,191,
2023-07-10T02:30Z,188,
2023-07-10T03:00Z,182,
2023-07-10T03:30Z,182,
2023-07-10T04:00Z,175,
