from,intensity.forecast,intensity.actual
2023-04-06T11:00Z,131,
2023-04-06T11:30Z,123,
2023-04-06T12:00Z,114,
2023-04-06T12:30Z,106,
2023-04-06T13:00Z,94,
2023-04-06T13:30Z,88,
2023-04-06T14:00Z,87,
2023-04-06T14:30Z,87,
2023-04-06T15:00Z,87,
2023-04-06T15:30Z,91,
2023-04-06T16:00Z,102,
2023-04-06T16:30Z,108,
2023-04-06T17:00Z,122,
2023-04-06T17:30Z,126,
2023-04-06T18:00Z,127,
2023-04-06T18:30Z,134,
2023-04-06T19:00Z,130,
2023-04-06T19:30Z,122,
2023-04-06T20:00Z,108,
2023-04-06T20:30Z,99,
2023-04-06T21:00Z,84,
2023-04-06T21:30Z,77,
2023-04-06T22:00Z,73,
2023-04-06T22:30Z,76,
2023-04-06T23:00Z,79,
2023-04-06T23:30Z,82,
2023-04-07T00:00Z,84,
2023-04-07T00:30Z,87,
2023-04-07T01:00Z,91,
2023-04-07T01:30Z,92,
2023-04-07T02:00Z,94,
2023-04-07T02:30Z,95,
2023-04-07T03:00Z,98,
2023-04-07T03:30Z,102,
2023-04-07T04:00Z,107,
2023-04-07T04:30Z,116,
2023-04-07T05:00Z,129,
2023-04-07T05:30Z,147,
2023-04-07T06:00Z,157,
2023-04-07T06:30Z,166,
2023-04-07T07:00Z,164,
2023-04-07T07:30Z,160,
2023-04-07T08:00Z,156,
2023-04-07T08:30Z,154,
2023-04-07T09:00Z,151,
2023-04-07T09:30Z,144,
2023-04-07T10:00Z,145,
2023-04-07T10:30Z,144,
2023-04-07T11:00Z,143,
2023-04-07T11:30Z,137,
2023-04-07T12:00Z,140,
2023-04-07T12:30Z,142,
2023-04-07T13:00Z,148,
2023-04-07T13:30Z,151,
2023-04-07T14:00Z,160,
2023-04-07T14:30Z,168,
2023-04-07T15:00Z,179,
2023-04-07T15:30Z,187,
2023-04-07T16:00Z,204,
2023-04-07T16:30Z,212,
2023-04-07T17:00Z,221,
2023-04-07T17:30Z,227,
2023-04-07T18:00Z,230,
2023-04-07T18:30Z,237,
2023-04-07T19:00Z,244,
2023-04-07T19:30Z,245,
2023-04-07T20:00Z,247,
2023-04-07T20:30Z,246,
2023-04-07T21:00Z,244,
2023-04-07T21:30Z,239,
2023-04-07T22:00Z,232,
2023-04-07T22:30Z,226,
2023-04-07T23:00Z,223,
2023-04-07T23:30Z,218,
2023-04-08T00:00Z,221,
2023-04-08T00:30Z,219,
2023-04-08T01:00Z,218,
2023-04-08T01:30Z,215,
2023-04-08T02:00Z,212,
2023-04-08T02:30Z,209,
2023-04-08T03:00Z,209,
2023-04-08T03:30Z,208,
2023-04-08T04:00Z,212,
2023-04-08T04:30Z,209,
2023-04-08T05:00Z,210,
2023-04-08T05:30Z,207,
2023-04-08T06:00Z,210,
2023-04-08T06:30Z,203,
2023-04-08T07:00Z,197,
2023-04-08T07:30Z,190,
2023-04-08T08:00Z,186,
2023-04-08T08:30Z,174,
2023-04-08T09:00Z,165,
2023-04-08T09:30Z,159,
2023-04-08T10:00Z,153,
2023-04-08T10:30Z,149,
