from,intensity.forecast,intensity.actual
2023-07-18T03:00Z,228,
2023-07-18T03:30Z,227,
2023-07-18T04:00Z,228,
2023-07-18T04:30Z,231,
2023-07-18T05:00Z,237,
2023-07-18T05:30Z,245,
2023-07-18T06:00Z,245,
2023-07-18T06:30Z,248,
2023-07-18T07:00Z,247,
2023-07-18T07:30Z,244,
2023-07-18T08:00Z,241,
2023-07-18T08:30Z,237,
2023-07-18T09:00Z,232,
2023-07-18T09:30Z,228,
2023-07-18T10:00Z,223,
2023-07-18T10:30Z,218,
2023-07-18T11:00Z,213,
2023-07-18T11:30Z,209,
2023-07-18T12:00Z,204,
2023-07-18T12:30Z,197,
2023-07-18T13:00Z,192,
2023-07-18T13:30Z,189,
2023-07-18T14:00Z,188,
2023-07-18T14:30Z,190,
2023-07-18T15:00Z,196,
2023-07-18T15:30Z,200,
2023-07-18T16:00Z,205,
2023-07-18T16:30Z,209,
2023-07-18T17:00Z,210,
2023-07-18T17:30Z,211,
2023-07-18T18:00Z,214,
2023-07-18T18:30Z,216,
2023-07-18T19:00Z,219,
2023-07-18T19:30Z,220,
2023-07-18T20:00Z,221,
2023-07-18T20:30Z,222,
2023-07-18T21:00Z,219,
2023-07-18T21:30Z,215,
2023-07-18T22:00Z,211,
2023-07-18T22:30Z,203,
2023-07-18T23:00Z,198,
2023-07-18T23:30Z,193,
2023-07-19T00:00Z,196,
2023-07-19T00:30Z,194,
2023-07-19T01:00Z,192,
2023-07-19T01:30Z,185,
2023-07-19T02:00Z,178,
2023-07-19T02:30Z,175,
2023-07-19T03:00Z,167,
2023-07-19T03:30Z,160,
2023-07-19T04:00Z,153,
2023-07-19T04:30Z,153,
2023-07-19T05:00Z,151,
2023-07-19T05:30Z,161,
2023-07-19T06:00Z,160,
2023-07-19T06:30Z,160,
2023-07-19T07:00Z,163,
2023-07-19T07:30Z,165,
2023-07-19T08:00Z,163,
2023-07-19T08:30Z,164,
2023-07-19T09:00Z,165,
2023-07-19T09:30Z,165,
2023-07-19T10:00Z,157,
2023-07-19T10:30Z,163,
2023-07-19T11:00Z,163,
2023-07-19T11:30Z,162,
2023-07-19T12:00Z,164,
2023-07-19T12:30Z,162,
2023-07-19T13:00Z,163,
2023-07-19T13:30Z,160,
2023-07-19T14:00Z,165,
2023-07-19T14:30Z,168,
2023-07-19T15:00Z,177,
2023-07-19T15:30Z,190,
2023-07-19T16:00Z,191,
2023-07-19T16:30Z,193,
2023-07-19T17:00Z,195,
2023-07-19T17:30Z,197,
2023-07-19T18:00Z,200,
2023-07-19T18:30Z,202,
2023-07-19T19:00Z,203,
2023-07-19T19:30Z,207,
2023-07-19T20:00Z,208,
2023-07-19T20:30Z,207,
2023-07-19T21:00Z,210,
2023-07-19T21:30Z,202,
2023-07-19T22:00Z,195,
2023-07-19T22:30Z,189,
2023-07-19T23:00Z,183,
2023-07-19T23:30Z,180,
2023-07-20T00:00Z,178,
2023-07-20T00:30Z,176,
2023-07-20T01:00Z,171,
2023-07-20T01:30Z,167,
2023-07-20T02:00Z,165,
2023-07-20T02:30Z,165,
