from,regions.regionid,regions.intensity.forecast,biomass,coal,gas,hydro,imports,nuclear,other,solar,wind
2023-07-28T21:30Z,1,0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,75.0
2023-07-28T21:30Z,2,20,2.9,0.0,4.1,2.4,4.2,27.6,0.0,0.0,58.8
2023-07-28T21:30Z,3,48,0.8,0.0,11.8,0.2,11.3,31.2,0.0,0.0,44.7
2023-07-28T21:30Z,4,2,0.0,0.0,0.0,0.0,78.9,18.9,0.0,0.0,2.2
2023-07-28T21:30Z,5,202,41.4,0.0,38.5,0.0,6.4,1.4,0.0,0.0,12.2
2023-07-28T21:30Z,6,97,0.7,0.0,24.5,0.4,4.4,14.4,0.0,0.0,55.6
2023-07-28T21:30Z,7,342,0.0,0.0,86.9,0.0,0.0,0.0,0.0,0.0,13.1
2023-07-28T21:30Z,8,161,3.5,0.0,39.7,0.2,5.6,15.2,0.0,0.0,35.8
2023-07-28T21:30Z,9,233,25.3,0.0,51.3,0.0,3.9,0.8,0.0,0.0,18.6
2023-07-28T21:30Z,10,175,3.6,0.0,43.2,0.0,0.6,15.0,0.0,0.0,37.6
2023-07-28T21:30Z,11,338,2.4,0.0,85.1,0.0,1.2,0.7,0.0,0.0,10.6
2023-07-28T21:30Z,12,214,12.9,0.0,50.1,0.1,6.3,6.2,0.0,0.0,24.4
2023-07-28T21:30Z,13,210,3.0,0.0,52.3,0.2,0.7,11.0,0.0,0.0,32.8
2023-07-28T21:30Z,14,267,0.8,0.0,67.5,0.6,0.1,3.9,0.0,0.0,27.0
2023-07-28T21:30Z,15,162,10.6,0.0,37.8,0.4,7.8,11.8,0.0,0.0,31.7
2023-07-28T21:30Z,16,24,2.4,0.0,5.3,8.2,0.0,20.1,0.0,0.0,64.0
2023-07-28T21:30Z,17,264,0.0,0.0,66.8,0.0,0.1,0.1,0.0,0.0,33.0
2023-07-28T21:30Z,18,161,8.8,0.0,35.8,1.3,6.3,12.0,0.0,0.0,35.7
2023-07-28T22:00Z,1,0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,78.5
2023-07-28T22:00Z,2,20,3.0,0.0,4.1,1.8,4.6,28.6,0.0,0.0,57.9
2023-07-28T22:00Z,3,47,0.7,0.0,11.6,0.1,11.4,32.2,0.0,0.0,44.0
2023-07-28T22:00Z,4,2,0.0,0.0,0.0,0.0,77.7,20.1,0.0,0.0,2.3
2023-07-28T22:00Z,5,199,40.1,0.0,38.3,0.0,6.7,1.6,0.0,0.0,13.4
2023-07-28T22:00Z,6,96,0.7,0.0,24.1,0.3,4.8,15.5,0.0,0.0,54.6
2023-07-28T22:00Z,7,339,0.0,0.0,86.1,0.0,0.0,0.0,0.0,0.0,13.9
2023-07-28T22:00Z,8,148,3.8,0.0,36.2,0.1,6.2,16.7,0.0,0.0,37.0
2023-07-28T22:00Z,9,232,24.5,0.1,51.3,0.0,4.1,0.9,0.0,0.0,19.1
2023-07-28T22:00Z,10,165,3.8,0.0,40.8,0.0,0.6,17.0,0.0,0.0,37.8
2023-07-28T22:00Z,11,342,1.6,0.0,86.4,0.0,0.7,0.9,0.0,0.0,10.4
2023-07-28T22:00Z,12,208,13.2,0.0,48.5,0.1,6.0,6.8,0.0,0.0,25.4
2023-07-28T22:00Z,13,199,3.4,0.0,49.5,0.2,0.8,11.5,0.0,0.0,34.6
2023-07-28T22:00Z,14,255,1.0,0.0,64.3,0.5,0.2,4.2,0.0,0.0,29.7
2023-07-28T22:00Z,15,157,10.9,0.0,36.5,0.2,8.0,12.9,0.0,0.1,31.3
2023-07-28T22:00Z,16,16,2.6,0.0,3.2,6.8,0.0,21.5,0.0,0.0,65.9
2023-07-28T22:00Z,17,232,0.0,0.0,58.7,0.0,0.1,0.2,0.0,0.0,40.9
2023-07-28T22:00Z,18,155,9.1,0.0,34.0,1.0,6.4,13.1,0.0,0.1,36.2
2023-07-28T22:30Z,1,0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,79.0
2023-07-28T22:30Z,2,20,3.0,0.0,4.0,1.5,4.5,29.8,0.0,0.0,57.2
2023-07-28T22:30Z,3,44,0.7,0.0,11.0,0.1,11.4,33.0,0.0,0.0,43.8
2023-07-28T22:30Z,4,2,0.0,0.0,0.0,0.0,77.5,20.3,0.0,0.0,2.3
2023-07-28T22:30Z,5,198,38.7,0.0,38.4,0.0,6.7,1.8,0.0,0.0,14.5
2023-07-28T22:30Z,6,94,0.7,0.0,23.5,0.3,5.1,16.7,0.0,0.0,53.7
2023-07-28T22:30Z,7,333,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,15.5
2023-07-28T22:30Z,8,132,4.1,0.0,32.1,0.1,6.8,18.0,0.0,0.0,38.8
2023-07-28T22:30Z,9,235,23.5,0.1,52.2,0.0,4.1,1.1,0.0,0.0,19.1
2023-07-28T22:30Z,10,160,4.6,0.0,39.2,0.0,0.8,17.1,0.0,0.0,38.3
2023-07-28T22:30Z,11,339,1.8,0.0,85.4,0.0,0.8,1.0,0.0,0.0,11.0
2023-07-28T22:30Z,12,203,13.4,0.1,47.1,0.1,5.9,7.5,0.0,0.0,26.0
2023-07-28T22:30Z,13,191,4.2,0.0,47.3,0.1,1.0,12.3,0.0,0.0,35.1
2023-07-28T22:30Z,14,247,1.3,0.0,62.3,0.3,0.3,4.7,0.0,0.0,31.0
2023-07-28T22:30Z,15,151,11.0,0.0,34.9,0.2,8.1,13.9,0.0,0.0,31.9
2023-07-28T22:30Z,16,16,2.5,0.0,3.2,6.2,0.0,23.6,0.0,0.0,64.6
2023-07-28T22:30Z,17,195,0.0,0.0,49.3,0.1,0.1,0.4,0.0,0.0,50.1
2023-07-28T22:30Z,18,149,9.2,0.0,32.1,0.9,6.6,14.1,0.0,0.0,37.1
2023-07-28T23:00Z,1,0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,81.4
2023-07-28T23:00Z,2,19,2.9,0.0,4.0,1.2,4.9,30.0,0.0,0.0,57.0
2023-07-28T23:00Z,3,38,0.9,0.0,9.3,0.1,11.7,34.4,0.0,0.0,43.6
2023-07-28T23:00Z,4,2,0.0,0.0,0.0,0.0,74.9,22.8,0.0,0.0,2.3
2023-07-28T23:00Z,5,193,38.8,0.0,37.1,0.0,6.6,1.8,0.0,0.1,15.5
2023-07-28T23:00Z,6,92,0.8,0.0,23.1,0.2,5.4,17.4,0.0,0.0,53.0
2023-07-28T23:00Z,7,321,0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,18.5
2023-07-28T23:00Z,8,118,4.7,0.0,28.3,0.1,7.3,19.7,0.0,0.0,39.8
2023-07-28T23:00Z,9,237,23.0,0.1,52.7,0.0,3.9,1.1,0.0,0.3,18.9
2023-07-28T23:00Z,10,159,4.4,0.0,38.9,0.0,0.8,17.4,0.0,0.4,38.2
2023-07-28T23:00Z,11,332,2.3,0.0,83.4,0.0,0.8,1.1,0.0,0.0,12.4
2023-07-28T23:00Z,12,203,13.5,0.1,47.1,0.1,4.8,7.9,0.0,0.3,26.3
2023-07-28T23:00Z,13,192,3.9,0.0,47.4,0.1,0.8,12.8,0.0,0.3,34.6
2023-07-28T23:00Z,14,250,1.2,0.0,63.0,0.3,0.3,5.2,0.0,0.4,29.7
2023-07-28T23:00Z,15,146,10.7,0.0,33.7,0.2,8.3,14.8,0.0,0.0,32.2
2023-07-28T23:00Z,16,16,2.5,0.0,3.2,5.2,0.0,24.7,0.0,0.0,64.4
2023-07-28T23:00Z,17,194,0.1,0.0,49.1,0.2,0.0,0.7,0.0,0.0,49.9
2023-07-28T23:00Z,18,145,8.9,0.0,31.1,0.8,6.7,15.1,0.0,0.0,37.4
